time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
3050.5,stage1,35.0,15000,0.8,29.522566322633086,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149437107102475
3050.6,stage1,35.0,15000,0.8,29.522551266391687,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149435114365772
3050.7,stage1,35.0,15000,0.8,29.52253621029353,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149433121651622
3050.8,stage1,35.0,15000,0.8,29.522521154338612,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14943112896002
3050.9,stage1,35.0,15000,0.8,29.522506098526932,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14942913629097
3051.0,stage1,35.0,15000,0.8,29.522491042858487,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149427143644463
3051.1,stage1,35.0,15000,0.8,29.522475987333276,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149425151020502
3051.2,stage1,35.0,15000,0.8,29.5224609319513,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149423158419083
3051.3,stage1,35.0,15000,0.8,29.522445876712556,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149421165840206
3051.4,stage1,35.0,15000,0.8,29.522430821617043,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14941917328387
3051.5,stage1,35.0,15000,0.8,29.522415766664757,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149417180750074
3051.6,stage1,35.0,15000,0.8,29.522400711855703,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149415188238816
3051.7,stage1,35.0,15000,0.8,29.522385657189872,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149413195750093
3051.8,stage1,35.0,15000,0.8,29.52237060266727,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149411203283904
3051.9,stage1,35.0,15000,0.8,29.52235554828789,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14940921084025
3052.0,stage1,35.0,15000,0.8,29.522340494051736,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149407218419128
3052.1,stage1,35.0,15000,0.8,29.522325439958802,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149405226020534
3052.2,stage1,35.0,15000,0.8,29.52231038600909,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14940323364447
3052.3,stage1,35.0,15000,0.8,29.522295332202592,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14940124129093
3052.4,stage1,35.0,15000,0.8,29.522280278539316,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14939924895992
3052.5,stage1,35.0,15000,0.8,29.522265225019254,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149397256651433
3052.6,stage1,35.0,15000,0.8,29.52225017164241,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149395264365467
3052.7,stage1,35.0,15000,0.8,29.522235118408776,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.14939327210202
3052.8,stage1,35.0,15000,0.8,29.522220065318358,381.184,0.0,0.0,0.0,0,35.1189959467769,0.0625000000000001,28.149391279861096
