time,Output
0.0784,5.74280270531306e-06
0.0785,5.816060075754094e-06
0.0786,5.8888005693788136e-06
0.0787,5.960914764415096e-06
0.07880000000000001,6.032394774039704e-06
0.0789,6.103232711429388e-06
0.079,6.173420689760932e-06
0.0791,6.2429508222110864e-06
0.0792,6.311815221956614e-06
0.07930000000000001,6.3800060021742765e-06
0.0794,6.4475152760408274e-06
0.0795,6.514335156733045e-06
0.0796,6.5804577574276855e-06
0.07970000000000001,6.6458751913015095e-06
0.07980000000000001,6.710579571531278e-06
0.0799,6.774563011293745e-06
0.08,6.837817623765692e-06
0.0801,6.900335522123869e-06
0.08020000000000001,6.962108819545041e-06
0.08030000000000001,7.023129629205967e-06
0.0804,7.083390064283403e-06
0.0805,7.142955232249514e-06
0.0806,7.201888922028767e-06
0.08070000000000001,7.260069350473829e-06
0.08080000000000001,7.3174900708150825e-06
0.0809,7.3741446362829e-06
0.081,7.430026600107681e-06
0.0811,7.485129515519798e-06
0.08120000000000001,7.539446935749633e-06
0.0813,7.592972414027562e-06
0.0814,7.64569950358398e-06
0.0815,7.697621757649262e-06
0.0816,7.74873272945379e-06
0.08170000000000001,7.799025972227945e-06
0.0818,7.848495039202102e-06
0.0819,7.897133483606657e-06
0.082,7.944934858671987e-06
0.0821,7.99189271762847e-06
0.08220000000000001,8.03800061370649e-06
0.0823,8.083252100136423e-06
0.0824,8.127640730148663e-06
0.0825,8.171241928686272e-06
0.0826,8.214129641785564e-06
0.08270000000000001,8.256169674514234e-06
0.0828,8.297357195292665e-06
0.0829,8.33768737254125e-06
0.083,8.377155374680373e-06
0.08310000000000001,8.415756370130412e-06
0.08320000000000001,8.45348552731176e-06
0.0833,8.490338014644791e-06
0.0834,8.526309000549905e-06
0.0835,8.561393653447479e-06
0.08360000000000001,8.5955871417579e-06
0.08370000000000001,8.62888463390155e-06
0.0838,8.661281298298816e-06
0.0839,8.692772303370086e-06
0.084,8.723352817535744e-06
0.08410000000000001,8.753018009216174e-06
0.08420000000000001,8.78176304683176e-06
0.0843,8.809583098802886e-06
0.0844,8.836473333549944e-06
0.0845,8.86280715767397e-06
0.08460000000000001,8.888951145391733e-06
0.0847,8.914310282861035e-06
0.0848,8.938887200499928e-06
0.0849,8.962684528726449e-06
0.085,8.985704897958642e-06
0.08510000000000001,9.00795093861455e-06
0.0852,9.029425281112212e-06
0.0853,9.050130555869675e-06
0.0854,9.070069393304982e-06
0.0855,9.08924442383617e-06
0.08560000000000001,9.107658277881287e-06
0.0857,9.125313585858372e-06
0.0858,9.14221297818547e-06
0.0859,9.158359085280624e-06
0.08600000000000001,9.173754537561873e-06
0.08610000000000001,9.188401965447263e-06
0.0862,9.202303999354833e-06
0.0863,9.215463269702628e-06
0.0864,9.227882406908693e-06
0.08650000000000001,9.239769660251514e-06
0.08660000000000001,9.25132956477041e-06
0.0867,9.262243914409226e-06
0.0868,9.272519396097307e-06
0.0869,9.282162696763997e-06
0.08700000000000001,9.291180503338645e-06
0.08710000000000001,9.299579502750593e-06
0.0872,9.307366381929186e-06
0.0873,9.31454782780377e-06
0.0874,9.321130527303693e-06
0.08750000000000001,9.327121167358298e-06
0.0876,9.332526434896929e-06
0.0877,9.337353016848933e-06
0.0878,9.341607600143658e-06
0.0879,9.345296871710443e-06
0.08800000000000001,9.348427518478639e-06
0.0881,9.351006227377588e-06
0.0882,9.353039685336638e-06
0.0883,9.354534579285131e-06
0.0884,9.355497596152414e-06
0.08850000000000001,9.355761358829817e-06
0.0886,9.355161634450734e-06
0.0887,9.35397670999189e-06
0.0888,9.352209838394446e-06
0.0889,9.349864272599561e-06
0.08900000000000001,9.346943265548394e-06
0.0891,9.343450070182107e-06
0.0892,9.339387939441853e-06
0.0893,9.334760126268797e-06
0.08940000000000001,9.329569883604096e-06
0.08950000000000001,9.32382046438891e-06
0.0896,9.317515121564398e-06
0.0897,9.310657108071719e-06
0.0898,9.30324967685203e-06
0.08990000000000001,9.295296080846498e-06
0.09000000000000001,9.286799572996272e-06
0.0901,9.277763406242519e-06
0.0902,9.268190833526395e-06
0.0903,9.258085107789058e-06
0.09040000000000001,9.24744948197167e-06
0.09050000000000001,9.235974474651588e-06
0.0906,9.223356253548596e-06
0.0907,9.210086045277186e-06
0.0908,9.196160933060045e-06
0.09090000000000001,9.181578000119864e-06
0.091,9.166334329679328e-06
0.0911,9.150427004961125e-06
0.0912,9.13385310918794e-06
0.0913,9.116609725582461e-06
0.09140000000000001,9.098693937367379e-06
0.0915,9.080102827765379e-06
0.0916,9.060833479999145e-06
0.0917,9.040882977291367e-06
0.0918,9.02024840286473e-06
0.09190000000000001,8.998926839941925e-06
0.092,8.97691537174564e-06
0.0921,8.954211081498556e-06
0.0922,8.930811052423363e-06
0.09230000000000001,8.906712367742749e-06
0.09240000000000001,8.881912110679401e-06
0.0925,8.856279701128044e-06
0.0926,8.82968686505654e-06
0.0927,8.802329884593464e-06
0.09280000000000001,8.774203324380606e-06
0.09290000000000001,8.745301749059767e-06
0.093,8.715619723272743e-06
0.0931,8.685151811661323e-06
0.0932,8.653892578867307e-06
0.09330000000000001,8.62183658953249e-06
0.09340000000000001,8.588978408298668e-06
0.0935,8.55531259980764e-06
0.0936,8.520833728701196e-06
0.0937,8.485536359621135e-06
0.09380000000000001,8.44941505720925e-06
0.09390000000000001,8.412464386107339e-06
0.094,8.374678910957205e-06
0.0941,8.336053196400628e-06
0.0942,8.296581807079414e-06
0.09430000000000001,8.256259307635357e-06
0.0944,8.215080262710256e-06
0.0945,8.173171263297616e-06
0.0946,8.13065651550541e-06
0.0947,8.087324577244858e-06
0.09480000000000001,8.043172617813702e-06
0.0949,7.998197806509696e-06
0.095,7.95239731263057e-06
0.0951,7.905768305474071e-06
0.0952,7.858307954337949e-06
0.09530000000000001,7.810013428519945e-06
0.0954,7.760881897317812e-06
0.0955,7.71091053002928e-06
0.0956,7.6600964959521e-06
0.09570000000000001,7.608436964384014e-06
0.09580000000000001,7.5559291046227704e-06
0.0959,7.502570085966119e-06
0.096,7.448357077711789e-06
0.0961,7.393287249157533e-06
0.09620000000000001,7.337357769601093e-06
0.09630000000000001,7.280565808340215e-06
0.0964,7.222908534672653e-06
0.0965,7.1646300262047705e-06
0.0966,7.1059699004632185e-06
0.09670000000000001,7.046540064464744e-06
0.09680000000000001,6.986342558589162e-06
0.0969,6.925379423216298e-06
0.097,6.863652698725951e-06
0.0971,6.8011644254979455e-06
0.09720000000000001,6.737916643912098e-06
0.09730000000000001,6.673911394348223e-06
0.0974,6.6091507171861465e-06
0.0975,6.543636652805666e-06
0.0976,6.477371241586609e-06
0.09770000000000001,6.410356523908787e-06
0.0978,6.342594540152028e-06
0.0979,6.274087330696129e-06
0.098,6.204836935920917e-06
0.0981,6.134845396206204e-06
0.09820000000000001,6.064114751931811e-06
0.0983,5.992647043477559e-06
0.0984,5.920444311223248e-06
0.0985,5.847719926933507e-06
0.09860000000000001,5.774683444944402e-06
0.09870000000000001,5.701007155649588e-06
0.0988,5.62669726863861e-06
0.0989,5.551759993500981e-06
0.099,5.476201539826244e-06
0.09910000000000001,5.4000281172039336e-06
0.09920000000000001,5.3232459352235815e-06
0.0993,5.245861203474734e-06
0.0994,5.167880131546901e-06
0.0995,5.089308929029629e-06
0.09960000000000001,5.01015380551245e-06
0.09970000000000001,4.930420970584898e-06
0.0998,4.850116633836518e-06
0.0999,4.76924700485682e-06
0.1,4.68781829323535e-06
