time,stage_id,level,y,_output
53.86,stage1,0.9174311926605352,92,0
53.87,stage1,0.9174311926605352,92,0
53.88,stage1,0.9174311926605352,92,0
53.89,stage1,0.9174311926605352,92,0
53.9,stage1,0.9174311926605352,92,0
53.91,stage1,0.9174311926605352,92,0
53.92,stage1,0.9174311926605352,92,0
53.93,stage1,0.9174311926605352,92,0
53.94,stage1,0.9174311926605352,92,0
53.95,stage1,0.9174311926605352,92,0
53.96,stage1,0.9174311926605352,92,0
53.97,stage1,0.9174311926605352,92,0
53.98,stage1,0.9174311926605352,92,0
53.99,stage1,0.9174311926605352,92,0
54.0,stage1,0.9174311926605352,92,0
54.01,stage1,0.9174311926605352,92,0
54.02,stage1,0.9174311926605352,92,0
54.03,stage1,0.9174311926605352,92,0
54.04,stage1,0.9174311926605352,92,0
54.05,stage1,0.9174311926605352,92,0
54.06,stage1,0.9174311926605352,92,0
54.07,stage1,0.9174311926605352,92,0
54.08,stage1,0.9174311926605352,92,0
54.09,stage1,0.9174311926605352,92,0
54.1,stage1,0.9174311926605352,92,0
54.11,stage1,0.9174311926605352,92,0
54.12,stage1,0.9174311926605352,92,0
54.13,stage1,0.9174311926605352,92,0
54.14,stage1,0.9174311926605352,92,0
54.15,stage1,0.9174311926605352,92,0
54.16,stage1,0.9174311926605352,92,0
54.17,stage1,0.9174311926605352,92,0
54.18,stage1,0.9174311926605352,92,0
54.19,stage1,0.9174311926605352,92,0
54.2,stage1,0.9174311926605352,92,0
54.21,stage1,0.9174311926605352,92,0
54.22,stage1,0.9174311926605352,92,0
54.23,stage1,0.9174311926605352,92,0
54.24,stage1,0.9174311926605352,92,0
54.25,stage1,0.9174311926605352,92,0
54.26,stage1,0.9174311926605352,92,0
54.27,stage1,0.9174311926605352,92,0
54.28,stage1,0.9174311926605352,92,0
54.29,stage1,0.9174311926605352,92,0
54.3,stage1,0.9174311926605352,92,0
54.31,stage1,0.9174311926605352,92,0
54.32,stage1,0.9174311926605352,92,0
54.33,stage1,0.9174311926605352,92,0
54.34,stage1,0.9174311926605352,92,0
54.35,stage1,0.9174311926605352,92,0
54.36,stage1,0.9174311926605352,92,0
54.37,stage1,0.9174311926605352,92,0
54.38,stage1,0.9174311926605352,92,0
54.39,stage1,0.9174311926605352,92,0
54.4,stage1,0.9174311926605352,92,0
54.41,stage1,0.9174311926605352,92,0
54.42,stage1,0.9174311926605352,92,0
54.43,stage1,0.9174311926605352,92,0
54.44,stage1,0.9174311926605352,92,0
54.45,stage1,0.9174311926605352,92,0
54.46,stage1,0.9174311926605352,92,0
54.47,stage1,0.9174311926605352,92,0
54.48,stage1,0.9174311926605352,92,0
54.49,stage1,0.9174311926605352,92,0
54.5,stage1,0.9174311926605352,92,0
54.51,stage1,0.9174311926605352,92,0
54.52,stage1,0.9174311926605352,92,0
54.53,stage1,0.9174311926605352,92,0
54.54,stage1,0.9174311926605352,92,0
54.55,stage1,0.9174311926605352,92,0
54.56,stage1,0.9174311926605352,92,0
54.57,stage1,0.9174311926605352,92,0
54.58,stage1,0.9174311926605352,92,0
54.59,stage1,0.9174311926605352,92,0
54.6,stage1,0.9174311926605352,92,0
54.61,stage1,0.9174311926605352,92,0
54.62,stage1,0.9174311926605352,92,0
54.63,stage1,0.9174311926605352,92,0
54.64,stage1,0.9174311926605352,92,0
54.65,stage1,0.9174311926605352,92,0
54.66,stage1,0.9174311926605352,92,0
54.67,stage1,0.9174311926605352,92,0
54.68,stage1,0.9174311926605352,92,0
54.69,stage1,0.9174311926605352,92,0
54.7,stage1,0.9174311926605352,92,0
54.71,stage1,0.9174311926605352,92,0
54.72,stage1,0.9174311926605352,92,0
54.73,stage1,0.9174311926605352,92,0
54.74,stage1,0.9174311926605352,92,0
54.75,stage1,0.9174311926605352,92,0
54.76,stage1,0.9174311926605352,92,0
54.77,stage1,0.9174311926605352,92,0
54.78,stage1,0.9174311926605352,92,0
54.79,stage1,0.9174311926605352,92,0
54.8,stage1,0.9174311926605352,92,0
54.81,stage1,0.9174311926605352,92,0
54.82,stage1,0.9174311926605352,92,0
54.83,stage1,0.9174311926605352,92,0
54.84,stage1,0.9174311926605352,92,0
54.85,stage1,0.9174311926605352,92,0
54.86,stage1,0.9174311926605352,92,0
54.87,stage1,0.9174311926605352,92,0
54.88,stage1,0.9174311926605352,92,0
54.89,stage1,0.9174311926605352,92,0
54.9,stage1,0.9174311926605352,92,0
54.91,stage1,0.9174311926605352,92,0
54.92,stage1,0.9174311926605352,92,0
54.93,stage1,0.9174311926605352,92,0
54.94,stage1,0.9174311926605352,92,0
54.95,stage1,0.9174311926605352,92,0
54.96,stage1,0.9174311926605352,92,0
54.97,stage1,0.9174311926605352,92,0
54.98,stage1,0.9174311926605352,92,0
54.99,stage1,0.9174311926605352,92,0
55.0,stage1,0.9174311926605352,92,0
55.01,stage1,0.9174311926605352,92,0
55.02,stage1,0.9174311926605352,92,0
55.03,stage1,0.9174311926605352,92,0
55.04,stage1,0.9174311926605352,92,0
55.05,stage1,0.9174311926605352,92,0
55.06,stage1,0.9174311926605352,92,0
55.07,stage1,0.9174311926605352,92,0
55.08,stage1,0.9174311926605352,92,0
55.09,stage1,0.9174311926605352,92,0
55.1,stage1,0.9174311926605352,92,0
55.11,stage1,0.9174311926605352,92,0
55.12,stage1,0.9174311926605352,92,0
55.13,stage1,0.9174311926605352,92,0
55.14,stage1,0.9174311926605352,92,0
55.15,stage1,0.9174311926605352,92,0
55.16,stage1,0.9174311926605352,92,0
55.17,stage1,0.9174311926605352,92,0
55.18,stage1,0.9174311926605352,92,0
55.19,stage1,0.9174311926605352,92,0
55.2,stage1,0.9174311926605352,92,0
55.21,stage1,0.9174311926605352,92,0
55.22,stage1,0.9174311926605352,92,0
55.23,stage1,0.9174311926605352,92,0
55.24,stage1,0.9174311926605352,92,0
55.25,stage1,0.9174311926605352,92,0
55.26,stage1,0.9174311926605352,92,0
55.27,stage1,0.9174311926605352,92,0
55.28,stage1,0.9174311926605352,92,0
55.29,stage1,0.9174311926605352,92,0
55.3,stage1,0.9174311926605352,92,0
55.31,stage1,0.9174311926605352,92,0
55.32,stage1,0.9174311926605352,92,0
55.33,stage1,0.9174311926605352,92,0
55.34,stage1,0.9174311926605352,92,0
55.35,stage1,0.9174311926605352,92,0
55.36,stage1,0.9174311926605352,92,0
55.37,stage1,0.9174311926605352,92,0
55.38,stage1,0.9174311926605352,92,0
55.39,stage1,0.9174311926605352,92,0
55.4,stage1,0.9174311926605352,92,0
55.41,stage1,0.9174311926605352,92,0
55.42,stage1,0.9174311926605352,92,0
55.43,stage1,0.9174311926605352,92,0
55.44,stage1,0.9174311926605352,92,0
55.45,stage1,0.9174311926605352,92,0
55.46,stage1,0.9174311926605352,92,0
55.47,stage1,0.9174311926605352,92,0
55.48,stage1,0.9174311926605352,92,0
55.49,stage1,0.9174311926605352,92,0
55.5,stage1,0.9174311926605352,92,0
55.51,stage1,0.9174311926605352,92,0
55.52,stage1,0.9174311926605352,92,0
55.53,stage1,0.9174311926605352,92,0
55.54,stage1,0.9174311926605352,92,0
55.55,stage1,0.9174311926605352,92,0
55.56,stage1,0.9174311926605352,92,0
55.57,stage1,0.9174311926605352,92,0
55.58,stage1,0.9174311926605352,92,0
55.59,stage1,0.9174311926605352,92,0
55.6,stage1,0.9174311926605352,92,0
55.61,stage1,0.9174311926605352,92,0
55.62,stage1,0.9174311926605352,92,0
55.63,stage1,0.9174311926605352,92,0
55.64,stage1,0.9174311926605352,92,0
55.65,stage1,0.9174311926605352,92,0
55.66,stage1,0.9174311926605352,92,0
55.67,stage1,0.9174311926605352,92,0
55.68,stage1,0.9174311926605352,92,0
55.69,stage1,0.9174311926605352,92,0
55.7,stage1,0.9174311926605352,92,0
55.71,stage1,0.9174311926605352,92,0
55.72,stage1,0.9174311926605352,92,0
55.73,stage1,0.9174311926605352,92,0
55.74,stage1,0.9174311926605352,92,0
55.75,stage1,0.9174311926605352,92,0
55.76,stage1,0.9174311926605352,92,0
55.77,stage1,0.9174311926605352,92,0
55.78,stage1,0.9174311926605352,92,0
55.79,stage1,0.9174311926605352,92,0
55.8,stage1,0.9174311926605352,92,0
55.81,stage1,0.9174311926605352,92,0
55.82,stage1,0.9174311926605352,92,0
55.83,stage1,0.9174311926605352,92,0
55.84,stage1,0.9174311926605352,92,0
55.85,stage1,0.9174311926605352,92,0
55.86,stage1,0.9174311926605352,92,0
55.87,stage1,0.9174311926605352,92,0
55.88,stage1,0.9174311926605352,92,0
55.89,stage1,0.9174311926605352,92,0
55.9,stage1,0.9174311926605352,92,0
55.91,stage1,0.9174311926605352,92,0
55.92,stage1,0.9174311926605352,92,0
55.93,stage1,0.9174311926605352,92,0
55.94,stage1,0.9174311926605352,92,0
55.95,stage1,0.9174311926605352,92,0
55.96,stage1,0.9174311926605352,92,0
55.97,stage1,0.9174311926605352,92,0
55.98,stage1,0.9174311926605352,92,0
55.99,stage1,0.9174311926605352,92,0
56.0,stage1,0.9174311926605352,92,0
56.01,stage1,0.9174311926605352,92,0
56.02,stage1,0.9174311926605352,92,0
56.03,stage1,0.9174311926605352,92,0
56.04,stage1,0.9174311926605352,92,0
56.05,stage1,0.9174311926605352,92,0
56.06,stage1,0.9174311926605352,92,0
56.07,stage1,0.9174311926605352,92,0
56.08,stage1,0.9174311926605352,92,0
56.09,stage1,0.9174311926605352,92,0
56.1,stage1,0.9174311926605352,92,0
56.11,stage1,0.9174311926605352,92,0
56.12,stage1,0.9174311926605352,92,0
56.13,stage1,0.9174311926605352,92,0
56.14,stage1,0.9174311926605352,92,0
56.15,stage1,0.9174311926605352,92,0
56.16,stage1,0.9174311926605352,92,0
56.17,stage1,0.9174311926605352,92,0
56.18,stage1,0.9174311926605352,92,0
56.19,stage1,0.9174311926605352,92,0
56.2,stage1,0.9174311926605352,92,0
56.21,stage1,0.9174311926605352,92,0
56.22,stage1,0.9174311926605352,92,0
56.23,stage1,0.9174311926605352,92,0
56.24,stage1,0.9174311926605352,92,0
56.25,stage1,0.9174311926605352,92,0
56.26,stage1,0.9174311926605352,92,0
56.27,stage1,0.9174311926605352,92,0
56.28,stage1,0.9174311926605352,92,0
56.29,stage1,0.9174311926605352,92,0
56.3,stage1,0.9174311926605352,92,0
56.31,stage1,0.9174311926605352,92,0
56.32,stage1,0.9174311926605352,92,0
56.33,stage1,0.9174311926605352,92,0
56.34,stage1,0.9174311926605352,92,0
56.35,stage1,0.9174311926605352,92,0
56.36,stage1,0.9174311926605352,92,0
56.37,stage1,0.9174311926605352,92,0
56.38,stage1,0.9174311926605352,92,0
56.39,stage1,0.9174311926605352,92,0
56.4,stage1,0.9174311926605352,92,0
56.41,stage1,0.9174311926605352,92,0
56.42,stage1,0.9174311926605352,92,0
56.43,stage1,0.9174311926605352,92,0
56.44,stage1,0.9174311926605352,92,0
56.45,stage1,0.9174311926605352,92,0
56.46,stage1,0.9174311926605352,92,0
56.47,stage1,0.9174311926605352,92,0
56.48,stage1,0.9174311926605352,92,0
56.49,stage1,0.9174311926605352,92,0
56.5,stage1,0.9174311926605352,92,0
56.51,stage1,0.9174311926605352,92,0
56.52,stage1,0.9174311926605352,92,0
56.53,stage1,0.9174311926605352,92,0
56.54,stage1,0.9174311926605352,92,0
56.55,stage1,0.9174311926605352,92,0
56.56,stage1,0.9174311926605352,92,0
56.57,stage1,0.9174311926605352,92,0
56.58,stage1,0.9174311926605352,92,0
56.59,stage1,0.9174311926605352,92,0
56.6,stage1,0.9174311926605352,92,0
56.61,stage1,0.9174311926605352,92,0
56.62,stage1,0.9174311926605352,92,0
56.63,stage1,0.9174311926605352,92,0
56.64,stage1,0.9174311926605352,92,0
56.65,stage1,0.9174311926605352,92,0
56.66,stage1,0.9174311926605352,92,0
56.67,stage1,0.9174311926605352,92,0
56.68,stage1,0.9174311926605352,92,0
56.69,stage1,0.9174311926605352,92,0
56.7,stage1,0.9174311926605352,92,0
56.71,stage1,0.9174311926605352,92,0
56.72,stage1,0.9174311926605352,92,0
56.73,stage1,0.9174311926605352,92,0
56.74,stage1,0.9174311926605352,92,0
56.75,stage1,0.9174311926605352,92,0
56.76,stage1,0.9174311926605352,92,0
56.77,stage1,0.9174311926605352,92,0
56.78,stage1,0.9174311926605352,92,0
56.79,stage1,0.9174311926605352,92,0
56.8,stage1,0.9174311926605352,92,0
56.81,stage1,0.9174311926605352,92,0
56.82,stage1,0.9174311926605352,92,0
56.83,stage1,0.9174311926605352,92,0
56.84,stage1,0.9174311926605352,92,0
56.85,stage1,0.9174311926605352,92,0
56.86,stage1,0.9174311926605352,92,0
56.87,stage1,0.9174311926605352,92,0
56.88,stage1,0.9174311926605352,92,0
56.89,stage1,0.9174311926605352,92,0
56.9,stage1,0.9174311926605352,92,0
56.91,stage1,0.9174311926605352,92,0
56.92,stage1,0.9174311926605352,92,0
56.93,stage1,0.9174311926605352,92,0
56.94,stage1,0.9174311926605352,92,0
56.95,stage1,0.9174311926605352,92,0
56.96,stage1,0.9174311926605352,92,0
56.97,stage1,0.9174311926605352,92,0
56.98,stage1,0.9174311926605352,92,0
56.99,stage1,0.9174311926605352,92,0
57.0,stage1,0.9174311926605352,92,0
57.01,stage1,0.9174311926605352,92,0
57.02,stage1,0.9174311926605352,92,0
57.03,stage1,0.9174311926605352,92,0
57.04,stage1,0.9174311926605352,92,0
57.05,stage1,0.9174311926605352,92,0
57.06,stage1,0.9174311926605352,92,0
57.07,stage1,0.9174311926605352,92,0
57.08,stage1,0.9174311926605352,92,0
57.09,stage1,0.9174311926605352,92,0
57.1,stage1,0.9174311926605352,92,0
57.11,stage1,0.9174311926605352,92,0
57.12,stage1,0.9174311926605352,92,0
57.13,stage1,0.9174311926605352,92,0
57.14,stage1,0.9174311926605352,92,0
57.15,stage1,0.9174311926605352,92,0
57.16,stage1,0.9174311926605352,92,0
57.17,stage1,0.9174311926605352,92,0
57.18,stage1,0.9174311926605352,92,0
57.19,stage1,0.9174311926605352,92,0
57.2,stage1,0.9174311926605352,92,0
57.21,stage1,0.9174311926605352,92,0
57.22,stage1,0.9174311926605352,92,0
57.23,stage1,0.9174311926605352,92,0
57.24,stage1,0.9174311926605352,92,0
57.25,stage1,0.9174311926605352,92,0
57.26,stage1,0.9174311926605352,92,0
57.27,stage1,0.9174311926605352,92,0
57.28,stage1,0.9174311926605352,92,0
57.29,stage1,0.9174311926605352,92,0
57.3,stage1,0.9174311926605352,92,0
57.31,stage1,0.9174311926605352,92,0
57.32,stage1,0.9174311926605352,92,0
57.33,stage1,0.9174311926605352,92,0
57.34,stage1,0.9174311926605352,92,0
57.35,stage1,0.9174311926605352,92,0
57.36,stage1,0.9174311926605352,92,0
57.37,stage1,0.9174311926605352,92,0
57.38,stage1,0.9174311926605352,92,0
57.39,stage1,0.9174311926605352,92,0
57.4,stage1,0.9174311926605352,92,0
57.41,stage1,0.9174311926605352,92,0
57.42,stage1,0.9174311926605352,92,0
57.43,stage1,0.9174311926605352,92,0
57.44,stage1,0.9174311926605352,92,0
57.45,stage1,0.9174311926605352,92,0
57.46,stage1,0.9174311926605352,92,0
57.47,stage1,0.9174311926605352,92,0
57.48,stage1,0.9174311926605352,92,0
57.49,stage1,0.9174311926605352,92,0
57.5,stage1,0.9174311926605352,92,0
57.51,stage1,0.9174311926605352,92,0
57.52,stage1,0.9174311926605352,92,0
57.53,stage1,0.9174311926605352,92,0
57.54,stage1,0.9174311926605352,92,0
57.55,stage1,0.9174311926605352,92,0
57.56,stage1,0.9174311926605352,92,0
57.57,stage1,0.9174311926605352,92,0
57.58,stage1,0.9174311926605352,92,0
57.59,stage1,0.9174311926605352,92,0
57.6,stage1,0.9174311926605352,92,0
57.61,stage1,0.9174311926605352,92,0
57.62,stage1,0.9174311926605352,92,0
57.63,stage1,0.9174311926605352,92,0
57.64,stage1,0.9174311926605352,92,0
57.65,stage1,0.9174311926605352,92,0
57.66,stage1,0.9174311926605352,92,0
57.67,stage1,0.9174311926605352,92,0
57.68,stage1,0.9174311926605352,92,0
57.69,stage1,0.9174311926605352,92,0
57.7,stage1,0.9174311926605352,92,0
57.71,stage1,0.9174311926605352,92,0
57.72,stage1,0.9174311926605352,92,0
57.73,stage1,0.9174311926605352,92,0
57.74,stage1,0.9174311926605352,92,0
57.75,stage1,0.9174311926605352,92,0
57.76,stage1,0.9174311926605352,92,0
57.77,stage1,0.9174311926605352,92,0
57.78,stage1,0.9174311926605352,92,0
57.79,stage1,0.9174311926605352,92,0
57.8,stage1,0.9174311926605352,92,0
57.81,stage1,0.9174311926605352,92,0
57.82,stage1,0.9174311926605352,92,0
57.83,stage1,0.9174311926605352,92,0
57.84,stage1,0.9174311926605352,92,0
57.85,stage1,0.9174311926605352,92,0
57.86,stage1,0.9174311926605352,92,0
57.87,stage1,0.9174311926605352,92,0
57.88,stage1,0.9174311926605352,92,0
57.89,stage1,0.9174311926605352,92,0
57.9,stage1,0.9174311926605352,92,0
57.91,stage1,0.9174311926605352,92,0
57.92,stage1,0.9174311926605352,92,0
57.93,stage1,0.9174311926605352,92,0
57.94,stage1,0.9174311926605352,92,0
57.95,stage1,0.9174311926605352,92,0
57.96,stage1,0.9174311926605352,92,0
57.97,stage1,0.9174311926605352,92,0
57.98,stage1,0.9174311926605352,92,0
57.99,stage1,0.9174311926605352,92,0
58.0,stage1,0.9174311926605352,92,0
58.01,stage1,0.9174311926605352,92,0
58.02,stage1,0.9174311926605352,92,0
58.03,stage1,0.9174311926605352,92,0
58.04,stage1,0.9174311926605352,92,0
58.05,stage1,0.9174311926605352,92,0
58.06,stage1,0.9174311926605352,92,0
58.07,stage1,0.9174311926605352,92,0
58.08,stage1,0.9174311926605352,92,0
58.09,stage1,0.9174311926605352,92,0
58.1,stage1,0.9174311926605352,92,0
58.11,stage1,0.9174311926605352,92,0
58.12,stage1,0.9174311926605352,92,0
58.13,stage1,0.9174311926605352,92,0
58.14,stage1,0.9174311926605352,92,0
58.15,stage1,0.9174311926605352,92,0
58.16,stage1,0.9174311926605352,92,0
58.17,stage1,0.9174311926605352,92,0
58.18,stage1,0.9174311926605352,92,0
58.19,stage1,0.9174311926605352,92,0
58.2,stage1,0.9174311926605352,92,0
58.21,stage1,0.9174311926605352,92,0
58.22,stage1,0.9174311926605352,92,0
58.23,stage1,0.9174311926605352,92,0
58.24,stage1,0.9174311926605352,92,0
58.25,stage1,0.9174311926605352,92,0
58.26,stage1,0.9174311926605352,92,0
58.27,stage1,0.9174311926605352,92,0
58.28,stage1,0.9174311926605352,92,0
58.29,stage1,0.9174311926605352,92,0
58.3,stage1,0.9174311926605352,92,0
58.31,stage1,0.9174311926605352,92,0
58.32,stage1,0.9174311926605352,92,0
58.33,stage1,0.9174311926605352,92,0
58.34,stage1,0.9174311926605352,92,0
58.35,stage1,0.9174311926605352,92,0
58.36,stage1,0.9174311926605352,92,0
58.37,stage1,0.9174311926605352,92,0
58.38,stage1,0.9174311926605352,92,0
58.39,stage1,0.9174311926605352,92,0
58.4,stage1,0.9174311926605352,92,0
58.41,stage1,0.9174311926605352,92,0
58.42,stage1,0.9174311926605352,92,0
58.43,stage1,0.9174311926605352,92,0
58.44,stage1,0.9174311926605352,92,0
58.45,stage1,0.9174311926605352,92,0
58.46,stage1,0.9174311926605352,92,0
58.47,stage1,0.9174311926605352,92,0
58.48,stage1,0.9174311926605352,92,0
58.49,stage1,0.9174311926605352,92,0
58.5,stage1,0.9174311926605352,92,0
58.51,stage1,0.9174311926605352,92,0
58.52,stage1,0.9174311926605352,92,0
58.53,stage1,0.9174311926605352,92,0
58.54,stage1,0.9174311926605352,92,0
58.55,stage1,0.9174311926605352,92,0
58.56,stage1,0.9174311926605352,92,0
58.57,stage1,0.9174311926605352,92,0
58.58,stage1,0.9174311926605352,92,0
58.59,stage1,0.9174311926605352,92,0
58.6,stage1,0.9174311926605352,92,0
58.61,stage1,0.9174311926605352,92,0
58.62,stage1,0.9174311926605352,92,0
58.63,stage1,0.9174311926605352,92,0
58.64,stage1,0.9174311926605352,92,0
58.65,stage1,0.9174311926605352,92,0
58.66,stage1,0.9174311926605352,92,0
58.67,stage1,0.9174311926605352,92,0
58.68,stage1,0.9174311926605352,92,0
58.69,stage1,0.9174311926605352,92,0
58.7,stage1,0.9174311926605352,92,0
58.71,stage1,0.9174311926605352,92,0
58.72,stage1,0.9174311926605352,92,0
58.73,stage1,0.9174311926605352,92,0
58.74,stage1,0.9174311926605352,92,0
58.75,stage1,0.9174311926605352,92,0
58.76,stage1,0.9174311926605352,92,0
58.77,stage1,0.9174311926605352,92,0
58.78,stage1,0.9174311926605352,92,0
58.79,stage1,0.9174311926605352,92,0
58.8,stage1,0.9174311926605352,92,0
58.81,stage1,0.9174311926605352,92,0
58.82,stage1,0.9174311926605352,92,0
58.83,stage1,0.9174311926605352,92,0
58.84,stage1,0.9174311926605352,92,0
58.85,stage1,0.9174311926605352,92,0
58.86,stage1,0.9174311926605352,92,0
58.87,stage1,0.9174311926605352,92,0
58.88,stage1,0.9174311926605352,92,0
58.89,stage1,0.9174311926605352,92,0
58.9,stage1,0.9174311926605352,92,0
58.91,stage1,0.9174311926605352,92,0
58.92,stage1,0.9174311926605352,92,0
58.93,stage1,0.9174311926605352,92,0
58.94,stage1,0.9174311926605352,92,0
58.95,stage1,0.9174311926605352,92,0
58.96,stage1,0.9174311926605352,92,0
58.97,stage1,0.9174311926605352,92,0
58.98,stage1,0.9174311926605352,92,0
58.99,stage1,0.9174311926605352,92,0
59.0,stage1,0.9174311926605352,92,0
59.01,stage1,0.9174311926605352,92,0
59.02,stage1,0.9174311926605352,92,0
59.03,stage1,0.9174311926605352,92,0
59.04,stage1,0.9174311926605352,92,0
59.05,stage1,0.9174311926605352,92,0
59.06,stage1,0.9174311926605352,92,0
59.07,stage1,0.9174311926605352,92,0
59.08,stage1,0.9174311926605352,92,0
59.09,stage1,0.9174311926605352,92,0
59.1,stage1,0.9174311926605352,92,0
59.11,stage1,0.9174311926605352,92,0
59.12,stage1,0.9174311926605352,92,0
59.13,stage1,0.9174311926605352,92,0
59.14,stage1,0.9174311926605352,92,0
59.15,stage1,0.9174311926605352,92,0
59.16,stage1,0.9174311926605352,92,0
59.17,stage1,0.9174311926605352,92,0
59.18,stage1,0.9174311926605352,92,0
59.19,stage1,0.9174311926605352,92,0
59.2,stage1,0.9174311926605352,92,0
59.21,stage1,0.9174311926605352,92,0
59.22,stage1,0.9174311926605352,92,0
59.23,stage1,0.9174311926605352,92,0
59.24,stage1,0.9174311926605352,92,0
59.25,stage1,0.9174311926605352,92,0
59.26,stage1,0.9174311926605352,92,0
59.27,stage1,0.9174311926605352,92,0
59.28,stage1,0.9174311926605352,92,0
59.29,stage1,0.9174311926605352,92,0
59.3,stage1,0.9174311926605352,92,0
59.31,stage1,0.9174311926605352,92,0
59.32,stage1,0.9174311926605352,92,0
59.33,stage1,0.9174311926605352,92,0
59.34,stage1,0.9174311926605352,92,0
59.35,stage1,0.9174311926605352,92,0
59.36,stage1,0.9174311926605352,92,0
59.37,stage1,0.9174311926605352,92,0
59.38,stage1,0.9174311926605352,92,0
59.39,stage1,0.9174311926605352,92,0
59.4,stage1,0.9174311926605352,92,0
59.41,stage1,0.9174311926605352,92,0
59.42,stage1,0.9174311926605352,92,0
59.43,stage1,0.9174311926605352,92,0
59.44,stage1,0.9174311926605352,92,0
59.45,stage1,0.9174311926605352,92,0
59.46,stage1,0.9174311926605352,92,0
59.47,stage1,0.9174311926605352,92,0
59.48,stage1,0.9174311926605352,92,0
59.49,stage1,0.9174311926605352,92,0
59.5,stage1,0.9174311926605352,92,0
59.51,stage1,0.9174311926605352,92,0
59.52,stage1,0.9174311926605352,92,0
59.53,stage1,0.9174311926605352,92,0
59.54,stage1,0.9174311926605352,92,0
59.55,stage1,0.9174311926605352,92,0
59.56,stage1,0.9174311926605352,92,0
59.57,stage1,0.9174311926605352,92,0
59.58,stage1,0.9174311926605352,92,0
59.59,stage1,0.9174311926605352,92,0
59.6,stage1,0.9174311926605352,92,0
59.61,stage1,0.9174311926605352,92,0
59.62,stage1,0.9174311926605352,92,0
59.63,stage1,0.9174311926605352,92,0
59.64,stage1,0.9174311926605352,92,0
59.65,stage1,0.9174311926605352,92,0
59.66,stage1,0.9174311926605352,92,0
59.67,stage1,0.9174311926605352,92,0
59.68,stage1,0.9174311926605352,92,0
59.69,stage1,0.9174311926605352,92,0
59.7,stage1,0.9174311926605352,92,0
59.71,stage1,0.9174311926605352,92,0
59.72,stage1,0.9174311926605352,92,0
59.73,stage1,0.9174311926605352,92,0
59.74,stage1,0.9174311926605352,92,0
59.75,stage1,0.9174311926605352,92,0
59.76,stage1,0.9174311926605352,92,0
59.77,stage1,0.9174311926605352,92,0
59.78,stage1,0.9174311926605352,92,0
59.79,stage1,0.9174311926605352,92,0
59.8,stage1,0.9174311926605352,92,0
59.81,stage1,0.9174311926605352,92,0
59.82,stage1,0.9174311926605352,92,0
59.83,stage1,0.9174311926605352,92,0
59.84,stage1,0.9174311926605352,92,0
59.85,stage1,0.9174311926605352,92,0
59.86,stage1,0.9174311926605352,92,0
59.87,stage1,0.9174311926605352,92,0
59.88,stage1,0.9174311926605352,92,0
59.89,stage1,0.9174311926605352,92,0
59.9,stage1,0.9174311926605352,92,0
59.91,stage1,0.9174311926605352,92,0
59.92,stage1,0.9174311926605352,92,0
59.93,stage1,0.9174311926605352,92,0
59.94,stage1,0.9174311926605352,92,0
59.95,stage1,0.9174311926605352,92,0
59.96,stage1,0.9174311926605352,92,0
59.97,stage1,0.9174311926605352,92,0
59.98,stage1,0.9174311926605352,92,0
59.99,stage1,0.9174311926605352,92,0
60.0,stage1,0.9174311926605352,92,0
60.01,stage1,0.9174311926605352,92,0
60.02,stage1,0.9174311926605352,92,0
60.03,stage1,0.9174311926605352,92,0
60.04,stage1,0.9174311926605352,92,0
60.05,stage1,0.9174311926605352,92,0
60.06,stage1,0.9174311926605352,92,0
60.07,stage1,0.9174311926605352,92,0
60.08,stage1,0.9174311926605352,92,0
60.09,stage1,0.9174311926605352,92,0
60.1,stage1,0.9174311926605352,92,0
60.11,stage1,0.9174311926605352,92,0
60.12,stage1,0.9174311926605352,92,0
60.13,stage1,0.9174311926605352,92,0
60.14,stage1,0.9174311926605352,92,0
60.15,stage1,0.9174311926605352,92,0
60.16,stage1,0.9174311926605352,92,0
60.17,stage1,0.9174311926605352,92,0
60.18,stage1,0.9174311926605352,92,0
60.19,stage1,0.9174311926605352,92,0
60.2,stage1,0.9174311926605352,92,0
60.21,stage1,0.9174311926605352,92,0
60.22,stage1,0.9174311926605352,92,0
60.23,stage1,0.9174311926605352,92,0
60.24,stage1,0.9174311926605352,92,0
60.25,stage1,0.9174311926605352,92,0
60.26,stage1,0.9174311926605352,92,0
60.27,stage1,0.9174311926605352,92,0
60.28,stage1,0.9174311926605352,92,0
60.29,stage1,0.9174311926605352,92,0
60.3,stage1,0.9174311926605352,92,0
60.31,stage1,0.9174311926605352,92,0
60.32,stage1,0.9174311926605352,92,0
60.33,stage1,0.9174311926605352,92,0
60.34,stage1,0.9174311926605352,92,0
60.35,stage1,0.9174311926605352,92,0
60.36,stage1,0.9174311926605352,92,0
60.37,stage1,0.9174311926605352,92,0
60.38,stage1,0.9174311926605352,92,0
60.39,stage1,0.9174311926605352,92,0
60.4,stage1,0.9174311926605352,92,0
60.41,stage1,0.9174311926605352,92,0
60.42,stage1,0.9174311926605352,92,0
60.43,stage1,0.9174311926605352,92,0
60.44,stage1,0.9174311926605352,92,0
60.45,stage1,0.9174311926605352,92,0
60.46,stage1,0.9174311926605352,92,0
60.47,stage1,0.9174311926605352,92,0
60.48,stage1,0.9174311926605352,92,0
60.49,stage1,0.9174311926605352,92,0
60.5,stage1,0.9174311926605352,92,0
60.51,stage1,0.9174311926605352,92,0
