time,stage_id,ambient_temp_C,driver_power_request_W_profile,soc,T_core_C,voltage_V,current_A,pump_cmd,fan_cmd,mode,coolant_in_temp_C,coolant_flow_kgps,T_surface_C
630.1,stage1,35.0,25000,0.8,30.0760944570036,381.184,0.0,0.0,0.0,0,35.0,1.5912173251370393e-190,31.960091574283922
630.2,stage1,35.0,25000,0.8,30.076115114866727,381.184,0.0,0.0,0.0,0,35.0,1.4851361701278792e-190,31.96028582519754
630.3,stage1,35.0,25000,0.8,30.076135774633286,381.184,0.0,0.0,0.0,0,35.0,1.386127092119444e-190,31.960480050088247
630.4,stage1,35.0,25000,0.8,30.076156436302973,381.184,0.0,0.0,0.0,0,35.0,1.29371861931146e-190,31.960674248959744
630.5,stage1,35.0,25000,0.8,30.07617709987548,381.184,0.0,0.0,0.0,0,35.0,1.207470711357343e-190,31.960868421815736
630.6,stage1,35.0,25000,0.8,30.0761977653505,381.184,0.0,0.0,0.0,0,35.0,1.1269726639335018e-190,31.961062568659923
630.7,stage1,35.0,25000,0.8,30.076218432727728,381.184,0.0,0.0,0.0,0,35.0,1.0518411530045845e-190,31.961256689496004
630.8,stage1,35.0,25000,0.8,30.07623910200686,381.184,0.0,0.0,0.0,0,35.0,9.817184094710094e-191,31.96145078432768
630.9,stage1,35.0,25000,0.8,30.076259773187587,381.184,0.0,0.0,0.0,0,35.0,9.162705155062605e-191,31.961644853158653
631.0,stage1,35.0,25000,0.8,30.076280446269603,381.184,0.0,0.0,0.0,0,35.0,8.551858144724959e-191,31.96183889599262
631.1,stage1,35.0,25000,0.8,30.076301121252605,381.184,0.0,0.0,0.0,0,35.0,7.981734268409833e-191,31.962032912833283
631.2,stage1,35.0,25000,0.8,30.076321798136284,381.184,0.0,0.0,0.0,0,35.0,7.449618650515722e-191,31.962226903684336
631.3,stage1,35.0,25000,0.8,30.076342476920335,381.184,0.0,0.0,0.0,0,35.0,6.952977407148459e-191,31.96242086854948
631.4,stage1,35.0,25000,0.8,30.076363157604455,381.184,0.0,0.0,0.0,0,35.0,6.489445580005123e-191,31.96261480743241
631.5,stage1,35.0,25000,0.8,30.076383840188335,381.184,0.0,0.0,0.0,0,35.0,6.05681587467135e-191,31.96280872033682
631.6,stage1,35.0,25000,0.8,30.07640452467167,381.184,0.0,0.0,0.0,0,35.0,5.653028149693168e-191,31.96300260726641
631.7,stage1,35.0,25000,0.8,30.076425211054154,381.184,0.0,0.0,0.0,0,35.0,5.276159606380205e-191,31.963196468224876
631.8,stage1,35.0,25000,0.8,30.076445899335482,381.184,0.0,0.0,0.0,0,35.0,4.924415632621845e-191,31.963390303215913
631.9,stage1,35.0,25000,0.8,30.07646658951535,381.184,0.0,0.0,0.0,0,35.0,4.596121257113647e-191,31.963584112243215
632.0,stage1,35.0,25000,0.8,30.076487281593447,381.184,0.0,0.0,0.0,0,35.0,4.289713173306001e-191,31.963777895310475
632.1,stage1,35.0,25000,0.8,30.076507975569474,381.184,0.0,0.0,0.0,0,35.0,4.003732295085536e-191,31.963971652421385
632.2,stage1,35.0,25000,0.8,30.076528671443125,381.184,0.0,0.0,0.0,0,35.0,3.73681680874644e-191,31.96416538357964
632.3,stage1,35.0,25000,0.8,30.076549369214092,381.184,0.0,0.0,0.0,0,35.0,3.4876956881635705e-191,31.96435908878893
632.4,stage1,35.0,25000,0.8,30.07657006888207,381.184,0.0,0.0,0.0,0,35.0,3.2551826422859465e-191,31.964552768052954
632.5,stage1,35.0,25000,0.8,30.076590770446753,381.184,0.0,0.0,0.0,0,35.0,3.038170466133501e-191,31.964746421375395
632.6,stage1,35.0,25000,0.8,30.07661147390784,381.184,0.0,0.0,0.0,0,35.0,2.835625768391221e-191,31.964940048759946
632.7,stage1,35.0,25000,0.8,30.07663217926502,381.184,0.0,0.0,0.0,0,35.0,2.6465840504984302e-191,31.965133650210298
632.8,stage1,35.0,25000,0.8,30.07665288651799,381.184,0.0,0.0,0.0,0,35.0,2.4701451137986952e-191,31.965327225730142
632.9,stage1,35.0,25000,0.8,30.076673595666445,381.184,0.0,0.0,0.0,0,35.0,2.305468772878745e-191,31.965520775323167
633.0,stage1,35.0,25000,0.8,30.07669430671008,381.184,0.0,0.0,0.0,0,35.0,2.1517708546867937e-191,31.96571429899306
633.1,stage1,35.0,25000,0.8,30.076715019648592,381.184,0.0,0.0,0.0,0,35.0,2.0083194643743084e-191,31.96590779674351
633.2,stage1,35.0,25000,0.8,30.076735734481673,381.184,0.0,0.0,0.0,0,35.0,1.8744315000826574e-191,31.966101268578207
633.3,stage1,35.0,25000,0.8,30.07675645120902,381.184,0.0,0.0,0.0,0,35.0,1.7494694000772605e-191,31.966294714500833
633.4,stage1,35.0,25000,0.8,30.07677716983033,381.184,0.0,0.0,0.0,0,35.0,1.63283810673875e-191,31.966488134515078
633.5,stage1,35.0,25000,0.8,30.076797890345293,381.184,0.0,0.0,0.0,0,35.0,1.523982232956142e-191,31.96668152862463
633.6,stage1,35.0,25000,0.8,30.07681861275361,381.184,0.0,0.0,0.0,0,35.0,1.4223834174257094e-191,31.96687489683317
633.7,stage1,35.0,25000,0.8,30.07683933705497,381.184,0.0,0.0,0.0,0,35.0,1.3275578562639738e-191,31.967068239144385
633.8,stage1,35.0,25000,0.8,30.07686006324907,381.184,0.0,0.0,0.0,0,35.0,1.2390539991797894e-191,31.96726155556196
633.9,stage1,35.0,25000,0.8,30.07688079133561,381.184,0.0,0.0,0.0,0,35.0,1.1564503992344513e-191,31.96745484608958
634.0,stage1,35.0,25000,0.8,30.076901521314284,381.184,0.0,0.0,0.0,0,35.0,1.0793537059521369e-191,31.967648110730927
634.1,stage1,35.0,25000,0.8,30.076922253184783,381.184,0.0,0.0,0.0,0,35.0,1.0073967922219781e-191,31.96784134948968
634.2,stage1,35.0,25000,0.8,30.076942986946804,381.184,0.0,0.0,0.0,0,35.0,9.40237006073831e-192,31.968034562369528
634.3,stage1,35.0,25000,0.8,30.076963722600045,381.184,0.0,0.0,0.0,0,35.0,8.775545390022993e-192,31.96822774937415
634.4,stage1,35.0,25000,0.8,30.0769844601442,381.184,0.0,0.0,0.0,0,35.0,8.190509030687993e-192,31.968420910507227
634.5,stage1,35.0,25000,0.8,30.077005199578963,381.184,0.0,0.0,0.0,0,35.0,7.644475095308669e-192,31.96861404577244
634.6,stage1,35.0,25000,0.8,30.07702594090403,381.184,0.0,0.0,0.0,0,35.0,7.134843422287975e-192,31.968807155173472
634.7,stage1,35.0,25000,0.8,30.077046684119097,381.184,0.0,0.0,0.0,0,35.0,6.659187194135335e-192,31.969000238714
634.8,stage1,35.0,25000,0.8,30.077067429223863,381.184,0.0,0.0,0.0,0,35.0,6.215241381193383e-192,31.9691932963977
634.9,stage1,35.0,25000,0.8,30.07708817621802,381.184,0.0,0.0,0.0,0,35.0,5.800891955780396e-192,31.969386328228257
635.0,stage1,35.0,25000,0.8,30.077108925101264,381.184,0.0,0.0,0.0,0,35.0,5.414165825394949e-192,31.969579334209346
635.1,stage1,35.0,25000,0.8,30.077129675873294,381.184,0.0,0.0,0.0,0,35.0,5.053221437035203e-192,31.969772314344645
635.2,stage1,35.0,25000,0.8,30.077150428533805,381.184,0.0,0.0,0.0,0,35.0,4.716340007899447e-192,31.969965268637832
635.3,stage1,35.0,25000,0.8,30.07717118308249,381.184,0.0,0.0,0.0,0,35.0,4.401917340706436e-192,31.970158197092584
635.4,stage1,35.0,25000,0.8,30.07719193951905,381.184,0.0,0.0,0.0,0,35.0,4.108456184659274e-192,31.970351099712573
635.5,stage1,35.0,25000,0.8,30.077212697843176,381.184,0.0,0.0,0.0,0,35.0,3.834559105681927e-192,31.97054397650148
635.6,stage1,35.0,25000,0.8,30.077233458054565,381.184,0.0,0.0,0.0,0,35.0,3.5789218319697406e-192,31.97073682746298
635.7,stage1,35.0,25000,0.8,30.077254220152913,381.184,0.0,0.0,0.0,0,35.0,3.3403270431717038e-192,31.97092965260074
635.8,stage1,35.0,25000,0.8,30.07727498413792,381.184,0.0,0.0,0.0,0,35.0,3.117638573627126e-192,31.971122451918443
635.9,stage1,35.0,25000,0.8,30.077295750009277,381.184,0.0,0.0,0.0,0,35.0,2.9097960020519373e-192,31.971315225419758
636.0,stage1,35.0,25000,0.8,30.077316517766683,381.184,0.0,0.0,0.0,0,35.0,2.7158096019150973e-192,31.97150797310836
636.1,stage1,35.0,25000,0.8,30.077337287409833,381.184,0.0,0.0,0.0,0,35.0,2.5347556284540498e-192,31.971700694987916
636.2,stage1,35.0,25000,0.8,30.077358058938426,381.184,0.0,0.0,0.0,0,35.0,2.365771919890408e-192,31.971893391062103
636.3,stage1,35.0,25000,0.8,30.077378832352156,381.184,0.0,0.0,0.0,0,35.0,2.2080537918978576e-192,31.97208606133459
636.4,stage1,35.0,25000,0.8,30.07739960765072,381.184,0.0,0.0,0.0,0,35.0,2.0608502057713e-192,31.97227870580905
636.5,stage1,35.0,25000,0.8,30.07742038483381,381.184,0.0,0.0,0.0,0,35.0,1.923460192053182e-192,31.972471324489153
636.6,stage1,35.0,25000,0.8,30.07744116390113,381.184,0.0,0.0,0.0,0,35.0,1.795229512582941e-192,31.97266391737857
636.7,stage1,35.0,25000,0.8,30.077461944852377,381.184,0.0,0.0,0.0,0,35.0,1.6755475450773842e-192,31.972856484480964
