"time","soc","T_core_C","voltage_V","current_A","pump_cmd","fan_cmd","mode","coolant_in_temp_C","coolant_flow_kgps","T_surface_C"
306.0,0.7345426653557022,32.58543795722603,375.19808935768225,47.97451291070013,0.0,0.0,0.0,35.0,0.0,31.30934327302342
307.0,0.7343205574358193,32.594164849202684,375.18674468756547,47.97596349448555,0.0,0.0,0.0,35.0,0.0,31.31335064566857
308.0,0.7340984427991262,32.60289168472347,375.17539718854937,47.977414527740294,0.0,0.0,0.0,35.0,0.0,31.31735649368752
309.0,0.7338763214435418,32.61161846375984,375.1640468596134,47.978866010668504,0.0,0.0,0.0,35.0,0.0,31.32136081917035
310.0,0.7336541933669835,32.62034518628357,375.15269369973595,47.980317943474454,0.0,0.0,0.0,35.0,0.0,31.325363624204247
311.0,0.733432058567368,32.62907185226668,375.14133770789465,47.98177032636265,0.0,0.0,0.0,35.0,0.0,31.32936491087346
312.0,0.7332099170426113,32.63779846168148,375.12997888306626,47.983223159537694,0.0,0.0,0.0,35.0,0.0,31.333364681259344
313.0,0.7329877687906282,32.64652501450055,375.1186172242266,47.98467644320441,0.0,0.0,0.0,35.0,0.0,31.337362937440357
314.0,0.7327656138093324,32.655251510696765,375.10725273035104,47.98613017756776,0.0,0.0,0.0,35.0,0.0,31.341359681492055
315.0,0.7325434520966367,32.66397795024326,375.09588540041347,47.98758436283292,0.0,0.0,0.0,35.0,0.0,31.345354915487103
316.0,0.7323212836504535,32.672704333113444,375.0845152333872,47.9890389992052,0.0,0.0,0.0,35.0,0.0,31.34934864149528
317.0,0.7320991084686934,32.681430659281,375.07314222824476,47.990494086890116,0.0,0.0,0.0,35.0,0.0,31.353340861583472
318.0,0.7318769265492666,32.69015692871987,375.06176638395766,47.9919496260933,0.0,0.0,0.0,35.0,0.0,31.357331577815696
319.0,0.7316547378900821,32.698883141404316,375.0503876994968,47.99340561702061,0.0,0.0,0.0,35.0,0.0,31.361320792253075
320.0,0.7314325424890484,32.707609297308856,375.03900617383186,47.99486205987805,0.0,0.0,0.0,35.0,0.0,31.365308506953873
321.0,0.7312103403440723,32.71633539640826,375.027621805932,47.99631895487181,0.0,0.0,0.0,35.0,0.0,31.36929472397347
322.0,0.7309881314530603,32.72506143867758,375.01623459476525,47.99777630220824,0.0,0.0,0.0,35.0,0.0,31.3732794453644
323.0,0.7307659158139177,32.73378742409215,375.00484453929903,47.99923410209385,0.0,0.0,0.0,35.0,0.0,31.377262673176322
324.0,0.7305436934245488,32.742513352627576,374.99345163849955,48.00069235473534,0.0,0.0,0.0,35.0,0.0,31.38124440945605
325.0,0.7303214642828569,32.751239224259734,374.9820558913326,48.002151060339614,0.0,0.0,0.0,35.0,0.0,31.385224656247548
326.0,0.7300992283867445,32.75996503896477,374.9706572967627,48.003610219113675,0.0,0.0,0.0,35.0,0.0,31.38920341559191
327.0,0.7298769857341131,32.768690796719106,374.9592558537538,48.00506983126476,0.0,0.0,0.0,35.0,0.0,31.393180689527412
328.0,0.729654736322863,32.77741649749942,374.9478515612687,48.00652989700025,0.0,0.0,0.0,35.0,0.0,31.39715648008947
329.0,0.7294324801508942,32.7861421412827,374.93644441826973,48.007990416527704,0.0,0.0,0.0,35.0,0.0,31.40113078931068
330.0,0.7292102172161048,32.79486772804616,374.92503442371793,48.00945139005487,0.0,0.0,0.0,35.0,0.0,31.40510361922079
331.0,0.7289879475163925,32.80359325776731,374.9136215765737,48.010912817789624,0.0,0.0,0.0,35.0,0.0,31.409074971846735
332.0,0.7287656710496542,32.81231873042393,374.90220587579665,48.01237469994008,0.0,0.0,0.0,35.0,0.0,31.413044849212625
333.0,0.7285433878137855,32.82104414599407,374.8907873203452,48.01383703671447,0.0,0.0,0.0,35.0,0.0,31.417013253339732
334.0,0.7283210978066809,32.82976950445603,374.8793659091773,48.01529982832124,0.0,0.0,0.0,35.0,0.0,31.420980186246535
335.0,0.7280988010262344,32.83849480578841,374.8679416412498,48.01676307496895,0.0,0.0,0.0,35.0,0.0,31.424945649948686
336.0,0.7278764974703387,32.847220049970055,374.85651451551865,48.01822677686641,0.0,0.0,0.0,35.0,0.0,31.428909646459044
337.0,0.7276541871368859,32.85594523698009,374.84508453093923,48.019690934222574,0.0,0.0,0.0,35.0,0.0,31.43287217778765
338.0,0.7274318700237665,32.864670366797895,374.8336516864655,48.021155547246536,0.0,0.0,0.0,35.0,0.0,31.43683324594175
339.0,0.7272095461288705,32.87339543940316,374.8222159810512,48.02262061614761,0.0,0.0,0.0,35.0,0.0,31.440792852925803
340.0,0.7269872154500869,32.8821204547758,374.8107774136488,48.024086141135264,0.0,0.0,0.0,35.0,0.0,31.444751000741462
341.0,0.7267648779853036,32.890845412896006,374.7993359832098,48.02555212241915,0.0,0.0,0.0,35.0,0.0,31.4487076913876
342.0,0.7265425337324077,32.899570313744235,374.78789168868525,48.02701856020905,0.0,0.0,0.0,35.0,0.0,31.45266292686031
343.0,0.726320182689285,32.908295157301225,374.77644452902496,48.028485454715,0.0,0.0,0.0,35.0,0.0,31.456616709152897
344.0,0.7260978248538207,32.91701994354799,374.76499450317795,48.029952806147136,0.0,0.0,0.0,35.0,0.0,31.460569040255898
345.0,0.7258754602238988,32.92574467246578,374.7535416100926,48.03142061471582,0.0,0.0,0.0,35.0,0.0,31.464519922157066
346.0,0.7256530887974024,32.93446934403614,374.7420858487161,48.032888880631575,0.0,0.0,0.0,35.0,0.0,31.468469356841403
347.0,0.7254307105722138,32.94319395824084,374.7306272179951,48.03435760410507,0.0,0.0,0.0,35.0,0.0,31.47241734629114
348.0,0.7252083255462137,32.95191851506196,374.719165716875,48.03582678534719,0.0,0.0,0.0,35.0,0.0,31.47636389248575
349.0,0.7249859337172827,32.96064301448184,374.7077013443006,48.03729642456897,0.0,0.0,0.0,35.0,0.0,31.480308997401938
350.0,0.7247635350832997,32.96936745648307,374.6962340992156,48.03876652198163,0.0,0.0,0.0,35.0,0.0,31.48425266301367
351.0,0.7245411296421431,32.97809184104851,374.68476398056316,48.04023707779657,0.0,0.0,0.0,35.0,0.0,31.488194891292178
352.0,0.72431871739169,32.98681616816127,374.6732909872852,48.041708092225356,0.0,0.0,0.0,35.0,0.0,31.49213568420592
353.0,0.7240962983298167,32.99554043780475,374.6618151183231,48.04317956547972,0.0,0.0,0.0,35.0,0.0,31.496075043720626
354.0,0.7238738724543985,33.00426464996259,374.6503363726172,48.044651497771596,0.0,0.0,0.0,35.0,0.0,31.500012971799293
355.0,0.7236514397633095,33.012988804618736,374.6388547491068,48.04612388931309,0.0,0.0,0.0,35.0,0.0,31.503949470402183
356.0,0.7234290002544231,33.02171290175733,374.6273702467306,48.047596740316436,0.0,0.0,0.0,35.0,0.0,31.50788454148683
357.0,0.7232065539256117,33.03043694136286,374.6158828644264,48.04907005099413,0.0,0.0,0.0,35.0,0.0,31.511818187008053
358.0,0.7229841007747466,33.03916092342,374.6043926011309,48.050543821558776,0.0,0.0,0.0,35.0,0.0,31.515750408917924
359.0,0.7227616407996981,33.04788484791371,374.5928994557802,48.052018052223175,0.0,0.0,0.0,35.0,0.0,31.51968120916583
360.0,0.7225391739983357,33.05660871482925,374.58140342730917,48.053492743200316,0.0,0.0,0.0,35.0,0.0,31.523610589698436
361.0,0.7223167003685276,33.065332524152105,374.5699045146523,48.05496789470333,0.0,0.0,0.0,35.0,0.0,31.52753855245969
362.0,0.7220942199081414,33.07405627586804,374.55840271674276,48.05644350694557,0.0,0.0,0.0,35.0,0.0,31.53146509939083
363.0,0.7218717326150434,33.08277996996304,374.54689803251307,48.05791958014052,0.0,0.0,0.0,35.0,0.0,31.53539023243041
364.0,0.7216492384870992,33.091503606423416,374.5353904608948,48.059396114501915,0.0,0.0,0.0,35.0,0.0,31.539313953514277
365.0,0.7214267375221729,33.100227185235696,374.52388000081874,48.06087311024357,0.0,0.0,0.0,35.0,0.0,31.54323626457559
366.0,0.721204229718128,33.10895070638669,374.51236665121445,48.062350567579564,0.0,0.0,0.0,35.0,0.0,31.547157167544807
367.0,0.7209817150728273,33.11767416986344,374.50085041101113,48.06382848672407,0.0,0.0,0.0,35.0,0.0,31.551076664349715
368.0,0.7207591935841318,33.12639757565329,374.4893312791367,48.06530686789151,0.0,0.0,0.0,35.0,0.0,31.554994756915416
369.0,0.720536665249902,33.1351209237438,374.4778092545183,48.066785711296454,0.0,0.0,0.0,35.0,0.0,31.558911447164324
370.0,0.7203141300679977,33.143844214122815,374.46628433608237,48.06826501715365,0.0,0.0,0.0,35.0,0.0,31.562826737016188
371.0,0.7200915880362769,33.152567446778434,374.45475652275434,48.06974478567803,0.0,0.0,0.0,35.0,0.0,31.566740628388082
372.0,0.7198690391525976,33.16129062169903,374.44322581345875,48.07122501708472,0.0,0.0,0.0,35.0,0.0,31.57065312319442
373.0,0.719646483414816,33.170013738873216,374.4316922071191,48.07270571158896,0.0,0.0,0.0,35.0,0.0,31.57456422334695
374.0,0.7194239208207874,33.17873679828986,374.4201557026583,48.07418686940624,0.0,0.0,0.0,35.0,0.0,31.57847393075476
375.0,0.7192013513683665,33.18745979993812,374.4086162989982,48.07566849075222,0.0,0.0,0.0,35.0,0.0,31.582382247324286
376.0,0.718978775055407,33.19618274380737,374.39707399505977,48.07715057584269,0.0,0.0,0.0,35.0,0.0,31.586289174959305
377.0,0.718756191879761,33.204905629887264,374.3855287897632,48.07863312489366,0.0,0.0,0.0,35.0,0.0,31.59019471556095
378.0,0.7185336018392803,33.213628458167705,374.3739806820277,48.080116138121305,0.0,0.0,0.0,35.0,0.0,31.59409887102773
379.0,0.7183110049318152,33.22235122863888,374.3624296707718,48.08159961574198,0.0,0.0,0.0,35.0,0.0,31.598001643255486
380.0,0.718088401155215,33.23107394129119,374.3508757549126,48.08308355797224,0.0,0.0,0.0,35.0,0.0,31.601903034137433
381.0,0.7178657905073285,33.239796596115326,374.33931893336705,48.08456796502877,0.0,0.0,0.0,35.0,0.0,31.605803045564148
382.0,0.717643172986003,33.24851919310221,374.32775920505077,48.08605283712848,0.0,0.0,0.0,35.0,0.0,31.609701679423598
383.0,0.7174205485890851,33.25724173224305,374.31619656887835,48.08753817448843,0.0,0.0,0.0,35.0,0.0,31.613598937601108
384.0,0.7171979173144203,33.26596421352929,374.30463102376405,48.0890239773259,0.0,0.0,0.0,35.0,0.0,31.617494821979395
385.0,0.7169752791598528,33.27468663695262,374.2930625686207,48.09051024585829,0.0,0.0,0.0,35.0,0.0,31.621389334438547
386.0,0.7167526341232262,33.28340900250502,374.28149120236054,48.09199698030325,0.0,0.0,0.0,35.0,0.0,31.62528247685605
387.0,0.7165299822023828,33.29213131017868,374.26991692389487,48.093484180878534,0.0,0.0,0.0,35.0,0.0,31.629174251106758
388.0,0.7163073233951641,33.30085355996609,374.258339732134,48.09497184780216,0.0,0.0,0.0,35.0,0.0,31.633064659062946
389.0,0.716084657699411,33.30957575185997,374.2467596259874,48.09645998129223,0.0,0.0,0.0,35.0,0.0,31.636953702594276
390.0,0.7158619851129623,33.31829788585328,374.23517660436386,48.09794858156709,0.0,0.0,0.0,35.0,0.0,31.640841383567807
391.0,0.7156393056336566,33.327019961939264,374.223590666171,48.09943764884527,0.0,0.0,0.0,35.0,0.0,31.644727703848016
392.0,0.7154166192593313,33.335741980111415,374.21200181031566,48.100927183345476,0.0,0.0,0.0,35.0,0.0,31.648612665296774
393.0,0.715193925987823,33.344463940363475,374.2004100357036,48.10241718528654,0.0,0.0,0.0,35.0,0.0,31.65249626977337
394.0,0.7149712258169665,33.35318584268941,374.1888153412402,48.10390765488756,0.0,0.0,0.0,35.0,0.0,31.656378519134513
395.0,0.7147485187445967,33.36190768708348,374.17721772582945,48.10539859236774,0.0,0.0,0.0,35.0,0.0,31.66025941523433
396.0,0.7145258047685465,33.37062947354018,374.16561718837454,48.10688999794653,0.0,0.0,0.0,35.0,0.0,31.664138959924365
397.0,0.7143030838866485,33.37935120205426,374.15401372777796,48.108381871843484,0.0,0.0,0.0,35.0,0.0,31.668017155053608
398.0,0.7140803560967341,33.388072872620725,374.1424073429412,48.1098742142784,0.0,0.0,0.0,35.0,0.0,31.671894002468463
399.0,0.7138576213966333,33.396794485234835,374.1307980327649,48.11136702547127,0.0,0.0,0.0,35.0,0.0,31.675769504012777
400.0,0.7136348797841757,33.405516039892085,374.1191857961487,48.1128603056422,0.0,0.0,0.0,35.0,0.0,31.67964366152783
401.0,0.7134121312571892,33.41423753658824,374.1075706319914,48.11435405501153,0.0,0.0,0.0,35.0,0.0,31.68351647685234
402.0,0.7131893758135013,33.4229589753193,374.09595253919105,48.115848273799756,0.0,0.0,0.0,35.0,0.0,31.687387951822483
403.0,0.7129666134509378,33.431680356081515,374.0843315166445,48.11734296222757,0.0,0.0,0.0,35.0,0.0,31.691258088271887
404.0,0.7127438441673244,33.44040167887142,374.0727075632479,48.118838120515875,0.0,0.0,0.0,35.0,0.0,31.69512688803162
405.0,0.712521067960485,33.44912294368576,374.06108067789665,48.12033374888565,0.0,0.0,0.0,35.0,0.0,31.69899435293021
406.0,0.7122982848282426,33.45784415052153,374.0494508594849,48.121829847558196,0.0,0.0,0.0,35.0,0.0,31.702860484793653
407.0,0.7120754947684196,33.46656529937602,374.0378181069063,48.12332641675491,0.0,0.0,0.0,35.0,0.0,31.7067252854454
408.0,0.7118526977788368,33.47528639024674,374.02618241905327,48.12482345669738,0.0,0.0,0.0,35.0,0.0,31.71058875670638
409.0,0.7116298938573143,33.48400742313142,374.0145437948175,48.1263209676074,0.0,0.0,0.0,35.0,0.0,31.71445090039498
410.0,0.7114070830016713,33.49272839802809,374.0029022330898,48.12781894970693,0.0,0.0,0.0,35.0,0.0,31.718311718327076
411.0,0.7111842652097259,33.50144931493499,373.9912577327599,48.129317403218124,0.0,0.0,0.0,35.0,0.0,31.72217121231601
412.0,0.7109614404792947,33.51017017385063,373.9796102927169,48.13081632836331,0.0,0.0,0.0,35.0,0.0,31.72602938417262
413.0,0.7107386088081937,33.51889097477377,373.96795991184894,48.13231572536501,0.0,0.0,0.0,35.0,0.0,31.729886235705216
414.0,0.7105157701942382,33.52761171770341,373.95630658904304,48.1338155944459,0.0,0.0,0.0,35.0,0.0,31.733741768719604
415.0,0.7102929246352419,33.5363324026388,373.94465032318556,48.13531593582888,0.0,0.0,0.0,35.0,0.0,31.737595985019095
416.0,0.7100700721290173,33.54505302957943,373.9329911131619,48.136816749737015,0.0,0.0,0.0,35.0,0.0,31.741448886404466
417.0,0.7098472126733766,33.553773598525034,373.9213289578564,48.138318036393535,0.0,0.0,0.0,35.0,0.0,31.745300474674018
418.0,0.7096243462661304,33.562494109475615,373.90966385615275,48.1398197960219,0.0,0.0,0.0,35.0,0.0,31.74915075162356
419.0,0.7094014729050887,33.57121456243143,373.8979958069338,48.141322028845714,0.0,0.0,0.0,35.0,0.0,31.75299971904639
420.0,0.7091785925880599,33.579934957392936,373.886324809081,48.14282473508875,0.0,0.0,0.0,35.0,0.0,31.75684737873333
421.0,0.7089557053128519,33.58865529436086,373.8746508614754,48.14432791497505,0.0,0.0,0.0,35.0,0.0,31.760693732472713
422.0,0.7087328110772712,33.597375573336194,373.86297396299705,48.145831568728745,0.0,0.0,0.0,35.0,0.0,31.764538782050394
423.0,0.7085099098791234,33.606095794320154,373.8512941125249,48.147335696574196,0.0,0.0,0.0,35.0,0.0,31.768382529249735
424.0,0.7082870017162132,33.6148159573142,373.8396113089372,48.148840298735934,0.0,0.0,0.0,35.0,0.0,31.772224975851646
425.0,0.708064086586344,33.623536062320056,373.8279255511112,48.15034537543868,0.0,0.0,0.0,35.0,0.0,31.77606612363454
426.0,0.7078411644873185,33.632256109339686,373.81623683792327,48.15185092690737,0.0,0.0,0.0,35.0,0.0,31.77990597437438
427.0,0.7076182354169377,33.640976098375276,373.80454516824904,48.15335695336707,0.0,0.0,0.0,35.0,0.0,31.783744529844665
428.0,0.7073952993730023,33.649696029429286,373.79285054096283,48.15486345504307,0.0,0.0,0.0,35.0,0.0,31.787581791816425
429.0,0.7071723563533115,33.6584159025044,373.7811529549385,48.156370432160834,0.0,0.0,0.0,35.0,0.0,31.79141776205825
430.0,0.7069494063556637,33.667135717603564,373.76945240904865,48.15787788494601,0.0,0.0,0.0,35.0,0.0,31.795252442336253
431.0,0.7067264493778562,33.67585547472993,373.75774890216525,48.15938581362441,0.0,0.0,0.0,35.0,0.0,31.7990858344141
432.0,0.706503485417685,33.68457517388694,373.74604243315923,48.16089421842209,0.0,0.0,0.0,35.0,0.0,31.802917940053042
433.0,0.7062805144729454,33.693294815078254,373.73433300090056,48.16240309956523,0.0,0.0,0.0,35.0,0.0,31.80674876101185
434.0,0.7060575365414316,33.70201439830779,373.7226206042585,48.163912457280226,0.0,0.0,0.0,35.0,0.0,31.81057829904686
435.0,0.7058345516209367,33.71073392357969,373.71090524210126,48.16542229179368,0.0,0.0,0.0,35.0,0.0,31.814406555911987
436.0,0.7056115597092525,33.719453390898344,373.69918691329616,48.16693260333232,0.0,0.0,0.0,35.0,0.0,31.818233533358708
437.0,0.7053885608041701,33.72817280026841,373.68746561670946,48.16844339212312,0.0,0.0,0.0,35.0,0.0,31.822059233136077
438.0,0.7051655549034794,33.736892151694754,373.67574135120697,48.16995465839321,0.0,0.0,0.0,35.0,0.0,31.825883656990708
439.0,0.7049425420049693,33.74561144518248,373.6640141156532,48.1714664023699,0.0,0.0,0.0,35.0,0.0,31.8297068066668
440.0,0.7047195221064277,33.75433068073697,373.6522839089118,48.17297862428073,0.0,0.0,0.0,35.0,0.0,31.833528683906135
441.0,0.7044964952056416,33.76304985836381,373.64055072984553,48.17449132435338,0.0,0.0,0.0,35.0,0.0,31.83734929044809
442.0,0.704273461300396,33.77176897806885,373.62881457731635,48.17600450281573,0.0,0.0,0.0,35.0,0.0,31.841168628029607
443.0,0.704050420388476,33.780488039858184,373.61707545018515,48.17751815989586,0.0,0.0,0.0,35.0,0.0,31.844986698385238
444.0,0.7038273724676652,33.789207043738124,373.60533334731207,48.17903229582201,0.0,0.0,0.0,35.0,0.0,31.848803503247122
445.0,0.7036043175357461,33.79792598971524,373.59358826755636,48.180546910822656,0.0,0.0,0.0,35.0,0.0,31.852619044344998
446.0,0.7033812555905001,33.80664487779634,373.58184020977603,48.18206200512642,0.0,0.0,0.0,35.0,0.0,31.85643332340621
447.0,0.7031581866297077,33.81536370798847,373.5700891728286,48.183577578962094,0.0,0.0,0.0,35.0,0.0,31.86024634215571
448.0,0.7029351106511482,33.82408248029891,373.5583351555704,48.18509363255874,0.0,0.0,0.0,35.0,0.0,31.86405810231604
449.0,0.7027120276525999,33.832801194735204,373.5465781568571,48.1866101661455,0.0,0.0,0.0,35.0,0.0,31.867868605607384
450.0,0.7024889376318401,33.841519851305094,373.53481817554297,48.18812717995181,0.0,0.0,0.0,35.0,0.0,31.871677853747528
451.0,0.702265840586645,33.85023845001659,373.523055210482,48.1896446742072,0.0,0.0,0.0,35.0,0.0,31.87548584845187
452.0,0.7020427365147895,33.85895699087794,373.51128926052695,48.191162649141454,0.0,0.0,0.0,35.0,0.0,31.879292591433455
453.0,0.7018196254140482,33.867675473897606,373.4995203245295,48.192681104984516,0.0,0.0,0.0,35.0,0.0,31.883098084402913
454.0,0.7015965072821935,33.87639389908432,373.48774840134075,48.194200041966525,0.0,0.0,0.0,35.0,0.0,31.88690232906854
455.0,0.7013733821169974,33.88511226644703,373.4759734898107,48.19571946031781,0.0,0.0,0.0,35.0,0.0,31.890705327136246
456.0,0.701150249916231,33.89383057599495,373.46419558878847,48.19723936026888,0.0,0.0,0.0,35.0,0.0,31.894507080309587
457.0,0.7009271106776641,33.902548827737476,373.45241469712226,48.19875974205044,0.0,0.0,0.0,35.0,0.0,31.898307590289754
458.0,0.700703964399065,33.9112670216843,373.44063081365925,48.2002806058934,0.0,0.0,0.0,35.0,0.0,31.90210685877559
459.0,0.7004808110782017,33.919985157845325,373.4288439372461,48.20180195202881,0.0,0.0,0.0,35.0,0.0,31.905904887463564
460.0,0.7002576507128407,33.928703236230696,373.41705406672804,48.203323780687974,0.0,0.0,0.0,35.0,0.0,31.909701678047814
461.0,0.7000344833007476,33.93742125685079,373.40526120094967,48.20484609210236,0.0,0.0,0.0,35.0,0.0,31.913497232220127
462.0,0.6998113088396867,33.94613921971621,373.39346533875465,48.20636888650359,0.0,0.0,0.0,35.0,0.0,31.91729155166994
463.0,0.6995881273274213,33.954857124837794,373.3816664789855,48.207892164123514,0.0,0.0,0.0,35.0,0.0,31.921084638084363
464.0,0.6993649387617137,33.96357497222667,373.36986462048435,48.20941592519417,0.0,0.0,0.0,35.0,0.0,31.924876493148144
465.0,0.6991417431403253,33.97229276189412,373.3580597620918,48.21094016994778,0.0,0.0,0.0,35.0,0.0,31.92866711854373
466.0,0.698918540461016,33.98101049385173,373.34625190264785,48.21246489861677,0.0,0.0,0.0,35.0,0.0,31.932456515951216
467.0,0.6986953307215451,33.98972816811127,373.3344410409917,48.21399011143371,0.0,0.0,0.0,35.0,0.0,31.936244687048383
468.0,0.6984721139196707,33.99844578468479,373.3226271759613,48.21551580863141,0.0,0.0,0.0,35.0,0.0,31.940031633510685
469.0,0.6982488900531494,34.007163343584544,373.31081030639393,48.21704199044286,0.0,0.0,0.0,35.0,0.0,31.943817357011245
470.0,0.698025659119737,34.01588084482303,373.2989904311259,48.218568657101216,0.0,0.0,0.0,35.0,0.0,31.947601859220878
471.0,0.6978024211171883,34.02459828841295,373.28716754899244,48.220095808839844,0.0,0.0,0.0,35.0,0.0,31.951385141808096
472.0,0.6975791760432569,34.03331567436731,373.27534165882804,48.221623445892334,0.0,0.0,0.0,35.0,0.0,31.955167206439086
473.0,0.6973559238956956,34.0420330026993,373.26351275946627,48.22315156849238,0.0,0.0,0.0,35.0,0.0,31.958948054777725
474.0,0.6971326646722557,34.050750273422345,373.25168084973956,48.22468017687397,0.0,0.0,0.0,35.0,0.0,31.9627276884856
475.0,0.6969093983706877,34.0594674865501,373.2398459284799,48.2262092712712,0.0,0.0,0.0,35.0,0.0,31.966506109222003
476.0,0.6966861249887408,34.06818464209647,373.2280079945178,48.22773885191839,0.0,0.0,0.0,35.0,0.0,31.97028331864391
477.0,0.6964628445241635,34.07690174007559,373.21616704668304,48.229268919050085,0.0,0.0,0.0,35.0,0.0,31.97405931840602
478.0,0.6962395569747027,34.085618780501825,373.20432308380475,48.23079947290096,0.0,0.0,0.0,35.0,0.0,31.97783411016072
479.0,0.6960162623381047,34.094335763389765,373.1924761047106,48.232330513705925,0.0,0.0,0.0,35.0,0.0,31.981607695558136
480.0,0.6957929606121145,34.103052688754246,373.180626108228,48.233862041700064,0.0,0.0,0.0,35.0,0.0,31.985380076246095
481.0,0.6955696517944757,34.11176955661033,373.16877309318284,48.235394057118654,0.0,0.0,0.0,35.0,0.0,31.98915125387014
482.0,0.6953463358829315,34.120486366973296,373.1569170584003,48.23692656019717,0.0,0.0,0.0,35.0,0.0,31.99292123007356
483.0,0.6951230128752229,34.12920311985868,373.1450580027049,48.23845955117129,0.0,0.0,0.0,35.0,0.0,31.996690006497346
484.0,0.6948996827690915,34.137919815282224,373.13319592491973,48.23999303027687,0.0,0.0,0.0,35.0,0.0,32.000457584780236
485.0,0.6946763455622764,34.14663645325992,373.1213308238674,48.24152699774995,0.0,0.0,0.0,35.0,0.0,32.00422396655867
486.0,0.6944530012525161,34.155353033808,373.1094626983693,48.24306145382677,0.0,0.0,0.0,35.0,0.0,32.007989153466866
487.0,0.6942296498375476,34.1640695569429,373.09759154724617,48.24459639874378,0.0,0.0,0.0,35.0,0.0,32.011753147136766
488.0,0.6940062913151074,34.17278602268128,373.0857173693175,48.24613183273762,0.0,0.0,0.0,35.0,0.0,32.01551594919804
489.0,0.6937829256829307,34.181502431040066,373.07384016340194,48.2476677560451,0.0,0.0,0.0,35.0,0.0,32.0192775612781
490.0,0.6935595529387515,34.190218782036396,373.0619599283175,48.249204168903226,0.0,0.0,0.0,35.0,0.0,32.02303798500216
491.0,0.6933361730803028,34.198935075687615,373.05007666288094,48.25074107154922,0.0,0.0,0.0,35.0,0.0,32.02679722199311
492.0,0.6931127861053163,34.20765131201136,373.0381903659082,48.252278464220495,0.0,0.0,0.0,35.0,0.0,32.030555273871634
493.0,0.6928893920115228,34.21636749102543,373.0263010362142,48.25381634715464,0.0,0.0,0.0,35.0,0.0,32.03431214225619
494.0,0.6926659907966523,34.22508361274787,373.0144086726131,48.25535472058945,0.0,0.0,0.0,35.0,0.0,32.03806782876298
495.0,0.6924425824584328,34.233799677197,373.00251327391805,48.25689358476292,0.0,0.0,0.0,35.0,0.0,32.04182233500595
496.0,0.6922191669945921,34.2425156843913,372.9906148389412,48.258432939913206,0.0,0.0,0.0,35.0,0.0,32.045575662596875
497.0,0.6919957444028565,34.25123163434952,372.978713366494,48.25997278627872,0.0,0.0,0.0,35.0,0.0,32.049327813145226
498.0,0.6917723146809514,34.25994752709063,372.9668088553866,48.26151312409801,0.0,0.0,0.0,35.0,0.0,32.0530787882583
499.0,0.6915488778266006,34.26866336263383,372.9549013044286,48.26305395360984,0.0,0.0,0.0,35.0,0.0,32.05682858954115
500.0,0.6913254338375275,34.27737914099854,372.94299071242824,48.26459527505317,0.0,0.0,0.0,35.0,0.0,32.06057721859663
501.0,0.6911019827114538,34.28609486220442,372.9310770781932,48.266137088667165,0.0,0.0,0.0,35.0,0.0,32.064324677025354
502.0,0.6908785244461004,34.29481052627133,372.91916040053025,48.26767939469117,0.0,0.0,0.0,35.0,0.0,32.06807096642573
503.0,0.6906550590391869,34.30352613321939,372.9072406782448,48.269222193364726,0.0,0.0,0.0,35.0,0.0,32.07181608839399
504.0,0.690431586488432,34.31224168306894,372.8953179101419,48.27076548492759,0.0,0.0,0.0,35.0,0.0,32.07556004452411
505.0,0.6902081067915532,34.320957175840526,372.88339209502504,48.27230926961967,0.0,0.0,0.0,35.0,0.0,32.07930283640789
506.0,0.6899846199462669,34.32967261155493,372.8714632316975,48.273853547681114,0.0,0.0,0.0,35.0,0.0,32.08304446563492
507.0,0.6897611259502885,34.33838799023319,372.8595313189608,48.27539831935225,0.0,0.0,0.0,35.0,0.0,32.0867849337926
508.0,0.6895376248013318,34.34710331189651,372.8475963556162,48.276943584873614,0.0,0.0,0.0,35.0,0.0,32.09052424246613
509.0,0.6893141164971099,34.355818576566385,372.8356583404638,48.27848934448589,0.0,0.0,0.0,35.0,0.0,32.09426239323853
510.0,0.689090601035335,34.36453378426448,372.8237172723026,48.28003559843003,0.0,0.0,0.0,35.0,0.0,32.097999387690614
511.0,0.6888670784137181,34.37324893501273,372.8117731499309,48.28158234694713,0.0,0.0,0.0,35.0,0.0,32.101735227401036
512.0,0.6886435486299683,34.38196402883326,372.799825972146,48.28312959027852,0.0,0.0,0.0,35.0,0.0,32.10546991394626
513.0,0.6884200116817946,34.390679065748444,372.787875737744,48.28467732866567,0.0,0.0,0.0,35.0,0.0,32.10920344890056
514.0,0.6881964675669041,34.39939404578086,372.7759224455205,48.2862255623503,0.0,0.0,0.0,35.0,0.0,32.11293583383605
515.0,0.6879729162830035,34.408108968953336,372.76396609426996,48.28777429157432,0.0,0.0,0.0,35.0,0.0,32.11666707032266
516.0,0.6877493578277979,34.4168238352889,372.7520066827858,48.28932351657983,0.0,0.0,0.0,35.0,0.0,32.120397159928174
517.0,0.6875257921989915,34.425538644810835,372.7400442098606,48.2908732376091,0.0,0.0,0.0,35.0,0.0,32.12412610421818
518.0,0.6873022193942869,34.434253397542605,372.72807867428605,48.29242345490463,0.0,0.0,0.0,35.0,0.0,32.12785390475613
519.0,0.6870786394113862,34.44296809350793,372.7161100748528,48.29397416870912,0.0,0.0,0.0,35.0,0.0,32.1315805631033
