time,stage_id,valve,level,leak,asset_dtaas_water_tank_swap__x4.valve
60.7,stage1,1,1.2362651889030385,False,False
60.8,stage1,1,1.203339335227406,False,False
60.9,stage1,1,1.1738137207139892,False,False
61.0,stage1,1,1.1473372040841374,False,False
61.1,stage1,1,1.1235949062724455,False,False
61.2,stage1,1,1.1023044656431233,False,False
61.3,stage1,1,1.0832126799286228,False,False
61.4,stage1,1,1.0660924949538513,False,False
61.5,stage1,1,1.0507403043335781,False,False
61.6,stage1,1,1.03697352802897,False,False
61.7,stage1,1,1.024628440965574,False,False
61.8,stage1,1,1.01355822588902,False,False
61.9,stage1,1,1.0036312273014985,False,False
62.0,stage1,1,0.9947293857134901,False,False
62.1,stage1,0,1.0929222939961127,False,False
62.2,stage1,0,1.192922293996115,False,False
62.3,stage1,0,1.2929222939961174,False,False
62.4,stage1,0,1.3929222939961197,False,False
62.5,stage1,0,1.492922293996122,False,False
62.6,stage1,0,1.5929222939961243,False,False
62.7,stage1,0,1.6929222939961266,False,False
62.8,stage1,0,1.792922293996129,False,False
62.9,stage1,0,1.8929222939961312,False,False
63.0,stage1,0,1.9929222939961335,False,False
63.1,stage1,0,2.0929222939961316,False,False
63.2,stage1,1,1.9749393148995238,False,False
63.3,stage1,1,1.86573089263595,False,False
63.4,stage1,1,1.7678003785439451,False,False
63.5,stage1,1,1.679983107755268,False,False
63.6,stage1,1,1.6012346898563636,False,False
63.7,stage1,1,1.5306185881956391,False,False
63.8,stage1,1,1.4672949818705003,False,False
63.9,stage1,1,1.4105107779323296,False,False
64.0,stage1,1,1.3595906550268906,False,False
64.1,stage1,1,1.313929031954244,False,False
64.2,stage1,1,1.2729828656321334,False,False
64.3,stage1,1,1.2362651928106796,False,False
64.4,stage1,1,1.2033393387315072,False,False
64.5,stage1,1,1.1738137238562232,False,False
64.6,stage1,1,1.1473372069018755,False,False
64.7,stage1,1,1.123594908799196,False,False
64.8,stage1,1,1.1023044679089373,False,False
64.9,stage1,1,1.0832126819604473,False,False
65.0,stage1,1,1.0660924967758498,False,False
65.1,stage1,1,1.0507403059674194,False,False
65.2,stage1,1,1.0369735294940854,False,False
65.3,stage1,1,1.0246284422793874,False,False
65.4,stage1,1,1.0135582270671561,False,False
65.5,stage1,1,1.0036312283579685,False,False
65.6,stage1,1,0.994729386660859,False,False
65.7,stage1,0,1.0929222949417605,False,False
65.8,stage1,0,1.1929222949417628,False,False
65.9,stage1,0,1.2929222949417651,False,False
66.0,stage1,0,1.3929222949417674,False,False
66.1,stage1,0,1.4929222949417698,False,False
66.2,stage1,0,1.592922294941772,False,False
66.3,stage1,0,1.6929222949417744,False,False
66.4,stage1,0,1.7929222949417767,False,False
66.5,stage1,0,1.892922294941779,False,False
66.6,stage1,0,1.9929222949417813,False,False
66.7,stage1,0,2.092922294941779,False,False
66.8,stage1,1,1.9749393157490551,False,False
66.9,stage1,1,1.865730893397751,False,False
67.0,stage1,1,1.7678003792270747,False,False
67.1,stage1,1,1.679983108367851,False,False
67.2,stage1,1,1.6012346904056847,False,False
67.3,stage1,1,1.530618588688233,False,False
67.4,stage1,1,1.467294982312225,False,False
67.5,stage1,1,1.4105107783284387,False,False
67.6,stage1,1,1.359590655382094,False,False
67.7,stage1,1,1.3139290322727661,False,False
67.8,stage1,1,1.2729828659177616,False,False
67.9,stage1,1,1.23626519306681,False,False
68.0,stage1,1,1.203339338961187,False,False
68.1,stage1,1,1.1738137240621835,False,False
68.2,stage1,1,1.1473372070865664,False,False
68.3,stage1,1,1.123594908964815,False,False
68.4,stage1,1,1.102304468057453,False,False
68.5,stage1,1,1.0832126820936265,False,False
68.6,stage1,1,1.0660924968952756,False,False
68.7,stage1,1,1.050740306074513,False,False
68.8,stage1,1,1.0369735295901192,False,False
68.9,stage1,1,1.0246284423655034,False,False
69.0,stage1,1,1.013558227144379,False,False
69.1,stage1,1,1.003631228427216,False,False
69.2,stage1,1,0.9947293867229552,False,False
69.3,stage1,0,1.0929222950037438,False,False
69.4,stage1,0,1.1929222950037461,False,False
69.5,stage1,0,1.2929222950037484,False,False
69.6,stage1,0,1.3929222950037508,False,False
69.7,stage1,0,1.492922295003753,False,False
69.8,stage1,0,1.5929222950037554,False,False
69.9,stage1,0,1.6929222950037577,False,False
70.0,stage1,0,1.79292229500376,False,False
70.1,stage1,0,1.8929222950037623,False,False
70.2,stage1,0,1.9929222950037646,False,False
70.3,stage1,0,2.0929222950037625,False,False
70.4,stage1,1,1.9749393158047386,False,False
70.5,stage1,1,1.865730893447684,False,False
70.6,stage1,1,1.767800379271851,False,False
70.7,stage1,1,1.679983108408004,False,False
70.8,stage1,1,1.6012346904416914,False,False
70.9,stage1,1,1.5306185887205201,False,False
71.0,stage1,1,1.4672949823411778,False,False
71.1,stage1,1,1.4105107783544006,False,False
71.2,stage1,1,1.3595906554053743,False,False
71.3,stage1,1,1.3139290322936417,False,False
71.4,stage1,1,1.2729828659364812,False,False
71.5,stage1,1,1.2362651930835975,False,False
71.6,stage1,1,1.2033393389762415,False,False
71.7,stage1,1,1.1738137240756836,False,False
71.8,stage1,1,1.147337207098672,False,False
71.9,stage1,1,1.1235949089756703,False,False
72.0,stage1,1,1.1023044680671878,False,False
72.1,stage1,1,1.083212682102356,False,False
72.2,stage1,1,1.0677217685183422,False,False
72.3,stage1,1,1.0522013234973018,False,False
72.4,stage1,1,1.0382836683536458,False,False
72.5,stage1,1,1.0258032836459174,False,False
72.6,stage1,1,1.0146117430562727,False,False
72.7,stage1,1,1.0045759481907415,False,False
72.8,stage1,1,0.9955765456709316,False,False
72.9,stage1,0,1.0937679149462982,False,False
73.0,stage1,0,1.1937679149463005,False,False
73.1,stage1,0,1.2937679149463028,False,False
73.2,stage1,0,1.3937679149463051,False,False
73.3,stage1,0,1.4937679149463075,False,False
73.4,stage1,0,1.5937679149463098,False,False
73.5,stage1,0,1.693767914946312,False,False
73.6,stage1,0,1.7937679149463144,False,False
73.7,stage1,0,1.8937679149463167,False,False
73.8,stage1,0,1.993767914946319,False,False
73.9,stage1,0,2.093767914946317,False,False
74.0,stage1,1,1.975698986494572,False,False
74.1,stage1,1,1.8664121132625477,False,False
74.2,stage1,1,1.7684112498008495,False,False
74.3,stage1,1,1.680530894592517,False,False
74.4,stage1,1,1.601725906975636,False,False
74.5,stage1,1,1.5310590775280928,False,False
74.6,stage1,1,1.4676899820535,False,False
74.7,stage1,1,1.4108649866113476,False,False
74.8,stage1,1,1.3599082847235127,False,False
74.9,stage1,1,1.3142138601647089,False,False
75.0,stage1,1,1.2732382797522221,False,False
75.1,stage1,1,1.2364942304212252,False,False
75.2,stage1,1,1.2035447237236379,False,False
75.3,stage1,1,1.173997898825967,False,False
75.4,stage1,1,1.1475023621993887,False,False
75.5,stage1,1,1.1237430085780897,False,False
75.6,stage1,1,1.1024372734854981,False,False
75.7,stage1,1,1.0833317727605645,False,False
75.8,stage1,1,1.0661992891187595,False,False
75.9,stage1,1,1.050836069909664,False,False
76.0,stage1,1,1.0370594039339962,False,False
76.1,stage1,1,1.0247054485017433,False,False
76.2,stage1,1,1.0136272808890814,False,False
76.3,stage1,1,1.0036931510205342,False,False
76.4,stage1,1,0.9947849145959149,False,False
76.5,stage1,0,1.0929777220010677,False,False
76.6,stage1,0,1.19297772200107,False,False
76.7,stage1,0,1.2929777220010723,False,False
76.8,stage1,0,1.3929777220010746,False,False
76.9,stage1,0,1.492977722001077,False,False
77.0,stage1,0,1.5929777220010792,False,False
77.1,stage1,0,1.6929777220010815,False,False
77.2,stage1,0,1.7929777220010839,False,False
77.3,stage1,0,1.8929777220010862,False,False
77.4,stage1,0,1.9929777220010885,False,False
77.5,stage1,0,2.0929777220010863,False,False
77.6,stage1,1,1.9749891091730998,False,False
77.7,stage1,1,1.865775544675684,False,False
77.8,stage1,1,1.7678404193861779,False,False
77.9,stage1,1,1.6800190135964412,False,False
78.0,stage1,1,1.601266887716309,False,False
78.1,stage1,1,1.530647460996031,False,False
78.2,stage1,1,1.4673208729888505,False,False
78.3,stage1,1,1.410533995285698,False,False
78.4,stage1,1,1.3596114747338706,False,False
78.5,stage1,1,1.3139477016187766,False,False
78.6,stage1,1,1.2729996072882035,False,False
78.7,stage1,1,1.2362802055629176,False,False
78.8,stage1,1,1.2033528011230896,False,False
78.9,stage1,1,1.1738257959922473,False,False
79.0,stage1,1,1.1473480323534513,False,False
79.1,stage1,1,1.1236046163109081,False,False
79.2,stage1,1,1.1023131729299684,False,False
79.3,stage1,1,1.0832204880175913,False,False
79.4,stage1,1,1.0660994967047317,False,False
79.5,stage1,1,1.0507465830165685,False,False
79.6,stage1,1,1.0369791583149892,False,False
79.7,stage1,1,1.024633489814308,False,False
79.8,stage1,1,1.0135627533452534,False,False
79.9,stage1,1,1.0036352872092158,False,False
80.0,stage1,1,0.9947330263562322,False,False
80.1,stage1,0,1.0929259280250205,False,False
80.2,stage1,0,1.1929259280250228,False,False
80.3,stage1,0,1.2929259280250252,False,False
80.4,stage1,0,1.3929259280250275,False,False
80.5,stage1,0,1.4929259280250298,False,False
80.6,stage1,0,1.592925928025032,False,False
80.7,stage1,0,1.6929259280250344,False,False
80.8,stage1,0,1.7929259280250367,False,False
80.9,stage1,0,1.892925928025039,False,False
81.0,stage1,0,1.9929259280250413,False,False
81.1,stage1,0,2.092925928025039,False,False
81.2,stage1,1,1.9749425795638347,False,False
81.3,stage1,1,1.8657338201597407,False,False
81.4,stage1,1,1.767803003743575,False,False
81.5,stage1,1,1.6799854618516288,False,False
81.6,stage1,1,1.6012368008461761,False,False
81.7,stage1,1,1.530620481184415,False,False
81.8,stage1,1,1.467296679371116,False,False
81.9,stage1,1,1.4105123001327664,False,False
82.0,stage1,1,1.3595920200303238,False,False
82.1,stage1,1,1.3139302559943427,False,False
82.2,stage1,1,1.2729839632661215,False,False
82.3,stage1,1,1.236266177092464,False,False
82.4,stage1,1,1.2033402213669229,False,False
82.5,stage1,1,1.1738145153422477,False,False
82.6,stage1,1,1.1473379166514681,False,False
82.7,stage1,1,1.1235955452532453,False,False
82.8,stage1,1,1.1023050386366433,False,False
82.9,stage1,1,1.0832131937493419,False,False
83.0,stage1,1,1.0660929557125187,False,False
83.1,stage1,1,1.0507407175098906,False,False
83.2,stage1,1,1.0369738985367374,False,False
83.3,stage1,1,1.0246287732111587,False,False
83.4,stage1,1,1.0135585238237423,False,False
83.5,stage1,1,1.0036314944686262,False,False
83.6,stage1,1,0.99472962529038,False,False
83.7,stage1,0,1.0929225331377712,False,False
83.8,stage1,0,1.1929225331377735,False,False
83.9,stage1,0,1.2929225331377758,False,False
84.0,stage1,0,1.3929225331377781,False,False
84.1,stage1,0,1.4929225331377804,False,False
84.2,stage1,0,1.5929225331377828,False,False
84.3,stage1,0,1.692922533137785,False,False
84.4,stage1,0,1.7929225331377874,False,False
84.5,stage1,0,1.8929225331377897,False,False
84.6,stage1,0,1.992922533137792,False,False
84.7,stage1,0,2.09292253313779,False,False
84.8,stage1,1,1.9749395297346992,False,False
84.9,stage1,1,1.8657310852851874,False,False
85.0,stage1,1,1.7678005512983759,False,False
85.1,stage1,1,1.6799832626694207,False,False
85.2,stage1,1,1.6012348287725953,False,False
85.3,stage1,1,1.5306187127660504,False,False
85.4,stage1,1,1.4672950935765776,False,False
85.5,stage1,1,1.410510878102568,False,False
85.6,stage1,1,1.3595907448525906,False,False
85.7,stage1,1,1.3139291125036818,False,False
85.8,stage1,1,1.272982937863264,False,False
85.9,stage1,1,1.236265257582532,False,False
86.0,stage1,1,1.203339396814398,False,False
86.1,stage1,1,1.1738137759409184,False,False
86.2,stage1,1,1.1473372536078057,False,False
86.3,stage1,1,1.123594950681825,False,False
86.4,stage1,1,1.1023045054663652,False,False
86.5,stage1,1,1.0832127156393352,False,False
86.6,stage1,1,1.0660925269767336,False,False
86.7,stage1,1,1.050740333049471,False,False
86.8,stage1,1,1.0369735537793843,False,False
86.9,stage1,1,1.0246284640567547,False,False
87.0,stage1,1,1.0135582465955835,False,False
87.1,stage1,1,1.0036312458697034,False,False
87.2,stage1,1,0.9947294023641644,False,False
87.3,stage1,0,1.0929223106165382,False,False
87.4,stage1,0,1.1929223106165405,False,False
87.5,stage1,0,1.2929223106165428,False,False
87.6,stage1,0,1.3929223106165451,False,False
87.7,stage1,0,1.4929223106165475,False,False
87.8,stage1,0,1.5929223106165498,False,False
87.9,stage1,0,1.692922310616552,False,False
88.0,stage1,0,1.7929223106165544,False,False
88.1,stage1,0,1.8929223106165567,False,False
88.2,stage1,0,1.992922310616559,False,False
88.3,stage1,0,2.092922310616557,False,False
88.4,stage1,1,1.974939329830641,False,False
88.5,stage1,1,1.865730906025137,False,False
88.6,stage1,1,1.767800390550436,False,False
88.7,stage1,1,1.6799831185218541,False,False
88.8,stage1,1,1.601234699511088,False,False
88.9,stage1,1,1.5306185968533241,False,False
89.0,stage1,1,1.4672949896341099,False,False
89.1,stage1,1,1.4105107848941951,False,False
89.2,stage1,1,1.3595906612698072,False,False
89.3,stage1,1,1.3139290375524575,False,False
89.4,stage1,1,1.272982870652221,False,False
89.5,stage1,1,1.2362651973123449,False,False
89.6,stage1,1,1.2033393427682875,False,False
89.7,stage1,1,1.1738137274761267,False,False
89.8,stage1,1,1.1473372101479524,False,False
89.9,stage1,1,1.1235949117100523,False,False
90.0,stage1,1,1.1023044705191911,False,False
90.1,stage1,1,1.0832126843011411,False,False
90.2,stage1,1,1.0660924988748208,False,False
90.3,stage1,1,1.0507403078496313,False,False
90.4,stage1,1,1.0369735311819224,False,False
90.5,stage1,1,1.0246284437929227,False,False
90.6,stage1,1,1.0135582284243896,False,False
90.7,stage1,1,1.0036312295750403,False,False
90.8,stage1,1,0.9947293877522443,False,False
90.9,stage1,0,1.092922296031163,False,False
91.0,stage1,0,1.1929222960311654,False,False
91.1,stage1,0,1.2929222960311677,False,False
91.2,stage1,0,1.39292229603117,False,False
91.3,stage1,0,1.4929222960311723,False,False
91.4,stage1,0,1.5929222960311746,False,False
91.5,stage1,0,1.692922296031177,False,False
91.6,stage1,0,1.7929222960311793,False,False
91.7,stage1,0,1.8929222960311816,False,False
91.8,stage1,0,1.9929222960311839,False,False
91.9,stage1,0,2.092922296031182,False,False
92.0,stage1,1,1.9749393167277307,False,False
92.1,stage1,1,1.865730894275359,False,False
92.2,stage1,1,1.7678003800140525,False,False
92.3,stage1,1,1.6799831090735573,False,False
92.4,stage1,1,1.601234691038513,False,False
92.5,stage1,1,1.5306185892557087,False,False
92.6,stage1,1,1.4672949828210968,False,False
92.7,stage1,1,1.4105107787847582,False,False
92.8,stage1,1,1.3595906557912898,False,False
92.9,stage1,1,1.3139290326397042,False,False
93.0,stage1,1,1.2729828662468063,False,False
93.1,stage1,1,1.236265193361876,False,False
93.2,stage1,1,1.203339339225782,False,False
93.3,stage1,1,1.1738137242994546,False,False
93.4,stage1,1,1.1473372072993344,False,False
93.5,stage1,1,1.1235949091556103,False,False
93.6,stage1,1,1.102304468228545,False,False
93.7,stage1,1,1.0832126822470491,False,False
93.8,stage1,1,1.066092497032854,False,False
93.9,stage1,1,1.0507403061978826,False,False
94.0,stage1,1,1.036973529700749,False,False
94.1,stage1,1,1.0246284424647096,False,False
94.2,stage1,1,1.0135582272333408,False,False
94.3,stage1,1,1.0036312285069915,False,False
94.4,stage1,1,0.9947293867944923,False,False
94.5,stage1,0,1.0929222950751512,False,False
94.6,stage1,0,1.1929222950751535,False,False
94.7,stage1,0,1.2929222950751558,False,False
94.8,stage1,0,1.392922295075158,False,False
94.9,stage1,0,1.4929222950751604,False,False
95.0,stage1,0,1.5929222950751627,False,False
95.1,stage1,0,1.692922295075165,False,False
95.2,stage1,0,1.7929222950751673,False,False
95.3,stage1,0,1.8929222950751696,False,False
95.4,stage1,0,1.992922295075172,False,False
95.5,stage1,0,2.09292229507517,False,False
95.6,stage1,1,1.9749393158688884,False,False
95.7,stage1,1,1.8657308935052086,False,False
95.8,stage1,1,1.7678003793234356,False,False
95.9,stage1,1,1.679983108454261,False,False
96.0,stage1,1,1.6012346904831716,False,False
96.1,stage1,1,1.5306185887577177,False,False
96.2,stage1,1,1.467294982374534,False,False
96.3,stage1,1,1.410510778384313,False,False
96.4,stage1,1,1.3595906554321977,False,False
96.5,stage1,1,1.3139290323176955,False,False
96.6,stage1,1,1.2729828659580509,False,False
96.7,stage1,1,1.2362651931029396,False,False
96.8,stage1,1,1.203339338993586,False,False
96.9,stage1,1,1.1738137240912376,False,False
97.0,stage1,1,1.147337207112619,False,False
97.1,stage1,1,1.1235949089881772,False,False
97.2,stage1,1,1.1023044680784024,False,False
97.3,stage1,1,1.0832126821124122,False,False
97.4,stage1,1,1.0660924969121213,False,False
97.5,stage1,1,1.0507403060896185,False,False
97.6,stage1,1,1.036973529603665,False,False
97.7,stage1,1,1.0246284423776513,False,False
97.8,stage1,1,1.0135582271552726,False,False
97.9,stage1,1,1.003631228436986,False,False
98.0,stage1,1,0.9947293867317162,False,False
98.1,stage1,0,1.092922295012489,False,False
98.2,stage1,0,1.1929222950124914,False,False
98.3,stage1,0,1.2929222950124937,False,False
98.4,stage1,0,1.392922295012496,False,False
98.5,stage1,0,1.4929222950124983,False,False
98.6,stage1,0,1.5929222950125006,False,False
98.7,stage1,0,1.692922295012503,False,False
98.8,stage1,0,1.7929222950125052,False,False
98.9,stage1,0,1.8929222950125075,False,False
99.0,stage1,0,1.9929222950125098,False,False
99.1,stage1,0,2.092922295012508,False,False
99.2,stage1,1,1.9749393158125945,False,False
99.3,stage1,1,1.8657308934547285,False,False
99.4,stage1,1,1.767800379278169,False,False
99.5,stage1,1,1.679983108413669,False,False
99.6,stage1,1,1.6012346904467714,False,False
99.7,stage1,1,1.5306185887250754,False,False
99.8,stage1,1,1.4672949823452626,False,False
99.9,stage1,1,1.4105107783580642,False,False
100.0,stage1,1,1.3595906554086599,False,False
0.0,stage2,0,0.0,False,False
0.1,stage2,0,0.1099999999999999,False,False
0.2,stage2,0,0.19999999999999996,False,False
0.3,stage2,0,0.30000000000000004,False,False
0.4,stage2,0,0.40000000000000013,False,False
0.5,stage2,0,0.5000000000000002,False,False
0.6,stage2,0,0.6000000000000003,False,False
0.7,stage2,0,0.7000000000000004,False,False
0.8,stage2,0,0.8000000000000005,False,False
0.9,stage2,0,0.9000000000000006,False,False
1.0,stage2,0,1.0000000000000007,False,False
1.1,stage2,0,1.100000000000003,False,False
1.2,stage2,0,1.2000000000000053,False,False
1.3,stage2,0,1.3000000000000076,False,False
1.4,stage2,0,1.40000000000001,False,False
1.5,stage2,0,1.5000000000000122,False,False
1.6,stage2,0,1.6000000000000145,False,False
1.7,stage2,0,1.7000000000000168,False,False
1.8,stage2,0,1.8000000000000191,False,False
1.9,stage2,0,1.9000000000000214,False,False
2.0,stage2,0,2.0000000000000235,False,False
2.1,stage2,1,1.8809024115941018,False,False
2.2,stage2,1,1.7814051410735467,False,False
2.3,stage2,1,1.6921829121385599,False,False
2.4,stage2,1,1.6121746255345306,False,False
2.5,stage2,1,1.5404287612838536,False,False
2.6,stage2,1,1.476092062479739,False,False
2.7,stage2,1,1.4183993876999197,False,False
2.8,stage2,1,1.366664611357354,False,False
2.9,stage2,1,1.3202724637679069,False,False
3.0,stage2,1,1.2786712138908443,False,False
3.1,stage2,1,1.2413661077196545,False,False
3.2,stage2,1,1.207913484287515,False,False
3.3,stage2,1,1.1779154993104124,False,False
3.4,stage2,1,1.1510153937174417,False,False
3.5,stage2,1,1.126893250797998,False,False
3.6,stage2,1,1.105262191506614,False,False
3.7,stage2,1,1.0858649626770704,False,False
3.8,stage2,1,1.06847087757022,False,False
3.9,stage2,1,1.0528730723701527,False,False
4.0,stage2,1,1.038886046000859,False,False
4.1,stage2,1,1.0263434540050018,False,False
4.2,stage2,1,1.0150961302479005,False,False
4.3,stage2,1,1.005010312919327,False,False
4.4,stage2,1,0.9959660537353473,False,False
4.5,stage2,0,1.094156715404397,False,False
4.6,stage2,0,1.1941567154043993,False,False
4.7,stage2,0,1.2941567154044016,False,False
4.8,stage2,0,1.394156715404404,False,False
4.9,stage2,0,1.4941567154044062,False,False
5.0,stage2,0,1.5941567154044085,False,False
5.1,stage2,0,1.6941567154044108,False,False
5.2,stage2,0,1.7941567154044131,False,False
5.3,stage2,0,1.8941567154044154,False,False
5.4,stage2,0,1.9941567154044177,False,False
5.5,stage2,0,2.0941567154044156,False,False
5.6,stage2,1,1.976048269070996,False,False
5.7,stage2,1,1.8667253255731344,False,False
5.8,stage2,1,1.7686921168068914,False,False
5.9,stage2,1,1.6807827565801097,False,False
6.0,stage2,1,1.601951759280924,False,False
6.1,stage2,1,1.5312616061601092,False,False
6.2,stage2,1,1.4678715956382458,False,False
6.3,stage2,1,1.4110278450370226,False,False
6.4,stage2,1,1.3600543248275632,False,False
6.5,stage2,1,1.314344818768188,False,False
6.6,stage2,1,1.2733557143153966,False,False
6.7,stage2,1,1.2365995375660905,False,False
6.8,stage2,1,1.2036391558436195,False,False
6.9,stage2,1,1.1740825789803442,False,False
7.0,stage2,1,1.1475782974695785,False,False
7.1,stage2,1,1.123811102044631,False,False
7.2,stage2,1,1.1024983349681794,False,False
7.3,stage2,1,1.0833865284494235,False,False
7.4,stage2,1,1.0662483902104913,False,False
7.5,stage2,1,1.0508801003521535,False,False
7.6,stage2,1,1.0370988873710736,False,False
7.7,stage2,1,1.0247408545007566,False,False
7.8,stage2,1,1.0136590305253572,False,False
7.9,stage2,1,1.003721621885127,False,False
8.0,stage2,1,0.9948104452862079,False,False
8.1,stage2,0,1.0930032063106068,False,False
8.2,stage2,0,1.193003206310609,False,False
8.3,stage2,0,1.2930032063106114,False,False
8.4,stage2,0,1.3930032063106137,False,False
8.5,stage2,0,1.493003206310616,False,False
8.6,stage2,0,1.5930032063106183,False,False
8.7,stage2,0,1.6930032063106206,False,False
8.8,stage2,0,1.793003206310623,False,False
8.9,stage2,0,1.8930032063106252,False,False
9.0,stage2,0,1.9930032063106276,False,False
9.1,stage2,0,2.0930032063106254,False,False
9.2,stage2,1,1.9750120032441028,False,False
9.3,stage2,1,1.8657960744855326,False,False
9.4,stage2,1,1.7678588290911352,False,False
9.5,stage2,1,1.680035522138854,False,False
9.6,stage2,1,1.6012816914284398,False,False
9.7,stage2,1,1.5306607359349917,False,False
9.8,stage2,1,1.4673327770304074,False,False
9.9,stage2,1,1.4105446700018538,False,False
10.0,stage2,1,1.3596210470765457,False,False
10.1,stage2,1,1.3139562854296205,False,False
10.2,stage2,1,1.2730073046524855,False,False
10.3,stage2,1,1.236287108023603,False,False
10.4,stage2,1,1.2033589907695417,False,False
10.5,stage2,1,1.1738313464364951,False,False
10.6,stage2,1,1.1473530096056397,False,False
10.7,stage2,1,1.1236090795643408,False,False
10.8,stage2,1,1.1023171752650829,False,False
10.9,stage2,1,1.0832240770332295,False,False
11.0,stage2,1,1.0661027150842235,False,False
11.1,stage2,1,1.050749469035354,False,False
11.2,stage2,1,1.0369817462958197,False,False
11.3,stage2,1,1.0246358105354376,False,False
11.4,stage2,1,1.0135648344064812,False,False
11.5,stage2,1,1.0036371533601194,False,False
11.6,stage2,1,0.9947346997905117,False,False
11.7,stage2,0,1.0929275984192277,False,False
11.8,stage2,0,1.19292759841923,False,False
11.9,stage2,0,1.2929275984192323,False,False
12.0,stage2,0,1.3929275984192346,False,False
12.1,stage2,0,1.492927598419237,False,False
12.2,stage2,0,1.5929275984192393,False,False
12.3,stage2,0,1.6929275984192416,False,False
12.4,stage2,0,1.7929275984192439,False,False
12.5,stage2,0,1.8929275984192462,False,False
12.6,stage2,0,1.9929275984192485,False,False
12.7,stage2,0,2.0929275984192466,False,False
12.8,stage2,1,1.9749440801783025,False,False
12.9,stage2,1,1.865735165806379,False,False
13.0,stage2,1,1.7678042104258473,False,False
13.1,stage2,1,1.679986543920326,False,False
13.2,stage2,1,1.6012377711700907,False,False
13.3,stage2,1,1.5306213513033848,False,False
13.4,stage2,1,1.4672974596332637,False,False
13.5,stage2,1,1.410512999817568,False,False
13.6,stage2,1,1.3595926474589686,False,False
13.7,stage2,1,1.313930818628693,False,False
13.8,stage2,1,1.2729844677974569,False,False
13.9,stage2,1,1.2362666295210587,False,False
14.0,stage2,1,1.2033406270734057,False,False
14.1,stage2,1,1.1738148791515925,False,False
14.2,stage2,1,1.147338242890374,False,False
14.3,stage2,1,1.1235958378015953,False,False
14.4,stage2,1,1.1023053009736472,False,False
14.5,stage2,1,1.083213428994913,False,False
14.6,stage2,1,1.0660931666643778,False,False
14.7,stage2,1,1.0507409066768392,False,False
14.8,stage2,1,1.0369740681684945,False,False
14.9,stage2,1,1.024628925325116,False,False
15.0,stage2,1,1.0135586602289546,False,False
15.1,stage2,1,1.0036316167873285,False,False
15.2,stage2,1,0.9947297349772816,False,False
15.3,stage2,0,1.0929226426254082,False,False
15.4,stage2,0,1.1929226426254105,False,False
15.5,stage2,0,1.2929226426254128,False,False
15.6,stage2,0,1.392922642625415,False,False
15.7,stage2,0,1.4929226426254174,False,False
15.8,stage2,0,1.5929226426254197,False,False
15.9,stage2,0,1.692922642625422,False,False
16.0,stage2,0,1.7929226426254243,False,False
16.1,stage2,0,1.8929226426254266,False,False
16.2,stage2,0,1.992922642625429,False,False
16.3,stage2,0,2.092922642625427,False,False
16.4,stage2,1,1.9749396280939555,False,False
16.5,stage2,1,1.8657311734869235,False,False
16.6,stage2,1,1.7678006303915557,False,False
16.7,stage2,1,1.6799833335946806,False,False
16.8,stage2,1,1.6012348923734336,False,False
16.9,stage2,1,1.5306187697988562,False,False
17.0,stage2,1,1.467295144719629,False,False
17.1,stage2,1,1.4105109239640972,False,False
17.2,stage2,1,1.3595907859780183,False,False
17.3,stage2,1,1.3139291493821037,False,False
17.4,stage2,1,1.2729829709332665,False,False
17.5,stage2,1,1.2362652872374087,False,False
17.6,stage2,1,1.2033394234068275,False,False
17.7,stage2,1,1.1738137997871594,False,False
17.8,stage2,1,1.1473372749914563,False,False
17.9,stage2,1,1.125854446807087,False,False
18.0,stage2,1,1.104330664370134,False,False
18.1,stage2,1,1.0850296339590533,False,False
18.2,stage2,1,1.0677218129001553,False,False
18.3,stage2,1,1.0522013632958238,False,False
18.4,stage2,1,1.0382837040421913,False,False
18.5,stage2,1,1.025803315648921,False,False
18.6,stage2,1,1.01461177175434,False,False
18.7,stage2,1,1.0045759739251725,False,False
18.8,stage2,1,0.9955765687477787,False,False
18.9,stage2,0,1.0937679379812224,False,False
19.0,stage2,0,1.1937679379812247,False,False
19.1,stage2,0,1.293767937981227,False,False
19.2,stage2,0,1.3937679379812293,False,False
19.3,stage2,0,1.4937679379812316,False,False
19.4,stage2,0,1.593767937981234,False,False
19.5,stage2,0,1.6937679379812363,False,False
19.6,stage2,0,1.7937679379812386,False,False
19.7,stage2,0,1.8937679379812409,False,False
19.8,stage2,0,1.9937679379812432,False,False
19.9,stage2,0,2.0937679379812413,False,False
20.0,stage2,1,1.975699007188214,False,False
20.1,stage2,1,1.8664121318191658,False,False
20.2,stage2,1,1.768411266441134,False,False
20.3,stage2,1,1.6805309095143663,False,False
20.4,stage2,1,1.6017259203565122,False,False
20.5,stage2,1,1.5310590895271314,False,False
20.6,stage2,1,1.4676899928134035,False,False
20.7,stage2,1,1.4108649962600814,False,False
20.8,stage2,1,1.3599082933758257,False,False
20.9,stage2,1,1.3142138679235027,False,False
21.0,stage2,1,1.2732382867097678,False,False
21.1,stage2,1,1.2364942366602678,False,False
21.2,stage2,1,1.2035447293183763,False,False
21.3,stage2,1,1.1739979038429391,False,False
21.4,stage2,1,1.1475023666982596,False,False
21.5,stage2,1,1.1237430126123638,False,False
21.6,stage2,1,1.102437277103154,False,False
21.7,stage2,1,1.0833317760046266,False,False
21.8,stage2,1,1.0661992920278096,False,False
