time,stage_id,y,_output,x2
4.982,stage1,0,0,0
4.983,stage1,0,0,0
4.984,stage1,0,0,0
4.985,stage1,0,0,0
4.986,stage1,0,0,0
4.987,stage1,0,0,0
4.988,stage1,0,0,0
4.989,stage1,0,0,0
4.99,stage1,0,0,0
4.991,stage1,0,0,0
4.992,stage1,0,0,0
4.993,stage1,0,0,0
4.994,stage1,0,0,0
4.995,stage1,0,0,0
4.996,stage1,0,0,0
4.997,stage1,0,0,0
4.998,stage1,0,0,0
4.999,stage1,0,0,0
5.0,stage1,0,0,0
5.001,stage1,0,0,0
5.002,stage1,0,0,0
5.003,stage1,0,0,0
5.004,stage1,0,0,0
5.005,stage1,0,0,0
5.006,stage1,0,0,0
5.007,stage1,0,0,0
5.008,stage1,0,0,0
5.009,stage1,0,0,0
5.01,stage1,0,0,0
5.011,stage1,0,0,0
5.012,stage1,0,0,0
5.013,stage1,0,0,0
5.014,stage1,0,0,0
5.015,stage1,0,0,0
5.016,stage1,0,0,0
5.017,stage1,0,0,0
5.018,stage1,0,0,0
5.019,stage1,0,0,0
5.02,stage1,0,0,0
5.021,stage1,0,0,0
5.022,stage1,0,0,0
5.023,stage1,0,0,0
5.024,stage1,0,0,0
5.025,stage1,0,0,0
5.026,stage1,0,0,0
5.027,stage1,0,0,0
5.028,stage1,0,0,0
5.029,stage1,0,0,0
5.03,stage1,0,0,0
5.031,stage1,0,0,0
5.032,stage1,0,0,0
5.033,stage1,0,0,0
5.034,stage1,0,0,0
5.035,stage1,0,0,0
5.036,stage1,0,0,0
5.037,stage1,0,0,0
5.038,stage1,0,0,0
5.039,stage1,0,0,0
5.04,stage1,0,0,0
5.041,stage1,0,0,0
5.042,stage1,0,0,0
5.043,stage1,0,0,0
5.044,stage1,0,0,0
5.045,stage1,0,0,0
5.046,stage1,0,0,0
5.047,stage1,0,0,0
5.048,stage1,0,0,0
5.049,stage1,0,0,0
5.05,stage1,0,0,0
5.051,stage1,0,0,0
5.052,stage1,0,0,0
5.053,stage1,0,0,0
5.054,stage1,0,0,0
5.055,stage1,0,0,0
5.056,stage1,0,0,0
5.057,stage1,0,0,0
5.058,stage1,0,0,0
5.059,stage1,0,0,0
5.06,stage1,0,0,0
5.061,stage1,0,0,0
5.062,stage1,0,0,0
5.063,stage1,0,0,0
5.064,stage1,0,0,0
5.065,stage1,0,0,0
5.066,stage1,0,0,0
5.067,stage1,0,0,0
5.068,stage1,0,0,0
5.069,stage1,0,0,0
5.07,stage1,0,0,0
5.071,stage1,0,0,0
5.072,stage1,0,0,0
5.073,stage1,0,0,0
5.074,stage1,0,0,0
5.075,stage1,0,0,0
5.076,stage1,0,0,0
5.077,stage1,0,0,0
5.078,stage1,0,0,0
5.079,stage1,0,0,0
5.08,stage1,0,0,0
5.081,stage1,0,0,0
5.082,stage1,0,0,0
5.083,stage1,0,0,0
5.084,stage1,0,0,0
5.085,stage1,0,0,0
5.086,stage1,0,0,0
5.087,stage1,0,0,0
5.088,stage1,0,0,0
5.089,stage1,0,0,0
5.09,stage1,0,0,0
5.091,stage1,0,0,0
5.092,stage1,0,0,0
5.093,stage1,0,0,0
5.094,stage1,0,0,0
5.095,stage1,0,0,0
5.096,stage1,0,0,0
5.097,stage1,0,0,0
5.098,stage1,0,0,0
5.099,stage1,0,0,0
5.1,stage1,0,0,0
5.101,stage1,0,0,0
5.102,stage1,0,0,0
5.103,stage1,0,0,0
5.104,stage1,0,0,0
5.105,stage1,0,0,0
5.106,stage1,0,0,0
5.107,stage1,0,0,0
5.108,stage1,0,0,0
5.109,stage1,0,0,0
5.11,stage1,0,0,0
5.111,stage1,0,0,0
5.112,stage1,0,0,0
5.113,stage1,0,0,0
5.114,stage1,0,0,0
5.115,stage1,0,0,0
5.116,stage1,0,0,0
5.117,stage1,0,0,0
5.118,stage1,0,0,0
5.119,stage1,0,0,0
5.12,stage1,0,0,0
5.121,stage1,0,0,0
5.122,stage1,0,0,0
5.123,stage1,0,0,0
5.124,stage1,0,0,0
5.125,stage1,0,0,0
5.126,stage1,0,0,0
5.127,stage1,0,0,0
5.128,stage1,0,0,0
5.129,stage1,0,0,0
5.13,stage1,0,0,0
5.131,stage1,0,0,0
5.132,stage1,0,0,0
5.133,stage1,0,0,0
5.134,stage1,0,0,0
5.135,stage1,0,0,0
5.136,stage1,0,0,0
5.137,stage1,0,0,0
5.138,stage1,0,0,0
5.139,stage1,0,0,0
5.14,stage1,0,0,0
5.141,stage1,0,0,0
5.142,stage1,0,0,0
5.143,stage1,0,0,0
5.144,stage1,0,0,0
5.145,stage1,0,0,0
5.146,stage1,0,0,0
5.147,stage1,0,0,0
5.148,stage1,0,0,0
5.149,stage1,0,0,0
5.15,stage1,0,0,0
5.151,stage1,0,0,0
5.152,stage1,0,0,0
5.153,stage1,0,0,0
5.154,stage1,0,0,0
5.155,stage1,0,0,0
5.156,stage1,0,0,0
5.157,stage1,0,0,0
5.158,stage1,0,0,0
5.159,stage1,0,0,0
5.16,stage1,0,0,0
5.161,stage1,0,0,0
5.162,stage1,0,0,0
5.163,stage1,0,0,0
5.164,stage1,0,0,0
5.165,stage1,0,0,0
5.166,stage1,0,0,0
5.167,stage1,0,0,0
5.168,stage1,0,0,0
5.169,stage1,0,0,0
5.17,stage1,0,0,0
5.171,stage1,0,0,0
5.172,stage1,0,0,0
5.173,stage1,0,0,0
5.174,stage1,0,0,0
5.175,stage1,0,0,0
5.176,stage1,0,0,0
5.177,stage1,0,0,0
5.178,stage1,0,0,0
5.179,stage1,0,0,0
5.18,stage1,0,0,0
5.181,stage1,0,0,0
5.182,stage1,0,0,0
5.183,stage1,0,0,0
5.184,stage1,0,0,0
5.185,stage1,0,0,0
5.186,stage1,0,0,0
5.187,stage1,0,0,0
5.188,stage1,0,0,0
5.189,stage1,0,0,0
5.19,stage1,0,0,0
5.191,stage1,0,0,0
5.192,stage1,0,0,0
5.193,stage1,0,0,0
5.194,stage1,0,0,0
5.195,stage1,0,0,0
5.196,stage1,0,0,0
5.197,stage1,0,0,0
5.198,stage1,0,0,0
5.199,stage1,0,0,0
5.2,stage1,0,0,0
5.201,stage1,0,0,0
5.202,stage1,0,0,0
5.203,stage1,0,0,0
5.204,stage1,0,0,0
5.205,stage1,0,0,0
5.206,stage1,0,0,0
5.207,stage1,0,0,0
5.208,stage1,0,0,0
5.209,stage1,0,0,0
5.21,stage1,0,0,0
5.211,stage1,0,0,0
5.212,stage1,0,0,0
5.213,stage1,0,0,0
5.214,stage1,0,0,0
5.215,stage1,0,0,0
5.216,stage1,0,0,0
5.217,stage1,0,0,0
5.218,stage1,0,0,0
5.219,stage1,0,0,0
5.22,stage1,0,0,0
5.221,stage1,0,0,0
5.222,stage1,0,0,0
5.223,stage1,0,0,0
5.224,stage1,0,0,0
5.225,stage1,0,0,0
5.226,stage1,0,0,0
5.227,stage1,0,0,0
5.228,stage1,0,0,0
5.229,stage1,0,0,0
5.23,stage1,0,0,0
5.231,stage1,0,0,0
5.232,stage1,0,0,0
5.233,stage1,0,0,0
5.234,stage1,0,0,0
5.235,stage1,0,0,0
5.236,stage1,0,0,0
5.237,stage1,0,0,0
5.238,stage1,0,0,0
5.239,stage1,0,0,0
5.24,stage1,0,0,0
5.241,stage1,0,0,0
5.242,stage1,0,0,0
5.243,stage1,0,0,0
5.244,stage1,0,0,0
5.245,stage1,0,0,0
5.246,stage1,0,0,0
5.247,stage1,0,0,0
5.248,stage1,0,0,0
5.249,stage1,0,0,0
5.25,stage1,0,0,0
5.251,stage1,0,0,0
5.252,stage1,0,0,0
5.253,stage1,0,0,0
5.254,stage1,0,0,0
5.255,stage1,0,0,0
5.256,stage1,0,0,0
5.257,stage1,0,0,0
5.258,stage1,0,0,0
5.259,stage1,0,0,0
5.26,stage1,0,0,0
5.261,stage1,0,0,0
5.262,stage1,0,0,0
5.263,stage1,0,0,0
5.264,stage1,0,0,0
5.265,stage1,0,0,0
5.266,stage1,0,0,0
5.267,stage1,0,0,0
5.268,stage1,0,0,0
5.269,stage1,0,0,0
5.27,stage1,0,0,0
5.271,stage1,0,0,0
5.272,stage1,0,0,0
5.273,stage1,0,0,0
5.274,stage1,0,0,0
5.275,stage1,0,0,0
5.276,stage1,0,0,0
5.277,stage1,0,0,0
5.278,stage1,0,0,0
5.279,stage1,0,0,0
5.28,stage1,0,0,0
5.281,stage1,0,0,0
5.282,stage1,0,0,0
5.283,stage1,0,0,0
5.284,stage1,0,0,0
5.285,stage1,0,0,0
5.286,stage1,0,0,0
5.287,stage1,0,0,0
5.288,stage1,0,0,0
5.289,stage1,0,0,0
5.29,stage1,0,0,0
5.291,stage1,0,0,0
5.292,stage1,0,0,0
5.293,stage1,0,0,0
5.294,stage1,0,0,0
5.295,stage1,0,0,0
5.296,stage1,0,0,0
5.297,stage1,0,0,0
5.298,stage1,0,0,0
5.299,stage1,0,0,0
5.3,stage1,0,0,0
5.301,stage1,0,0,0
5.302,stage1,0,0,0
5.303,stage1,0,0,0
5.304,stage1,0,0,0
5.305,stage1,0,0,0
5.306,stage1,0,0,0
5.307,stage1,0,0,0
5.308,stage1,0,0,0
5.309,stage1,0,0,0
5.31,stage1,0,0,0
5.311,stage1,0,0,0
5.312,stage1,0,0,0
5.313,stage1,0,0,0
5.314,stage1,0,0,0
5.315,stage1,0,0,0
5.316,stage1,0,0,0
5.317,stage1,0,0,0
5.318,stage1,0,0,0
5.319,stage1,0,0,0
5.32,stage1,0,0,0
5.321,stage1,0,0,0
5.322,stage1,0,0,0
5.323,stage1,0,0,0
5.324,stage1,0,0,0
5.325,stage1,0,0,0
5.326,stage1,0,0,0
5.327,stage1,0,0,0
5.328,stage1,0,0,0
5.329,stage1,0,0,0
5.33,stage1,0,0,0
5.331,stage1,0,0,0
5.332,stage1,0,0,0
5.333,stage1,0,0,0
5.334,stage1,0,0,0
5.335,stage1,0,0,0
5.336,stage1,0,0,0
5.337,stage1,0,0,0
5.338,stage1,0,0,0
5.339,stage1,0,0,0
5.34,stage1,0,0,0
5.341,stage1,0,0,0
5.342,stage1,0,0,0
5.343,stage1,0,0,0
5.344,stage1,0,0,0
5.345,stage1,0,0,0
5.346,stage1,0,0,0
5.347,stage1,0,0,0
5.348,stage1,0,0,0
5.349,stage1,0,0,0
5.35,stage1,0,0,0
5.351,stage1,0,0,0
5.352,stage1,0,0,0
5.353,stage1,0,0,0
5.354,stage1,0,0,0
5.355,stage1,0,0,0
5.356,stage1,0,0,0
5.357,stage1,0,0,0
5.358,stage1,0,0,0
5.359,stage1,0,0,0
5.36,stage1,0,0,0
5.361,stage1,0,0,0
5.362,stage1,0,0,0
5.363,stage1,0,0,0
5.364,stage1,0,0,0
5.365,stage1,0,0,0
5.366,stage1,0,0,0
5.367,stage1,0,0,0
5.368,stage1,0,0,0
5.369,stage1,0,0,0
5.37,stage1,0,0,0
5.371,stage1,0,0,0
5.372,stage1,0,0,0
5.373,stage1,0,0,0
5.374,stage1,0,0,0
5.375,stage1,0,0,0
5.376,stage1,0,0,0
5.377,stage1,0,0,0
5.378,stage1,0,0,0
5.379,stage1,0,0,0
5.38,stage1,0,0,0
5.381,stage1,0,0,0
5.382,stage1,0,0,0
5.383,stage1,0,0,0
5.384,stage1,0,0,0
5.385,stage1,0,0,0
5.386,stage1,0,0,0
5.387,stage1,0,0,0
5.388,stage1,0,0,0
5.389,stage1,0,0,0
5.39,stage1,0,0,0
5.391,stage1,0,0,0
5.392,stage1,0,0,0
5.393,stage1,0,0,0
5.394,stage1,0,0,0
5.395,stage1,0,0,0
5.396,stage1,0,0,0
5.397,stage1,0,0,0
5.398,stage1,0,0,0
5.399,stage1,0,0,0
5.4,stage1,0,0,0
5.401,stage1,0,0,0
5.402,stage1,0,0,0
5.403,stage1,0,0,0
5.404,stage1,0,0,0
5.405,stage1,0,0,0
5.406,stage1,0,0,0
5.407,stage1,0,0,0
5.408,stage1,0,0,0
5.409,stage1,0,0,0
5.41,stage1,0,0,0
5.411,stage1,0,0,0
5.412,stage1,0,0,0
5.413,stage1,0,0,0
5.414,stage1,0,0,0
5.415,stage1,0,0,0
5.416,stage1,0,0,0
5.417,stage1,0,0,0
5.418,stage1,0,0,0
5.419,stage1,0,0,0
5.42,stage1,0,0,0
5.421,stage1,0,0,0
5.422,stage1,0,0,0
5.423,stage1,0,0,0
5.424,stage1,0,0,0
5.425,stage1,0,0,0
5.426,stage1,0,0,0
5.427,stage1,0,0,0
5.428,stage1,0,0,0
5.429,stage1,0,0,0
5.43,stage1,0,0,0
5.431,stage1,0,0,0
5.432,stage1,0,0,0
5.433,stage1,0,0,0
5.434,stage1,0,0,0
5.435,stage1,0,0,0
5.436,stage1,0,0,0
5.437,stage1,0,0,0
5.438,stage1,0,0,0
5.439,stage1,0,0,0
5.44,stage1,0,0,0
5.441,stage1,0,0,0
5.442,stage1,0,0,0
5.443,stage1,0,0,0
5.444,stage1,0,0,0
5.445,stage1,0,0,0
5.446,stage1,0,0,0
5.447,stage1,0,0,0
5.448,stage1,0,0,0
5.449,stage1,0,0,0
5.45,stage1,0,0,0
5.451,stage1,0,0,0
5.452,stage1,0,0,0
5.453,stage1,0,0,0
5.454,stage1,0,0,0
5.455,stage1,0,0,0
5.456,stage1,0,0,0
5.457,stage1,0,0,0
5.458,stage1,0,0,0
5.459,stage1,0,0,0
5.46,stage1,0,0,0
5.461,stage1,0,0,0
5.462,stage1,0,0,0
5.463,stage1,0,0,0
5.464,stage1,0,0,0
5.465,stage1,0,0,0
5.466,stage1,0,0,0
5.467,stage1,0,0,0
5.468,stage1,0,0,0
5.469,stage1,0,0,0
5.47,stage1,0,0,0
5.471,stage1,0,0,0
5.472,stage1,0,0,0
5.473,stage1,0,0,0
5.474,stage1,0,0,0
5.475,stage1,0,0,0
5.476,stage1,0,0,0
5.477,stage1,0,0,0
5.478,stage1,0,0,0
5.479,stage1,0,0,0
5.48,stage1,0,0,0
5.481,stage1,0,0,0
5.482,stage1,0,0,0
5.483,stage1,0,0,0
5.484,stage1,0,0,0
5.485,stage1,0,0,0
5.486,stage1,0,0,0
5.487,stage1,0,0,0
5.488,stage1,0,0,0
5.489,stage1,0,0,0
5.49,stage1,0,0,0
5.491,stage1,0,0,0
5.492,stage1,0,0,0
5.493,stage1,0,0,0
5.494,stage1,0,0,0
5.495,stage1,0,0,0
5.496,stage1,0,0,0
5.497,stage1,0,0,0
5.498,stage1,0,0,0
5.499,stage1,0,0,0
5.5,stage1,0,0,0
5.501,stage1,0,0,0
5.502,stage1,0,0,0
5.503,stage1,0,0,0
5.504,stage1,0,0,0
5.505,stage1,0,0,0
5.506,stage1,0,0,0
5.507,stage1,0,0,0
5.508,stage1,0,0,0
5.509,stage1,0,0,0
5.51,stage1,0,0,0
5.511,stage1,0,0,0
5.512,stage1,0,0,0
5.513,stage1,0,0,0
5.514,stage1,0,0,0
5.515,stage1,0,0,0
5.516,stage1,0,0,0
5.517,stage1,0,0,0
5.518,stage1,0,0,0
5.519,stage1,0,0,0
5.52,stage1,0,0,0
5.521,stage1,0,0,0
5.522,stage1,0,0,0
5.523,stage1,0,0,0
5.524,stage1,0,0,0
5.525,stage1,0,0,0
5.526,stage1,0,0,0
5.527,stage1,0,0,0
5.528,stage1,0,0,0
5.529,stage1,0,0,0
5.53,stage1,0,0,0
5.531,stage1,0,0,0
5.532,stage1,0,0,0
5.533,stage1,0,0,0
5.534,stage1,0,0,0
5.535,stage1,0,0,0
5.536,stage1,0,0,0
5.537,stage1,0,0,0
5.538,stage1,0,0,0
5.539,stage1,0,0,0
5.54,stage1,0,0,0
5.541,stage1,0,0,0
5.542,stage1,0,0,0
5.543,stage1,0,0,0
5.544,stage1,0,0,0
5.545,stage1,0,0,0
5.546,stage1,0,0,0
5.547,stage1,0,0,0
5.548,stage1,0,0,0
5.549,stage1,0,0,0
5.55,stage1,0,0,0
5.551,stage1,0,0,0
5.552,stage1,0,0,0
5.553,stage1,0,0,0
5.554,stage1,0,0,0
5.555,stage1,0,0,0
5.556,stage1,0,0,0
5.557,stage1,0,0,0
5.558,stage1,0,0,0
5.559,stage1,0,0,0
5.56,stage1,0,0,0
5.561,stage1,0,0,0
5.562,stage1,0,0,0
5.563,stage1,0,0,0
5.564,stage1,0,0,0
5.565,stage1,0,0,0
5.566,stage1,0,0,0
5.567,stage1,0,0,0
5.568,stage1,0,0,0
5.569,stage1,0,0,0
5.57,stage1,0,0,0
5.571,stage1,0,0,0
5.572,stage1,0,0,0
5.573,stage1,0,0,0
5.574,stage1,0,0,0
5.575,stage1,0,0,0
5.576,stage1,0,0,0
5.577,stage1,0,0,0
5.578,stage1,0,0,0
5.579,stage1,0,0,0
5.58,stage1,0,0,0
5.581,stage1,0,0,0
5.582,stage1,0,0,0
5.583,stage1,0,0,0
5.584,stage1,0,0,0
5.585,stage1,0,0,0
5.586,stage1,0,0,0
5.587,stage1,0,0,0
5.588,stage1,0,0,0
5.589,stage1,0,0,0
5.59,stage1,0,0,0
5.591,stage1,0,0,0
5.592,stage1,0,0,0
5.593,stage1,0,0,0
5.594,stage1,0,0,0
5.595,stage1,0,0,0
5.596,stage1,0,0,0
5.597,stage1,0,0,0
5.598,stage1,0,0,0
5.599,stage1,0,0,0
5.6,stage1,0,0,0
5.601,stage1,0,0,0
5.602,stage1,0,0,0
5.603,stage1,0,0,0
5.604,stage1,0,0,0
5.605,stage1,0,0,0
5.606,stage1,0,0,0
5.607,stage1,0,0,0
5.608,stage1,0,0,0
5.609,stage1,0,0,0
5.61,stage1,0,0,0
5.611,stage1,0,0,0
5.612,stage1,0,0,0
5.613,stage1,0,0,0
5.614,stage1,0,0,0
5.615,stage1,0,0,0
5.616,stage1,0,0,0
5.617,stage1,0,0,0
5.618,stage1,0,0,0
5.619,stage1,0,0,0
5.62,stage1,0,0,0
5.621,stage1,0,0,0
5.622,stage1,0,0,0
5.623,stage1,0,0,0
5.624,stage1,0,0,0
5.625,stage1,0,0,0
5.626,stage1,0,0,0
5.627,stage1,0,0,0
5.628,stage1,0,0,0
5.629,stage1,0,0,0
5.63,stage1,0,0,0
5.631,stage1,0,0,0
5.632,stage1,0,0,0
5.633,stage1,0,0,0
5.634,stage1,0,0,0
5.635,stage1,0,0,0
5.636,stage1,0,0,0
5.637,stage1,0,0,0
5.638,stage1,0,0,0
5.639,stage1,0,0,0
5.64,stage1,0,0,0
5.641,stage1,0,0,0
5.642,stage1,0,0,0
5.643,stage1,0,0,0
5.644,stage1,0,0,0
5.645,stage1,0,0,0
5.646,stage1,0,0,0
5.647,stage1,0,0,0
5.648,stage1,0,0,0
5.649,stage1,0,0,0
5.65,stage1,0,0,0
5.651,stage1,0,0,0
5.652,stage1,0,0,0
5.653,stage1,0,0,0
5.654,stage1,0,0,0
5.655,stage1,0,0,0
5.656,stage1,0,0,0
5.657,stage1,0,0,0
5.658,stage1,0,0,0
5.659,stage1,0,0,0
5.66,stage1,0,0,0
5.661,stage1,0,0,0
5.662,stage1,0,0,0
5.663,stage1,0,0,0
5.664,stage1,0,0,0
5.665,stage1,0,0,0
5.666,stage1,0,0,0
5.667,stage1,0,0,0
5.668,stage1,0,0,0
5.669,stage1,0,0,0
5.67,stage1,0,0,0
5.671,stage1,0,0,0
5.672,stage1,0,0,0
5.673,stage1,0,0,0
5.674,stage1,0,0,0
5.675,stage1,0,0,0
5.676,stage1,0,0,0
5.677,stage1,0,0,0
5.678,stage1,0,0,0
5.679,stage1,0,0,0
5.68,stage1,0,0,0
5.681,stage1,0,0,0
5.682,stage1,0,0,0
5.683,stage1,0,0,0
5.684,stage1,0,0,0
5.685,stage1,0,0,0
5.686,stage1,0,0,0
5.687,stage1,0,0,0
5.688,stage1,0,0,0
5.689,stage1,0,0,0
5.69,stage1,0,0,0
5.691,stage1,0,0,0
5.692,stage1,0,0,0
5.693,stage1,0,0,0
5.694,stage1,0,0,0
5.695,stage1,0,0,0
5.696,stage1,0,0,0
5.697,stage1,0,0,0
5.698,stage1,0,0,0
5.699,stage1,0,0,0
5.7,stage1,0,0,0
5.701,stage1,0,0,0
5.702,stage1,0,0,0
5.703,stage1,0,0,0
5.704,stage1,0,0,0
5.705,stage1,0,0,0
5.706,stage1,0,0,0
5.707,stage1,0,0,0
5.708,stage1,0,0,0
5.709,stage1,0,0,0
5.71,stage1,0,0,0
5.711,stage1,0,0,0
5.712,stage1,0,0,0
5.713,stage1,0,0,0
5.714,stage1,0,0,0
5.715,stage1,0,0,0
5.716,stage1,0,0,0
5.717,stage1,0,0,0
5.718,stage1,0,0,0
5.719,stage1,0,0,0
5.72,stage1,0,0,0
5.721,stage1,0,0,0
5.722,stage1,0,0,0
5.723,stage1,0,0,0
5.724,stage1,0,0,0
5.725,stage1,0,0,0
5.726,stage1,0,0,0
5.727,stage1,0,0,0
5.728,stage1,0,0,0
5.729,stage1,0,0,0
5.73,stage1,0,0,0
5.731,stage1,0,0,0
5.732,stage1,0,0,0
5.733,stage1,0,0,0
5.734,stage1,0,0,0
5.735,stage1,0,0,0
5.736,stage1,0,0,0
5.737,stage1,0,0,0
5.738,stage1,0,0,0
5.739,stage1,0,0,0
5.74,stage1,0,0,0
5.741,stage1,0,0,0
5.742,stage1,0,0,0
5.743,stage1,0,0,0
5.744,stage1,0,0,0
5.745,stage1,0,0,0
5.746,stage1,0,0,0
5.747,stage1,0,0,0
5.748,stage1,0,0,0
5.749,stage1,0,0,0
5.75,stage1,0,0,0
5.751,stage1,0,0,0
5.752,stage1,0,0,0
5.753,stage1,0,0,0
5.754,stage1,0,0,0
5.755,stage1,0,0,0
5.756,stage1,0,0,0
5.757,stage1,0,0,0
5.758,stage1,0,0,0
5.759,stage1,0,0,0
5.76,stage1,0,0,0
5.761,stage1,0,0,0
5.762,stage1,0,0,0
5.763,stage1,0,0,0
5.764,stage1,0,0,0
5.765,stage1,0,0,0
5.766,stage1,0,0,0
5.767,stage1,0,0,0
5.768,stage1,0,0,0
5.769,stage1,0,0,0
5.77,stage1,0,0,0
5.771,stage1,0,0,0
5.772,stage1,0,0,0
5.773,stage1,0,0,0
5.774,stage1,0,0,0
5.775,stage1,0,0,0
5.776,stage1,0,0,0
5.777,stage1,0,0,0
5.778,stage1,0,0,0
5.779,stage1,0,0,0
5.78,stage1,0,0,0
5.781,stage1,0,0,0
5.782,stage1,0,0,0
5.783,stage1,0,0,0
5.784,stage1,0,0,0
5.785,stage1,0,0,0
5.786,stage1,0,0,0
5.787,stage1,0,0,0
5.788,stage1,0,0,0
5.789,stage1,0,0,0
5.79,stage1,0,0,0
5.791,stage1,0,0,0
5.792,stage1,0,0,0
5.793,stage1,0,0,0
5.794,stage1,0,0,0
5.795,stage1,0,0,0
5.796,stage1,0,0,0
5.797,stage1,0,0,0
5.798,stage1,0,0,0
5.799,stage1,0,0,0
5.8,stage1,0,0,0
5.801,stage1,0,0,0
5.802,stage1,0,0,0
5.803,stage1,0,0,0
5.804,stage1,0,0,0
5.805,stage1,0,0,0
5.806,stage1,0,0,0
5.807,stage1,0,0,0
5.808,stage1,0,0,0
5.809,stage1,0,0,0
5.81,stage1,0,0,0
5.811,stage1,0,0,0
5.812,stage1,0,0,0
5.813,stage1,0,0,0
5.814,stage1,0,0,0
5.815,stage1,0,0,0
5.816,stage1,0,0,0
5.817,stage1,0,0,0
5.818,stage1,0,0,0
5.819,stage1,0,0,0
5.82,stage1,0,0,0
5.821,stage1,0,0,0
5.822,stage1,0,0,0
5.823,stage1,0,0,0
5.824,stage1,0,0,0
5.825,stage1,0,0,0
5.826,stage1,0,0,0
5.827,stage1,0,0,0
5.828,stage1,0,0,0
5.829,stage1,0,0,0
5.83,stage1,0,0,0
5.831,stage1,0,0,0
5.832,stage1,0,0,0
5.833,stage1,0,0,0
5.834,stage1,0,0,0
5.835,stage1,0,0,0
5.836,stage1,0,0,0
5.837,stage1,0,0,0
5.838,stage1,0,0,0
5.839,stage1,0,0,0
5.84,stage1,0,0,0
5.841,stage1,0,0,0
5.842,stage1,0,0,0
5.843,stage1,0,0,0
5.844,stage1,0,0,0
5.845,stage1,0,0,0
5.846,stage1,0,0,0
5.847,stage1,0,0,0
5.848,stage1,0,0,0
5.849,stage1,0,0,0
5.85,stage1,0,0,0
5.851,stage1,0,0,0
5.852,stage1,0,0,0
5.853,stage1,0,0,0
5.854,stage1,0,0,0
5.855,stage1,0,0,0
5.856,stage1,0,0,0
5.857,stage1,0,0,0
5.858,stage1,0,0,0
5.859,stage1,0,0,0
5.86,stage1,0,0,0
5.861,stage1,0,0,0
5.862,stage1,0,0,0
5.863,stage1,0,0,0
5.864,stage1,0,0,0
5.865,stage1,0,0,0
5.866,stage1,0,0,0
5.867,stage1,0,0,0
5.868,stage1,0,0,0
5.869,stage1,0,0,0
5.87,stage1,0,0,0
5.871,stage1,0,0,0
5.872,stage1,0,0,0
5.873,stage1,0,0,0
5.874,stage1,0,0,0
5.875,stage1,0,0,0
5.876,stage1,0,0,0
5.877,stage1,0,0,0
5.878,stage1,0,0,0
5.879,stage1,0,0,0
5.88,stage1,0,0,0
5.881,stage1,0,0,0
5.882,stage1,0,0,0
5.883,stage1,0,0,0
5.884,stage1,0,0,0
5.885,stage1,0,0,0
5.886,stage1,0,0,0
5.887,stage1,0,0,0
5.888,stage1,0,0,0
5.889,stage1,0,0,0
5.89,stage1,0,0,0
5.891,stage1,0,0,0
5.892,stage1,0,0,0
5.893,stage1,0,0,0
5.894,stage1,0,0,0
5.895,stage1,0,0,0
5.896,stage1,0,0,0
5.897,stage1,0,0,0
5.898,stage1,0,0,0
5.899,stage1,0,0,0
5.9,stage1,0,0,0
5.901,stage1,0,0,0
5.902,stage1,0,0,0
5.903,stage1,0,0,0
5.904,stage1,0,0,0
5.905,stage1,0,0,0
5.906,stage1,0,0,0
5.907,stage1,0,0,0
5.908,stage1,0,0,0
5.909,stage1,0,0,0
5.91,stage1,0,0,0
5.911,stage1,0,0,0
5.912,stage1,0,0,0
5.913,stage1,0,0,0
5.914,stage1,0,0,0
5.915,stage1,0,0,0
5.916,stage1,0,0,0
5.917,stage1,0,0,0
5.918,stage1,0,0,0
5.919,stage1,0,0,0
5.92,stage1,0,0,0
5.921,stage1,0,0,0
5.922,stage1,0,0,0
5.923,stage1,0,0,0
5.924,stage1,0,0,0
5.925,stage1,0,0,0
5.926,stage1,0,0,0
5.927,stage1,0,0,0
5.928,stage1,0,0,0
5.929,stage1,0,0,0
5.93,stage1,0,0,0
5.931,stage1,0,0,0
5.932,stage1,0,0,0
5.933,stage1,0,0,0
5.934,stage1,0,0,0
5.935,stage1,0,0,0
5.936,stage1,0,0,0
5.937,stage1,0,0,0
5.938,stage1,0,0,0
5.939,stage1,0,0,0
5.94,stage1,0,0,0
5.941,stage1,0,0,0
5.942,stage1,0,0,0
5.943,stage1,0,0,0
5.944,stage1,0,0,0
5.945,stage1,0,0,0
5.946,stage1,0,0,0
5.947,stage1,0,0,0
5.948,stage1,0,0,0
5.949,stage1,0,0,0
5.95,stage1,0,0,0
5.951,stage1,0,0,0
5.952,stage1,0,0,0
5.953,stage1,0,0,0
5.954,stage1,0,0,0
5.955,stage1,0,0,0
5.956,stage1,0,0,0
5.957,stage1,0,0,0
5.958,stage1,0,0,0
5.959,stage1,0,0,0
5.96,stage1,0,0,0
5.961,stage1,0,0,0
5.962,stage1,0,0,0
5.963,stage1,0,0,0
5.964,stage1,0,0,0
5.965,stage1,0,0,0
5.966,stage1,0,0,0
5.967,stage1,0,0,0
5.968,stage1,0,0,0
5.969,stage1,0,0,0
5.97,stage1,0,0,0
5.971,stage1,0,0,0
5.972,stage1,0,0,0
5.973,stage1,0,0,0
5.974,stage1,0,0,0
5.975,stage1,0,0,0
5.976,stage1,0,0,0
5.977,stage1,0,0,0
5.978,stage1,0,0,0
5.979,stage1,0,0,0
