time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,x_dot_mps,force_cmd_N
10.721,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.722,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.723,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.724,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.725,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.726,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.727,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.728,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.729,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.73,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.731,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.732,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.733,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.734,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.735,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.736,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.737,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.738,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.739,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.74,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.741,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.742,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.743,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.744,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.745,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.746,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.747,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.748,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.749,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.75,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.751,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.752,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.753,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.754,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.755,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.756,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.757,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.758,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.759,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.76,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.761,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.762,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.763,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.764,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.765,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.766,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.767,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.768,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.769,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.77,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.771,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.772,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.773,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.774,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.775,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.776,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.777,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.778,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.779,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.78,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.781,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.782,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.783,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.784,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.785,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.786,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.787,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.788,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.789,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.79,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.791,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.792,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.793,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.794,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.795,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.796,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.797,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.798,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.799,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.8,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.801,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.802,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.803,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.804,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.805,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.806,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.807,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.808,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.809,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.81,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.811,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.812,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.813,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.814,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.815,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.816,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.817,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.818,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.819,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.82,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.821,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.822,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.823,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.824,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.825,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.826,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.827,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.828,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.829,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.83,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.831,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.832,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.833,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.834,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.835,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.836,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.837,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.838,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.839,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.84,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.841,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.842,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.843,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.844,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.845,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.846,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.847,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.848,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.849,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.85,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.851,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.852,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.853,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.854,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.855,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.856,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.857,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.858,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.859,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.86,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.861,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.862,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.863,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.864,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.865,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.866,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.867,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.868,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.869,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.87,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.871,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.872,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.873,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.874,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.875,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.876,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.877,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.878,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.879,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.88,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.881,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.882,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.883,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.884,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.885,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.886,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.887,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.888,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.889,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.89,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.891,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.892,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.893,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.894,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.895,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.896,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.897,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.898,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.899,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.9,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.901,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.902,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.903,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.904,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.905,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.906,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.907,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.908,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.909,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.91,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.911,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.912,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.913,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.914,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.915,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.916,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.917,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.918,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.919,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.92,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.921,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.922,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.923,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.924,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.925,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.926,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.927,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.928,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.929,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.93,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.931,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.932,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.933,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.934,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.935,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.936,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.937,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.938,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.939,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.94,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.941,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.942,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.943,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.944,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.945,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.946,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.947,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.948,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.949,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.95,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.951,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.952,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.953,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.954,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.955,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.956,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.957,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.958,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.959,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.96,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.961,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.962,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.963,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.964,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.965,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.966,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.967,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.968,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.969,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.97,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.971,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.972,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.973,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.974,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.975,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.976,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.977,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.978,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.979,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.98,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.981,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.982,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.983,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.984,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.985,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.986,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.987,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.988,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.989,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.99,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.991,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.992,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.993,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.994,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.995,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.996,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.997,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.998,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
10.999,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.0,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.001,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.002,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.003,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.004,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.005,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.006,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.007,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.008,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.009,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.01,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.011,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.012,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.013,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.014,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.015,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.016,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.017,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.018,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.019,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.02,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.021,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.022,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.023,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.024,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.025,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.026,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.027,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.028,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.029,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.03,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.031,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.032,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.033,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.034,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.035,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.036,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.037,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.038,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.039,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.04,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.041,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.042,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.043,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.044,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.045,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.046,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.047,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.048,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.049,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.05,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.051,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.052,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.053,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.054,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.055,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.056,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.057,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.058,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.059,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.06,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.061,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.062,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.063,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.064,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.065,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.066,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.067,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.068,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.069,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.07,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.071,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.072,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.073,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.074,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.075,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.076,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.077,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.078,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.079,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.08,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.081,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.082,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.083,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.084,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.085,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.086,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.087,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.088,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.089,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.09,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.091,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.092,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.093,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.094,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.095,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.096,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.097,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.098,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.099,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.1,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.101,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.102,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.103,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.104,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.105,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.106,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
11.107,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0
