time,J1_w,J2_w,J3_w,J4_w
0.20600000000000002,7.967396955318562,2.0372349917064563,-0.0002473129664402052,0.0002473129664338177
0.20700000000000002,7.95960396276445,2.0469017974064263,-0.0002473129664397611,0.0002473129664342618
0.20800000000000002,7.952121813921306,2.056565378663536,-0.000247312966439317,0.0002473129664347059
0.209,7.94494837123882,2.0662257202176715,-0.0002473129664388729,0.00024731296643514997
0.21,7.93808119570305,2.0758828068138344,-0.0002473129664388729,0.00024731296643514997
0.211,7.931517549258467,2.0855366232021675,-0.0002473129664384288,0.00024731296643559406
0.212,7.92525439752511,2.0951871541379763,-0.0002473129664384288,0.00024731296643559406
0.213,7.919288412808178,2.104834384381756,-0.0002473129664379847,0.00024731296643603815
0.214,7.913615977397069,2.114478298699213,-0.00024731296643754064,0.00024731296643648224
0.215,7.9082331871506435,2.12411888186129,-0.00024731296643709655,0.00024731296643692633
0.216,7.9031358553651385,2.1337561186441896,-0.00024731296643754064,0.00024731296643648224
0.217,7.898319516920944,2.1433899938294,-0.0002473129664379847,0.00024731296643603815
0.218,7.89377943270413,2.1530204922037184,-0.0002473129664379847,0.00024731296643603815
0.219,7.889510594298366,2.162647598559272,-0.0002473129664384288,0.00024731296643559406
0.22,7.8855077289426125,2.1722712976935474,-0.0002473129664379847,0.00024731296643603815
0.221,7.881765304749677,2.1818915744094083,-0.0002473129664379847,0.00024731296643603815
0.222,7.87827753618049,2.191508413515126,-0.00024731296643709655,0.00024731296643692633
0.223,7.875038389768705,2.2011217998243975,-0.00024731296643709655,0.00024731296643692633
0.224,7.872041590089965,2.2107317181563735,-0.0002473129664379847,0.00024731296643603815
0.225,7.869280625969942,2.2203381533356827,-0.0002473129664379847,0.00024731296643603815
0.226,7.8667487569250385,2.229941090192452,-0.0002473129664384288,0.00024731296643559406
0.227,7.864439019829371,2.239540513562333,-0.0002473129664388729,0.00024731296643514997
0.228,7.862344235801482,2.2491364082865264,-0.000247312966439317,0.0002473129664347059
0.229,7.860457017303961,2.258728759211805,-0.000247312966439317,0.0002473129664347059
0.23,7.8587697754489865,2.2683175511905374,-0.0002473129664388729,0.00024731296643514997
0.231,7.8572747275025625,2.277902769080711,-0.0002473129664388729,0.00024731296643514997
0.232,7.85596390458006,2.28748439774596,-0.0002473129664384288,0.00024731296643559406
0.233,7.8548291595254565,2.297062422055583,-0.0002473129664388729,0.00024731296643514997
0.234,7.853862174966506,2.3066368268845734,-0.0002473129664388729,0.00024731296643514997
0.23500000000000001,7.853054471537878,2.316207597113639,-0.0002473129664388729,0.00024731296643514997
0.23600000000000002,7.852397416264174,2.325774717629228,-0.0002473129664379847,0.00024731296643603815
0.23700000000000002,7.851882231094512,2.3353381733235494,-0.0002473129664384288,0.00024731296643559406
0.23800000000000002,7.851500001580299,2.3448979490946034,-0.00024731296643754064,0.00024731296643648224
0.23900000000000002,7.8512416856875875,2.354454029846197,-0.00024731296643754064,0.00024731296643648224
0.24,7.851098122735351,2.364006400487976,-0.00024731296643754064,0.00024731296643648224
