"time","soc","temp_cell_C","v_term_V","heat_gen_W","pump_cmd","coolant_temp_C"
29.0,0.8435555555555455,29.910124850747334,314.20737459668635,41.17386941548472,1.0748744335023159e-14,27.872464589764473
30.0,0.8433333333333229,29.90699566293353,314.19256223261505,41.174398254928676,3.747855407769587e-15,27.868372881847115
31.0,0.8431111111111004,29.903864715338372,314.17775120047946,41.174927667300665,1.3067963773014486e-15,27.86429028689484
32.0,0.8428888888888778,29.90073202800998,314.1629415022261,41.17545765086779,4.556517223658001e-16,27.860216784708587
33.0,0.8426666666666552,29.897597620922234,314.14813313978743,41.17598820390311,1.5887593178338546e-16,27.856152355134054
34.0,0.8424444444444327,29.894461513974996,314.13332611508156,41.17651932468556,5.539661206366487e-17,27.85209697806159
35.0,0.8422222222222101,29.891323726994347,314.11852043001255,41.17705101149998,1.9315604281183504e-17,27.84805063342607
36.0,0.8419999999999875,29.888184279732798,314.1037160864703,41.17758326263707,6.734934770351944e-18,27.84401330120685
37.0,0.841777777777765,29.88504319186949,314.08891308633076,41.17811607639342,2.348326549901567e-18,27.839984961427614
38.0,0.8415555555555424,29.881900483010426,314.0741114314558,41.17864945107143,8.188108382650931e-19,27.835965594156306
39.0,0.8413333333333198,29.878756172688707,314.05931112369325,41.17918338497932,2.8550168582324604e-19,27.831955179505027
40.0,0.8411111111110973,29.875610280364707,314.0445121648773,41.179717876431106,9.954828245876972e-20,27.827953697629937
41.0,0.8408888888888747,29.87246282542633,314.0297145568279,41.18025292374661,3.4710339842358026e-20,27.82396112873115
42.0,0.8406666666666521,29.869313827189174,314.0149183013514,41.18078852525139,1.2102747151574274e-20,27.819977453052648
43.0,0.8404444444444296,29.8661633048968,314.0001234002403,41.18132467927677,4.219966997735635e-21,27.816002650882176
44.0,0.840222222222207,29.86301127772092,313.9853298552732,41.18186138415982,1.4714115100439413e-21,27.812036702551147
45.0,0.8399999999999844,29.859857764761596,313.97053766821523,41.18239863824327,5.13049470067307e-22,27.80807958843455
46.0,0.8397777777777619,29.85670278504747,313.9557468408178,41.1829364398756,1.7888928891720022e-22,27.80413128895085
47.0,0.8395555555555393,29.85354635753599,313.9409573748185,41.18347478741094,6.237483821024757e-23,27.800191784561882
48.0,0.8393333333333167,29.8503885011136,313.9261692719417,41.18401367920907,2.1748761288638998e-23,27.796261055772778
49.0,0.8391111111110942,29.84722923459593,313.91138253389784,41.184553113635445,7.583324160229912e-24,27.79233908313185
50.0,0.8388888888888716,29.844068576728073,313.89659716238396,41.18509308906112,2.6441416389616077e-24,27.788425847230503
51.0,0.838666666666649,29.84090654618472,313.8818131590839,41.18563360386276,9.219551820765909e-25,27.784521328703136
52.0,0.8384444444444265,29.83774316157042,313.86703052566776,41.18617465642263,3.214658947285771e-25,27.780625508227065
53.0,0.8382222222222039,29.83457844141976,313.8522492637925,41.186716245128565,1.1208822671931108e-25,27.77673836652239
54.0,0.8379999999999813,29.831412404197604,313.8374693751014,41.18725836837394,3.908274804606453e-26,27.772859884351938
55.0,0.8377777777777587,29.828245068299257,313.82269086122506,41.1878010245577,1.3627311623523103e-26,27.768990042521143
56.0,0.8375555555555362,29.82507645205072,313.8079137237802,41.188344212084296,4.751549759646634e-27,27.765128821877976
57.0,0.8373333333333136,29.821906573708837,313.79313796437054,41.18888792936367,1.6567629582511182e-27,27.76127620331283
58.0,0.837111111111091,29.818735451461574,313.7783635845867,41.18943217481128,5.776775238984612e-28,27.757432167758427
59.0,0.8368888888888685,29.81556310342817,313.76359058600633,41.18997694684804,2.0142369791374592e-28,27.753596696189753
60.0,0.8366666666666459,29.812389547659347,313.7488189701936,41.190522243900325,7.023210078773856e-29,27.749769769623907
61.0,0.8364444444444233,29.809214802137546,313.7340487386998,41.19106806439994,2.4488419347614658e-29,27.74595136912008
62.0,0.8362222222222008,29.80603888477709,313.71927989306334,41.19161440678413,8.53858385864094e-30,27.742141475779384
63.0,0.8359999999999782,29.802861813424418,313.70451243480943,41.19216126949552,2.9772201004939625e-30,27.738340070744844
64.0,0.8357777777777556,29.79968360585827,313.6897463654507,41.19270865098215,1.0380924604746e-30,27.73454713520123
65.0,0.8355555555555331,29.7965042797899,313.6749816864862,41.1932565496974,3.619604597978545e-31,27.730762650375
66.0,0.8353333333333105,29.793323852863267,313.660218399403,41.19380496410005,1.2620780850019464e-31,27.726986597534218
67.0,0.8351111111110879,29.790142342655248,313.6454565056747,41.194353892654185,4.400594179628738e-32,27.723218957988443
68.0,0.8348888888888654,29.786959766675828,313.63069600676243,41.19490333382922,1.5343923140660873e-32,27.719459713088625
69.0,0.8346666666666428,29.7837761423683,313.6159369041144,41.195453286099884,5.350095185699926e-33,27.71570884422705
70.0,0.8344444444444202,29.780591487109476,313.6011791991664,41.19600374794619,1.86546284373637e-33,27.711966332837225
71.0,0.8342222222221977,29.777405818209857,313.5864228933412,41.19655471785345,6.5044667441850754e-34,27.70823216039378
72.0,0.8339999999999751,29.774219152913876,313.5716679880493,41.1971061943122,2.2679673180447778e-34,27.70450630841241
73.0,0.8337777777777525,29.771031508400057,313.55691448468826,41.197658175818226,7.907913066536335e-35,27.700788758449722
74.0,0.83355555555553,29.767842901781226,313.5421623846434,41.198210660872576,2.757318792486297e-35,27.697079492103217
75.0,0.8333333333333074,29.764653350104716,313.5274116892874,41.19876364798146,9.614176154225377e-36,27.693378491011163
76.0,0.8331111111110848,29.76146287035255,313.5126623999805,41.199317135656315,3.352255944301921e-36,27.6896857368525
77.0,0.8328888888888623,29.758271479441625,313.4979145180705,41.19987112241375,1.1688593734751459e-36,27.686001211346756
78.0,0.8326666666666397,29.755079194223956,313.4831680448927,41.20042560677553,4.075560630395772e-37,27.682324896253974
79.0,0.8324444444444171,29.75188603148681,313.4684229817702,41.20098058726859,1.4210601231393706e-37,27.678656773374595
80.0,0.8322222222221946,29.748692007952943,313.45367933001387,41.20153606242497,4.954930270245496e-38,27.674996824549385
81.0,0.831999999999972,29.74549714028077,313.4389370909219,41.20209203078185,1.7276773574334705e-38,27.671345031659335
82.0,0.8317777777777494,29.742301445064562,313.4241962657807,41.202648490881494,6.024038459859926e-39,27.667701376625594
83.0,0.8315555555555268,29.739104938834654,313.40945685586416,41.203205441271265,2.100452333286365e-39,27.664065841409357
84.0,0.8313333333333043,29.73590763805761,313.39471886243416,41.20376288050358,7.323824430746951e-40,27.66043840801178
85.0,0.8311111111110817,29.73270955913645,313.37998228674036,41.20432080713594,2.5536596780791175e-40,27.65681905847391
86.0,0.8308888888888591,29.7295107184108,313.3652471300203,41.20487921973086,8.904060730988946e-41,27.653207774876574
87.0,0.8306666666666366,29.72631113215711,313.3505133934996,41.2054381168559,3.104654006236891e-41,27.64960453934029
88.0,0.830444444444414,29.723110816588846,313.3357810783918,41.20599749708361,1.0825259159448947e-41,27.64600933402521
89.0,0.8302222222221914,29.71990978785665,313.32105018589834,41.20655735899153,3.774534477394895e-42,27.642422141131
90.0,0.8299999999999689,29.716708062048568,313.3063207172088,41.20711770116222,1.3160987936817207e-42,27.63884294289676
91.0,0.8297777777777463,29.713505655190193,313.29159267350093,41.207678522183166,4.588952743984342e-43,27.63527172160095
92.0,0.8295555555555237,29.710302583244914,313.27686605594045,41.20823982064681,1.600068884465075e-43,27.631708459561292
93.0,0.8293333333333012,29.707098862114034,313.2621408656812,41.20880159515053,5.579095226878295e-44,27.628153139134678
94.0,0.8291111111110786,29.70389450763701,313.2474171038656,41.20936384429665,1.9453102208772796e-44,27.624605742717094
95.0,0.828888888888856,29.700689535591604,313.23269477162364,41.20992656669235,6.782877333260763e-45,27.62106625274353
96.0,0.8286666666666335,29.6974839616941,313.2179738700742,41.21048976094974,2.36504308795101e-45,27.617534651687887
97.0,0.8284444444444109,29.69427780159947,313.20325440032406,41.2110534256858,8.246395346760451e-46,27.614010922062914
98.0,0.8282222222221883,29.691071070901558,313.18853636346864,41.21161755952234,2.8753402659563324e-46,27.61049504642008
99.0,0.8279999999999658,29.687863785133267,313.17381976059147,41.212182161086055,1.0025691586903729e-46,27.606987007349545
100.0,0.8277777777777432,29.684655959766744,313.1591045927645,41.21274722900845,3.495742503445285e-47,27.603486787480012
101.0,0.8275555555555206,29.681447610213567,313.1443908610483,41.21331276192585,1.2188900430925708e-47,27.599994369478697
102.0,0.8273333333332981,29.678238751824928,313.12967856649186,41.21387875847939,4.250006788789393e-48,27.596509736051196
103.0,0.8271111111110755,29.675029399891798,313.1149677101325,41.214445217314974,1.481885737529496e-48,27.59303286994144
104.0,0.8268888888888529,29.671819569645134,313.10025829299633,41.215012137083306,5.167016073682225e-49,27.589563753931586
105.0,0.8266666666666304,29.66860927625604,313.08555031609785,41.21557951643983,1.801627104543145e-49,27.58610237084195
106.0,0.8264444444444078,29.665398534835976,313.0708437804402,41.21614735404474,6.281885284539833e-50,27.582648703530907
107.0,0.8262222222221852,29.66218736043688,313.0561386870154,41.21671564856297,2.190357961900493e-50,27.579202734894803
108.0,0.8259999999999627,29.65897576805143,313.0414350368039,41.21728439866415,7.637305974160792e-51,27.575764447867886
109.0,0.8257777777777401,29.65576377261314,313.02673283077473,41.217853603022625,2.6629639336367954e-51,27.57233382542222
110.0,0.8255555555555175,29.6525513889966,313.01203206988606,41.21842326031744,9.28518110423038e-52,27.568910850567597
111.0,0.825333333333295,29.649338632017628,312.9973327550847,41.21899336923229,3.2375424634690442e-52,27.56549550635145
112.0,0.8251111111110724,29.646125516433457,312.9826348873061,41.219563928455536,1.1288612559198976e-52,27.56208777585878
113.0,0.8248888888888498,29.642912056942908,312.96793846747465,41.22013493668021,3.9360958180347684e-53,27.55868764221207
114.0,0.8246666666666272,29.63969826818656,312.9532434965038,41.220706392603944,1.3724317499164964e-53,27.55529508857117
115.0,0.8244444444444047,29.636484164746935,312.93854997529564,41.22127829492901,4.7853736170459726e-54,27.551910098133284
116.0,0.8242222222221821,29.633269761148668,312.9238579047414,41.221850642362256,1.6685566080872845e-54,27.548532654132813
117.0,0.8239999999999595,29.630055071858695,312.9091672857212,41.22242343361517,5.817897153264214e-55,27.545162739841338
118.0,0.823777777777737,29.62684011128641,312.89447811910424,41.22299666740376,2.028575304062397e-55,27.54180033856748
119.0,0.8235555555555144,29.623624893783855,312.8797904057488,41.22357034244865,7.073204726458598e-56,27.538445433656847
120.0,0.8233333333332918,29.620409433645897,312.86510414650206,41.22414445747498,2.466273990529531e-56,27.535098008491953
121.0,0.8231111111110693,29.617193745110374,312.8504193422005,41.22471901121242,8.599365678770388e-57,27.531758046492143
122.0,0.8228888888888467,29.61397784235829,312.83573599366963,41.225294002395195,2.998413410723136e-57,27.52842553111348
123.0,0.8226666666666241,29.610761739513993,312.82105410172426,41.22586942976202,1.0454821108258635e-57,27.525100445848704
124.0,0.8224444444444016,29.60754545064534,312.80637366716826,41.2264452920561,3.645370715552174e-58,27.521782774227113
125.0,0.822222222222179,29.60432898976386,312.79169469079477,41.22702158802513,1.2710621746849527e-58,27.518472499814514
126.0,0.8219999999999564,29.601112370824932,312.77701717338635,41.22759831642128,4.431919763392631e-59,27.515169606213124
127.0,0.8217777777777339,29.59789560772796,312.7623411157148,41.228175476001155,1.5453148697481038e-59,27.511874077061492
128.0,0.8215555555555113,29.594678714316533,312.74766651854117,41.22875306552583,5.388179782471035e-60,27.50858589603442
129.0,0.8213333333332887,29.59146170437861,312.7329933826159,41.22933108376078,1.8787421215303578e-60,27.50530504684289
130.0,0.8211111111110662,29.588244591646667,312.71832170867896,41.229909529475925,6.550768722853698e-61,27.50203151323398
131.0,0.8208888888888436,29.585027389797894,312.7036514974597,41.230488401445555,2.2841118197404967e-61,27.498765278990767
132.0,0.820666666666621,29.581810112454342,312.68898274967677,41.231067698448385,7.964205463210887e-62,27.49550632793227
133.0,0.8204444444443985,29.57859277318309,312.6743154660385,41.23164741926747,2.77694673754827e-62,27.492254643913366
134.0,0.8202222222221759,29.575375385496436,312.6596496472427,41.232227562690255,9.682614566891146e-63,27.489010210824695
135.0,0.8199999999999533,29.572157962852042,312.6449852939768,41.23280812750852,3.376118943273142e-63,27.485773012592606
136.0,0.8197777777777308,29.5689405186531,312.63032240691774,41.233389112518395,1.1771798867325399e-63,27.482543033179052
137.0,0.8195555555555082,29.56572306624852,312.615660986732,41.23397051652032,4.104572466229966e-64,27.479320256581538
138.0,0.8193333333332856,29.562505618933063,312.60100103407586,41.23455233831906,1.4311759248024748e-64,27.476104666833013
139.0,0.819111111111063,29.55928818994754,312.5863425495954,41.235134576723674,4.990201889688018e-65,27.472896248001817
140.0,0.8188888888888405,29.556070792478955,312.57168553392603,41.23571723054749,1.7399758106804902e-65,27.469694984191598
141.0,0.8186666666666179,29.55285343966067,312.5570299876931,41.23630029860814,6.066920514798062e-66,27.46650085954121
142.0,0.8184444444443953,29.549636144572574,312.542375911512,41.2368837797275,2.1154043813104775e-66,27.46331385822466
143.0,0.8182222222221728,29.54641892024125,312.52772330598754,41.23746767273169,7.37595899856043e-67,27.46013396445103
144.0,0.8179999999999502,29.543201779640142,312.5130721717145,41.23805197645106,2.5718378778596087e-67,27.456961162464392
145.0,0.8177777777777276,29.53998473568971,312.4984225092776,41.23863668972021,8.967444194421826e-68,27.453795436543736
146.0,0.8175555555555051,29.536767801257575,312.4837743192513,41.23922181137792,3.1267544533948023e-68,27.45063677100287
147.0,0.8173333333332825,29.533550989158712,312.4691276022003,41.23980734026718,1.0902318653854278e-68,27.447485150190374
148.0,0.8171111111110599,29.530334312155585,312.4544823586787,41.24039327523516,3.8014034616990406e-69,27.4443405584895
149.0,0.8168888888888374,29.52711778295835,312.43983858923116,41.24097961513321,1.3254674292159613e-69,27.441202980318124
150.0,0.8166666666666148,29.52390141422495,312.4251962943921,41.24156635881685,4.6216191562237855e-70,27.438072400128636
151.0,0.8164444444443922,29.520685218561333,312.4105554746859,41.24215350514571,1.6114589581283874e-70,27.434948802407888
152.0,0.8162222222221697,29.517469208521575,312.39591613062726,41.2427410529836,5.618809958053773e-71,27.431832171677094
153.0,0.8159999999999471,29.51425339660807,312.3812782627207,41.24332900119841,1.959157891392536e-71,27.428722492491783
154.0,0.8157777777777245,29.51103779527165,312.3666418714611,41.243917348662194,6.831161174803544e-72,27.425619749441697
155.0,0.815555555555502,29.507822416911782,312.35200695733346,41.24450609425105,2.3818786225021833e-72,27.422523927150735
156.0,0.8153333333332794,29.504607273876708,312.3373735208128,41.245095236845195,8.305097226015982e-73,27.41943501027686
157.0,0.8151111111110568,29.501392378463592,312.3227415623646,41.24568477532892,2.8958083456460904e-73,27.416352983512034
158.0,0.8148888888888343,29.498177742918692,312.30811108244444,41.24627470859056,1.0097059367884401e-73,27.413277831582153
159.0,0.8146666666666117,29.494963379437515,312.2934820814982,41.24686503552252,3.5206269099910248e-74,27.410209539246946
160.0,0.8144444444443891,29.491749300164976,312.2788545599623,41.24745575502122,1.2275666991497537e-74,27.40714809129992
161.0,0.8142222222221666,29.48853551719554,312.264228518263,41.24804686598714,4.28026041778242e-75,27.404093472568274
162.0,0.813999999999944,29.485322042573387,312.2496039568173,41.24863836732475,1.4924345256941483e-75,27.401045667912832
163.0,0.8137777777777214,29.48210888829256,312.23498087603264,41.24923025794252,5.2037974237041903e-76,27.39800466222798
164.0,0.8135555555554989,29.478896066297136,312.22035927630657,41.24982253675293,1.8144519682935756e-76,27.394970440441554
165.0,0.8133333333332763,29.475683588481353,312.20573915802726,41.25041520267242,6.3266028194097856e-77,27.39194298751481
166.0,0.8131111111110537,29.472471466689807,312.19112052157357,41.251008254621404,2.2059500022040663e-77,27.388922288442323
167.0,0.8128888888888312,29.469259712717538,312.1765033673145,41.25160169152426,7.691672057071055e-78,27.385908328251915
168.0,0.8126666666666086,29.466048338310255,312.1618876956099,41.25219551230929,2.6819202146202936e-78,27.382901092004584
169.0,0.812444444444386,29.46283735516443,312.1472735068098,41.25278971590876,9.351277569064613e-79,27.379900564794443
170.0,0.8122222222221634,29.459626774927496,312.1326608012552,41.25338430125882,3.2605888757235694e-79,27.37690673174865
171.0,0.8119999999999409,29.456416609197966,312.1180495792776,41.25397926729955,1.1368970429947064e-79,27.373919578027294
172.0,0.8117777777777183,29.453206869525598,312.1034398411991,41.25457461297492,3.964114875056969e-80,27.370939088823363
173.0,0.8115555555554957,29.449997567411536,312.08883158733244,41.2551703372328,1.3822013910120703e-80,27.367965249362655
174.0,0.8113333333332732,29.44678871430847,312.0742248179812,41.2557664390249,4.819438249221388e-81,27.364998044903714
175.0,0.8111111111110506,29.443580321620797,312.05961953343945,41.25636291730684,1.6804342108967881e-81,27.36203746073775
176.0,0.810888888888828,29.440372400704735,312.0450157339924,41.25695977103805,5.859311793461666e-82,27.35908348218857
177.0,0.8106666666666055,29.437164962868504,312.0304134199156,41.25755699918182,2.043015696203747e-82,27.35613609461249
178.0,0.8104444444443829,29.433958019372465,312.01581259147576,41.258154600705275,7.123555260521378e-83,27.3531952833983
179.0,0.8102222222221603,29.43075158142926,312.0012132489303,41.25875257457934,2.4838301362047433e-83,27.350261033967147
180.0,0.8099999999999378,29.427545660203975,311.98661539252737,41.259350919778754,8.660580173652402e-84,27.347333331772518
181.0,0.8097777777777152,29.424340266814276,311.97201902250623,41.259949635282055,3.019757585310107e-84,27.344412162300102
182.0,0.8095555555554926,29.42113541233055,311.95742413909704,41.260548720071554,1.0529243643260704e-84,27.341497511067768
183.0,0.8093333333332701,29.41793110777607,311.9428307425207,41.26114817313334,3.6713202489649833e-85,27.338589363625484
184.0,0.8091111111110475,29.414727364127128,311.9282388329894,41.26174799345728,1.2801102175166536e-85,27.33568770555523
185.0,0.8088888888888249,29.411524192313184,311.91364841070595,41.26234818003695,4.463468337997784e-86,27.332792522470957
186.0,0.8086666666666024,29.40832160321702,311.89905947586453,41.26294873186971,1.556315177528807e-86,27.32990380001847
187.0,0.8084444444443798,29.405119607674862,311.8844720286501,41.26354964795662,5.426535484046991e-87,27.3270215238754
188.0,0.8082222222221572,29.40191821647655,311.869886069239,41.264150927302474,1.8921159277248027e-87,27.324145679751116
189.0,0.8079999999999347,29.39871744036567,311.85530159779836,41.26475256891576,6.597400301674485e-88,27.321276253386667
190.0,0.8077777777777121,29.39551729003968,311.84071861448666,41.26535457180866,2.3003712459031288e-88,27.318413230554693
191.0,0.8075555555554895,29.39231777615011,311.82613711945345,41.26595693499705,8.020898576723965e-89,27.315556597059363
192.0,0.807333333333267,29.389118909302635,311.8115571128394,41.26655965750047,2.7967144039324225e-89,27.312706338736305
193.0,0.8071111111110444,29.38592070005725,311.7969785947766,41.267162738342144,9.75154015768358e-90,27.30986244145254
194.0,0.8068888888888218,29.38272315892844,311.7824015653881,41.26776617654892,3.4001518107536187e-90,27.30702489110641
195.0,0.8066666666665993,29.379526296385254,311.7678260247885,41.268369971151294,1.1855596294767624e-90,27.30419367362751
196.0,0.8064444444443767,29.376330122851527,311.7532519730835,41.268974121183405,4.1337908225149147e-91,27.301368774976616
197.0,0.8062222222221541,29.373134648705953,311.73867941037,41.269578625682996,1.4413637356941964e-91,27.29855018114563
198.0,0.8059999999999315,29.369939884282264,311.72410833673655,41.27018348369144,5.02572458978561e-92,27.29573787815747
199.0,0.805777777777709,29.36674583986935,311.7095387522628,41.27078869425368,1.752361810338659e-92,27.292931852066054
200.0,0.8055555555554864,29.363552525711412,311.6949706570201,41.271394256418276,6.110107825196956e-93,27.29013208895621
201.0,0.8053333333332638,29.360359952008096,311.68040405107075,41.272000169237344,2.130462865332478e-93,27.287338574943583
202.0,0.8051111111110413,29.357168128914637,311.66583893446887,41.272606431766576,7.428464685751047e-94,27.284551296174598
203.0,0.8048888888888187,29.353977066541994,311.65127530726,41.27321304306521,2.5901454789656117e-94,27.2817702388264
204.0,0.8046666666665961,29.350786774956973,311.6367131694809,41.273820002196054,9.031278852377968e-95,27.27899538910675
205.0,0.8044444444443736,29.34759726418241,311.6221525211602,41.27442730822542,3.149012222355267e-95,27.276226733253974
206.0,0.804222222222151,29.34440854419726,311.60759336231786,41.27503496022317,1.0979926695466688e-95,27.27346425753692
207.0,0.8039999999999284,29.341220624936742,311.59303569296543,41.27564295726266,3.828463712587673e-96,27.27070794825483
208.0,0.8037777777777059,29.338033516292498,311.5784795131061,41.276251298420775,1.3349027552845248e-96,27.267957791737345
209.0,0.8035555555554833,29.334847228112736,311.5639248227347,41.276859982777864,4.6545181039780017e-97,27.265213774344385
210.0,0.8033333333332607,29.331661770202324,311.5493716218375,41.277469009417786,1.6229301119122594e-97,27.262475882466113
211.0,0.8031111111110382,29.328477152322947,311.53481991039274,41.27807837742786,5.6588073981288496e-98,27.25974410252284
212.0,0.8028888888888156,29.32529338419326,311.52026968837015,41.278688085898864,1.9731041364059072e-98,27.25701842096498
213.0,0.802666666666593,29.322110475489005,311.50572095573114,41.27929813392504,6.879788724368692e-99,27.254298824272983
214.0,0.8024444444443705,29.31892843584314,311.49117371242903,41.279908520604074,2.398834000630444e-99,27.25158529895725
215.0,0.8022222222221479,29.315747274846,311.4766279584087,41.28051924503707,8.364216973986655e-100,27.248877831558087
216.0,0.8019999999999253,29.312567002045387,311.4620836936071,41.281130306328556,2.916422127147609e-100,27.24617640864563
217.0,0.8017777777777028,29.309387626946755,311.44754091795267,41.2817417035865,1.0168935179669524e-100,27.243481016819782
218.0,0.8015555555554802,29.306209159013296,311.43299963136576,41.28235343592223,3.545688455925183e-101,27.24079164271014
219.0,0.8013333333332576,29.303031607666114,311.4184598337588,41.28296550245051,1.2363051198925705e-101,27.238108272975925
220.0,0.8011111111110351,29.2998549822843,311.4039215250359,41.283577902289444,4.310729406917849e-102,27.235430894305956
221.0,0.8004444444443685,29.298219121903607,220.71604852298694,141.1615850388369,1.5030584052973142e-102,27.238302473034793
222.0,0.7997777777777019,29.29659171556115,220.66935418310467,141.17098869287491,5.24084060138261e-103,27.241168198265385
223.0,0.7991111111110353,29.294972737180174,220.6226644986962,141.18041210268183,1.827368125702834e-103,27.244028084088455
224.0,0.7984444444443687,29.293362160758292,220.57597939411752,141.18985528814594,6.371638675585247e-104,27.24688214456455
225.0,0.7977777777777021,29.2917599603673,220.5292987937841,141.1993182690813,2.2216530342838938e-104,27.249730393724114
226.0,0.7971111111110355,29.290166110152974,220.48262262217048,141.2088010652279,7.7464251443754e-105,27.252572845567514
227.0,0.7964444444443689,29.288580584334895,220.43595080381053,141.21830369625195,2.701011435692232e-105,27.25540951406515
228.0,0.7957777777777023,29.287003357206245,220.3892832632967,141.227826181746,9.417844540894289e-106,27.25824041315749
229.0,0.7951111111110357,29.28543440313361,220.34261992528047,141.2373685412293,3.2837993436233206e-106,27.261065556755145
230.0,0.7944444444443691,29.283873696556796,220.29596071447145,141.24693079414797,1.1449900327359835e-106,27.263884958738924
231.0,0.7937777777777025,29.282321211988638,220.2493055556379,141.25651295987518,3.9923333854443056e-107,27.266698632959887
232.0,0.7931111111110359,29.280776924014813,220.20265437360584,141.2661150577115,1.3920405771958723e-107,27.269506593239438
233.0,0.7924444444443693,29.27924080729364,220.15600709325966,141.27573710688495,4.853745370125604e-108,27.272308853369342
234.0,0.7917777777777028,29.277712836555885,220.10936363954124,141.28537912655148,1.6923963642979926e-108,27.275105427111836
235.0,0.7911111111110362,29.2761929866046,220.06272393745027,141.29504113579492,5.901021243343354e-109,27.277896328199645
236.0,0.7904444444443696,29.274681232314894,220.01608791204347,141.30472315362746,2.0575588821259228e-109,27.280681570336075
237.0,0.789777777777703,29.273177548633797,219.96945548843522,141.3144251989896,7.174264214335663e-110,27.28346116719506
238.0,0.7891111111110364,29.271681910580018,219.92282659179673,141.3241472907507,2.501511255119811e-110,27.286235132421233
239.0,0.7884444444443698,29.270194293243783,219.87620114735614,141.33388944770886,8.722230423277691e-111,27.289003479629976
240.0,0.7877777777777032,29.268714671786654,219.82957908039825,141.34365168859145,3.0412536981812283e-111,27.291766222407478
241.0,0.7871111111110366,29.267243021441335,219.7829603162643,141.35343403205513,1.0604195954301866e-111,27.294523374310824
242.0,0.78644444444437,29.26577931751148,219.7363447803521,141.3632364966862,3.6974545038607047e-112,27.29727494886801
243.0,0.7857777777777034,29.264323535371517,219.6897323981153,141.3730591010007,1.2892226687468697e-112,27.30002095957805
244.0,0.7851111111110368,29.262875650466455,219.64312309506377,141.38290186344477,4.4952414908021744e-113,27.302761419911015
245.0,0.7844444444443702,29.261435638311724,219.59651679676313,141.39276480239468,1.5673937908857006e-113,27.305496343308082
246.0,0.7837777777777036,29.26000347449294,219.54991342883446,141.40264793615728,5.4651642202845165e-114,27.308225743181616
247.0,0.783111111111037,29.25857913466577,219.50331291695463,141.4125512829701,1.9055849352191376e-114,27.31094963291521
248.0,0.7824444444443704,29.257162594555737,219.4567151868555,141.42247486100146,6.644363826902684e-115,27.313668025863766
249.0,0.7817777777777039,29.255753829958017,219.41012016432398,141.43241868835096,2.3167464146212944e-115,27.316380935353543
250.0,0.7811111111110373,29.254352816737274,219.36352777520221,141.44238278304945,8.077995259574208e-116,27.31908837468221
251.0,0.7804444444443707,29.25295953082747,219.31693794538694,141.45236716305936,2.8166227862435294e-116,27.321790357118914
252.0,0.7797777777777041,29.2515739482317,219.27035060082923,141.46237184627495,9.820956394575093e-117,27.32448689590436
253.0,0.7791111111110375,29.250196045022005,219.22376566753508,141.47239685052236,3.424355755950563e-117,27.327178004250825
254.0,0.7784444444443709,29.248825797339162,219.17718307156417,141.48244219356002,1.193999023332298e-117,27.329863695342244
255.0,0.7777777777777043,29.24746318139254,219.1306027390307,141.49250789307882,4.163217169364291e-118,27.332543982334286
256.0,0.7771111111110377,29.24610817345991,219.08402459610232,141.5025939667022,1.451624068411478e-118,27.33521887835438
257.0,0.7764444444443711,29.24476074988726,219.03744856900082,141.51270043198653,5.061500157853299e-119,27.33788839650179
258.0,0.7757777777777045,29.24342088708862,218.99087458400126,141.5228273064212,1.764835979606192e-119,27.34055254984767
259.0,0.7751111111110379,29.242088561545895,218.94430256743212,141.5329746074289,6.1536025640144225e-120,27.34321135143513
260.0,0.7744444444443713,29.240763749808657,218.89773244567522,141.54314235236583,2.1456285430159094e-120,27.345864814279288
261.0,0.7737777777777047,29.239446428493995,218.85116414516517,141.55333055852185,7.481344134128229e-121,27.348512951367322
262.0,0.7731111111110381,29.238136574286326,218.8045975923897,141.5635392431208,2.608583402539115e-121,27.351155775658547
263.0,0.7724444444443715,29.236834163937242,218.75803271388918,141.5737684233206,9.095567916680888e-122,27.353793300084455
264.0,0.771777777777705,29.235539174265277,218.71146943625627,141.58401811621349,3.171428433011898e-122,27.356425537548787
265.0,0.7711111111110384,29.234251582155796,218.66490768613644,141.59428833882635,1.105808718911376e-122,27.35905250092758
266.0,0.7704444444443718,29.23297136456079,218.61834739022686,141.60457910812067,3.8557165915899785e-123,27.36167420306922
267.0,0.7697777777777052,29.23169849849868,218.5717884752771,141.6148904409931,1.3444052466232823e-123,27.364290656794527
268.0,0.7691111111110386,29.230432961054188,218.52523086808839,141.62522235427525,4.68765124254862e-124,27.366901874896783
269.0,0.768444444444372,29.22917472937813,218.47867449551376,141.6355748647343,1.6344829229846795e-124,27.369507870141806
270.0,0.7677777777777054,29.22792378068726,218.4321192844578,141.64594798907288,5.699089559563864e-125,27.372108655267997
271.0,0.7671111111110388,29.22668009226408,218.38556516187617,141.65634174392946,1.987149657618924e-125,27.374704242986407
272.0,0.7664444444443722,29.225443641456685,218.33901205477613,141.66675614587854,6.928762428638156e-126,27.37729464598079
273.0,0.7657777777777056,29.22421440567858,218.29245989021584,141.6771912114308,2.41591007544104e-126,27.379879876907662
274.0,0.765111111111039,29.222992362408505,218.24590859530426,141.68764695703328,8.423757565266552e-127,27.38245994839635
275.0,0.7644444444443724,29.221777489190277,218.199358097201,141.69812339906974,2.9371826476377156e-127,27.385034873049047
