time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,x_dot_mps,theta_dot_rps,theta_meas_rad,theta_dot_meas_rps,force_cmd_N
8.902,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0030510934583693403,0.05150436620937543,0.0
8.903,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002087073899180513,0.023227538401833323,0.0
8.904,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0022077971064062797,0.03863176939721239,0.0
8.905,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00018539581789744601,0.04694686156772479,0.0
8.906,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002164609641314413,0.050848817280047746,0.0
8.907,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0013235047997236322,0.06923595713736808,0.0
8.908,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0033904218313363242,0.06146475772786939,0.0
8.909,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004038501123171645,0.037385730300241476,0.0
8.91,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001905412238871097,0.05868919769921632,0.0
8.911,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003122105606861943,0.04891581463935556,0.0
8.912,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0019445876082170893,0.034417737749983496,0.0
8.913,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0006298691525805679,0.07440448452713364,0.0
8.914,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003692791654469481,0.02271852391492773,0.0
8.915,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002623641996194994,0.024149528359414058,0.0
8.916,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0019891992599009424,0.06351718360768815,0.0
8.917,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004390892655400403,0.03050457543780329,0.0
8.918,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005892312913484996,0.05264519867531373,0.0
8.919,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002755620352867551,0.07838271784587886,0.0
8.92,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001935004505737038,0.06843347581415818,0.0
8.921,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-9.028115402558986e-05,0.07419688950852607,0.0
8.922,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0026035068416231,0.028454197253768236,0.0
8.923,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001059717935842456,0.04442929571412366,0.0
8.924,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004546574875455144,0.040694493878864896,0.0
8.925,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018429133766141297,0.04414769712072831,0.0
8.926,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003479521834477576,0.034356744065265704,0.0
8.927,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0014696131994110532,0.04045177434439707,0.0
8.928,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.006776144222811218,0.03905052157552199,0.0
8.929,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00021072908850073817,0.07406074854925562,0.0
8.93,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0038482075175861807,0.020434273296380256,0.0
8.931,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0028281617379380107,0.06349203961756686,0.0
8.932,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001162397468850586,0.012179814005521768,0.0
8.933,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0020313134626488683,0.03497207256091219,0.0
8.934,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00014474125348418304,0.04474511964698805,0.0
8.935,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002400763406176297,0.045032216972478674,0.0
8.936,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014032466313982528,0.0501240995722646,0.0
8.937,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0005391541982393777,0.06522100125853615,0.0
8.938,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00044970616782625785,0.05267201368429951,0.0
8.939,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0022907005032299092,0.02307565594672827,0.0
8.94,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0025502274514267345,0.0576658124067853,0.0
8.941,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012333179693787726,0.04848693989178315,0.0
8.942,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0046184022929180715,0.04791782026511848,0.0
8.943,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014274811914523923,0.05361229307460173,0.0
8.944,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001172742528545076,0.04389686167180364,0.0
8.945,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00201064845499219,0.047451029067704535,0.0
8.946,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003074491571260738,0.045921541873644445,0.0
8.947,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002822793203441728,0.04480586608089622,0.0
8.948,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0010268263266629604,0.08246823111252555,0.0
8.949,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0022017763009317065,0.059167977004613535,0.0
8.95,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001218384855365867,0.059883920160170453,0.0
8.951,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0012324739874150442,0.03187486640791985,0.0
8.952,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001534715762300661,0.07363117563150973,0.0
8.953,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0017907538636837727,0.046465586471267195,0.0
8.954,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0010332787666225438,0.03321767038321134,0.0
8.955,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0011025928054400206,0.0447878234258282,0.0
8.956,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-2.2287550521714927e-05,0.026322731685604013,0.0
8.957,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0008799996926132619,0.032885106360208985,0.0
8.958,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0027614807489455095,0.06639064864048283,0.0
8.959,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002824295994998981,0.047646955630228395,0.0
8.96,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004811103693561232,0.022480758007382126,0.0
8.961,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0019543194438875317,0.08331711046148824,0.0
8.962,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0031980277583057355,0.03578780362262947,0.0
8.963,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0036332159337165615,0.07566056356220456,0.0
8.964,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001340644608154333,0.04372157622599732,0.0
8.965,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.005792363311551635,0.04290545256649023,0.0
8.966,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0011593788568989047,0.08122358554516686,0.0
8.967,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0033951440831946227,0.06975083574879581,0.0
8.968,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004680727200429768,0.030807124284809678,0.0
8.969,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0023657200408920224,0.07637100669838115,0.0
8.97,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0015942334333686702,0.027304087750906415,0.0
8.971,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004517017114298751,0.06885555998340177,0.0
8.972,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013189633700123747,0.023045964316848484,0.0
8.973,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0010374216651279455,0.06215509760367008,0.0
8.974,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004064136672506487,0.055263180626059366,0.0
8.975,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011460830674164487,0.0755421788944303,0.0
8.976,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0020023480325657484,0.04517655054965589,0.0
8.977,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0030303431021448876,0.07511313825925763,0.0
8.978,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014808943213551421,0.03965286572831138,0.0
8.979,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004316170261078792,0.04358878758949102,0.0
8.98,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00045059547765464064,0.024571109741475316,0.0
8.981,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0001678663096180917,0.05650403541455234,0.0
8.982,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004954486389807983,0.03883552545413375,0.0
8.983,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002191337774195516,0.05383784579379571,0.0
8.984,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0025960680075074517,0.0498491647099127,0.0
8.985,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001247821051447052,0.038005666455359334,0.0
8.986,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,9.335470649030166e-05,0.05507547201505319,0.0
8.987,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0007139368739458366,0.02005282300801357,0.0
8.988,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0012279625831246458,0.06272398389508005,0.0
8.989,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009325610677267572,0.02936651539184918,0.0
8.99,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0016007121410308316,0.102791833709426,0.0
8.991,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011905841043989896,0.05383035629317525,0.0
8.992,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0004504004858552173,0.05647675356445331,0.0
8.993,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00406536147555228,0.04671503477745734,0.0
8.994,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0022108819556246923,0.0434053516422393,0.0
8.995,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0017498379019243973,0.029866333805583522,0.0
8.996,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005135743674980679,0.03235321687067894,0.0
8.997,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,3.410986685903703e-05,0.07532773095711778,0.0
8.998,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014180096987433995,0.030561217485534548,0.0
8.999,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00025837266336515695,0.05068557761824345,0.0
9.0,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0016716572871261057,0.05326672461332384,0.0
9.001,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-4.471818736776521e-06,0.0770181834518238,0.0
9.002,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0005891385006571091,0.05344003692494442,0.0
9.003,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0033705693239623456,0.07236217999019454,0.0
9.004,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0069863436886658525,0.06412461326668319,0.0
9.005,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0006384199743587957,0.03828854741246179,0.0
9.006,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002318353677925581,0.037913388576213194,0.0
9.007,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00015773031373345295,0.06275837672581411,0.0
9.008,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00275918341170299,0.0736947332819223,0.0
9.009,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0002033820731413745,0.07302851736295499,0.0
9.01,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012906692924525014,0.058489556188453744,0.0
9.011,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002182547313759387,0.04696183785605256,0.0
9.012,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0020158815031133715,0.044483425929421026,0.0
9.013,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0005685087543528892,0.04385833923780089,0.0
9.014,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0014497449767385175,0.0483259639178162,0.0
9.015,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004068170481525355,0.07081243904382102,0.0
9.016,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018112126110307832,0.11167728482180583,0.0
9.017,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007587029554404772,0.031514955605610344,0.0
9.018,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007518679743092055,0.06837670776597335,0.0
9.019,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005486633722571927,0.06196402787557507,0.0
9.02,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002439839658961271,0.04792041179459211,0.0
9.021,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007883734924768501,0.044951579233884216,0.0
9.022,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00014568135654233495,0.03153065435168609,0.0
9.023,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013358513366703937,0.03910653711463638,0.0
9.024,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003074060407909037,0.053748067524848044,0.0
9.025,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0058871943328648495,0.04125483126807035,0.0
9.026,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005397667216193956,0.06011174726072367,0.0
9.027,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00022713960673164575,0.02539513518987207,0.0
9.028,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00020488641928703653,0.06384185051204157,0.0
9.029,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00037176966159734276,0.06400585259840748,0.0
9.03,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0022146138175073746,0.05902675834712284,0.0
9.031,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0013042418003486934,0.04881963495274002,0.0
9.032,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00021902611817117387,0.061618744229474894,0.0
9.033,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0026678487141032652,0.05130230081239803,0.0
9.034,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0037436479378916607,0.03953621250115802,0.0
9.035,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004603709406730187,0.061331300030710675,0.0
9.036,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0017231912514858046,0.06527787380555054,0.0
9.037,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0028506635504805832,0.10459515498454985,0.0
9.038,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0017042247298993298,0.07771433195206673,0.0
9.039,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,7.59947758044763e-05,0.07538444458120086,0.0
9.04,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004701747076311692,0.0696014943718779,0.0
9.041,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002304369983633716,0.05826328585893563,0.0
9.042,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004227310527490698,0.016053840520198703,0.0
9.043,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007797605200406417,0.06585358293003997,0.0
9.044,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009369071079667592,0.06693286356650797,0.0
9.045,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0013063330570611173,0.04296368823127446,0.0
9.046,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.00032431659904277584,0.03974798448761971,0.0
9.047,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004077330821588922,0.024005182192880704,0.0
9.048,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0031128259916295667,0.07975145454110504,0.0
9.049,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0023392976866193544,0.06705520491705735,0.0
9.05,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007999071989858855,0.026000119991985125,0.0
9.051,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002883955480360677,0.06920250554691529,0.0
9.052,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002878830783565633,0.05922471976591328,0.0
9.053,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.003644008262326253,0.06664514202122887,0.0
9.054,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001415482728649433,0.015879105012948633,0.0
9.055,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001763164074960402,0.05297359138424903,0.0
9.056,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00486172545493024,0.0345457566994703,0.0
9.057,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012641605133697567,0.07935253050041778,0.0
9.058,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.000779196753557755,0.06383446448711937,0.0
9.059,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0002793126990883573,0.057001873905331915,0.0
9.06,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001411232026160065,0.0390552044503823,0.0
9.061,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002607843765972947,0.038435155307987336,0.0
9.062,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001589318433016615,0.04189414142544366,0.0
9.063,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0003474303628705476,0.02713434534361336,0.0
9.064,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.004351067549294516,0.043685078862355294,0.0
9.065,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0018457702449336544,0.0608822319871534,0.0
9.066,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-8.486904137288747e-05,0.009768499339243598,0.0
9.067,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-1.776696670327592e-05,0.05325330942122925,0.0
9.068,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0021767995796951258,0.023825907500175422,0.0
9.069,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002264574574988211,0.06230086149384963,0.0
9.07,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.006540802902822712,0.08131928866919325,0.0
9.071,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004444497723727063,0.05045256067560962,0.0
9.072,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0034543731964306154,0.057176254899679146,0.0
9.073,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0026670695545483606,0.05368495037156943,0.0
9.074,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0013925005407206073,0.08337081582707018,0.0
9.075,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0007018629171849986,0.024814831836533994,0.0
9.076,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0007166687428740403,0.029171020380181024,0.0
9.077,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0021771295965119816,0.0360880785265712,0.0
9.078,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004694243166951956,0.06499626185593527,0.0
9.079,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0021322345440943197,0.03733408674905202,0.0
9.08,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0060087254341512865,0.03846882354728833,0.0
9.081,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,4.1524649856151494e-05,0.022655216737485575,0.0
9.082,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0024794559168804554,0.03542540673832148,0.0
9.083,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001271032580323299,0.05784676021109321,0.0
9.084,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0006339303520878011,0.03452798971067716,0.0
9.085,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0009254444584376708,0.03085279266880853,0.0
9.086,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.004238290683115342,0.030706930815831462,0.0
9.087,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002676429592185346,0.07005920460577257,0.0
9.088,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007554383334583134,0.030012588407570154,0.0
9.089,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003887104390998857,0.08839829859896393,0.0
9.09,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0037964822897853597,0.04737217215676293,0.0
9.091,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0024801422258422666,0.04457332909122516,0.0
9.092,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00029599757164693985,0.05607137876779515,0.0
9.093,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0002523600898289348,0.028937139159271506,0.0
9.094,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-5.6934017792437365e-05,0.05710839352772171,0.0
9.095,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002325245544622989,0.02953591438563088,0.0
9.096,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0005413166516213856,0.06538507430660437,0.0
9.097,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0012620307453510334,0.05327492626127553,0.0
9.098,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002786433884425569,0.014252407029408089,0.0
9.099,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003733004452877314,0.06373774461726667,0.0
9.1,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0026600183004436935,0.039830157608112135,0.0
9.101,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00047738372108492827,0.0553646094543329,0.0
9.102,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0006609767374851093,0.0444702574822379,0.0
9.103,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002207139657992299,0.05356634199300983,0.0
9.104,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.007961979372653619,0.068536819392831,0.0
9.105,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0003811933502077595,0.06518665592051115,0.0
9.106,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0022186813630011002,0.0384359262162603,0.0
9.107,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.002009414015579374,0.049380351234795006,0.0
9.108,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,9.315176491805911e-05,0.03426681221441006,0.0
9.109,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0025688160642121463,0.06391147792223488,0.0
9.11,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.008742267501746273,0.043158669244722184,0.0
9.111,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0010501186541098028,0.059795348672613595,0.0
9.112,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002638861405579124,0.058953589753967264,0.0
9.113,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0046471570063170604,0.06657619267383495,0.0
9.114,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011262526346032023,0.0381088223796268,0.0
9.115,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0020882028091586085,0.046382845448578854,0.0
9.116,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0032171627600944747,0.031004389785979747,0.0
9.117,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0011387480828095869,0.05238692012643914,0.0
9.118,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0004811787525232869,0.04342311984654725,0.0
9.119,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00113374342353933,0.05549002968107811,0.0
9.12,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0003120195146609171,0.06228098786064272,0.0
9.121,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0021302857427114123,0.0730648885684855,0.0
9.122,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.002702401128445526,0.036007482410088366,0.0
9.123,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.00012892468139703438,0.02568166510927854,0.0
9.124,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0011341580285660444,0.01317357812680222,0.0
9.125,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0007724612103103507,0.05700268164477927,0.0
9.126,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.003029582628381117,0.0243004488631758,0.0
9.127,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0014541226987582285,0.029927126517792696,0.0
9.128,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0026580529059171123,0.060895201525339296,0.0
9.129,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0022022716635229323,0.05727341354385586,0.0
9.13,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.0014744449949314667,0.03545335923889227,0.0
9.131,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.005020939552082393,0.07782314741451,0.0
9.132,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,-0.001695636312792943,0.05258991083284134,0.0
9.133,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.0025992114998064633,0.022079278827708732,0.0
9.134,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.001838022429902648,0.03979917159636029,0.0
9.135,stage1,0.0,True,False,0.0,0.0,0.0,0.0,0.0,0.008889484355432438,0.04963796179387396,0.0
