"time","x_m","x_dot_mps","theta_rad","theta_dot_radps","force_cmd_N"
9.66,0.299813489168742,0.000425086141620684,-5.833604946750308e-05,6.721226692259815e-05,-0.0006690847833672464
9.67,0.2998176946451474,0.00041684851295091665,-5.7663054151170845e-05,6.737013976096482e-05,-0.0006617692412635989
9.68,0.299821818268178,0.0004087061558396056,-5.6988513310344395e-05,6.752165128265081e-05,-0.0006543159006437982
9.69,0.29982586099758174,0.00040066033496158836,-5.631250210400567e-05,6.76647287685279e-05,-0.0006467338525011357
9.7,0.2998298238052441,0.0003927122225495017,-5.563511546086833e-05,6.779747242433107e-05,-0.0006390320868248089
9.71,0.2998337076742679,0.00038486289912364026,-5.495646639224595e-05,6.791814775179257e-05,-0.0006312194803155258
9.72,0.29983751359806093,0.0003771133543739801,-5.42766843801535e-05,6.80251781117607e-05,-0.000623304785063894
9.73,0.2998412425794329,0.0003694644881835939,-5.359591383872122e-05,6.811713747935133e-05,-0.0006152966181045549
9.74,0.2998448956297038,0.0003619171117829282,-5.291431264700036e-05,6.819274339121084e-05,-0.0006072034518465053
9.75,0.2998484737678242,0.00035447194902503366,-5.223205075124258e-05,6.825085008426461e-05,-0.0005990336053249834
9.76,0.2998519780195091,0.00034712963777203647,-5.1549308834740696e-05,6.829044182545658e-05,-0.000590795236253161
9.77,0.2998554094163862,0.00033989073138367555,-5.086627705332652e-05,6.831062643144043e-05,-0.0005824963338234568
9.78,0.29985876899515923,0.00033275570029897404,-5.0183153834631676e-05,6.831062897722443e-05,-0.0005741447122495913
9.79,0.299862057796788,0.0003257249337025451,-4.950014473922863e-05,6.828978569243427e-05,-0.0005657480049987562
9.8,0.2998652768656856,0.00031879874126749066,-4.8817461381785496e-05,6.824753804346193e-05,-0.0005573136596788153
9.81,0.2998684272489328,0.00031197735496698865,-4.8135320410383656e-05,6.818342700001993e-05,-0.0005488489335783164
9.82,0.29987150999551143,0.00030526093094714887,-4.7453942542164646e-05,6.809708748416022e-05,-0.0005403608897993628
9.83,0.299874526155557,0.0002986495514541239,-4.6773551653493686e-05,6.798824299952327e-05,-0.0005318563939620269
9.84,0.2998774767796299,0.0002921432268085989,-4.6094373922848864e-05,6.785670043881256e-05,-0.000523342111469649
9.85,0.29988036291800774,0.00028574189742122316,-4.541663702466618e-05,6.770234506711058e-05,-0.0005148245052795097
9.86,0.2998831856199973,0.00027944543584290465,-4.474056937239676e-05,6.752513567843855e-05,-0.0005063098341793193
9.87,0.29988594593326706,0.00027325364884401405,-4.40663994090562e-05,6.732509992319547e-05,-0.0004978041515228959
9.88,0.29988864490320183,0.00026716627951709284,-4.3394354943573954e-05,6.71023298035054e-05,-0.0004893133044041598
9.89,0.29989128357227657,0.0002611830093976943,-4.272466253127745e-05,6.685697733390293e-05,-0.00048084293326589034
9.9,0.2998938629794531,0.00025530346059837305,-4.2057546896873444e-05,6.658925036449335e-05,-0.0004723984718864038
9.91,0.2998963841595975,0.0002495271979512166,-4.139323039831897e-05,6.629940856341887e-05,-0.00046398514774370625
9.92,0.2998988481429194,0.00024385373115438802,-4.073193253000472e-05,6.598775955577577e-05,-0.00045560798272337166
9.93,0.29990125595443184,0.00023828251691848556,-4.007386946370317e-05,6.565465521589346e-05,-0.0004472717941692572
9.94,0.29990360861343385,0.00023281296110883926,-3.9419253625765826e-05,6.530048810970287e-05,-0.0004389811962171031
9.95,0.2999059071330133,0.0002274444208799515,-3.876829330908517e-05,6.492568808417054e-05,-0.0004307406014372184
9.96,0.2999081525195717,0.0002221762067986457,-3.812119231836917e-05,6.453071900048893e-05,-0.0004225542227338508
9.97,0.2999103457723699,0.0002170075849527193,-3.7478149647308735e-05,6.411607560765941e-05,-0.0004144260754870288
9.98,0.2999124878830947,0.00021193777904193574,-3.68393591862514e-05,6.368228055343058e-05,-0.0004063599799444262
9.99,0.2999145798354464,0.00020696597244860884,-3.620500945902646e-05,6.322988152911454e-05,-0.0003983595638077375
10.0,0.29991662260474716,0.00020209131028517776,-3.5575283387601374e-05,6.275944854490006e-05,-0.0003904282650202262
10.01,0.29991861715756896,0.00019731290141622896,-3.4950358083282e-05,6.227157133254153e-05,-0.00038256933474745125
10.02,0.29992056445138254,0.0001926298204527791,-3.433040466320142e-05,6.176685687195648e-05,-0.00037478584050365527
10.03,0.29992246543422574,0.00018804110971677105,-3.3715588090877196e-05,6.124592703834767e-05,-0.00036708066944202145
10.04,0.2999243210443909,0.00018354578117380285,-3.310606703964945e-05,6.070941636667835e-05,-0.00035945653177593684
10.05,0.29992613221013165,0.0001791428183323624,-3.250199377784419e-05,6.015796993016645e-05,-0.000351915964331706
10.06,0.2999278998493894,0.00017483117810804353,-3.190351407454052e-05,5.9592241329387546e-05,-0.00034446133419274716
10.07,0.299929624869537,0.00017060979265128378,-3.1310767124853654e-05,5.901289078877031e-05,-0.0003370948424570308
10.08,0.29993130816714053,0.0001664775711372966,-3.072388549367718e-05,5.842058335731724e-05,-0.0003298185280811161
10.09,0.2999329506277401,0.00016243340151709276,-3.0142995076860046e-05,5.781598721024139e-05,-0.0003226342717814745
10.1,0.29993455312564643,0.00015847615222859662,-2.956821507882765e-05,5.7199772048286615e-05,-0.00031554380001663773
10.11,0.2999361165237551,0.00015460467386689935,-2.8999658005686323e-05,5.657260759170828e-05,-0.00030854868901375454
10.12,0.2999376416733774,0.00015081780081296035,-2.843742967288288e-05,5.593516216563537e-05,-0.00030165036883911256
10.13,0.2999391294140863,0.00014711435282004697,-2.788162922652187e-05,5.528810137384069e-05,-0.0002948501275059634
10.14,0.2999405805735793,0.00014349313655737813,-2.7332349177473054e-05,5.463208685785823e-05,-0.00028814911510410823
10.15,0.2999419959675556,0.00013995294711056976,-2.6789675447432886e-05,5.3967775138372305e-05,-0.00028154834794635875
10.16,0.2999433763996084,0.00013649256943849106,-2.6253687426132806e-05,5.3295816536023756e-05,-0.00027504871272521214
10.17,0.2999447226611314,0.00013311077978635518,-2.5724458038917145e-05,5.261685416858432e-05,-0.00026865097066952615
10.18,0.29994603553123933,0.00012980634705479695,-2.520205382394161e-05,5.193152302181714e-05,-0.0002623557616980854
10.19,0.2999473157767015,0.00012657803412492724,-2.4686535018271796e-05,5.124044909108728e-05,-0.00025616360855851283
10.2,0.29994856415188925,0.00012342459913935327,-2.417795565218908e-05,5.054424859099452e-05,-0.0002500749209461972
10.21,0.2999497813987349,0.00012034479673926175,-2.3676363651039143e-05,4.984352723028985e-05,-0.00024408999960279232
10.22,0.29995096824670364,0.00011733737925765687,-2.3181800943983876e-05,4.913887954954135e-05,-0.0002382090403840742
10.23,0.2999521254127766,0.00011440109786903951,-2.2694303579044488e-05,4.8430888318809376e-05,-0.00023243213828960663
10.24,0.29995325360144537,0.00011153470369575399,-2.221390184384915e-05,4.772012399289608e-05,-0.00022675929145599127
10.25,0.29995435350471766,0.00010873694887139271,-2.1740620391523654e-05,4.7007144221575355e-05,-0.0002211904051043767
10.26,0.29995542580213275,0.00010600658756157848,-2.127447837118817e-05,4.629249341251461e-05,-0.0002157252954377853
10.27,0.2999564711607874,0.00010334237694264335,-2.081548956254672e-05,4.557670234436205e-05,-0.000210363693493143
10.28,0.29995749023537105,0.00010074307813859567,-2.036366251407977e-05,4.4860287827876524e-05,-0.00020510524892758397
10.29,0.29995848366821026,9.820745711701979e-05,-1.991900068437318e-05,4.414375241261765e-05,-0.0001999495337559054
10.3,0.299959452089322,9.573428554437782e-05,-1.9481502586138687e-05,4.342758413720019e-05,-0.0001948960460196325
10.31,0.29996039611647507,9.332234160138547e-05,-1.905116193250308e-05,4.271225632084512e-05,-0.0001899442133899143
10.32,0.2999613163552595,9.097041075905683e-05,-1.8627967785164023e-05,4.199822739423725e-05,-0.00018509339671712866
10.33,0.2999622133991638,8.86772865161396e-05,-1.8211904704031006e-05,4.128594076756758e-05,-0.000180342893489005
10.34,0.2999630878296586,8.644177109858872e-05,-1.78029528979902e-05,4.057582473389725e-05,-0.00017569194124122944
10.35,0.29996394021628786,8.426267612181113e-05,-1.740108837645028e-05,3.9868292405919504e-05,-0.00017113972088278473
10.36,0.2999647711167667,8.213882321647484e-05,-1.700628310134604e-05,3.916374168417648e-05,-0.0001666853599395779
10.37,0.2999655810770841,8.006904461863132e-05,-1.6618505139295355e-05,3.846255525497397e-05,-0.0001623279357407803
10.38,0.29996637063161236,7.80521837248528e-05,-1.6237718813620626e-05,3.776510061642193e-05,-0.0001580664785207908
10.39,0.29996714030322164,7.608709561333514e-05,-1.5863884855964742e-05,3.7071730130618737e-05,-0.00015389997443415737
10.4,0.2999678906033993,7.417264753162777e-05,-1.5496960557247426e-05,3.638278110065554e-05,-0.0001498273685096585
10.41,0.29996862203237445,7.230771935192334e-05,-1.5136899917723455e-05,3.569857587065247e-05,-0.0001458475675080173
10.42,0.2999693350792461,7.049120399471163e-05,-1.4783653795920811e-05,3.50194219473666e-05,-0.00014195944271611083
10.43,0.29997003022211627,6.872200782158142e-05,-1.4437170056250234e-05,3.4345612142020786e-05,-0.00013816183265014104
10.44,0.2999707079282262,6.69990509981256e-05,-1.4097393715093087e-05,3.367742473072267e-05,-0.00013445354568197843
10.45,0.29997136865409635,6.53212678277056e-05,-1.3764267085188251e-05,3.301512363230124e-05,-0.00013083336259223088
10.46,0.2999720128456693,6.368760705694942e-05,-1.3437729918151076e-05,3.235895860220611e-05,-0.00012730003903316245
10.47,0.29997264093845566,6.209703215385984e-05,-1.3117719544971437e-05,3.170916544116247e-05,-0.00012385230792766322
10.48,0.2999732533576833,6.05485215593636e-05,-1.2804171014349083e-05,3.106596621741279e-05,-0.00012048888176652284
10.49,0.29997385051844777,5.9041068913219674e-05,-1.2497017228738532e-05,3.042956950124683e-05,-0.00011720845484797238
10.5,0.2999744328258654,5.757368325498748e-05,-1.219618907798447e-05,2.98001706109956e-05,-0.00011400970543506972
10.51,0.29997500067522836,5.614538920101006e-05,-1.1901615570440397e-05,2.9177951869193233e-05,-0.00011089129783004026
10.52,0.2999755544521617,5.4755227098259116e-05,-1.1613223961474646e-05,2.8563082867862604e-05,-0.00010785188436956972
10.53,0.2999760945327809,5.340225315582981e-05,-1.1330939879277688e-05,2.795572074202828e-05,-0.00010489010735925675
10.54,0.2999766212838514,5.208553955490179e-05,-1.105468744789313e-05,2.7356010450531164e-05,-0.0001020046009183595
10.55,0.2999771350629486,5.080417453798298e-05,-1.0784389407404871e-05,2.6764085063244785e-05,-9.919399275926111e-05
10.56,0.29997763621861917,4.9557262478289924e-05,-1.051996723122122e-05,2.6180066053740006e-05,-9.645690589143996e-05
10.57,0.29997812509054234,4.834392392999239e-05,-1.0261341240405738e-05,2.5604063596718922e-05,-9.379196025571801e-05
10.58,0.29997860200969206,4.716329566015075e-05,-1.0008430715011384e-05,2.5036176869351954e-05,-9.119777428479026e-05
10.59,0.2999790672984991,4.6014530663072285e-05,-9.761154002382961e-06,2.4476494355874163e-05,-8.867296640202582e-05
10.6,0.2999795212710137,4.489679815794363e-05,-9.519428622399902e-06,2.3925094154546283e-05,-8.621615643722436e-05
10.61,0.299979964233067,4.3809283570353824e-05,-9.28317136963824e-06,2.3382044286582584e-05,-8.382596699840761e-05
10.62,0.2999803964824338,4.275118849855605e-05,-9.052298412436511e-06,2.2847403006188903e-05,-8.150102475568133e-05
10.63,0.2999808183089935,4.172173066510515e-05,-8.826725388857218e-06,2.232121911128307e-05,-7.923996167535918e-05
10.64,0.29998122999489096,4.0720143854667724e-05,-8.606367499540877e-06,2.1803532254155546e-05,-7.704141618836147e-05
10.65,0.2999816318146971,3.9745677838580675e-05,-8.391139597454967e-06,2.1294373251772646e-05,-7.490403429422088e-05
10.66,0.2999820240355679,3.879759828693226e-05,-8.18095627454536e-06,2.079376439503062e-05,-7.28264706113535e-05
10.67,0.2999824069174031,3.787518666879843e-05,-7.975731945302639e-06,2.0301719756550795e-05,-7.08073893607164e-05
10.68,0.29998278071300355,3.6977740141269e-05,-7.77538092726063e-06,1.9818245496601908e-05,-6.88454653010595e-05
10.69,0.2999831456682272,3.610457142789864e-05,-7.579817518447948e-06,1.934334016673061e-05,-6.693938460644588e-05
10.7,0.2999835020221447,3.525500868721753e-05,-7.38895607181758e-06,1.887699501067904e-05,-6.508784568071135e-05
10.71,0.2999838500071919,3.442839537186362e-05,-7.2027110666840475e-06,1.841919426230766e-05,-6.328955994217011e-05
10.72,0.2999841898493231,3.362409007896468e-05,-7.020997177199175e-06,1.7969915440102832e-05,-6.154325252749615e-05
10.73,0.29998452176816076,3.2841466392314674e-05,-6.843729337903358e-06,1.7529129638009364e-05,-5.984766297384425e-05
10.74,0.29998484597714514,3.2079912716897316e-05,-6.670822806389615e-06,1.7096801812301796e-05,-5.8201545832137214e-05
10.75,0.29998516268368103,3.133883210630745e-05,-6.502193223122384e-06,1.6672891064204304e-05,-5.660367124660226e-05
10.76,0.29998547208928367,3.06176420835554e-05,-6.337756668454145e-06,1.625735091808938e-05,-5.5052825486345824e-05
10.77,0.29998577438972235,2.9915774455825998e-05,-6.177429716886066e-06,1.5850129594901714e-05,-5.354781142807852e-05
10.78,0.2999860697751617,2.923267512358836e-05,-6.021129488620876e-06,1.5451170280792652e-05,-5.208744900908613e-05
10.79,0.29998635843030214,2.856780388458176e-05,-5.868773698456804e-06,1.5060411390680258e-05,-5.067057562468946e-05
10.8,0.2999866405345178,2.7920634233192973e-05,-5.720280702075357e-06,1.4677786826456922e-05,-4.9296046491953405e-05
10.81,0.29998691626199175,2.7290653155529833e-05,-5.575569539775858e-06,1.4303226229974275e-05,-4.7962734985862454e-05
10.82,0.2999871857818505,2.6677360920748233e-05,-5.434559977710518e-06,1.393665523041571e-05,-4.666953292087328e-05
10.83,0.29998744925829507,2.608027086895199e-05,-5.297172546676535e-06,1.3577995686128682e-05,-4.5415350814259625e-05
10.84,0.29998770685073073,2.5498909196099117e-05,-5.1633285785209484e-06,1.3227165920745136e-05,-4.419911810371602e-05
10.85,0.29998795871389466,2.493281473632077e-05,-5.032950240216458e-06,1.2884080953458528e-05,-4.30197833396484e-05
10.86,0.29998820499798073,2.4381538742000812e-05,-4.905960565666777e-06,1.2548652723426946e-05,-4.187631434016126e-05
10.87,0.2999884458487626,2.3844644661878984e-05,-4.782283485299515e-06,1.2220790308425317e-05,-4.076769832694893e-05
10.88,0.29998868140771434,2.3321707917672246e-05,-4.661843853506087e-06,1.1900400137390993e-05,-3.9692942023439315e-05
10.89,0.2999889118121293,2.2812315679441125e-05,-4.544567473988764e-06,1.158738619702701e-05,-3.865107172451587e-05
10.9,0.2999891371952358,2.2316066640018957e-05,-4.430381123074699e-06,1.1281650232427906e-05,-3.7641133347587896e-05
10.91,0.29998935768631163,2.1832570788804236e-05,-4.31921257105653e-06,1.0983091941712307e-05,-3.666219245568314e-05
10.92,0.29998957341079535,2.136144918521338e-05,-4.210990601619869e-06,1.069160916463594e-05,-3.571333425611556e-05
10.93,0.2999897844903962,2.0902333732058675e-05,-4.105645029417534e-06,1.0407098065207197e-05,-3.479366357561631e-05
10.94,0.2999899910432009,2.0454866949115664e-05,-4.003106715850745e-06,1.0129453308312056e-05,-3.390230481592482e-05
10.95,0.2999901931837784,2.0018701747049044e-05,-3.903307583116025e-06,9.858568230528458e-06,-3.3038401894724956e-05
10.96,0.29999039102328345,1.959350120207923e-05,-3.8061806265771537e-06,9.594335004867901e-06,-3.220111814794535e-05
10.97,0.29999058466955597,1.917893833147778e-05,-3.7116599255218873e-06,9.336644799754341e-06,-3.138963624449431e-05
10.98,0.29999077422721987,1.8774695870129714e-05,-3.619680652360264e-06,9.085387932232453e-06,-3.0603158051700774e-05
10.99,0.29999095979777857,1.838046604839966e-05,-3.530179080323013e-06,8.8404540153853e-06,-2.984090451363386e-05
11.0,0.29999114147970946,1.799595037147595e-05,-3.443092589716904e-06,8.601732100049831e-06,-2.9102115484125335e-05
11.01,0.2999913193685544,1.7620859400323306e-05,-3.358359672793845e-06,8.369110810990154e-06,-2.838604957755564e-05
11.02,0.29999149355701027,1.725491253446458e-05,-3.2759199372886113e-06,8.142478477492417e-06,-2.7691983977895518e-05
11.03,0.299991664135015,1.689783779672757e-05,-3.195714108681173e-06,7.921723258499385e-06,-2.70192142588499e-05
11.04,0.2999918311898334,1.6549371620047374e-05,-3.117684031236264e-06,7.706733262477178e-06,-2.6367054173803695e-05
11.05,0.2999919948061402,1.620925863659021e-05,-3.0417726678745055e-06,7.497396661841757e-06,-2.573483544043853e-05
11.06,0.29999215506609983,1.5877251469170357e-05,-2.967924098927193e-06,7.2936018023458346e-06,-2.51219075289022e-05
11.07,0.2999923120494466,1.555311052517979e-05,-2.896083519825284e-06,7.095237307315503e-06,-2.45276374171155e-05
11.08,0.2999924658335603,1.5236603793120604e-05,-2.8261972377740104e-06,6.902192176871726e-06,-2.395140935762541e-05
11.09,0.29999261649354175,1.4927506641813753e-05,-2.7582126674618223e-06,6.714355882289706e-06,-2.33926246213656e-05
11.1,0.29999276410228487,1.4625601622385619e-05,-2.6920783258523765e-06,6.531618455579368e-06,-2.2850701251186933e-05
11.11,0.2999929087305478,1.433067827315221e-05,-2.627743826106669e-06,6.353870574320033e-06,-2.232507378918669e-05
11.12,0.29999305044702157,1.4042532927401855e-05,-2.5651598706818064e-06,6.181003642006705e-06,-2.1815193018692725e-05
11.13,0.29999318931839697,1.3760968524206971e-05,-2.5042782436510467e-06,6.0129098638925605e-06,-2.132052568448728e-05
11.14,0.29999332540942963,1.3485794422307745e-05,-2.445051802289439e-06,5.849482318475121e-06,-2.0840554216583485e-05
11.15,0.29999345878300343,1.3216826217146628e-05,-2.387434467968364e-06,5.690615024689113e-06,-2.037477645044916e-05
11.16,0.2999935895001913,1.2953885561035117e-05,-2.3313812164006384e-06,5.536203005051036e-06,-1.992270534012519e-05
11.17,0.2999937176203154,1.2696799986564899e-05,-2.276848067276338e-06,5.386142344727231e-06,-1.948386866867935e-05
11.18,0.2999938432010048,1.2445402733286216e-05,-2.223792073330048e-06,5.240330246664935e-06,-1.9057808762212858e-05
11.19,0.2999939662982516,1.2199532577654071e-05,-2.1721713088774006e-06,5.098665082957762e-06,-1.864408219232061e-05
11.2,0.29999408696646496,1.195903366625547e-05,-2.1219448578581447e-06,4.961046442581382e-06,-1.8242259489653634e-05
11.21,0.29999420525852466,1.172375535242155e-05,-2.073072801422017e-06,4.827375175442958e-06,-1.7851924838385713e-05
11.22,0.29999432122583186,1.1493552036167834e-05,-2.0255162050933097e-06,4.697553432999315e-06,-1.747267578933176e-05
11.23,0.2999944349183587,1.1268283007461451e-05,-1.979237105547332e-06,4.5714847055762646e-06,-1.7104122960631685e-05
11.24,0.2999945463846961,1.1047812292862391e-05,-1.9341984970319873e-06,4.449073856416179e-06,-1.674588974998059e-05
11.25,0.29999465567210104,1.0832008505509659e-05,-1.890364317465619e-06,4.330227152623217e-06,-1.6397612024210417e-05
11.26,0.2999947628265409,1.062074469852459e-05,-1.8476994342432727e-06,4.2148522929645e-06,-1.605893783995782e-05
11.27,0.29999486789273755,1.0413898221686828e-05,-1.8061696297798264e-06,4.10285843290901e-06,-1.5729527142571698e-05
11.28,0.29999497091420907,1.0211350581498401e-05,-1.7657415868190721e-06,3.994156206758137e-06,-1.5409051478343372e-05
11.29,0.29999507193331093,1.0012987304542607e-05,-1.7263828735360149e-06,3.8886577471308605e-06,-1.5097193704072254e-05
11.3,0.2999951709912755,9.818697804168975e-06,-1.6880619284588724e-06,3.7862767018092575e-06,-1.4793647697963763e-05
11.31,0.29999526812824984,9.628375250464055e-06,-1.6507480452366598e-06,3.6869282480857792e-06,-1.4498118077632682e-05
11.32,0.2999953633833329,9.441916443470373e-06,-1.6144113572761568e-06,3.5905291047404435e-06,-1.4210319913665614e-05
11.33,0.29999545679461104,9.25922168966691e-06,-1.5790228222722125e-06,3.496997541667578e-06,-1.3929978449400693e-05
11.34,0.2999955483991924,9.080194681611633e-06,-1.5445542066536379e-06,3.406253387390106e-06,-1.3656828832697698e-05
11.35,0.29999563823323994,8.90474238080876e-06,-1.5109780699658797e-06,3.318218034368486e-06,-1.339061582861234e-05
11.36,0.29999572633200383,8.73277490366442e-06,-1.4782677492113704e-06,3.2328144424034637e-06,-1.3131093559604068e-05
11.37,0.2999958127298523,8.564205410611666e-06,-1.4463973431671099e-06,3.1499671399909166e-06,-1.2878025231088941e-05
11.38,0.29999589746030136,8.398949998254921e-06,-1.4153416966983152e-06,3.0696022239432355e-06,-1.2631182875200153e-05
11.39,0.2999959805560437,8.236927594559786e-06,-1.3850763850857666e-06,2.991647357233993e-06,-1.2390347082114062e-05
11.4,0.29999606204897605,8.078059857011393e-06,-1.3555776983836106e-06,2.9160317652233224e-06,-1.2155306758465656e-05
11.41,0.29999614197022667,7.92227107373152e-06,-1.3268226258236927e-06,2.842686230282095e-06,-1.1925858858230498e-05
11.42,0.29999622035018064,7.7694880675156e-06,-1.2987888402823471e-06,2.7715430848868923e-06,-1.170180814691335e-05
11.43,0.2999962972185047,7.619640102696705e-06,-1.2714546828236031e-06,2.7025362033605795e-06,-1.1482966954190488e-05
11.44,0.29999637260417117,7.4726587948059585e-06,-1.244799147332284e-06,2.635600992304486e-06,-1.1269154938542414e-05
11.45,0.29999644653548113,7.3284780230239e-06,-1.2188018652501116e-06,2.570674379714174e-06,-1.1060198849222047e-05
11.46,0.29999651904008656,7.187033845318495e-06,-1.1934430904267984e-06,2.5076948029643903e-06,-1.0855932292663795e-05
11.47,0.2999965901450115,7.048264416274989e-06,-1.1687036840979803e-06,2.446602195626443e-06,-1.0656195516212108e-05
11.48,0.29999665987667273,6.912109907489761e-06,-1.144565100000103e-06,2.3873379733432173e-06,-1.046083517941554e-05
11.49,0.2999967282608995,6.778512430577009e-06,-1.12100936963245e-06,2.329845018631095e-06,-1.0269704139087565e-05
11.5,0.29999679532295254,6.64741596266272e-06,-1.098019087676066e-06,2.27406766482366e-06,-1.008266123792012e-05
11.51,0.29999686108754214,6.518766274324273e-06,-1.0755773975776773e-06,2.2199516792010357e-06,-9.899571097982118e-06
11.52,0.29999692557884605,6.3925108599631085e-06,-1.0536679773069522e-06,2.1674442452882395e-06,-9.7203039168825e-06
11.53,0.29999698882052594,6.2685988705201154e-06,-1.0322750252947306e-06,2.116493944459051e-06,-9.544735269262361e-06
11.54,0.29999705083574385,6.146981048491651e-06,-1.0113832465587236e-06,2.0670507368827016e-06,-9.372745915836589e-06
11.55,0.2999971116471778,6.02760966518358e-06,-9.909778390231019e-07,2.019065941889909e-06,-9.204221610215058e-06
11.56,0.2999971712770364,5.910438460206378e-06,-9.710444800379806e-07,1.972492217701568e-06,-9.039052921266943e-06
11.57,0.2999972297470737,5.7954225830548165e-06,-9.515693131036152e-07,1.927283540780302e-06,-8.877135047491436e-06
11.58,0.29999728707860257,5.682518536826184e-06,-9.325389348042215e-07,1.8833951846428357e-06,-8.71836764604339e-06
11.59,0.29999734329250827,5.571684123992393e-06,-9.13940381955955e-07,1.8407836982469287e-06,-8.562654659094449e-06
11.6,0.2999973984092608,5.4628783941119625e-06,-8.957611189725479e-07,1.799406884123663e-06,-8.409904150852299e-06
11.61,0.2999974524489276,5.356061593521917e-06,-8.779890254516952e-07,1.7592237761164908e-06,-8.260028144135845e-06
11.62,0.29999750543118464,5.251195116917307e-06,-8.606123839857051e-07,1.7201946168526103e-06,-8.112942465388073e-06
11.63,0.29999755737532774,5.148241460712663e-06,-8.43619868198117e-07,1.6822808350971829e-06,-7.968566597682525e-06
11.64,0.2999976083002841,5.0471641782627285e-06,-8.270005310082937e-07,1.6454450227744943e-06,-7.826823515966197e-06
11.65,0.2999976582246216,4.94792783679325e-06,-8.107437931269503e-07,1.6096509118932288e-06,-7.687639562714565e-06
11.66,0.2999977071665594,4.850497976008555e-06,-7.948394317824125e-07,1.5748633513788714e-06,-7.550944296053075e-06
11.67,0.2999977551439771,4.754841068347975e-06,-7.792775696795097e-07,1.5410482838065573e-06,-7.416670358750821e-06
11.68,0.29999780217442407,4.6609244808419105e-06,-7.640486641912781e-07,1.5081727220690293e-06,-7.284753348990591e-06
11.69,0.299997848275128,4.568716438489866e-06,-7.491434967840767e-07,1.4762047260713006e-06,-7.155131690694816e-06
11.7,0.29999789346300343,4.478185989165933e-06,-7.345531626758193e-07,1.4451133793768607e-06,-7.027746510512856e-06
11.71,0.2999979377546598,4.389302969949739e-06,-7.202690607273933e-07,1.41486876594544e-06,-6.902541520581451e-06
11.72,0.2999979811664091,4.302037974886131e-06,-7.062828835666576e-07,1.3854419468913855e-06,-6.779462901729261e-06
11.73,0.2999980237142732,4.2163623240881805e-06,-6.925866079440621e-07,1.356804937369308e-06,-6.658459194230915e-06
11.74,0.2999980654139911,4.132248034169111e-06,-6.791724853189799e-07,1.328930683551679e-06,-6.539481189449248e-06
11.75,0.29999810628102563,4.049667789941789e-06,-6.660330326754096e-07,1.301793039757196e-06,-6.422481824142068e-06
11.76,0.29999814633057,3.968594917341793e-06,-6.531610235655827e-07,1.275366745754262e-06,-6.3074160876475105e-06
11.77,0.29999818557755403,3.88900335757764e-06,-6.405494793797716e-07,1.2496274041690317e-06,-6.1942409144144506e-06
11.78,0.29999822403665044,3.810867642375051e-06,-6.281916608404517e-07,1.2245514582014051e-06,-6.082915097849195e-06
11.79,0.2999982617222803,3.734162870399799e-06,-6.160810597189442e-07,1.2001161694173419e-06,-5.973399200609464e-06
11.8,0.2999982986486185,3.658864684687975e-06,-6.042113907721368e-07,1.1762995958977761e-06,-5.865655466230635e-06
11.81,0.2999983348295993,3.5849492511279755e-06,-5.925765838965435e-07,1.1530805705938303e-06,-5.75964773830151e-06
11.82,0.29999837027892184,3.512393237965745e-06,-5.811707764976969e-07,1.130438679884674e-06,-5.655341375643275e-06
11.83,0.2999984050100539,3.4411737962542666e-06,-5.699883060725709e-07,1.108354242435931e-06,-5.5527031816993144e-06
11.84,0.29999843903623785,3.371268541175936e-06,-5.590237030009265e-07,1.0868082884410675e-06,-5.45170132815187e-06
11.85,0.2999984723704946,3.3026555343472954e-06,-5.482716835439395e-07,1.0657825389686432e-06,-5.352305279426872e-06
11.86,0.29999850502562786,3.2353132668981334e-06,-5.377271430467628e-07,1.0452593857731076e-06,-5.254485734074166e-06
11.87,0.2999985370142288,3.1692206434088443e-06,-5.273851493416492e-07,1.0252218713438015e-06,-5.15821455149279e-06
11.88,0.29999856834867955,3.104356966625705e-06,-5.172409363487672e-07,1.005653669296533e-06,-5.063464693755293e-06
11.89,0.29999859904115767,3.0407019229431114e-06,-5.072898978712087e-07,9.865390650738292e-07,-4.970210162102973e-06
11.9,0.2999986291036394,2.9782355685810354e-06,-4.975275815811694e-07,9.67862937042672e-07,-4.878425946763798e-06
11.91,0.2999986585479037,2.916938316498016e-06,-4.879496831933201e-07,9.496107378548263e-07,-4.788087962115384e-06
11.92,0.29999868738553537,2.856790923962367e-06,-4.785520408229089e-07,9.317684761719379e-07,-4.699173004052426e-06
11.93,0.29999871562792885,2.7977744807350364e-06,-4.693306295240936e-07,9.143226987958183e-07,-4.611658691811016e-06
11.94,0.29999874328629106,2.739870397895811e-06,-4.602815560056536e-07,8.972604730897537e-07,-4.525523426668343e-06
11.95,0.29999877037164485,2.683060397239856e-06,-4.5140105352013047e-07,8.805693697864627e-07,-4.440746342648794e-06
11.96,0.29999879689483205,2.6273265012369246e-06,-4.4268547692307115e-07,8.642374461488932e-07,-4.357307263003207e-06
11.97,0.2999988228665159,2.572651023519507e-06,-4.341312978986875e-07,8.482532295030263e-07,-4.27518666512583e-06
11.98,0.2999988482971849,2.5190165598738068e-06,-4.2573510034781546e-07,8.326057011473871e-07,-4.194365630816321e-06
11.99,0.2999988731971546,2.466405979747955e-06,-4.1749357593553244e-07,8.172842805646987e-07,-4.114825816969869e-06
