time,stage_id,valve,level,y,_output
8.6,stage1,0,1.8473340250960162,185,0
8.61,stage1,0,1.8573340250960164,186,0
8.62,stage1,0,1.8673340250960166,187,0
8.63,stage1,0,1.8773340250960169,188,0
8.64,stage1,0,1.887334025096017,189,0
8.65,stage1,0,1.8973340250960173,190,0
8.66,stage1,0,1.9073340250960176,191,0
8.67,stage1,0,1.9173340250960178,192,0
8.68,stage1,0,1.927334025096018,193,0
8.69,stage1,0,1.9373340250960183,194,0
8.7,stage1,0,1.9473340250960185,195,0
8.71,stage1,0,1.9573340250960187,196,0
8.72,stage1,0,1.967334025096019,197,0
8.73,stage1,0,1.9773340250960192,198,0
8.74,stage1,0,1.9873340250960194,199,0
8.75,stage1,0,1.9973340250960196,200,0
8.76,stage1,1,2.0073340250960197,201,0
8.77,stage1,1,1.9991257190006608,200,0
8.78,stage1,1,1.9873992738921358,199,0
8.79,stage1,1,1.9757999529499395,198,0
8.8,stage1,1,1.9643263780451061,196,0
8.81,stage1,1,1.9529771859887057,195,0
8.82,stage1,1,1.9417510283698796,194,0
8.83,stage1,1,1.9306465713956356,193,0
8.84,stage1,1,1.919662495732379,192,0
8.85,stage1,1,1.9087974963491594,191,0
8.86,stage1,1,1.8980502823626197,190,0
8.87,stage1,1,1.8874195768836246,189,0
8.88,stage1,1,1.8769041168655507,188,0
8.89,stage1,1,1.8665026529542244,187,0
8.9,stage1,1,1.856213949339483,186,0
8.91,stage1,1,1.8460367836083473,185,0
8.92,stage1,1,1.835969946599786,184,0
8.93,stage1,1,1.8260122422610523,183,0
8.94,stage1,1,1.8161624875055806,182,0
8.95,stage1,1,1.8064195120724218,181,0
8.96,stage1,1,1.7967821583872046,180,0
8.97,stage1,1,1.7872492814246008,179,0
8.98,stage1,1,1.7778197485722853,178,0
8.99,stage1,1,1.7684924394963681,177,0
9.0,stage1,1,1.759266246008286,176,0
9.01,stage1,1,1.750140071933138,175,0
9.02,stage1,1,1.7411128329794472,174,0
9.03,stage1,1,1.732183456610335,173,0
9.04,stage1,1,1.7233508819160912,172,0
9.05,stage1,1,1.7146140594881267,171,0
9.06,stage1,1,1.7059719512942917,171,0
9.07,stage1,1,1.697423530555546,170,0
9.08,stage1,1,1.6889677816239663,169,0
9.09,stage1,1,1.6806036998620757,168,0
9.1,stage1,1,1.6723302915234812,167,0
9.11,stage1,1,1.6641465736348062,166,0
9.12,stage1,1,1.656051573878902,166,0
9.13,stage1,1,1.6480443304793253,165,0
9.14,stage1,1,1.6401238920860695,164,0
9.15,stage1,1,1.6322893176625315,163,0
9.16,stage1,1,1.6245396763737088,162,0
9.17,stage1,1,1.6168740474756038,162,0
