case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-002340,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.30332978907972574,138.1921925051729,238.06483305285738,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002340
case_bench_fmu-002327,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,True,0.762704913970083,3.5356503467478952,4.64916389480076,0.10752470807205355,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002327
case_bench_fmu-002341,benchmark_single_fmu_case,complex,1,True,baseline_b3_graph_aware,False,False,True,0.48280979972332716,122.71338495046707,154.43211536965234,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002341
case_bench_fmu-002342,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.45097798481583595,0.9992654874088284,0.9992657573614488,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002342
case_bench_fmu-002343,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.42741653695702553,2.874241846366613,2.874241846366613,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002343
case_bench_fmu-002344,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.3846333106048405,2.260367651202335,2.26048184747131,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002344
case_bench_fmu-002345,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,True,0.31418333714827895,1.879841442842391e-05,1.879841442842391e-05,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002345
case_bench_fmu-002349,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,False,1.0338677181862295,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002349
case_bench_fmu-002350,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,False,2.457810158841312,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002350
case_bench_fmu-002351,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,True,True,False,2.702871104236692,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002351
case_bench_fmu-002368,benchmark_single_fmu_case,simple,1,True,baseline_b3_graph_aware,False,False,False,0.4927146160043776,,,,False,,runs/raw/all13_rerun_20260322T144536Z_baseline_b3_graph_aware/case_bench_fmu-002368
