case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001942,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,0.9478666209615767,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001942
case_bench_fmu-002019,benchmark_single_fmu_case,complex,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,4.532587376888841,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002019
case_bench_fmu-002241,benchmark_single_fmu_case,complex,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,4.741470124106854,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002241
case_bench_fmu-002268,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.8147993758320808,0.008991008991008992,0.0948209311861521,0.00948209311861521,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002268
case_bench_fmu-002272,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.5704472209326923,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002272
case_bench_fmu-002276,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.3294778456911445,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002276
case_bench_fmu-002274,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.5956299342215061,0.09306180476619179,0.14074090406296627,0.029453709465792205,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002274
case_bench_fmu-002288,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.1153029599227011,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002288
case_bench_fmu-002292,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.1591174681670964,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002292
case_bench_fmu-001599,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,32.74883707007393,0.004166283001203105,0.009021805054211803,0.003975988120177829,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001599
case_bench_fmu-002300,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.4643914052285254,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002300
case_bench_fmu-002296,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.7273971689864993,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002296
case_bench_fmu-002302,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,5.371377873234451,27.999835987262166,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002302
case_bench_fmu-002303,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,5.607488970737904,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002303
case_bench_fmu-002305,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,5.231127696111798,27.999835987262166,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002305
case_bench_fmu-002306,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,4.981815987732261,4.544989062507463,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002306
case_bench_fmu-002308,benchmark_single_fmu_case,simple,1,False,ablation_stage1_heuristic_neighborhood,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002308
case_bench_fmu-002304,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,16.89429575065151,43.36497853133358,43.36497853133358,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002304
case_bench_fmu-002309,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,4.698247936088592,4.544989062507464,4.965155948801182,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002309
case_bench_fmu-002311,benchmark_single_fmu_case,simple,1,False,ablation_stage1_heuristic_neighborhood,,,,,,,,,ValueError: compose() received empty selected_fmus,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002311
case_bench_fmu-002312,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.4501201771199703,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002312
case_bench_fmu-001596,benchmark_single_fmu_case,complex,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,57.871856743935496,0.09402364010939597,0.3869423084496839,0.002634110534329472,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-001596
case_bench_fmu-002314,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.8084620530717075,0.0002489954144356016,0.002424534338226431,5.5303961708274996e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002314
case_bench_fmu-002307,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,False,False,True,16.006617934908718,43.36497853133358,43.36497853133358,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002307
case_bench_fmu-002315,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.9858823958784342,0.009636393256078518,0.026438578278458753,0.006844563133325687,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002315
case_bench_fmu-002317,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.4832213409245014,0.014467351659193738,0.02777021761617525,0.0006334357803687285,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002317
case_bench_fmu-002319,benchmark_single_fmu_case,simple,1,True,ablation_stage1_heuristic_neighborhood,True,True,True,1.3047109572216868,0.000248995414436756,0.002424534338226282,5.53039617082716e-05,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage1_heuristic_neighborhood/case_bench_fmu-002319
