time,stage_id,disturbance_force_N_profile,enable,reset,x_ref_m_profile,x_m,theta_rad,theta_hat_rad,bias_hat_rps,force_cmd_N,x_dot_mps,theta_dot_rps,theta_meas_rad,theta_dot_meas_rps,theta_dot_hat_rps
9.844,stage1,0.0,True,False,0.0,-0.9353309247973698,-14.333923365802832,-14.6425560520072,-0.32691764621609865,-13.459888573361484,0.29397933646726804,7.653727729138247,-1.7680295425214805,7.724950177216515,8.051867823432614
9.845,stage1,0.0,True,False,0.0,-0.9350369454609022,-14.326269638073684,-14.636214269259105,-0.32667764621609835,-13.490690801894292,0.33903852895123,7.651532780823134,-1.7590963002436997,7.709465302162208,8.036142948378306
9.846,stage1,0.0,True,False,0.0,-0.9346979069319512,-14.318618105292865,-14.62983975156646,-0.3264376462160985,-13.52087698585639,0.3839249819780003,7.648296376667412,-1.7511177702675003,7.7176359362622495,8.044073582478347
9.847,stage1,0.0,True,False,0.0,-0.9343139819499734,-14.310969808916202,-14.623468833463958,-0.32619764621609865,-13.550459446139245,0.42863542249162523,7.644024400341898,-1.7449232320820869,7.731215441896445,8.057413088112543
9.848,stage1,0.0,True,False,0.0,-0.9338853465274812,-14.30332578451585,-14.616949542666797,-0.32595764621609835,-13.579450257216495,0.4731665905570845,7.638723137080766,-1.7311336792470868,7.68802559971266,8.013983245928758
9.849,stage1,0.0,True,False,0.0,-0.9334121799369244,-14.295687061378773,-14.610593912278816,-0.3257176462160985,-13.60786125207215,0.5175152372211795,7.632399268197394,-1.732797408908354,7.6776907034488335,8.003408349664932
9.85,stage1,0.0,True,False,0.0,-0.9328946646997035,-14.28805466211058,-14.604200861985397,-0.32547764621609865,-13.635704027030691,0.561678122418909,7.62505986558184,-1.7245707832485717,7.665242335067705,7.990719981283804
9.851,stage1,0.0,True,False,0.0,-0.9323329865772839,-14.28042960224499,-14.59771646465008,-0.32523764621609835,-13.66298994649011,0.6056520129269134,7.61671238618231,-1.713610380860759,7.612180396848852,7.93741804306495
9.852,stage1,0.0,True,False,0.0,-0.9317273345643573,-14.272812889858812,-14.591182906698025,-0.3249976462160985,-13.689730147560294,0.6494336803676354,7.607364666472333,-1.7046679526879522,7.6225200995712505,7.947517745787349
9.853,stage1,0.0,True,False,0.0,-0.93107790088399,-14.265205525192345,-14.584678453003116,-0.32475764621609865,-13.715935544609072,0.6930198992677311,7.5970249169048,-1.6995896075932109,7.673139406382581,7.997897052598679
9.854,stage1,0.0,True,False,0.0,-0.9303848809847226,-14.257608500275444,-14.578057851901685,-0.3245176462160988,-13.741616833716877,0.7364074451719951,7.585701716354006,-1.6872777835721546,7.65459045670325,7.979108102919349
9.855,stage1,0.0,True,False,0.0,-0.9296484735395497,-14.25002279855908,-14.571565158199512,-0.3242776462160985,-13.76678449704257,0.7795930928166968,7.573404006545928,-1.6870525524343112,7.648402681876826,7.972680328092925
9.856,stage1,0.0,True,False,0.0,-0.9288688804467334,-14.242449394552539,-14.564897520894682,-0.32403764621609865,-13.791448807101705,0.8225736143639458,7.560141086477019,-1.6718126785986662,7.632992221328216,7.957029867544315
9.857,stage1,0.0,True,False,0.0,-0.92804630683237,-14.234889253466067,-14.558384763658138,-0.3237976462160988,-13.815619830959658,0.8653457777007527,7.545922606820838,-1.6728890447080929,7.590235585291513,7.914033231507612
9.858,stage1,0.0,True,False,0.0,-0.9271809610546682,-14.227343330859236,-14.551716533666564,-0.3235576462160985,-13.839307434340494,0.9079063448036511,7.530758564322239,-1.6586026497207182,7.583401819837307,7.906959466053405
9.859,stage1,0.0,True,False,0.0,-0.926273054709865,-14.219812572294918,-14.54511943211933,-0.32331764621609865,-13.86252128565367,0.9502520701717924,7.514659296177922,-1.6554908419454915,7.52511960744746,7.848437253663558
9.86,stage1,0.0,True,False,0.0,-0.9253228026396937,-14.212297912998745,-14.538403997904101,-0.3230776462160988,-13.885270859940585,0.9923796993312768,7.497635474401729,-1.6429771069985541,7.5586092885795955,7.881686934795694
9.861,stage1,0.0,True,False,0.0,-0.9243304229403612,-14.204800277524333,-14.531607594856244,-0.3228376462160985,-13.9075654427418,1.0342859674113265,7.479698100173512,-1.6322132311524715,7.535451888879916,7.858289535096014
9.862,stage1,0.0,True,False,0.0,-0.9232961369729504,-14.197320579424163,-14.52494530588879,-0.32259764621609865,-13.929414133886953,1.0759675977948353,7.460858498169453,-1.632122532124276,7.50015224949517,7.822749895711269
9.863,stage1,0.0,True,False,0.0,-0.9222201693751562,-14.189859720925998,-14.518167708186684,-0.3223576462160988,-13.950825851209201,1.1174213008456715,7.441128310871383,-1.6196948064240857,7.521664873088119,7.844022519304217
9.864,stage1,0.0,True,False,0.0,-0.9211027480743091,-14.182418592615118,-14.511478496142125,-0.3221176462160985,-13.971809334185043,1.1586437727129764,7.420519492853279,-1.6173364915999109,7.4572068382754955,7.779324484491594
9.865,stage1,0.0,True,False,0.0,-0.9199441043015968,-14.17499807312227,-14.504746433103522,-0.32187764621609866,-13.99237314750133,1.1996316942145908,7.399044305042155,-1.6085047298526138,7.420856870959716,7.742734517175815
9.866,stage1,0.0,True,False,0.0,-0.9187444726073829,-14.167599028817232,-14.498064289670703,-0.3216376462160988,-14.012525684551292,1.2403817298015782,7.376715308950283,-1.604268647103245,7.395535411751212,7.717173057967312
9.867,stage1,0.0,True,False,0.0,-0.9175040908775798,-14.160222313508273,-14.491345236549622,-0.3213976462160985,-14.03227517086029,1.280890526603705,7.3535453608765575,-1.5957410192578774,7.397089412778405,7.718487058994503
9.868,stage1,0.0,True,False,0.0,-0.9162232003509768,-14.1528687681474,-14.484475437403693,-0.32115764621609866,-14.051629667443073,1.3211547135575927,7.329547606073794,-1.5814846648938286,7.373879051734252,7.695036697950351
9.869,stage1,0.0,True,False,0.0,-0.91490204563742,-14.14553922054133,-14.477787370080904,-0.3209176462160988,-14.070597074094202,1.361170900619087,7.3047354728785665,-1.5837014569048282,7.329530891426048,7.650448537642147
9.87,stage1,0.0,True,False,0.0,-0.9135408747368016,-14.138234485068455,-14.471049865195816,-0.32067764621609895,-14.089185132612307,1.4009356780592437,7.279122666801348,-1.5745415114671335,7.282208353713113,7.602885999929212
9.871,stage1,0.0,True,False,0.0,-0.9121399390587406,-14.130955362401645,-14.464271487253999,-0.32043764621609866,-14.107401429960083,1.4404456158457102,7.252723164573242,-1.5657603537461853,7.299452630730557,7.619890276946656
9.872,stage1,0.0,True,False,0.0,-0.9106994934428957,-14.123702639237075,-14.457383370383392,-0.3201976462160988,-14.12525340136087,1.4796972631091392,7.2255512081468485,-1.5534950293642869,7.280030178166115,7.6002278243822134
9.873,stage1,0.0,True,False,0.0,-0.9092197961797873,-14.116477088028933,-14.450692136377052,-0.31995764621609896,-14.142748333333644,1.5186871476961084,7.197621298647542,-1.5564510557070257,7.270447638114842,7.590405284330941
9.874,stage1,0.0,True,False,0.0,-0.9077011090320893,-14.109279466730277,-14.44394930978758,-0.31971764621609866,-14.159893366666992,1.557411775807417,7.168948190273171,-1.5471801925447224,7.223311959478068,7.5430296056941675
9.875,stage1,0.0,True,False,0.0,-0.9061436972562827,-14.102110518540007,-14.437045144350707,-0.3194776462160988,-14.176695499333643,1.595867631722478,7.139546884139017,-1.5323704235845295,7.154754399497157,7.474232045713255
9.876,stage1,0.0,True,False,0.0,-0.9045478296245612,-14.094970971655872,-14.430248558859017,-0.31923764621609896,-14.193161589346962,1.6340511776103444,7.109432622064889,-1.5308452554068612,7.134410234467273,7.453647880683372
9.877,stage1,0.0,True,False,0.0,-0.9029137784469488,-14.0878615390338,-14.423427552551276,-0.31899764621609866,-14.209298357560042,1.6719588534259302,7.078620880302775,-1.5228276291132499,7.107925405174246,7.426923051390345
9.878,stage1,0.0,True,False,0.0,-0.9012418195935238,-14.080782918153501,-14.416524230789275,-0.3187576462160988,-14.225112390408833,1.7095870768917154,7.047127363202328,-1.5118908500918842,7.100571961966724,7.419329608182823
9.879,stage1,0.0,True,False,0.0,-0.8995322325166331,-14.073735790790302,-14.409728279643993,-0.31851764621609896,-14.240610142600648,1.746932243565062,7.014967996811589,-1.510356059165856,7.034435402743064,7.352953048959163
9.88,stage1,0.0,True,False,0.0,-0.8977853002730659,-14.066720822793481,-14.402892744069472,-0.31827764621609866,-14.255797939748653,1.7839907269893185,6.982158922412022,-1.5015808865592284,7.053496835882865,7.371774482098964
9.881,stage1,0.0,True,False,0.0,-0.8960013095460776,-14.059738663871073,-14.396004876820628,-0.3180376462160988,-14.270681980953672,1.8207588789285982,6.9487164899858165,-1.492128767267861,6.981050910488631,7.29908855670473
9.882,stage1,0.0,True,False,0.0,-0.89418055066715,-14.052789947381092,-14.389191290301431,-0.31779764621609896,-14.285268341334591,1.8572330296859527,6.914657251613527,-1.488954936501445,6.911268021571354,7.229065667787453
9.883,stage1,0.0,True,False,0.0,-0.8923233176374651,-14.045875290129482,-14.382195998740103,-0.3175576462160991,-14.299562974507891,1.8934094885026955,6.8799979548021,-1.4730560978756966,6.919314513857991,7.23687216007409
9.884,stage1,0.0,True,False,0.0,-0.8904299081489601,-14.038995292174672,-14.375405335219014,-0.3173176462160988,-14.313571715017751,1.9292845440388238,6.844755535741566,-1.4762922083269086,6.884195872491438,7.201513518707537
9.885,stage1,0.0,True,False,0.0,-0.8885006236049223,-14.032150536638934,-14.368557029765713,-0.31707764621609896,-14.327300280717388,1.9648544649325244,6.808947112490676,-1.466619448194601,6.846170036188744,7.163247682404843
9.886,stage1,0.0,True,False,0.0,-0.8865357691399909,-14.025341589526446,-14.36165943295326,-0.3168376462160991,-14.340754275103032,2.0001155004384406,6.772589978090336,-1.4573065747837042,6.804234661599909,7.121072307816008
9.887,stage1,0.0,True,False,0.0,-0.88453565363955,-14.018568999548348,-14.354841073207798,-0.3165976462160988,-14.353939189600988,2.0350638811420207,6.7357015936062234,-1.4543708313213575,6.781931160946499,7.098528807162598
9.888,stage1,0.0,True,False,0.0,-0.8825005897584091,-14.011833297954746,-14.347961987290882,-0.31635764621609896,-14.36686040580896,2.069695819748965,6.69829958110059,-1.4445161630026409,6.7797182939346765,7.096075940150776
9.889,stage1,0.0,True,False,0.0,-0.8804308939386613,-14.00513499837365,-14.341178186398217,-0.3161176462160991,-14.379523197692775,2.104007511948636,6.6604017165335305,-1.4424013282982635,6.684155928275307,7.000273574491406
9.89,stage1,0.0,True,False,0.0,-0.8783268864267101,-13.99847459665711,-14.334286505729464,-0.3158776462160988,-14.391932733738935,2.1379951373485366,6.622025922596136,-1.4302235386017799,6.682370817221304,6.9982484634374025
9.891,stage1,0.0,True,False,0.0,-0.8761888912893627,-13.991852570734517,-14.327406937187511,-0.31563764621609897,-14.40409407906415,2.1716548604785433,6.58319026147659,-1.4239374642725,6.643810700304356,6.959448346520455
9.892,stage1,0.0,True,False,0.0,-0.8740172364288854,-13.985269380473044,-14.320524648265236,-0.3153976462160991,-14.41601219748286,2.204982831863455,6.543912927560521,-1.416921876714408,6.5734149383759855,6.888812584592085
9.893,stage1,0.0,True,False,0.0,-0.8718122535970193,-13.978725467545475,-14.31375422662324,-0.3151576462160988,-14.427691953533218,2.237975189160704,6.5042122400691795,-1.4156329518066944,6.550515368116292,6.8656730143323905
9.894,stage1,0.0,True,False,0.0,-0.8695742784078598,-13.97222125530541,-14.30688861941574,-0.31491764621609897,-14.439138114462548,2.2706280583616363,6.4641066356375365,-1.4041032518888912,6.5186792258675235,6.833596872083622
9.895,stage1,0.0,True,False,0.0,-0.8673036503494994,-13.965757148669775,-14.299939831752946,-0.3146776462160991,-14.45035535217329,2.302937555054648,6.423614660834682,-1.3930786219166187,6.477853541783488,6.792531187999587
9.896,stage1,0.0,True,False,0.0,-0.8650007127944419,-13.959333534008932,-14.293066220800942,-0.3144376462160988,-14.461348245129837,2.334899785746813,6.382754964631201,-1.3898886697939474,6.385780842244812,6.700218488460911
9.897,stage1,0.0,True,False,0.0,-0.8626658130086964,-13.952950779044304,-14.286288997134571,-0.31419764621609897,-14.472121280227235,2.366510849242171,6.34154629081664,-1.3878344231230404,6.414068093810774,6.728265740026873
9.898,stage1,0.0,True,False,0.0,-0.8602993021594555,-13.946609232753492,-14.279482775499453,-0.3139576462160991,-14.482678854622684,2.3977668380747286,6.3000074703704705,-1.3796073010193162,6.328764954424134,6.642722600640234
9.899,stage1,0.0,True,False,0.0,-0.8579015353213821,-13.940309225283125,-14.272763050513964,-0.31371764621609927,-14.493025277530224,2.4286638399925944,6.258157413792327,-1.3771259118656438,6.335462098305308,6.6491797445214065
9.9,stage1,0.0,True,False,0.0,-0.8554728714813866,-13.934051067869325,-14.265952810035023,-0.31347764621609897,-14.503164771979632,2.4591979394916,6.216015103395081,-1.3658804122081278,6.270157799209343,6.583635445425442
9.901,stage1,0.0,True,False,0.0,-0.8530136735418964,-13.927835052765934,-14.259191651756517,-0.3132376462160991,-14.513101476540035,2.4893652193951294,6.173599585566633,-1.3615242817503823,6.196357416454349,6.509595062670448
9.902,stage1,0.0,True,False,0.0,-0.8505243083225026,-13.92166145318037,-14.25248474449223,-0.31299764621609927,-14.522839447009229,2.5191617624783795,6.130929963004551,-1.3574756741828402,6.206513372492295,6.5195110187083944
9.903,stage1,0.0,True,False,0.0,-0.8480051465600211,-13.915530523217358,-14.245699838090063,-0.312757646216099,-14.532382658069055,2.5485836531333237,6.088025386930533,-1.3468688100251054,6.117909586481429,6.430667232697528
9.904,stage1,0.0,True,False,0.0,-0.8454565629068892,-13.909442497830431,-14.239083613796547,-0.3125176462160991,-14.54173500490767,2.5776269790721584,6.044905049289869,-1.3485180090549171,6.108912053307581,6.42142969952368
9.905,stage1,0.0,True,False,0.0,-0.8428789359278185,-13.903397592781145,-14.232234927439256,-0.31227764621609927,-14.550900304809511,2.606287833066943,6.001588174941286,-1.330278681572688,5.993646187931202,6.305923834147301
9.906,stage1,0.0,True,False,0.0,-0.8402726480947483,-13.897396004606197,-14.2255019014988,-0.312037646216099,-14.559882298713331,2.634562314721707,5.95809401384483,-1.3292130160577482,6.027263007523998,6.339300653740096
9.907,stage1,0.0,True,False,0.0,-0.8376380857800281,-13.891437910592355,-14.218846398245688,-0.3117976462160991,-14.56868465273906,2.66244653227473,5.914441833253607,-1.3263561244838051,5.955490625633027,6.267288271849126
9.908,stage1,0.0,True,False,0.0,-0.8349756392477549,-13.885523468759105,-14.212130777782534,-0.31155764621609927,-14.577310959684274,2.689936604428623,5.8706509099153585,-1.316694760728634,5.911016259807309,6.222573906023408
9.909,stage1,0.0,True,False,0.0,-0.8322857026433229,-13.879652817849182,-14.205472574241798,-0.311317646216099,-14.5857647404906,2.7170286622045037,5.826740522292107,-1.3128499863869543,5.906451643812353,6.2177692900284525
9.91,stage1,0.0,True,False,0.0,-0.8295686739811199,-13.873826077326893,-14.19887851266772,-0.3110776462160991,-14.594049445680783,2.7437188508179204,5.782729942804156,-1.3093988811785486,5.838139561566344,6.149217207782443
9.911,stage1,0.0,True,False,0.0,-0.8268249551303035,-13.868043347384091,-14.192236604696124,-0.3108376462160993,-14.602168456767163,2.7700033315741472,5.738638430104844,-1.3004124997285516,5.793774706603954,6.1046123528200535
9.912,stage1,0.0,True,False,0.0,-0.824054951798726,-13.86230470895398,-14.185605921134963,-0.310597646216099,-14.61012508763183,2.795878283779181,5.694485221394664,-1.2943318122793492,5.743298524308078,6.053896170524177
9.913,stage1,0.0,True,False,0.0,-0.8212590735149484,-13.856610223732588,-14.178939180760201,-0.3103576462160991,-14.61792258587919,2.8213399066641207,5.65028952478132,-1.2858982880375098,5.733027662996322,6.043385309212421
9.914,stage1,0.0,True,False,0.0,-0.8184377336082859,-13.85095993420781,-14.172263141156005,-0.3101176462160993,-14.625564134161603,2.846384421320565,5.60607051169235,-1.2787665861910682,5.6515026089647025,5.961620255180802
9.915,stage1,0.0,True,False,0.0,-0.8155913491869669,-13.84535386369612,-14.165738030101675,-0.3098776462160994,-14.633052851478368,2.8710080726434284,5.5618473093491705,-1.2796369740801126,5.604885156520837,5.914762802736936
9.916,stage1,0.0,True,False,0.0,-0.8127203411143199,-13.839792016386765,-14.159253946782691,-0.3096376462160991,-14.638767751199254,2.895207199907131,5.517638939947841,-1.2751632497936676,5.53954331697839,5.849180963194376
9.917,stage1,0.0,True,False,0.0,-0.8098251339144144,-13.83427437744682,-14.152686165871415,-0.3093976462160993,-14.645914662864909,2.9189781011234945,5.473464418290523,-1.2644942868595805,5.508839555757551,5.818237201972443
9.918,stage1,0.0,True,False,0.0,-0.8069061558132925,-13.828800913028532,-14.146233715554189,-0.3091576462160994,-14.652996369607607,2.942317100633326,5.4293426955570405,-1.2636930356507357,5.498771566086666,5.807929212302765
9.919,stage1,0.0,True,False,0.0,-0.8039638387126555,-13.823371570332968,-14.139846956113079,-0.30891764621609913,-14.654049171749422,2.965220803695779,5.38529244504612,-1.2605251291398716,5.413865463058656,5.722783109274323
9.92,stage1,0.0,True,False,0.0,-0.8009986179089614,-13.817986277887925,-14.133422029017423,-0.3086776462160993,-14.66096818831443,2.987685586919233,5.341332467854108,-1.2522299869709368,5.402786380681726,5.711464026897826
9.921,stage1,0.0,True,False,0.0,-0.7980109323220439,-13.812644945420073,-14.127008744199365,-0.3084376462160994,-14.660202319115225,3.0097081827664325,5.297481206520213,-1.2463871737551635,5.335228615073569,5.64366626128824
9.922,stage1,0.0,True,False,0.0,-0.7950012241392738,-13.807347464213548,-14.120701941636637,-0.30819764621609913,-14.646450052527726,3.031285896218066,5.253756535507659,-1.245298001704219,5.2460577563027115,5.554255402513894
9.923,stage1,0.0,True,False,0.0,-0.7919699382430574,-13.802093707678043,-14.114344830426482,-0.3079576462160993,-14.653521051477167,3.0524151557068935,5.210176995748802,-1.236475766769491,5.304830786289507,5.6127884325056066
9.924,stage1,0.0,True,False,0.0,-0.7889175230873522,-13.796883530682297,-14.108054682416737,-0.3077176462160994,-14.653034722964088,3.0730927485015354,5.166760741610975,-1.2334668155798543,5.231237041940063,5.538954688155256
9.925,stage1,0.0,True,False,0.0,-0.7858444303388469,-13.79171676994068,-14.1017893525456,-0.30747764621609913,-14.641157896595,3.093315975441652,5.123525379538364,-1.2284175745010728,5.149271029382288,5.456748675593249
9.926,stage1,0.0,True,False,0.0,-0.7827511143634069,-13.786593244561145,-14.09541407443877,-0.3072376462160993,-14.628443337681402,3.1130821896391776,5.080488360991081,-1.2166548328447444,5.109679974144042,5.41691762035544
9.927,stage1,0.0,True,False,0.0,-0.7796380321737695,-13.781512756200156,-14.089068162136355,-0.30699764621609943,-14.619974972357184,3.132388581972715,5.037667177222755,-1.2117478449587136,5.091484788489829,5.398482434701454
9.928,stage1,0.0,True,False,0.0,-0.776505643591793,-13.776475089022927,-14.082805984645706,-0.30675764621609913,-14.599895627929708,3.1512328640400398,4.9950787235337195,-1.2095886732451078,5.008216948925171,5.31497459513536
9.929,stage1,0.0,True,False,0.0,-0.7733544107277547,-13.771480010299396,-14.07665506151414,-0.3065176462160993,-14.58062160842613,3.1696127266264744,4.952739787898739,-1.2088892137080443,4.976547208644731,5.283064854855901
9.93,stage1,0.0,True,False,0.0,-0.7701847980011299,-13.7665272705115,-14.070493702756986,-0.30627764621609943,-14.563216420789399,3.187525798393824,4.910667091196556,-1.202216509297065,4.949394773198875,5.255672419410109
9.931,stage1,0.0,True,False,0.0,-0.7669972722027378,-13.761616603420306,-14.06432510691972,-0.3060376462160996,-14.547407292059992,3.204969662808942,4.868877273142391,-1.1956932965343672,4.921302710721112,5.227340356932202
9.932,stage1,0.0,True,False,0.0,-0.763792302539925,-13.756747726147157,-14.058109087361885,-0.3057976462160993,-14.530630237644944,3.221941972259602,4.827386780911428,-1.1871535146691627,4.8824341888000165,5.188231835010759
9.933,stage1,0.0,True,False,0.0,-0.7605703605676672,-13.751920339366249,-14.051902467788034,-0.30555764621609943,-14.50950244542626,3.238440593594145,4.7862117193511375,-1.181407494310026,4.829543122573188,5.135100768783463
9.934,stage1,0.0,True,False,0.0,-0.7573319199740749,-13.7471341276469,-14.045734148818868,-0.3053176462160996,-14.485555176999267,3.254463539415574,4.745367910233232,-1.1771159049703428,4.783016341992048,5.0883339882023435
9.935,stage1,0.0,True,False,0.0,-0.7540774564346553,-13.742388759736661,-14.039617224034545,-0.3050778627645542,-14.459974929510047,3.2700089162178623,4.7048709387472165,-1.1735172952439825,4.741632292215126,5.046710154973895
9.936,stage1,0.0,True,False,0.0,-0.7508074475184392,-13.737683888797916,-14.033594275342194,-0.304841763175814,-14.429236574022212,3.285075075470607,4.664735992446264,-1.172099175057685,4.686138754096264,4.990980517265884
9.937,stage1,0.0,True,False,0.0,-0.7475223724429704,-13.733019152805472,-14.027608187793263,-0.3046071085438959,-14.400423472629488,3.299660306422991,4.624978173341725,-1.1679192835362535,4.6600666784204625,4.9646737869588
9.938,stage1,0.0,True,False,0.0,-0.7442227121365433,-13.728394174632125,-14.02178867853225,-0.3043789837808642,-14.373545941793022,3.313762840994579,4.585612496584079,-1.1702621103837956,4.635394711790691,4.939773695565926
9.939,stage1,0.0,True,False,0.0,-0.7409089492955506,-13.723808562135543,-14.015950503687607,-0.30415012732695423,-14.35404241195333,3.327380626150572,4.546654138706732,-1.1635093219408237,4.633514375084896,4.93766450240681
9.94,stage1,0.0,True,False,0.0,-0.7375815686694019,-13.71926190799684,-14.010124838759793,-0.30392176126178394,-14.327852529062342,3.3405119385292115,4.508117784478551,-1.1582966429376196,4.573839805464113,4.877761566719355
9.941,stage1,0.0,True,False,0.0,-0.7342410567308687,-13.714753790212356,-14.004169278477017,-0.30368830329869906,-14.297600870630056,3.353155265012285,4.470017744168281,-1.1459762102621163,4.523778143353306,4.827466446645611
9.942,stage1,0.0,True,False,0.0,-0.7308879014658582,-13.71028377246819,-13.998305150439997,-0.3034584294796479,-14.257100299302785,3.3653095648347517,4.432367655232587,-1.1445922622666913,4.448298472175555,4.75175690164793
9.943,stage1,0.0,True,False,0.0,-0.7275225919010253,-13.70585140481296,-13.992442427324525,-0.3032286107335214,-14.230954498212192,3.376973202365139,4.39518165749007,-1.1387983803070565,4.474586034169611,4.777814644898346
9.944,stage1,0.0,True,False,0.0,-0.724145618698656,-13.701456223155464,-13.986677875465698,-0.30300264030065543,-14.196239947329847,3.388144953340164,4.358473284277854,-1.1378442200244052,4.4072990294236085,4.710301669717032
9.945,stage1,0.0,True,False,0.0,-0.7207574737453177,-13.697097749871189,-13.980834449296562,-0.3027735779948253,-14.162321460040934,3.3988235929876205,4.322255916416442,-1.128135952649533,4.377892751104982,4.680666329093532
9.946,stage1,0.0,True,False,0.0,-0.717358650152332,-13.692775493954775,-13.975040404307263,-0.30254645143124476,-14.121830530091717,3.409008216093277,4.286542415996166,-1.1247615854722905,4.318273280454037,4.620819731878038
9.947,stage1,0.0,True,False,0.0,-0.7139496419362407,-13.688488951538782,-13.96926536440967,-0.3023200698672591,-14.08017059395372,3.418697997855689,4.251345393126711,-1.1199177950682841,4.280843438736477,4.583163508597003
9.948,stage1,0.0,True,False,0.0,-0.7105309439383808,-13.684237606145649,-13.963452599323388,-0.30209220947587684,-14.037372737698897,3.427892193280163,4.216677205977232,-1.1122564957367214,4.243292097537315,4.545384307006376
9.949,stage1,0.0,True,False,0.0,-0.7071030517451026,-13.680020928939674,-13.957882953405333,-0.3018738793558891,-13.995290117194385,3.4365900581113284,4.182550053821425,-1.1185996890613161,4.215075648468171,4.5169495278172995
9.95,stage1,0.0,True,False,0.0,-0.7036664616869931,-13.675838378885855,-13.952218401269844,-0.30165182891217796,-13.950528724753926,3.444790998257368,4.148975801721286,-1.1082847322715867,4.172245164468839,4.473896993374063
9.951,stage1,0.0,True,False,0.0,-0.7002216706887315,-13.671689403084129,-13.946676690422692,-0.3014345938469696,-13.909499122002407,3.4524942919084807,4.115966311802858,-1.1087622445534127,4.156814170244202,4.4582487640847175
9.952,stage1,0.0,True,False,0.0,-0.696769176396825,-13.667573436772328,-13.941135019467895,-0.3012173603455416,-13.872621773231405,3.459699078592283,4.083533464877348,-1.1032225283235455,4.143543884370286,4.4447612447094835
9.953,stage1,0.0,True,False,0.0,-0.6933094773182347,-13.663489903307452,-13.93568146556174,-0.30100358103242025,-13.82275330593766,3.466405106612528,4.051688255015945,-1.102086709800762,4.059870961044398,4.360874542090222
9.954,stage1,0.0,True,False,0.0,-0.6898430722116179,-13.65943821505243,-13.930166097212062,-0.30078737859311294,-13.783740480832266,3.472611687230722,4.02044205816716,-1.0935424337190547,4.0741655590891,4.37495293767655
9.955,stage1,0.0,True,False,0.0,-0.6863704605243891,-13.655417772994266,-13.924660602396632,-0.3005715631963481,-13.740021118713631,3.4783183839465575,3.989805796301151,-1.0885207420812222,4.024685161366142,4.325256724554889
9.956,stage1,0.0,True,False,0.0,-0.6828921421404445,-13.651427967197966,-13.919185135579214,-0.30035692489710536,-13.704618574842893,3.483524444605349,3.959790642256316,-1.0845166471664829,4.029375680509896,4.32973260540083
9.957,stage1,0.0,True,False,0.0,-0.6794086176958348,-13.647468176555705,-13.913752671690814,-0.3001439723126801,-13.652485761280358,3.4882298979301116,3.9304066518369467,-1.0811913268003757,3.930779354890904,4.230923327220429
9.958,stage1,0.0,True,False,0.0,-0.6759203877979066,-13.64353776990387,-13.908328722184015,-0.29993135349201355,-13.608327628516761,3.4924344626556723,3.901664124556871,-1.0761845819915354,3.9338815755498246,4.233812929035539
9.959,stage1,0.0,True,False,0.0,-0.672427953335253,-13.639636105779315,-13.902852429740115,-0.2997166828282126,-13.570744591238627,3.4961376208786232,3.8735735253132813,-1.0681434856296566,3.931568823962871,4.231285506784566
9.96,stage1,0.0,True,False,0.0,-0.6689318157143701,-13.635762532253997,-13.897474170349316,-0.2995058550600933,-13.530572134549587,3.4993390256338297,3.84614497131112,-1.0675688458412882,3.8923669928041615,4.191872847856492
9.961,stage1,0.0,True,False,0.0,-0.6654324766887382,-13.631916387282688,-13.89214844787189,-0.2992970867389782,-13.492867670754999,3.5020382792101765,3.8193885175561997,-1.0648174321187156,3.8744703644439524,4.173767451175824
9.962,stage1,0.0,True,False,0.0,-0.6619304384095299,-13.628096998765134,-13.886917391539694,-0.29909202933075607,-13.457322026973356,3.504234951110341,3.7933141391329013,-1.064225016902748,3.856217950867784,4.155309980191393
9.963,stage1,0.0,True,False,0.0,-0.6584262034584215,-13.624303684626003,-13.881699353573673,-0.29888748224248807,-13.417579213694628,3.5059288579185206,3.7679313676848927,-1.059644878879384,3.8118479571547645,4.110735439389375
9.964,stage1,0.0,True,False,0.0,-0.6549202746004987,-13.620535753258313,-13.876399490928911,-0.29867972762681344,-13.380004110954648,3.5071197819711344,3.743249659624733,-1.0503356069767733,3.7932069667499984,4.091886694369654
9.965,stage1,0.0,True,False,0.0,-0.6514131548185296,-13.61679250359869,-13.871231354530522,-0.2984771366799966,-13.345933694203989,3.5078074171931473,3.719278473773174,-1.0516220566501602,3.7812901643778964,4.079767301050713
9.966,stage1,0.0,True,False,0.0,-0.6479053474013383,-13.61307322512492,-13.866055476688148,-0.2982742422685755,-13.311260110157985,3.5079915533462507,3.6960270310047316,-1.0460668480525275,3.752598089723324,4.050872331984324
9.967,stage1,0.0,True,False,0.0,-0.6443973558479877,-13.60937719809391,-13.860945944912878,-0.2980739486229849,-13.271372318511387,3.5076722764427073,3.6735040439678284,-1.04420827356574,3.7051831268153608,4.0032570754300885
9.968,stage1,0.0,True,False,0.0,-0.640889683571547,-13.605703694049943,-13.855828357024803,-0.29787333917777237,-13.23705508659805,3.5068494927022464,3.6517183590042146,-1.0386959361498214,3.702318241780238,4.0001915809511495
9.969,stage1,0.0,True,False,0.0,-0.6373828340788467,-13.60205197569094,-13.850724110234491,-0.29767325270359213,-13.214994397401972,3.505522645737984,3.6306793540223263,-1.0342454031498516,3.727964759891604,4.025638012589137
