time,cruise_speed,sea_state,K_T,RPM,Thrust,cavitation_margin,resistance_margin,shaft_torsional_stress,thermal_margin,SFOC
230.7769,14.0000,4.0,0.249999,114.698453,900.000000,0.266671,0.766661,0.799993,0.083337,190.000135
230.8770,14.0000,4.0,0.250038,114.762364,900.000000,0.266504,0.766884,0.800272,0.083197,189.994563
230.9770,14.0000,4.0,0.250007,114.710911,900.000000,0.266638,0.766705,0.800048,0.083310,189.999049
231.0770,14.0000,4.0,0.250024,114.739187,900.000000,0.266564,0.766803,0.800171,0.083248,189.996584
231.1771,14.0000,4.0,0.250007,114.711855,900.000000,0.266636,0.766708,0.800052,0.083307,189.998966
231.2771,14.0000,4.0,0.250040,114.766359,900.000000,0.266493,0.766898,0.800289,0.083189,189.994215
231.3771,14.0000,4.0,0.250000,114.700743,900.000000,0.266665,0.766669,0.800003,0.083332,189.999935
231.4772,14.0000,4.0,0.250014,114.722777,900.000000,0.266607,0.766746,0.800099,0.083284,189.998014
231.5772,14.0000,4.0,0.250010,114.716313,900.000000,0.266624,0.766724,0.800071,0.083298,189.998578
231.6772,14.0000,4.0,0.249990,114.683608,900.000000,0.266710,0.766610,0.799929,0.083369,190.001429
231.7773,14.0000,4.0,0.250011,114.718296,900.000000,0.266619,0.766730,0.800080,0.083293,189.998405
231.8773,14.0000,4.0,0.250067,114.809790,900.000000,0.266380,0.767050,0.800479,0.083094,189.990428
231.9773,14.0000,4.0,0.249991,114.684575,900.000000,0.266707,0.766613,0.799933,0.083367,190.001345
232.0774,14.0000,4.0,0.250012,114.719092,900.000000,0.266617,0.766733,0.800083,0.083292,189.998335
232.1774,14.0000,4.0,0.250037,114.761031,900.000000,0.266507,0.766880,0.800266,0.083200,189.994679
232.2774,14.0000,4.0,0.250034,114.755178,900.000000,0.266522,0.766859,0.800241,0.083213,189.995189
232.3775,14.0000,4.0,0.249999,114.698774,900.000000,0.266670,0.766662,0.799995,0.083336,190.000107
232.4775,14.0000,4.0,0.249926,114.579042,900.000000,0.266983,0.766245,0.799473,0.083597,190.010546
232.5775,14.0000,4.0,0.250015,114.724069,900.000000,0.266604,0.766751,0.800105,0.083281,189.997902
232.6776,14.0000,4.0,0.249931,114.587282,900.000000,0.266961,0.766274,0.799509,0.083579,190.009827
232.7776,14.0000,4.0,0.250044,114.771774,900.000000,0.266479,0.766917,0.800313,0.083177,189.993742
232.8776,14.0000,4.0,0.250004,114.706773,900.000000,0.266649,0.766690,0.800030,0.083319,189.999410
232.9777,14.0000,4.0,0.250029,114.748304,900.000000,0.266540,0.766835,0.800211,0.083228,189.995789
233.0777,14.0000,4.0,0.249971,114.653236,900.000000,0.266789,0.766504,0.799796,0.083435,190.004077
233.1777,14.0000,4.0,0.249952,114.620737,900.000000,0.266874,0.766390,0.799654,0.083506,190.006910
233.2778,14.0000,4.0,0.250007,114.711420,900.000000,0.266637,0.766706,0.800050,0.083308,189.999004
233.3778,14.0000,4.0,0.249998,114.696723,900.000000,0.266675,0.766655,0.799986,0.083340,190.000286
233.4778,14.0000,4.0,0.249984,114.673846,900.000000,0.266735,0.766575,0.799886,0.083390,190.002280
233.5779,14.0000,4.0,0.250002,114.702676,900.000000,0.266660,0.766676,0.800012,0.083328,189.999767
233.6779,14.0000,4.0,0.250084,114.836834,900.000000,0.266309,0.767144,0.800596,0.083035,189.988070
233.7779,14.0000,4.0,0.250025,114.740207,900.000000,0.266562,0.766807,0.800175,0.083246,189.996495
233.8780,14.0000,4.0,0.250031,114.750975,900.000000,0.266533,0.766844,0.800222,0.083222,189.995556
233.9780,14.0000,4.0,0.250025,114.740716,900.000000,0.266560,0.766809,0.800177,0.083245,189.996450
234.0780,14.0000,4.0,0.250044,114.772511,900.000000,0.266477,0.766920,0.800316,0.083175,189.993678
234.1781,14.0000,4.0,0.249993,114.689052,900.000000,0.266695,0.766628,0.799952,0.083357,190.000954
234.2781,14.0000,4.0,0.249936,114.595836,900.000000,0.266939,0.766303,0.799546,0.083560,190.009081
234.3781,14.0000,4.0,0.249993,114.689162,900.000000,0.266695,0.766629,0.799953,0.083357,190.000945
234.4782,14.0000,4.0,0.250024,114.739196,900.000000,0.266564,0.766803,0.800171,0.083248,189.996583
234.5782,14.0000,4.0,0.249970,114.650137,900.000000,0.266797,0.766493,0.799783,0.083442,190.004347
234.6782,14.0000,4.0,0.249994,114.689826,900.000000,0.266693,0.766631,0.799956,0.083356,190.000887
234.7783,14.0000,4.0,0.249978,114.664072,900.000000,0.266761,0.766541,0.799843,0.083412,190.003132
234.8783,14.0000,4.0,0.250045,114.773779,900.000000,0.266474,0.766924,0.800322,0.083173,189.993568
234.9783,14.0000,4.0,0.250022,114.736167,900.000000,0.266572,0.766793,0.800158,0.083255,189.996847
235.0784,14.0000,4.0,0.250019,114.731287,900.000000,0.266585,0.766776,0.800136,0.083265,189.997272
235.1784,14.0000,4.0,0.250018,114.729807,900.000000,0.266589,0.766771,0.800130,0.083268,189.997401
235.2784,14.0000,4.0,0.249998,114.696880,900.000000,0.266675,0.766656,0.799986,0.083340,190.000272
235.3785,14.0000,4.0,0.250005,114.708636,900.000000,0.266644,0.766697,0.800038,0.083315,189.999247
235.4785,14.0000,4.0,0.249963,114.639514,900.000000,0.266825,0.766456,0.799736,0.083465,190.005273
235.5785,14.0000,4.0,0.249933,114.589467,900.000000,0.266956,0.766281,0.799518,0.083574,190.009637
235.6786,14.0000,4.0,0.250004,114.706308,900.000000,0.266650,0.766689,0.800027,0.083320,189.999450
235.7786,14.0000,4.0,0.250009,114.715019,900.000000,0.266627,0.766719,0.800065,0.083301,189.998691
235.8786,14.0000,4.0,0.250036,114.759297,900.000000,0.266512,0.766873,0.800258,0.083204,189.994830
235.9787,14.0000,4.0,0.250047,114.777415,900.000000,0.266464,0.766937,0.800337,0.083165,189.993251
236.0787,14.0000,4.0,0.250047,114.777363,900.000000,0.266464,0.766936,0.800337,0.083165,189.993255
236.1787,14.0000,4.0,0.249969,114.648976,900.000000,0.266800,0.766489,0.799778,0.083445,190.004448
236.2788,14.0000,4.0,0.249989,114.681278,900.000000,0.266716,0.766601,0.799918,0.083374,190.001632
236.3788,14.0000,4.0,0.250014,114.722922,900.000000,0.266607,0.766747,0.800100,0.083283,189.998002
236.4788,14.0000,4.0,0.250077,114.825514,900.000000,0.266338,0.767104,0.800547,0.083060,189.989057
236.5789,14.0000,4.0,0.250045,114.772937,900.000000,0.266476,0.766921,0.800318,0.083174,189.993641
236.6789,14.0000,4.0,0.250034,114.754915,900.000000,0.266523,0.766858,0.800239,0.083214,189.995212
236.7789,14.0000,4.0,0.249988,114.679569,900.000000,0.266720,0.766595,0.799911,0.083378,190.001781
236.8790,14.0000,4.0,0.249972,114.654812,900.000000,0.266785,0.766509,0.799803,0.083432,190.003940
236.9790,14.0000,4.0,0.250023,114.738430,900.000000,0.266566,0.766801,0.800168,0.083250,189.996650
237.0790,14.0000,4.0,0.249966,114.643964,900.000000,0.266813,0.766471,0.799756,0.083455,190.004885
237.1791,14.0000,4.0,0.249992,114.687088,900.000000,0.266700,0.766622,0.799944,0.083361,190.001126
237.2791,14.0000,4.0,0.249996,114.693283,900.000000,0.266684,0.766643,0.799971,0.083348,190.000586
237.3791,14.0000,4.0,0.250048,114.778680,900.000000,0.266461,0.766941,0.800343,0.083162,189.993140
237.4792,14.0000,4.0,0.249989,114.681312,900.000000,0.266716,0.766601,0.799919,0.083374,190.001629
237.5792,14.0000,4.0,0.249925,114.577096,900.000000,0.266988,0.766238,0.799464,0.083601,190.010715
237.6792,14.0000,4.0,0.250015,114.724292,900.000000,0.266603,0.766751,0.800106,0.083280,189.997882
237.7793,14.0000,4.0,0.249978,114.664131,900.000000,0.266760,0.766542,0.799844,0.083412,190.003127
237.8793,14.0000,4.0,0.250001,114.701225,900.000000,0.266663,0.766671,0.800005,0.083331,189.999893
237.9793,14.0000,4.0,0.249997,114.694769,900.000000,0.266680,0.766648,0.799977,0.083345,190.000456
238.0794,14.0000,4.0,0.249991,114.685431,900.000000,0.266705,0.766616,0.799936,0.083365,190.001270
238.1794,14.0000,4.0,0.250024,114.738644,900.000000,0.266566,0.766801,0.800168,0.083249,189.996631
238.2794,14.0000,4.0,0.249953,114.622495,900.000000,0.266869,0.766396,0.799662,0.083502,190.006757
238.3795,14.0000,4.0,0.249984,114.673298,900.000000,0.266737,0.766574,0.799884,0.083392,190.002328
238.4795,14.0000,4.0,0.250020,114.733361,900.000000,0.266579,0.766783,0.800145,0.083261,189.997091
238.5795,14.0000,4.0,0.249981,114.668466,900.000000,0.266749,0.766557,0.799863,0.083402,190.002749
238.6796,14.0000,4.0,0.249950,114.618740,900.000000,0.266879,0.766383,0.799646,0.083510,190.007085
238.7796,14.0000,4.0,0.250020,114.732618,900.000000,0.266581,0.766780,0.800142,0.083262,189.997156
238.8796,14.0000,4.0,0.250034,114.755355,900.000000,0.266522,0.766860,0.800241,0.083213,189.995174
238.9797,14.0000,4.0,0.249998,114.696961,900.000000,0.266675,0.766656,0.799987,0.083340,190.000265
239.0797,14.0000,4.0,0.249940,114.601178,900.000000,0.266925,0.766322,0.799569,0.083549,190.008616
239.1797,14.0000,4.0,0.250021,114.734529,900.000000,0.266576,0.766787,0.800151,0.083258,189.996990
239.2798,14.0000,4.0,0.249949,114.616245,900.000000,0.266886,0.766375,0.799635,0.083516,190.007302
239.3798,14.0000,4.0,0.250009,114.714689,900.000000,0.266628,0.766718,0.800064,0.083301,189.998719
239.4798,14.0000,4.0,0.249972,114.654885,900.000000,0.266785,0.766509,0.799803,0.083432,190.003933
239.5799,14.0000,4.0,0.249964,114.641276,900.000000,0.266820,0.766462,0.799744,0.083461,190.005120
239.6799,14.0000,4.0,0.249986,114.677182,900.000000,0.266726,0.766587,0.799901,0.083383,190.001989
239.7799,14.0000,4.0,0.249994,114.690121,900.000000,0.266693,0.766632,0.799957,0.083355,190.000861
239.8800,14.0000,4.0,0.249980,114.667085,900.000000,0.266753,0.766552,0.799857,0.083405,190.002870
239.9800,14.0000,4.0,0.250018,114.728739,900.000000,0.266591,0.766767,0.800125,0.083271,189.997494
240.0800,13.9920,3.0,0.249985,114.676189,900.000000,0.275062,0.749917,0.900000,0.100052,190.002076
240.1801,13.9820,3.0,0.250028,114.745677,900.000000,0.274881,0.750159,0.900000,0.099900,189.996018
240.2801,13.9720,3.0,0.250005,114.707898,900.000000,0.274979,0.750028,0.900000,0.099983,189.999311
240.3801,13.9620,3.0,0.249973,114.655144,900.000000,0.275117,0.749844,0.900000,0.100098,190.003911
240.4802,13.9520,3.0,0.249965,114.641931,900.000000,0.275152,0.749797,0.900000,0.100127,190.005063
240.5802,13.9420,3.0,0.249937,114.597094,900.000000,0.275269,0.749641,0.900000,0.100224,190.008972
240.6802,13.9320,3.0,0.249992,114.687294,900.000000,0.275033,0.749956,0.900000,0.100028,190.001108
240.7803,13.9220,3.0,0.249968,114.647375,900.000000,0.275138,0.749816,0.900000,0.100115,190.004588
240.8803,13.9120,3.0,0.249901,114.537913,900.000000,0.275424,0.749435,0.900000,0.100353,190.014131
240.9803,13.9020,3.0,0.249951,114.620237,900.000000,0.275209,0.749722,0.900000,0.100174,190.006954
241.0804,13.8920,3.0,0.249934,114.591566,900.000000,0.275284,0.749622,0.900000,0.100236,190.009454
241.1804,13.8820,3.0,0.250003,114.704102,900.000000,0.274989,0.750014,0.900000,0.099991,189.999642
241.2804,13.8720,3.0,0.249895,114.527995,900.000000,0.275450,0.749400,0.900000,0.100375,190.014996
241.3805,13.8620,3.0,0.249895,114.528011,900.000000,0.275450,0.749400,0.900000,0.100375,190.014995
241.4805,13.8520,3.0,0.249964,114.641659,900.000000,0.275153,0.749797,0.900000,0.100127,190.005086
241.5805,13.8419,3.0,0.249963,114.639231,900.000000,0.275159,0.749788,0.900000,0.100132,190.005298
241.6806,13.8319,3.0,0.249889,114.518535,900.000000,0.275475,0.749367,0.897752,0.100396,190.015821
241.7806,13.8219,3.0,0.249883,114.507742,900.000000,0.275503,0.749330,0.895271,0.100419,190.016762
241.8806,13.8119,3.0,0.249910,114.552901,900.000000,0.275385,0.749487,0.893094,0.100321,190.012825
241.9807,13.8019,3.0,0.249809,114.387668,900.000000,0.275817,0.748911,0.890059,0.100681,190.027230
242.0807,13.7919,3.0,0.249812,114.392098,900.000000,0.275805,0.748926,0.887820,0.100671,190.026844
242.1807,13.7819,3.0,0.249848,114.451467,900.000000,0.275650,0.749133,0.885877,0.100542,190.021668
242.2808,13.7719,3.0,0.249892,114.522565,900.000000,0.275464,0.749381,0.884039,0.100387,190.015469
242.3808,13.7619,3.0,0.249818,114.402082,900.000000,0.275779,0.748961,0.881419,0.100649,190.025974
242.4808,13.7519,3.0,0.249821,114.406953,900.000000,0.275766,0.748978,0.879398,0.100639,190.025549
242.5809,13.7419,3.0,0.249839,114.435884,900.000000,0.275691,0.749079,0.877531,0.100576,190.023027
242.6809,13.7319,3.0,0.249854,114.461086,900.000000,0.275625,0.749167,0.875698,0.100521,190.020830
242.7809,13.7219,3.0,0.249758,114.302714,900.000000,0.276039,0.748615,0.873112,0.100866,190.034637
242.8810,13.7119,3.0,0.249759,114.305808,900.000000,0.276031,0.748625,0.871277,0.100859,190.034367
242.9810,13.7019,3.0,0.249800,114.372133,900.000000,0.275858,0.748857,0.869763,0.100715,190.028585
243.0810,13.6919,3.0,0.249682,114.178595,900.000000,0.276364,0.748182,0.867161,0.101136,190.045458
243.1811,13.6819,3.0,0.249743,114.279064,900.000000,0.276101,0.748532,0.865884,0.100917,190.036699
243.2811,13.6719,3.0,0.249664,114.149062,900.000000,0.276441,0.748079,0.863645,0.101201,190.048033
243.3811,13.6619,3.0,0.249681,114.176716,900.000000,0.276369,0.748175,0.862134,0.101141,190.045622
243.4812,13.6519,3.0,0.249652,114.130406,900.000000,0.276490,0.748014,0.860342,0.101241,190.049659
243.5812,13.6419,3.0,0.249612,114.064919,900.000000,0.276661,0.747785,0.858504,0.101384,190.055369
243.6812,13.6319,3.0,0.249593,114.033295,900.000000,0.276744,0.747675,0.856853,0.101453,190.058126
243.7813,13.6219,3.0,0.249613,114.065255,900.000000,0.276660,0.747786,0.855517,0.101383,190.055340
243.8813,13.6119,3.0,0.249615,114.069559,900.000000,0.276649,0.747801,0.854096,0.101374,190.054964
243.9813,13.6019,3.0,0.249561,113.981015,900.000000,0.276881,0.747493,0.852306,0.101567,190.062684
244.0814,13.5919,3.0,0.249547,113.958105,900.000000,0.276940,0.747413,0.850837,0.101617,190.064681
244.1814,13.5819,3.0,0.249542,113.949642,900.000000,0.276963,0.747383,0.849464,0.101635,190.065419
244.2814,13.5719,3.0,0.249474,113.838381,900.000000,0.277254,0.746995,0.847677,0.101878,190.075119
244.3815,13.5619,3.0,0.249505,113.889227,900.000000,0.277121,0.747173,0.846628,0.101767,190.070686
244.4815,13.5519,3.0,0.249486,113.857900,900.000000,0.277203,0.747063,0.845253,0.101835,190.073418
244.5815,13.5418,3.0,0.249519,113.911221,900.000000,0.277063,0.747249,0.844277,0.101719,190.068769
244.6816,13.5318,3.0,0.249405,113.725765,900.000000,0.277548,0.746602,0.842290,0.102123,190.084938
244.7816,13.5218,3.0,0.249380,113.684628,900.000000,0.277656,0.746459,0.840961,0.102213,190.088524
244.8816,13.5118,3.0,0.249395,113.708380,900.000000,0.277594,0.746542,0.839944,0.102161,190.086453
244.9817,13.5018,3.0,0.249373,113.672733,900.000000,0.277687,0.746418,0.838695,0.102239,190.089561
245.0817,13.4918,3.0,0.249308,113.566321,900.000000,0.277965,0.746046,0.837165,0.102471,190.098839
245.1817,13.4818,3.0,0.249288,113.533674,900.000000,0.278051,0.745933,0.835983,0.102542,190.101685
245.2818,13.4718,3.0,0.249293,113.541112,900.000000,0.278031,0.745959,0.835001,0.102526,190.101036
245.3818,13.4618,3.0,0.249226,113.432372,900.000000,0.278316,0.745579,0.833538,0.102763,190.110517
245.4818,13.4518,3.0,0.249214,113.412399,900.000000,0.278368,0.745510,0.832486,0.102806,190.112258
245.5819,13.4418,3.0,0.249204,113.396066,900.000000,0.278410,0.745453,0.831474,0.102842,190.113682
245.6819,13.4318,3.0,0.249206,113.399536,900.000000,0.278401,0.745465,0.830571,0.102834,190.113380
245.7819,13.4218,3.0,0.249132,113.277160,900.000000,0.278721,0.745038,0.829142,0.103101,190.124049
245.8820,13.4118,3.0,0.249068,113.172426,900.000000,0.278995,0.744673,0.827813,0.103329,190.133180
245.9820,13.4018,3.0,0.249039,113.125382,900.000000,0.279118,0.744509,0.826756,0.103432,190.137281
246.0820,13.3918,3.0,0.249032,113.114425,900.000000,0.279147,0.744471,0.825878,0.103456,190.138237
246.1821,13.3818,3.0,0.249004,113.067444,900.000000,0.279270,0.744307,0.824864,0.103558,190.142333
246.2821,13.3718,3.0,0.249012,113.080608,900.000000,0.279236,0.744353,0.824131,0.103530,190.141185
246.3821,13.3618,3.0,0.248953,112.983666,900.000000,0.279489,0.744015,0.822938,0.103741,190.149637
246.4822,13.3518,3.0,0.248939,112.962284,900.000000,0.279545,0.743940,0.822094,0.103788,190.151501
246.5822,13.3418,3.0,0.248909,112.912575,900.000000,0.279675,0.743767,0.821144,0.103896,190.155835
246.6822,13.3318,3.0,0.248891,112.882664,900.000000,0.279753,0.743662,0.820299,0.103961,190.158443
246.7823,13.3218,3.0,0.248916,112.923783,900.000000,0.279646,0.743806,0.819781,0.103871,190.154858
246.8823,13.3118,3.0,0.248867,112.843287,900.000000,0.279856,0.743525,0.818751,0.104047,190.161876
246.9823,13.3018,3.0,0.248818,112.763096,900.000000,0.280066,0.743245,0.817738,0.104222,190.168867
247.0824,13.2918,3.0,0.248774,112.690912,900.000000,0.280255,0.742994,0.816777,0.104379,190.175160
247.1824,13.2818,3.0,0.248745,112.643556,900.000000,0.280379,0.742828,0.815940,0.104482,190.179289
247.2824,13.2718,3.0,0.248738,112.632443,900.000000,0.280408,0.742790,0.815276,0.104506,190.180258
247.3825,13.2618,3.0,0.248716,112.595693,900.000000,0.280504,0.742662,0.814516,0.104587,190.183462
247.4825,13.2518,3.0,0.248640,112.471127,900.000000,0.280830,0.742227,0.813388,0.104858,190.194322
247.5825,13.2417,3.0,0.248638,112.467956,900.000000,0.280838,0.742216,0.812804,0.104865,190.194598
247.6826,13.2317,3.0,0.248544,112.313779,900.000000,0.281241,0.741678,0.811575,0.105201,190.208040
247.7826,13.2217,3.0,0.248581,112.374785,900.000000,0.281082,0.741891,0.811298,0.105068,190.202721
247.8826,13.2117,3.0,0.248566,112.350760,900.000000,0.281144,0.741807,0.810664,0.105120,190.204816
247.9827,13.2017,3.0,0.248503,112.246723,900.000000,0.281417,0.741445,0.809694,0.105347,190.213886
248.0827,13.1917,3.0,0.248535,112.299251,900.000000,0.281279,0.741628,0.809420,0.105233,190.209307
248.1827,13.1817,3.0,0.248420,112.111690,900.000000,0.281770,0.740974,0.808111,0.105641,190.225659
248.2828,13.1717,3.0,0.248422,112.113585,900.000000,0.281765,0.740980,0.807640,0.105637,190.225494
248.3828,13.1617,3.0,0.248381,112.047521,900.000000,0.281938,0.740750,0.806885,0.105781,190.231254
248.4828,13.1517,3.0,0.248346,111.990540,900.000000,0.282087,0.740551,0.806181,0.105906,190.236221
248.5829,13.1417,3.0,0.248313,111.935729,900.000000,0.282230,0.740360,0.805498,0.106025,190.241000
248.6829,13.1317,3.0,0.248287,111.892342,900.000000,0.282343,0.740209,0.804875,0.106120,190.244783
248.7829,13.1217,3.0,0.248276,111.874582,900.000000,0.282390,0.740147,0.804375,0.106158,190.246331
248.8830,13.1117,3.0,0.248258,111.845929,900.000000,0.282465,0.740047,0.803838,0.106221,190.248829
248.9830,13.1017,3.0,0.248182,111.721453,900.000000,0.282790,0.739613,0.802893,0.106492,190.259682
249.0830,13.0917,3.0,0.248173,111.706523,900.000000,0.282829,0.739561,0.802436,0.106525,190.260983
249.1831,13.0817,3.0,0.248093,111.574534,900.000000,0.283175,0.739100,0.801478,0.106812,190.272491
249.2831,13.0717,3.0,0.248103,111.591462,900.000000,0.283130,0.739159,0.801179,0.106775,190.271015
249.3831,13.0617,3.0,0.248022,111.458288,900.000000,0.283479,0.738695,0.800235,0.107066,190.282625
249.4832,13.0517,3.0,0.248043,111.493829,900.000000,0.283386,0.738819,0.800035,0.106988,190.279527
249.5832,13.0417,3.0,0.248042,111.492425,900.000000,0.283389,0.738814,0.799683,0.106991,190.279649
249.6832,13.0317,3.0,0.247936,111.318080,900.000000,0.283845,0.738206,0.798585,0.107371,190.294849
249.7833,13.0217,3.0,0.247837,111.156544,900.000000,0.284268,0.737643,0.797552,0.107723,190.308933
249.8833,13.0117,3.0,0.247852,111.180455,900.000000,0.284205,0.737726,0.797335,0.107671,190.306848
249.9833,13.0017,3.0,0.247871,111.210845,900.000000,0.284126,0.737832,0.797154,0.107605,190.304198
250.0834,12.9917,3.0,0.247814,111.118005,900.000000,0.284369,0.737508,0.796444,0.107807,190.312292
250.1834,12.9817,3.0,0.247769,111.043609,900.000000,0.284563,0.737249,0.795822,0.107969,190.318779
250.2834,12.9717,3.0,0.247755,111.022124,900.000000,0.284620,0.737174,0.795438,0.108016,190.320652
250.3835,12.9617,3.0,0.247703,110.936160,900.000000,0.284844,0.736874,0.794780,0.108204,190.328146
250.4835,12.9517,3.0,0.247689,110.912792,900.000000,0.284906,0.736793,0.794402,0.108255,190.330184
250.5835,12.9416,3.0,0.247643,110.837571,900.000000,0.285102,0.736530,0.793804,0.108419,190.336742
250.6836,12.9316,3.0,0.247624,110.807109,900.000000,0.285182,0.736424,0.793409,0.108485,190.339398
250.7836,12.9216,3.0,0.247552,110.688120,900.000000,0.285493,0.736009,0.792634,0.108744,190.349772
250.8836,12.9116,3.0,0.247531,110.654335,900.000000,0.285582,0.735891,0.792236,0.108818,190.352717
250.9837,12.9016,3.0,0.247457,110.532348,900.000000,0.285901,0.735466,0.791461,0.109084,190.363352
251.0837,12.8916,3.0,0.247410,110.456005,900.000000,0.286100,0.735200,0.790890,0.109250,190.370008
251.1837,12.8816,3.0,0.247443,110.509537,900.000000,0.285960,0.735386,0.790892,0.109134,190.365341
251.2838,12.8716,3.0,0.247359,110.372878,900.000000,0.286318,0.734910,0.790070,0.109431,190.377256
251.3838,12.8616,3.0,0.247339,110.339933,900.000000,0.286404,0.734795,0.789705,0.109503,190.380128
251.4838,12.8516,3.0,0.247280,110.243252,900.000000,0.286657,0.734458,0.789069,0.109714,190.388557
251.5839,12.8416,3.0,0.247220,110.144874,900.000000,0.286914,0.734115,0.788430,0.109928,190.397134
251.6839,12.8316,3.0,0.247200,110.111645,900.000000,0.287001,0.733999,0.788081,0.110001,190.400031
251.7839,12.8216,3.0,0.247205,110.119555,900.000000,0.286980,0.734026,0.787915,0.109984,190.399341
251.8840,12.8116,3.0,0.247139,110.011945,900.000000,0.287262,0.733651,0.787252,0.110218,190.408723
251.9840,12.8016,3.0,0.247031,109.834807,900.000000,0.287725,0.733033,0.786290,0.110604,190.424167
252.0840,12.7916,3.0,0.247037,109.845589,900.000000,0.287697,0.733071,0.786151,0.110581,190.423227
252.1841,12.7816,3.0,0.247059,109.881212,900.000000,0.287604,0.733195,0.786126,0.110503,190.420121
252.2841,12.7716,3.0,0.246959,109.716932,900.000000,0.288033,0.732622,0.785234,0.110861,190.434444
252.3841,12.7616,3.0,0.246871,109.572905,900.000000,0.288410,0.732120,0.784434,0.111175,190.447000
252.4842,12.7516,3.0,0.246944,109.692672,900.000000,0.288097,0.732538,0.784789,0.110914,190.436559
252.5842,12.7416,3.0,0.246867,109.567016,900.000000,0.288425,0.732099,0.784078,0.111188,190.447514
252.6842,12.7316,3.0,0.246805,109.464063,900.000000,0.288695,0.731740,0.783469,0.111412,190.456490
252.7843,12.7216,3.0,0.246755,109.383452,900.000000,0.288906,0.731459,0.782963,0.111588,190.463518
252.8843,12.7116,3.0,0.246760,109.390394,900.000000,0.288887,0.731484,0.782841,0.111573,190.462912
252.9843,12.7016,3.0,0.246670,109.243228,900.000000,0.289272,0.730970,0.782052,0.111894,190.475743
253.0844,12.6916,3.0,0.246681,109.261591,900.000000,0.289224,0.731034,0.781988,0.111854,190.474142
253.1844,12.6816,3.0,0.246622,109.164942,900.000000,0.289477,0.730697,0.781426,0.112064,190.482568
253.2844,12.6716,3.0,0.246572,109.083524,900.000000,0.289690,0.730413,0.780934,0.112242,190.489667
253.3845,12.6616,3.0,0.246529,109.011831,900.000000,0.289878,0.730163,0.780487,0.112398,190.495917
253.4845,12.6516,3.0,0.246478,108.928882,900.000000,0.290094,0.729874,0.779995,0.112579,190.503149
253.5845,12.6415,3.0,0.246474,108.922800,900.000000,0.290110,0.729853,0.779841,0.112592,190.503679
253.6846,12.6315,3.0,0.246375,108.759952,900.000000,0.290536,0.729285,0.779007,0.112947,190.517877
253.7846,12.6215,3.0,0.246311,108.654641,900.000000,0.290812,0.728918,0.778427,0.113176,190.527058
253.8846,12.6115,3.0,0.246338,108.698797,900.000000,0.290696,0.729072,0.778502,0.113080,190.523209
253.9847,12.6015,3.0,0.246297,108.631795,900.000000,0.290872,0.728838,0.778095,0.113226,190.529050
254.0847,12.5915,3.0,0.246251,108.556227,900.000000,0.291069,0.728574,0.777653,0.113391,190.535638
254.1847,12.5815,3.0,0.246207,108.484409,900.000000,0.291257,0.728324,0.777230,0.113547,190.541900
254.2848,12.5715,3.0,0.246143,108.379632,900.000000,0.291531,0.727959,0.776667,0.113776,190.551035
254.3848,12.5615,3.0,0.246135,108.366499,900.000000,0.291565,0.727913,0.776505,0.113804,190.552180
254.4848,12.5515,3.0,0.246067,108.256144,900.000000,0.291854,0.727528,0.775923,0.114045,190.561801
254.5849,12.5415,3.0,0.246012,108.165199,900.000000,0.292092,0.727211,0.775427,0.114243,190.569730
254.6849,12.5315,3.0,0.245975,108.104928,900.000000,0.292250,0.727001,0.775068,0.114375,190.574984
254.7849,12.5215,3.0,0.246004,108.152362,900.000000,0.292125,0.727166,0.775180,0.114271,190.570849
254.8850,12.5115,3.0,0.245847,107.895228,900.000000,0.292798,0.726269,0.773967,0.114832,190.593267
254.9850,12.5015,3.0,0.245873,107.937456,900.000000,0.292688,0.726417,0.774062,0.114740,190.589585
255.0850,12.4915,3.0,0.245764,107.758845,900.000000,0.293155,0.725794,0.769742,0.115129,190.605157
255.1851,12.4815,3.0,0.245769,107.767570,900.000000,0.293132,0.725824,0.769780,0.115110,190.604397
255.2851,12.4715,3.0,0.245717,107.681329,900.000000,0.293357,0.725523,0.769404,0.115298,190.611916
255.3851,12.4615,3.0,0.245623,107.528637,900.000000,0.293757,0.724991,0.768739,0.115631,190.625228
255.4852,12.4515,3.0,0.245656,107.582071,900.000000,0.293617,0.725177,0.768972,0.115514,190.620569
255.5852,12.4415,3.0,0.245590,107.473202,900.000000,0.293902,0.724798,0.768497,0.115752,190.630061
255.6852,12.4315,3.0,0.245494,107.316684,900.000000,0.294311,0.724252,0.767815,0.116093,190.643707
255.7853,12.4215,3.0,0.245541,107.392921,900.000000,0.294112,0.724518,0.768147,0.115927,190.637060
255.8853,12.4115,3.0,0.245516,107.351850,900.000000,0.294219,0.724374,0.767968,0.116016,190.640641
255.9853,12.4015,3.0,0.245474,107.283624,900.000000,0.294398,0.724136,0.767671,0.116165,190.646589
256.0854,12.3915,3.0,0.245396,107.155947,900.000000,0.294732,0.723691,0.767114,0.116443,190.657720
256.1854,12.3815,3.0,0.245343,107.069047,900.000000,0.294959,0.723388,0.766735,0.116632,190.665297
256.2854,12.3715,3.0,0.245338,107.061764,900.000000,0.294978,0.723363,0.766703,0.116648,190.665932
256.3855,12.3615,3.0,0.245306,107.007955,900.000000,0.295119,0.723175,0.766469,0.116766,190.670623
256.4855,12.3515,3.0,0.245245,106.908863,900.000000,0.295378,0.722830,0.766037,0.116982,190.679262
