case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.3980632545426488,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001758
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,1.2402759101241827,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001776
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.0511457808315754,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001930
case_bench_fmu-001599,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,8.170297014992684,2.2616119092779767,2.2617321149406804,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001599
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,False,1.058930569794029,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001934
case_bench_fmu-001938,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.126068864017725,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001938
case_bench_fmu-001942,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.8996353400871158,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001942
case_bench_fmu-002019,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.6219660760834813,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002019
case_bench_fmu-002241,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.8177467337809503,3.079684178426709,3.520870811798934,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002241
case_bench_fmu-002272,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,False,0.5311586861498654,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002272
case_bench_fmu-002268,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.8493947521783412,0.008991008991008992,0.0948209311861521,0.00948209311861521,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002268
case_bench_fmu-002274,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.7972220731899142,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002274
case_bench_fmu-002288,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.5162263261154294,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002288
case_bench_fmu-002276,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.8651796872727573,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002276
case_bench_fmu-002292,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,False,0.4255572920665145,,,,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002292
case_bench_fmu-002300,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,0.8196727987378836,0.0008199292368592185,0.0014400229241439946,0.001440088294359958,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002300
case_bench_fmu-002296,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.0841784039512277,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002296
case_bench_fmu-002303,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.481291261035949,18.146101471617367,24.643205215062675,3.809219459686213,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002303
case_bench_fmu-002302,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.3307161731645465,0.013050035899081169,0.025081393344828208,0.0005721100335544509,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002302
case_bench_fmu-002306,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.5540398568846285,18.146101471617367,24.643205215062675,3.809219459686213,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002306
case_bench_fmu-002305,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,True,True,True,1.1281191408634186,0.013050035899081169,0.025081393344828208,0.0005721100335544509,True,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002305
case_bench_fmu-002308,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.47430109279230237,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002308
case_bench_fmu-002309,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.6974073881283402,18.146101471617367,24.643205215062675,3.809219459686213,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002309
case_bench_fmu-001524,benchmark_single_fmu_case,complex,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,30.668928699102253,4.307537586207421,4.6888753699884065,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-001524
case_bench_fmu-002311,benchmark_single_fmu_case,simple,1,True,ablation_stage2_semantic_retrieval_only,False,False,True,0.7733626682311296,27.999835987262163,28.16007512887758,1.0,False,,runs/raw/all13_rerun_20260322T144536Z_ablation_stage2_semantic_retrieval_only/case_bench_fmu-002311
