"time","x_m","theta_rad","theta_hat_rad","bias_hat_rps","force_cmd_N","mode"
10.04,0.553023283319376,-150.08903965686682,-149.12899197213127,-1.9205201386356197,-15.0,0.0
10.05,0.5654602920259065,-150.26852178893722,-149.31979997352306,-1.9229201386356198,15.0,0.0
10.06,0.576720872882222,-150.4439322572026,-149.50809743016637,-1.92532013863562,15.0,0.0
10.07,0.5871376271359826,-150.6162726028055,-149.69380786351033,-1.9277201386356202,15.0,0.0
10.08,0.5968713343183206,-150.7862893350325,-149.87688344737393,-1.9301201386356204,15.0,0.0
10.09,0.6059203715710318,-150.95438859199876,-150.05758381182383,-1.9325201386356206,15.0,0.0
10.1,0.6141772235318008,-151.1207464318656,-150.23576481393317,-1.9349201386356207,15.0,0.0
10.11,0.6214791487341691,-151.28545498731427,-150.4118997368904,-1.937320138635621,15.0,0.0
10.12,0.6276482636575004,-151.44865315373843,-150.58530715175849,-1.939720138635621,15.0,0.0
10.13,0.6325177958801299,-151.61060929587745,-150.7567963422358,-1.9421201386356213,15.0,0.0
10.14,0.6359452566667095,-151.77175080414892,-150.92687509073446,-1.9445201386356215,15.0,0.0
10.15,0.6378163394980741,-151.93265415590875,-151.09510655731208,-1.9469201386356216,15.0,0.0
10.16,0.6380601701394419,-152.0940275757972,-151.26198209226706,-1.9493201386356218,15.0,0.0
10.17,0.6368252005205777,-152.25678704970804,-151.42827446797696,-1.951720138635622,15.0,0.0
10.18,0.6341390817752154,-152.42167903175283,-151.5939116861832,-1.9541201386356222,15.0,0.0
10.19,0.6299836771246934,-152.58936521292665,-151.75953011507167,-1.9565201386356224,15.0,0.0
10.2,0.6243803700571827,-152.760434107347,-151.92588586752086,-1.9589201386356225,15.0,0.0
10.21,0.6174052188938213,-152.93531395541225,-152.09331690493548,-1.9613201386356227,15.0,0.0
10.22,0.6092107880302834,-153.11415411305353,-152.2627891268834,-1.963720138635623,15.0,0.0
10.23,0.600047443695685,-153.29668893741604,-152.43408015709198,-1.966120138635623,-15.0,0.0
10.24,0.5898436823598647,-153.48308586162588,-152.60778086629566,-1.9685201386356233,-15.0,0.0
10.25,0.5780571487351771,-153.674499819369,-152.78414248345055,-1.9709201386356234,-15.0,0.0
10.26,0.5644997075466796,-153.87123278593546,-152.96351349747158,-1.9733201386356236,-15.0,0.0
10.27,0.5493738569814263,-154.07240049725306,-153.14686223634143,-1.9757201386356238,-15.0,0.0
10.28,0.5331808971311891,-154.276128787379,-153.3336006528351,-1.978120138635624,-15.0,0.0
10.29,0.5165761277627929,-154.4801046380432,-153.5237128875627,-1.9805201386356241,-15.0,0.0
10.3,0.5002141084630994,-154.68222459341357,-153.7160805497761,-1.9829201386356243,15.0,1.0
10.31,0.4847647548339732,-154.88080235328354,-153.909622442651,-1.9853201386356245,15.0,1.0
10.32,0.47121024660564303,-155.07425857328118,-154.10420225204086,-1.9877201386356247,15.0,1.0
10.33,0.46029913086944274,-155.26225713100902,-154.29770387743793,-1.9901201386356249,15.0,1.0
10.34,0.4524529393083878,-155.44556083819086,-154.49007755020395,-1.992520138635625,-15.0,0.0
10.35,0.44757855699468574,-155.62552643471778,-154.68006978486557,-1.9949201386356252,-15.0,0.0
10.36,0.44489950830455893,-155.803382230284,-154.8678905152331,-1.9973201386356254,-15.0,0.0
10.37,0.44373146337491376,-155.9797605034696,-155.0541004120276,-1.9997201386356256,-15.0,0.0
10.38,0.44349954678546627,-156.15482639175107,-155.2385604381883,-2.002120138635624,-15.0,0.0
10.39,0.44356618341284426,-156.3281842562033,-155.42106809193473,-2.004520138635622,-15.0,0.0
10.4,0.4434584202217735,-156.49935310445332,-155.60170357035705,-2.00692013863562,15.0,0.0
10.41,0.44343886945267946,-156.66925707782778,-155.78032996387853,-2.009320138635618,15.0,0.0
10.42,0.443948650674398,-156.83937310037163,-155.95721575146587,-2.011720138635616,15.0,0.0
10.43,0.4452832052678456,-157.01097202260823,-156.13309633188732,-2.014120138635614,15.0,0.0
10.44,0.4476042976150072,-157.18499508397886,-156.3085359856179,-2.0165201386356117,15.0,0.0
10.45,0.4508955617110302,-157.36185682985405,-156.48397477821882,-2.0189201386356097,15.0,0.0
10.46,0.45500321340674227,-157.54153870527784,-156.66002618147442,-2.0213201386356077,15.0,0.0
10.47,0.45968592092258925,-157.72376552126326,-156.83669919423858,-2.0237201386356056,15.0,0.0
10.48,0.46466448239617675,-157.9082012347846,-157.01452682548836,-2.0261201386356036,15.0,0.0
10.49,0.4696619585909401,-158.09460323905677,-157.1939018240146,-2.0285201386356015,15.0,0.0
10.5,0.4744296798117614,-158.28290428449762,-157.37475978633455,-2.0309201386355995,15.0,0.0
10.51,0.4787609125530237,-158.4732252196782,-157.55724307982578,-2.0333201386355975,15.0,0.0
10.52,0.48249768780888946,-158.66583764293938,-157.74096529344467,-2.0357201386355954,15.0,0.0
10.53,0.4855368684976256,-158.86109244526185,-157.92685367438406,-2.0381201386355934,15.0,0.0
10.54,0.4878405116724175,-159.05931871074617,-158.1143664648031,-2.0405201386355913,15.0,0.0
10.55,0.48945400973768877,-159.26068768559446,-158.30432760251534,-2.0429201386355893,15.0,0.0
10.56,0.49053288002741324,-159.46503702206425,-158.49676514282368,-2.0453201386355873,15.0,0.0
10.57,0.49137216879155426,-159.6716748611612,-158.6915052105907,-2.047720138635585,-15.0,0.0
10.58,0.4920529291575033,-159.88011545440472,-158.88874549873057,-2.050120138635583,-15.0,0.0
10.59,0.49213632293548676,-160.0910051570482,-159.08810829530972,-2.052520138635581,-15.0,0.0
10.6,0.4916777010894372,-160.30373215128319,-159.28975292258207,-2.054920138635579,-15.0,0.0
10.61,0.4909061007315902,-160.517140272834,-159.4935600693718,-2.057320138635577,-15.0,0.0
10.62,0.4901349855845575,-160.72984014427158,-159.6989460489108,-2.059720138635575,-15.0,0.0
10.63,0.4897101552633013,-160.940493466753,-159.90578803267283,-2.062120138635573,-15.0,0.0
10.64,0.4898747758965782,-161.1482456446846,-160.11282418772484,-2.064520138635571,15.0,1.0
10.65,0.4912692187405359,-161.35195036780266,-160.3196001105415,-2.066920138635569,15.0,1.0
10.66,0.4947982334659281,-161.55078922107722,-160.5253653655979,-2.069320138635567,15.0,1.0
10.67,0.5010065707503948,-161.74524412297245,-160.72970950425417,-2.071720138635565,15.0,1.0
10.68,0.5099811208118021,-161.93653140632952,-160.93205938506807,-2.0741201386355628,-15.0,0.0
10.69,0.5209049069472067,-162.12577165371027,-161.13196745833207,-2.0765201386355607,-15.0,0.0
10.7,0.5328787035311973,-162.31330648501904,-161.330090519628,-2.0789201386355587,-15.0,0.0
10.71,0.5450789576379993,-162.49875956825775,-161.52592523007218,-2.0813201386355566,-15.0,0.0
10.72,0.5567058805775933,-162.68113853609702,-161.71946332315247,-2.0837201386355546,-15.0,0.0
10.73,0.5670156450374474,-162.85906789703694,-161.91048449368952,-2.0861201386355526,15.0,0.0
10.74,0.5759769298675015,-163.03254378451268,-162.0988349673429,-2.0885201386355505,15.0,0.0
10.75,0.5839411571220944,-163.20259791344515,-162.28411068145485,-2.0909201386355485,15.0,0.0
10.76,0.591076499863334,-163.36998682463934,-162.46644233061826,-2.0933201386355464,15.0,0.0
10.77,0.5974103755377819,-163.53518918108762,-162.6458521312367,-2.0957201386355444,15.0,0.0
10.78,0.6028797483657251,-163.6985000255465,-162.82254452675804,-2.0981201386355424,15.0,0.0
10.79,0.6073742108282019,-163.86014782223006,-162.9965535619617,-2.1005201386355403,15.0,0.0
10.8,0.6107689471875002,-164.02039488212765,-163.1682346626171,-2.1029201386355383,15.0,0.0
10.81,0.612946028014075,-164.17959874957884,-163.33776890529492,-2.1053201386355362,15.0,0.0
10.82,0.6138054490653505,-164.33823285499847,-163.50542509691945,-2.107720138635534,15.0,0.0
10.83,0.6133746769644406,-164.4970248449072,-163.67121559236597,-2.110120138635532,15.0,0.0
10.84,0.6117830084857011,-164.65682957243945,-163.83580376517077,-2.11252013863553,15.0,0.0
10.85,0.6089835442168805,-164.81823060863914,-163.99977633483806,-2.114920138635528,15.0,0.0
10.86,0.6049451538945759,-164.98181779530933,-164.16353200374516,-2.117320138635526,15.0,0.0
10.87,0.5996662086791494,-165.14815478096756,-164.32741363483854,-2.119720138635524,15.0,0.0
10.88,0.5931840978822703,-165.31771909588915,-164.4920534856456,-2.122120138635522,15.0,0.0
10.89,0.5855899936764486,-165.49081975681517,-164.6579421889162,-2.12452013863552,15.0,0.0
10.9,0.5770491847410725,-165.6674870708532,-164.82513424796633,-2.126920138635518,15.0,0.0
10.91,0.5678194474954248,-165.84735085911092,-164.99431126783935,-2.129320138635516,-15.0,0.0
10.92,0.5578284535865915,-166.03049527994932,-165.16544690662036,-2.131720138635514,-15.0,0.0
10.93,0.5465205737110463,-166.21803354809936,-165.33972098429595,-2.1341201386355118,-15.0,0.0
10.94,0.5336744452887361,-166.41032036577167,-165.51706145477394,-2.1365201386355097,-15.0,0.0
10.95,0.5194385916755194,-166.60662334155097,-165.69708474970605,-2.1389201386355077,-15.0,0.0
10.96,0.5042484765305745,-166.80527424418153,-165.8806009962581,-2.1413201386355056,-15.0,0.0
10.97,0.4886863810064482,-167.0041691590136,-166.0668297541099,-2.1437201386355036,-15.0,0.0
10.98,0.4732062713901903,-167.20166176220113,-166.2551687422087,-2.1461201386355016,-15.0,0.0
10.99,0.45830411284032796,-167.39633270226204,-166.4451781767713,-2.1485201386354995,15.0,1.0
11.0,0.4450581813094019,-167.58617738429285,-166.6357168134688,-2.1509201386354975,15.0,1.0
11.01,0.4342752852878876,-167.77052642246034,-166.82542606497114,-2.1533201386354954,15.0,1.0
11.02,0.4264160038538442,-167.94989074099433,-167.01344051279312,-2.1557201386354934,15.0,1.0
11.03,0.42154081735345045,-168.12545757241259,-167.19995015177122,-2.1581201386354913,-15.0,0.0
11.04,0.4189301619239219,-168.29851711719087,-167.38420190887715,-2.1605201386354893,-15.0,0.0
11.05,0.41786968518606254,-168.4697951035255,-167.5663078047542,-2.1629201386354873,-15.0,0.0
11.06,0.4177624065281794,-168.63951794662475,-167.74616729516873,-2.1653201386354852,-15.0,0.0
11.07,0.4179336855294475,-168.80733106737895,-167.9238120166958,-2.167720138635483,-15.0,0.0
11.08,0.41790547900795194,-168.97277609044372,-168.09928686605477,-2.170120138635481,15.0,0.0
11.09,0.4176974796265754,-169.13618535450806,-168.27271569364555,-2.172520138635479,15.0,0.0
11.1,0.4178798520344946,-169.29919208764048,-168.44472428970283,-2.174920138635477,15.0,0.0
11.11,0.4187794957071456,-169.4630756325818,-168.6152348047161,-2.177320138635475,15.0,0.0
11.12,0.4206660478287773,-169.6290472462138,-168.7844498730179,-2.179720138635473,15.0,0.0
11.13,0.4236426432155018,-169.79786821556198,-168.95306384899186,-2.182120138635471,15.0,0.0
11.14,0.4276552177122551,-169.96981458528748,-169.1221871711031,-2.184520138635469,15.0,0.0
11.15,0.4325319768509397,-170.1447857462431,-169.29235768591482,-2.186920138635467,15.0,0.0
11.16,0.43802857934701483,-170.32247211920094,-169.46363970757383,-2.189320138635465,15.0,0.0
11.17,0.4438718791823806,-170.5025296583034,-169.635899037006,-2.1917201386354628,15.0,0.0
11.18,0.4497945980914124,-170.68471213367394,-169.80996314306262,-2.1941201386354607,15.0,0.0
11.19,0.4555576802093556,-170.86893870144107,-169.98537057020323,-2.1965201386354587,15.0,0.0
11.2,0.46096226169325716,-171.05530142281552,-170.16271311957775,-2.1989201386354567,15.0,0.0
11.21,0.46585606847613975,-171.24402903189738,-170.34216693013022,-2.2013201386354546,15.0,0.0
11.22,0.4701394501439788,-171.435419910225,-170.5232943342766,-2.2037201386354526,15.0,0.0
11.23,0.4737753944722333,-171.62974754234057,-170.70661064633873,-2.2061201386354505,15.0,0.0
11.24,0.4768064955480496,-171.82713388736698,-170.8922283615291,-2.2085201386354485,15.0,0.0
11.25,0.47937947573371215,-172.0273873349488,-171.0802848897715,-2.2109201386354465,15.0,0.0
11.26,0.48177151883155944,-172.22982432823326,-171.2709165180145,-2.2133201386354444,-15.0,0.0
11.27,0.4840350403062809,-172.4340136800573,-171.46407239961667,-2.2157201386354424,-15.0,0.0
11.28,0.4856620458658932,-172.64077821047135,-171.65895922874108,-2.2181201386354403,-15.0,0.0
11.29,0.48643001448404316,-172.8502650079099,-171.85651632317106,-2.2205201386354383,-15.0,0.0
11.3,0.48648463634190847,-173.06156281381612,-172.05643284089976,-2.2229201386354362,-15.0,0.0
11.31,0.48632978031502466,-173.27275776989268,-172.25852709771118,-2.225320138635434,-15.0,0.0
11.32,0.48633523469425405,-173.48239417485794,-172.4621280224453,-2.227720138635432,-15.0,0.0
11.33,0.4867010102484083,-173.6896425807365,-172.66652757335137,-2.23012013863543,15.0,1.0
11.34,0.4882248080440937,-173.89294893535757,-172.8713333183626,-2.232520138635428,15.0,1.0
11.35,0.49185199881810954,-174.09132968172278,-173.0752520121094,-2.234920138635426,15.0,1.0
11.36,0.4981378230456187,-174.285181703636,-173.2775147823515,-2.237320138635424,15.0,1.0
11.37,0.5072410211447451,-174.47567586359983,-173.47787489284048,-2.239720138635422,-15.0,0.0
11.38,0.5184147842971455,-174.66400332133708,-173.67671012635947,-2.24212013863542,-15.0,0.0
11.39,0.5307396926776798,-174.85060321906695,-173.87334374343163,-2.244520138635418,-15.0,0.0
11.4,0.543382666741398,-175.03518134253514,-174.06774027835317,-2.246920138635416,-15.0,0.0
11.41,0.5555411593929337,-175.2168175710995,-174.2602109997868,-2.249320138635414,-15.0,0.0
11.42,0.5664360093780353,-175.39411373142042,-174.45041025305758,-2.2517201386354118,15.0,0.0
11.43,0.575851526639144,-175.56664002492585,-174.637627070054,-2.2541201386354097,15.0,0.0
11.44,0.5841565789498201,-175.7354136506227,-174.82201235302253,-2.2565201386354077,15.0,0.0
11.45,0.5915635756600575,-175.90126802434887,-175.00337057727484,-2.2589201386354056,15.0,0.0
11.46,0.5981351929296761,-176.0647540770105,-175.18152649358782,-2.2613201386354036,15.0,0.0
11.47,0.6038349884315324,-176.22622077052043,-175.3569536332248,-2.2637201386354016,15.0,0.0
11.48,0.6085708936533277,-176.3859251329278,-175.52970763002233,-2.2661201386353995,15.0,0.0
11.49,0.6122293222148705,-176.5441333146512,-175.7003480218991,-2.2685201386353975,15.0,0.0
11.5,0.6146982058573557,-176.7011880365625,-175.86811081978882,-2.2709201386353954,15.0,0.0
11.51,0.6158797121713112,-176.85753691143447,-176.03389187980704,-2.2733201386353934,15.0,0.0
11.52,0.6157489909539967,-177.01380779787522,-176.19777695473647,-2.2757201386353914,15.0,0.0
11.53,0.6144673172791453,-177.1709017871914,-176.36042901944325,-2.2781201386353893,15.0,0.0
11.54,0.6120094291844285,-177.32941706635,-176.52230557362336,-2.2805201386353873,15.0,0.0
11.55,0.6083386955037324,-177.48992805503164,-176.6835357784926,-2.2829201386353852,15.0,0.0
11.56,0.603444335718049,-177.652997680515,-176.84499477812508,-2.285320138635383,15.0,0.0
11.57,0.5973491073571233,-177.8191266348871,-177.0067584006147,-2.287720138635381,15.0,0.0
11.58,0.5901215576740629,-177.98868377284,-177.16976333631374,-2.290120138635379,15.0,0.0
11.59,0.5818935542489551,-178.1618114428554,-177.33445574260188,-2.292520138635377,15.0,0.0
11.6,0.5728822530555912,-178.33830546872082,-177.50063873482466,-2.294920138635375,15.0,0.0
11.61,0.563195661279594,-178.51794754430972,-177.6689457912952,-2.297320138635373,-15.0,0.0
11.62,0.5522879070570623,-178.7018130863787,-177.8400039610943,-2.299720138635371,-15.0,0.0
11.63,0.539791328680983,-178.89064732126263,-178.01343682166427,-2.302120138635369,-15.0,0.0
11.64,0.5257233792373318,-179.08415154048598,-178.19012343014876,-2.304520138635367,-15.0,0.0
11.65,0.5104259276521946,-179.28098376783373,-178.37055964831853,-2.306920138635365,-15.0,0.0
11.66,0.4944563545868245,-179.4791037375071,-178.55398792674978,-2.309320138635363,-15.0,0.0
11.67,0.4783614097775109,-179.67654925175864,-178.74016169006754,-2.3117201386353607,-15.0,0.0
11.68,0.4625112041423072,-179.8720041056467,-178.92813050742546,-2.3141201386353587,15.0,1.0
11.69,0.4477379183641725,-180.0636100310317,-179.11718247348207,-2.3165201386353567,15.0,1.0
11.7,0.4350594754544087,-180.24991055374014,-179.3064852865466,-2.3189201386353546,15.0,1.0
11.71,0.42508999834087224,-180.43090724769343,-179.4943511213817,-2.3213201386353526,15.0,1.0
11.72,0.4181497655807234,-180.60748635822085,-179.68062574039914,-2.3237201386353505,-15.0,0.0
11.73,0.4138722690912231,-180.7809885026446,-179.8651249073682,-2.3261201386353485,-15.0,0.0
11.74,0.41146712373677635,-180.95242577992943,-180.04708865231206,-2.3285201386353465,-15.0,0.0
11.75,0.4103025490617613,-181.12225822715052,-180.22702786389522,-2.3309201386353444,-15.0,0.0
11.76,0.40985411691215906,-181.29055523474787,-180.40499568261916,-2.3333201386353424,-15.0,0.0
11.77,0.40963794653208563,-181.45705937436927,-180.5811095598451,-2.3357201386353403,-15.0,0.0
11.78,0.409263146812273,-181.62140093760826,-180.755556910977,-2.3381201386353383,15.0,0.0
11.79,0.4090455395909271,-181.78460980060942,-180.9275641867054,-2.3405201386353363,15.0,0.0
11.8,0.4094530706490811,-181.94821180052185,-181.09816849678185,-2.342920138635334,15.0,0.0
11.81,0.41073290897901243,-182.11334752452268,-181.26752502558602,-2.345320138635332,15.0,0.0
11.82,0.41307260855961453,-182.28101847835921,-181.43673120315393,-2.34772013863533,15.0,0.0
11.83,0.4164901339202572,-182.45172950341893,-181.60584723329478,-2.350120138635328,15.0,0.0
11.84,0.4208650039063348,-182.62554451319497,-181.7752900602677,-2.352520138635326,15.0,0.0
11.85,0.425981575498487,-182.8022317769881,-181.94581787604287,-2.354920138635324,15.0,0.0
11.86,0.4315748154870366,-182.98144318852488,-182.1177565739584,-2.357320138635322,15.0,0.0
11.87,0.4373703273473471,-183.16287258088548,-182.29115435781978,-2.35972013863532,15.0,0.0
11.88,0.4431128326293511,-183.3463558181013,-182.46599722945098,-2.362120138635318,15.0,0.0
11.89,0.4485827065491931,-183.53190554727442,-182.64267193516926,-2.364520138635316,15.0,0.0
11.9,0.4536043919727336,-183.71969369741106,-182.82151925595048,-2.366920138635314,15.0,0.0
11.91,0.458051995501311,-183.909997820624,-183.0017760055675,-2.3693201386353118,15.0,0.0
11.92,0.46185694656547693,-184.10311948649573,-183.18435137376161,-2.3717201386353097,15.0,0.0
11.93,0.4650214391476434,-184.29927322352736,-183.3688618336282,-2.3741201386353077,15.0,0.0
11.94,0.4676396103237274,-184.4984403806462,-183.55590379917732,-2.3765201386353056,15.0,0.0
11.95,0.46992489820255556,-184.70019178838956,-183.7453450335591,-2.3789201386353036,15.0,0.0
11.96,0.47212091012160634,-184.9037778760739,-183.93745810829643,-2.3813201386353016,-15.0,0.0
11.97,0.4738381840769811,-185.10973539031673,-184.1314232878812,-2.3837201386352995,-15.0,0.0
11.98,0.4746952832651245,-185.31862481933126,-184.3283061376064,-2.3861201386352975,-15.0,0.0
11.99,0.4747228955489868,-185.5298919644614,-184.527599770039,-2.3885201386352954,-15.0,0.0
12.0,0.4744004313792039,-185.74169033892832,-184.72908411135725,-2.3909201386352934,-15.0,0.0
12.01,0.47414527905631415,-185.95238477906923,-184.9322652041029,-2.3933201386352914,-15.0,0.0
12.02,0.4742147421671706,-186.16091121164837,-185.1370429550979,-2.3957201386352893,15.0,1.0
12.03,0.47495790097443175,-186.36634012750878,-185.342294624659,-2.3981201386352873,15.0,1.0
12.04,0.47738469844692416,-186.56714725494115,-185.54694516516616,-2.4005201386352852,15.0,1.0
12.05,0.4822295217400849,-186.76313953453405,-185.74980319220018,-2.402920138635283,15.0,1.0
12.06,0.4898944265167608,-186.95518209272174,-185.95152367154614,-2.405320138635281,-15.0,0.0
12.07,0.5001263660817825,-187.14459404767234,-186.15128656580154,-2.407720138635279,-15.0,0.0
12.08,0.5121050496090369,-187.33228710410566,-186.34852672685622,-2.410120138635277,-15.0,0.0
12.09,0.5249982931054556,-187.5184038150016,-186.54416734719172,-2.412520138635275,-15.0,0.0
12.1,0.5379924190860231,-187.70239398769448,-186.73795452038732,-2.414920138635273,-15.0,0.0
12.11,0.5502858407157925,-187.88311891324398,-186.9299949567258,-2.417320138635271,-15.0,0.0
12.12,0.5613053772237135,-188.05950437423752,-187.11953326383733,-2.419720138635269,15.0,0.0
12.13,0.5713000065402787,-188.23225963752455,-187.30639278841605,-2.422120138635267,15.0,0.0
12.14,0.5805230458547604,-188.40228668888062,-187.4904757963012,-2.424520138635265,15.0,0.0
12.15,0.5890457172385483,-188.57014558294173,-187.67165361374336,-2.426920138635263,15.0,0.0
12.16,0.5968136661144808,-188.73612588430572,-187.85031982582757,-2.4293201386352608,15.0,0.0
12.17,0.6036983812404105,-188.90037375656615,-188.02607928210284,-2.4317201386352587,15.0,0.0
12.18,0.6095403741185991,-189.06302527098276,-188.19998081685668,-2.4341201386352567,15.0,0.0
12.19,0.6141802205624888,-189.22430602297118,-188.3717109315851,-2.4365201386352546,15.0,0.0
12.2,0.6174765322615805,-189.38458078775741,-188.54143676882325,-2.4389201386352526,15.0,0.0
12.21,0.6193133691270257,-189.54435925013365,-188.7091564504741,-2.4413201386352505,15.0,0.0
12.22,0.6196136441071783,-189.7042874713342,-188.87553851956844,-2.4437201386352485,15.0,0.0
12.23,0.6185177096637685,-189.86527256279211,-189.0408263551033,-2.4461201386352465,15.0,0.0
12.24,0.6160577902309823,-190.02805181088203,-189.2059692391271,-2.4485201386352444,15.0,0.0
12.25,0.6122051941082824,-190.1932690874878,-189.37098534701394,-2.4509201386352424,15.0,0.0
12.26,0.6069646489176765,-190.36152647901028,-189.53584574627942,-2.4533201386352403,15.0,0.0
12.27,0.6003859424662795,-190.5333132667798,-189.70165566136492,-2.4557201386352383,15.0,0.0
12.28,0.5925816523492969,-190.7089081508458,-189.86892463075523,-2.4581201386352363,15.0,0.0
12.29,0.5837507566102718,-190.8882509709017,-190.0375948871752,-2.460520138635234,15.0,0.0
12.3,0.5740924342214976,-191.0710355485556,-190.20853115484226,-2.462920138635232,-15.0,0.0
12.31,0.5631698620953761,-191.2581491398904,-190.38201394050057,-2.46532013863523,-15.0,0.0
12.32,0.5505671338495721,-191.45046765370364,-190.5586407622541,-2.467720138635228,-15.0,0.0
12.33,0.5362769497380436,-191.647773825177,-190.73877342162947,-2.470120138635226,-15.0,0.0
12.34,0.5206419652644635,-191.84872621396397,-190.9223564723635,-2.472520138635224,-15.0,0.0
12.35,0.5042417488098669,-192.0512104012966,-191.1091037019055,-2.474920138635222,-15.0,0.0
12.36,0.48772845552221156,-192.25298282245507,-191.29864399629324,-2.47732013863522,-15.0,0.0
12.37,0.47157718211902133,-192.45248716675275,-191.49051185100095,-2.479720138635218,15.0,1.0
12.38,0.4566210183884511,-192.64792489428683,-191.68312017184718,-2.482120138635216,15.0,1.0
12.39,0.44386909706272365,-192.83795407382297,-191.87591023008014,-2.484520138635214,15.0,1.0
12.4,0.43392571282031994,-193.02269984252507,-192.0679298251001,-2.4869201386352118,15.0,1.0
12.41,0.42708559084565806,-193.20316805317088,-192.25828496416258,-2.4893201386352097,-15.0,0.0
12.42,0.42290255648944747,-193.38076112118614,-192.4461517505117,-2.4917201386352077,-15.0,0.0
12.43,0.42059688264792816,-193.55646886733135,-192.63217515472303,-2.4941201386352057,-15.0,0.0
12.44,0.419546219180557,-193.7307331239405,-192.81622549648705,-2.4965201386352036,-15.0,0.0
12.45,0.4192204328391193,-193.90359462516773,-192.99813834873706,-2.4989201386352016,-15.0,0.0
12.46,0.4190940960598,-194.07470266844118,-193.17855024540864,-2.5013201386351995,-15.0,0.0
12.47,0.41882713072087857,-194.24377940636754,-193.35682191982494,-2.5037201386351975,15.0,0.0
12.48,0.4188444642561539,-194.41214461137236,-193.53350862837172,-2.5061201386351954,15.0,0.0
12.49,0.4194989694329516,-194.58112074749744,-193.70878751790673,-2.5085201386351934,15.0,0.0
12.5,0.4210496176407842,-194.75189845981276,-193.88295957335276,-2.5109201386351914,15.0,0.0
12.51,0.4236137913037442,-194.92529049857856,-194.0565320042366,-2.5133201386351893,15.0,0.0
12.52,0.4271409450386327,-195.1015993480624,-194.23026924938645,-2.5157201386351873,15.0,0.0
12.53,0.43145549205440703,-195.28073288515807,-194.40486452969867,-2.5181201386351852,15.0,0.0
12.54,0.4363063190046567,-195.46238685048695,-194.5806465189183,-2.520520138635183,15.0,0.0
12.55,0.4414140949518461,-195.64623233095344,-194.75758995439324,-2.522920138635181,15.0,0.0
12.56,0.4465079063828279,-195.83205373368926,-194.93609141204934,-2.525320138635179,15.0,0.0
12.57,0.45134808783927866,-196.0198147030381,-195.1161875988999,-2.527720138635177,15.0,0.0
12.58,0.4557379432325484,-196.2096597182996,-195.29754967489106,-2.530120138635175,15.0,0.0
12.59,0.4595299811964623,-196.40187033026297,-195.48063088464082,-2.532520138635173,15.0,0.0
12.6,0.46263243476195987,-196.5967896061261,-195.66607448866625,-2.534920138635171,15.0,0.0
12.61,0.4650207220177938,-196.79471695905255,-195.85315608697394,-2.537320138635169,15.0,0.0
12.62,0.4667568757923457,-196.99576738990552,-196.04222402383186,-2.539720138635167,15.0,0.0
12.63,0.46801705913956637,-197.19969260635523,-196.23390415886792,-2.542120138635165,15.0,0.0
12.64,0.4691072278933287,-197.40571861162906,-196.4279220092428,-2.544520138635163,-15.0,0.0
12.65,0.4699505861502893,-197.61368774923602,-196.62464750125187,-2.5469201386351608,-15.0,0.0
12.66,0.47010228192952697,-197.82427734366073,-196.82348189165725,-2.5493201386351587,-15.0,0.0
12.67,0.46967235974891025,-198.03672722998462,-197.0244172154658,-2.5517201386351567,-15.0,0.0
12.68,0.4689483892645582,-198.24971705911258,-197.22794328208815,-2.5541201386351546,-15.0,0.0
12.69,0.4682612936782116,-198.46182169895465,-197.43287180560264,-2.5565201386351526,-15.0,0.0
12.7,0.4679511352669626,-198.67174655990252,-197.63881392804436,-2.5589201386351506,-15.0,0.0
12.71,0.46826924908572665,-198.87867119061548,-197.84546590783594,-2.5613201386351485,15.0,1.0
12.72,0.4700035082022533,-199.0812854830273,-198.05185279635043,-2.5637201386351465,15.0,1.0
12.73,0.47399777378010277,-199.27901042998784,-198.25719269976108,-2.5661201386351444,15.0,1.0
12.74,0.48074089227696326,-199.47249038123584,-198.46079822703564,-2.5685201386351424,-15.0,0.0
12.75,0.49024637287402134,-199.66300384798265,-198.66213882563264,-2.5709201386351404,-15.0,0.0
12.76,0.501763315618599,-199.85166248923272,-198.86087376317178,-2.5733201386351383,-15.0,0.0
12.77,0.5145290318082214,-200.03889710763278,-199.057831503682,-2.5757201386351363,-15.0,0.0
12.78,0.5277433496350484,-200.2244013223821,-199.2533550219139,-2.5781201386351342,-15.0,0.0
12.79,0.5405988128402944,-200.40722460199171,-199.44648484227406,-2.580520138635132,-15.0,0.0
12.8,0.5523664562123193,-200.58608085051685,-199.63749504138826,-2.58292013863513,15.0,0.0
12.81,0.5630795543368774,-200.76119551681674,-199.82636343047653,-2.585320138635128,15.0,0.0
12.82,0.5730397858482397,-200.93355953784842,-200.0122069558744,-2.587720138635126,15.0,0.0
12.83,0.5823499680914602,-201.10380586639891,-200.19485589930053,-2.590120138635124,15.0,0.0
12.84,0.5909677549049909,-201.27225166224602,-200.3753306900702,-2.592520138635122,15.0,0.0
12.85,0.59876097539828,-201.43902630358355,-200.55359160610936,-2.59492013863512,15.0,0.0
12.86,0.6055559567942778,-201.60421954128768,-200.72962213735545,-2.597320138635118,15.0,0.0
12.87,0.6111738665767957,-201.76800116271107,-200.90328989215703,-2.599720138635116,15.0,0.0
12.88,0.6154528461185802,-201.93068735769023,-201.07519647362608,-2.602120138635114,15.0,0.0
12.89,0.6182578532995279,-202.09275590454834,-201.24568972665406,-2.604520138635112,15.0,0.0
