case_id,source_type,case_category,ground_truth_fmu_count,ok,bundle_name,top1_hit,topk_hit,execution_success,execution_time_seconds,mae,rmse,nrmse,decision_correct,error,artifact_root
case_bench_fmu-001594,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.13771634828299284,1.726628048955157,3.435693404710422,0.07984039067313789,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001594
case_bench_fmu-001595,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,0.3000582796521485,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001595
case_bench_fmu-001597,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.23839721689000726,0.003833560320701191,0.0071041089950188594,0.005028469288661886,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001597
case_bench_fmu-001598,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.3683777116239071,0.012638100092564978,0.015611539777336977,0.00541596796116253,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001598
case_bench_fmu-001523,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,False,30.401839296799153,,,,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001523
case_bench_fmu-001600,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4898566398769617,2.1929582507955654e-08,2.8782209430508515e-08,0.0015278527836883337,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001600
case_bench_fmu-001605,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.6455657659098506,6.379679552502482e-15,1.1986962617076869e-14,2.3153345504953964e-15,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001605
case_bench_fmu-001613,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.9913713419809937,2.288495763529679e-17,1.560168661101028e-16,6.1595384727003104e-18,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001613
case_bench_fmu-001621,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.5145413829013705,0.0,0.0,0.0,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001621
case_bench_fmu-001629,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,1.2180334236472845,2.4665713542746886e-11,7.625284618363354e-11,3.0143129765399282e-05,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001629
case_bench_fmu-001657,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2947303936816752,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001657
case_bench_fmu-001661,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.17408514814451337,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001661
case_bench_fmu-001665,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4559187591075897,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001665
case_bench_fmu-001669,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.25491038896143436,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001669
case_bench_fmu-001746,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.24277762975543737,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001746
case_bench_fmu-001750,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.21872340328991413,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001750
case_bench_fmu-001754,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.4228635085746646,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001754
case_bench_fmu-001758,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2963806581683457,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001758
case_bench_fmu-001776,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,3.087511213030666,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001776
case_bench_fmu-001930,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.1894824542105198,0.07273835665401746,0.25552263319217094,0.028411667108221884,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001930
case_bench_fmu-001934,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2417591749690473,0.37376237623762376,0.6103683354749778,0.3024189858049406,False,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001934
case_bench_fmu-001938,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.3969434001483023,0.09306180476619247,0.14074090406296733,0.029453709465792427,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001938
case_bench_fmu-001942,benchmark_single_fmu_case,simple,1,True,current_pipeline,True,True,True,0.2433059522882104,0.00440901124496866,0.009657274213687676,0.00965771260816764,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-001942
case_bench_fmu-002019,benchmark_single_fmu_case,complex,1,True,current_pipeline,True,True,True,2.7817077902145684,6.781304687748312e-09,9.185831251569275e-08,3.609201586188647e-08,True,,runs/raw/all13_rerun_20260322T144536Z_current_pipeline/case_bench_fmu-002019
