time,stage_id,y
3.832,stage1,3
3.833,stage1,3
3.834,stage1,3
3.835,stage1,3
3.836,stage1,3
3.837,stage1,3
3.838,stage1,3
3.839,stage1,3
3.84,stage1,3
3.841,stage1,3
3.842,stage1,3
3.843,stage1,3
3.844,stage1,3
3.845,stage1,3
3.846,stage1,3
3.847,stage1,3
3.848,stage1,3
3.849,stage1,3
3.85,stage1,3
3.851,stage1,3
3.852,stage1,3
3.853,stage1,3
3.854,stage1,3
3.855,stage1,3
3.856,stage1,3
3.857,stage1,3
3.858,stage1,3
3.859,stage1,3
3.86,stage1,3
3.861,stage1,3
3.862,stage1,3
3.863,stage1,3
3.864,stage1,3
3.865,stage1,3
3.866,stage1,3
3.867,stage1,3
3.868,stage1,3
3.869,stage1,3
3.87,stage1,3
3.871,stage1,4
3.872,stage1,4
3.873,stage1,4
3.874,stage1,4
3.875,stage1,4
3.876,stage1,4
3.877,stage1,4
3.878,stage1,4
3.879,stage1,4
3.88,stage1,4
3.881,stage1,4
3.882,stage1,4
3.883,stage1,4
3.884,stage1,4
3.885,stage1,4
3.886,stage1,4
3.887,stage1,4
3.888,stage1,4
3.889,stage1,4
3.89,stage1,4
3.891,stage1,4
3.892,stage1,4
3.893,stage1,4
3.894,stage1,4
3.895,stage1,4
3.896,stage1,4
3.897,stage1,4
3.898,stage1,4
3.899,stage1,4
3.9,stage1,4
3.901,stage1,4
3.902,stage1,4
3.903,stage1,4
3.904,stage1,4
3.905,stage1,4
3.906,stage1,4
3.907,stage1,4
3.908,stage1,4
3.909,stage1,4
3.91,stage1,4
3.911,stage1,4
3.912,stage1,4
3.913,stage1,4
3.914,stage1,4
3.915,stage1,4
3.916,stage1,4
3.917,stage1,4
3.918,stage1,4
3.919,stage1,4
3.92,stage1,4
3.921,stage1,4
3.922,stage1,4
3.923,stage1,4
3.924,stage1,4
3.925,stage1,4
3.926,stage1,4
3.927,stage1,4
3.928,stage1,4
3.929,stage1,4
3.93,stage1,4
3.931,stage1,4
3.932,stage1,4
3.933,stage1,4
3.934,stage1,4
3.935,stage1,4
3.936,stage1,4
3.937,stage1,4
3.938,stage1,4
3.939,stage1,4
3.94,stage1,4
3.941,stage1,4
3.942,stage1,4
3.943,stage1,4
3.944,stage1,4
3.945,stage1,4
3.946,stage1,4
3.947,stage1,4
3.948,stage1,4
3.949,stage1,4
3.95,stage1,4
3.951,stage1,5
3.952,stage1,5
3.953,stage1,5
3.954,stage1,5
3.955,stage1,5
3.956,stage1,5
3.957,stage1,5
3.958,stage1,5
3.959,stage1,5
3.96,stage1,5
3.961,stage1,5
3.962,stage1,5
3.963,stage1,5
3.964,stage1,5
3.965,stage1,5
3.966,stage1,5
3.967,stage1,5
3.968,stage1,5
3.969,stage1,5
3.97,stage1,5
3.971,stage1,5
3.972,stage1,5
3.973,stage1,5
3.974,stage1,5
3.975,stage1,5
3.976,stage1,5
3.977,stage1,5
3.978,stage1,5
3.979,stage1,5
3.98,stage1,5
3.981,stage1,5
3.982,stage1,5
3.983,stage1,5
3.984,stage1,5
3.985,stage1,5
3.986,stage1,5
3.987,stage1,5
3.988,stage1,5
3.989,stage1,5
3.99,stage1,5
3.991,stage1,5
3.992,stage1,5
3.993,stage1,5
3.994,stage1,5
3.995,stage1,5
3.996,stage1,5
3.997,stage1,5
3.998,stage1,5
3.999,stage1,5
4.0,stage1,5
4.001,stage1,5
4.002,stage1,5
4.003,stage1,5
4.004,stage1,5
4.005,stage1,5
4.006,stage1,5
4.007,stage1,5
4.008,stage1,5
4.009,stage1,5
4.01,stage1,5
4.011,stage1,5
4.012,stage1,5
4.013,stage1,5
4.014,stage1,5
4.015,stage1,5
4.016,stage1,5
4.017,stage1,5
4.018,stage1,5
4.019,stage1,5
4.02,stage1,5
4.021,stage1,5
4.022,stage1,5
4.023,stage1,5
4.024,stage1,5
4.025,stage1,5
4.026,stage1,5
4.027,stage1,5
4.028,stage1,5
4.029,stage1,5
4.03,stage1,5
4.031,stage1,5
4.032,stage1,5
4.033,stage1,5
4.034,stage1,5
4.035,stage1,5
4.036,stage1,5
4.037,stage1,5
4.038,stage1,5
4.039,stage1,5
4.04,stage1,5
4.041,stage1,5
4.042,stage1,5
4.043,stage1,5
4.044,stage1,5
4.045,stage1,5
4.046,stage1,5
4.047,stage1,5
4.048,stage1,5
4.049,stage1,5
4.05,stage1,5
4.051,stage1,6
4.052,stage1,6
4.053,stage1,6
4.054,stage1,6
4.055,stage1,6
4.056,stage1,6
4.057,stage1,6
4.058,stage1,6
4.059,stage1,6
4.06,stage1,6
4.061,stage1,6
4.062,stage1,6
4.063,stage1,6
4.064,stage1,6
4.065,stage1,6
4.066,stage1,6
4.067,stage1,6
4.068,stage1,6
4.069,stage1,6
4.07,stage1,6
4.071,stage1,6
4.072,stage1,6
4.073,stage1,6
4.074,stage1,6
4.075,stage1,6
4.076,stage1,6
4.077,stage1,6
4.078,stage1,6
4.079,stage1,6
4.08,stage1,6
4.081,stage1,6
4.082,stage1,6
4.083,stage1,6
4.084,stage1,6
4.085,stage1,6
4.086,stage1,6
4.087,stage1,6
4.088,stage1,6
4.089,stage1,6
4.09,stage1,6
4.091,stage1,6
4.092,stage1,6
4.093,stage1,6
4.094,stage1,6
4.095,stage1,6
4.096,stage1,6
4.097,stage1,6
4.098,stage1,6
4.099,stage1,6
4.1,stage1,6
4.101,stage1,6
4.102,stage1,6
4.103,stage1,6
4.104,stage1,6
4.105,stage1,6
4.106,stage1,6
4.107,stage1,6
4.108,stage1,6
4.109,stage1,6
4.11,stage1,6
4.111,stage1,6
4.112,stage1,6
4.113,stage1,6
4.114,stage1,6
4.115,stage1,6
4.116,stage1,6
4.117,stage1,6
4.118,stage1,6
4.119,stage1,6
4.12,stage1,6
4.121,stage1,6
4.122,stage1,6
4.123,stage1,6
4.124,stage1,6
4.125,stage1,6
4.126,stage1,6
4.127,stage1,6
4.128,stage1,6
4.129,stage1,6
4.13,stage1,6
4.131,stage1,6
4.132,stage1,6
4.133,stage1,6
4.134,stage1,6
4.135,stage1,6
4.136,stage1,6
4.137,stage1,6
4.138,stage1,6
4.139,stage1,6
4.14,stage1,6
4.141,stage1,6
4.142,stage1,6
4.143,stage1,6
4.144,stage1,6
4.145,stage1,6
4.146,stage1,6
4.147,stage1,6
4.148,stage1,6
4.149,stage1,6
4.15,stage1,6
4.151,stage1,6
4.152,stage1,6
4.153,stage1,6
4.154,stage1,6
4.155,stage1,6
4.156,stage1,6
4.157,stage1,6
4.158,stage1,6
4.159,stage1,6
4.16,stage1,6
4.161,stage1,6
4.162,stage1,6
4.163,stage1,6
4.164,stage1,6
4.165,stage1,6
4.166,stage1,6
4.167,stage1,6
4.168,stage1,6
4.169,stage1,6
4.17,stage1,6
4.171,stage1,7
4.172,stage1,7
4.173,stage1,7
4.174,stage1,7
4.175,stage1,7
4.176,stage1,7
4.177,stage1,7
4.178,stage1,7
4.179,stage1,7
4.18,stage1,7
4.181,stage1,7
4.182,stage1,7
4.183,stage1,7
4.184,stage1,7
4.185,stage1,7
4.186,stage1,7
4.187,stage1,7
4.188,stage1,7
4.189,stage1,7
4.19,stage1,7
4.191,stage1,7
4.192,stage1,7
4.193,stage1,7
4.194,stage1,7
4.195,stage1,7
4.196,stage1,7
4.197,stage1,7
4.198,stage1,7
4.199,stage1,7
4.2,stage1,7
4.201,stage1,7
4.202,stage1,7
4.203,stage1,7
4.204,stage1,7
4.205,stage1,7
4.206,stage1,7
4.207,stage1,7
4.208,stage1,7
4.209,stage1,7
4.21,stage1,7
4.211,stage1,7
4.212,stage1,7
4.213,stage1,7
4.214,stage1,7
4.215,stage1,7
4.216,stage1,7
4.217,stage1,7
4.218,stage1,7
4.219,stage1,7
4.22,stage1,7
4.221,stage1,7
4.222,stage1,7
4.223,stage1,7
4.224,stage1,7
4.225,stage1,7
4.226,stage1,7
4.227,stage1,7
4.228,stage1,7
4.229,stage1,7
4.23,stage1,7
4.231,stage1,7
4.232,stage1,7
4.233,stage1,7
4.234,stage1,7
4.235,stage1,7
4.236,stage1,7
4.237,stage1,7
4.238,stage1,7
4.239,stage1,7
4.24,stage1,7
4.241,stage1,7
4.242,stage1,7
4.243,stage1,7
4.244,stage1,7
4.245,stage1,7
4.246,stage1,7
4.247,stage1,7
4.248,stage1,7
4.249,stage1,7
4.25,stage1,7
4.251,stage1,7
4.252,stage1,7
4.253,stage1,7
4.254,stage1,7
4.255,stage1,7
4.256,stage1,7
4.257,stage1,7
4.258,stage1,7
4.259,stage1,7
4.26,stage1,7
4.261,stage1,7
4.262,stage1,7
4.263,stage1,7
4.264,stage1,7
4.265,stage1,7
4.266,stage1,7
4.267,stage1,7
4.268,stage1,7
4.269,stage1,7
4.27,stage1,7
4.271,stage1,7
4.272,stage1,7
4.273,stage1,7
4.274,stage1,7
4.275,stage1,7
4.276,stage1,7
4.277,stage1,7
4.278,stage1,7
4.279,stage1,7
4.28,stage1,7
4.281,stage1,7
4.282,stage1,7
4.283,stage1,7
4.284,stage1,7
4.285,stage1,7
4.286,stage1,7
4.287,stage1,7
4.288,stage1,7
4.289,stage1,7
4.29,stage1,7
4.291,stage1,7
4.292,stage1,7
4.293,stage1,7
4.294,stage1,7
4.295,stage1,7
4.296,stage1,7
4.297,stage1,7
4.298,stage1,7
4.299,stage1,7
4.3,stage1,7
4.301,stage1,7
4.302,stage1,7
4.303,stage1,7
4.304,stage1,7
4.305,stage1,7
4.306,stage1,7
4.307,stage1,7
4.308,stage1,7
4.309,stage1,7
4.31,stage1,7
4.311,stage1,8
4.312,stage1,8
4.313,stage1,8
4.314,stage1,8
4.315,stage1,8
4.316,stage1,8
4.317,stage1,8
4.318,stage1,8
4.319,stage1,8
4.32,stage1,8
4.321,stage1,8
4.322,stage1,8
4.323,stage1,8
4.324,stage1,8
4.325,stage1,8
4.326,stage1,8
4.327,stage1,8
4.328,stage1,8
4.329,stage1,8
4.33,stage1,8
4.331,stage1,8
4.332,stage1,8
4.333,stage1,8
4.334,stage1,8
4.335,stage1,8
4.336,stage1,8
4.337,stage1,8
4.338,stage1,8
4.339,stage1,8
4.34,stage1,8
4.341,stage1,8
4.342,stage1,8
4.343,stage1,8
4.344,stage1,8
4.345,stage1,8
4.346,stage1,8
4.347,stage1,8
4.348,stage1,8
4.349,stage1,8
4.35,stage1,8
4.351,stage1,8
4.352,stage1,8
4.353,stage1,8
4.354,stage1,8
4.355,stage1,8
4.356,stage1,8
4.357,stage1,8
4.358,stage1,8
4.359,stage1,8
4.36,stage1,8
4.361,stage1,8
4.362,stage1,8
4.363,stage1,8
4.364,stage1,8
4.365,stage1,8
4.366,stage1,8
4.367,stage1,8
4.368,stage1,8
4.369,stage1,8
4.37,stage1,8
4.371,stage1,8
4.372,stage1,8
4.373,stage1,8
4.374,stage1,8
4.375,stage1,8
4.376,stage1,8
4.377,stage1,8
4.378,stage1,8
4.379,stage1,8
4.38,stage1,8
4.381,stage1,8
4.382,stage1,8
4.383,stage1,8
4.384,stage1,8
4.385,stage1,8
4.386,stage1,8
4.387,stage1,8
4.388,stage1,8
4.389,stage1,8
4.39,stage1,8
4.391,stage1,8
4.392,stage1,8
4.393,stage1,8
4.394,stage1,8
4.395,stage1,8
4.396,stage1,8
4.397,stage1,8
4.398,stage1,8
4.399,stage1,8
4.4,stage1,8
4.401,stage1,8
4.402,stage1,8
4.403,stage1,8
4.404,stage1,8
4.405,stage1,8
4.406,stage1,8
4.407,stage1,8
4.408,stage1,8
4.409,stage1,8
4.41,stage1,8
4.411,stage1,8
4.412,stage1,8
4.413,stage1,8
4.414,stage1,8
4.415,stage1,8
4.416,stage1,8
4.417,stage1,8
4.418,stage1,8
4.419,stage1,8
4.42,stage1,8
4.421,stage1,8
4.422,stage1,8
4.423,stage1,8
4.424,stage1,8
4.425,stage1,8
4.426,stage1,8
4.427,stage1,8
4.428,stage1,8
4.429,stage1,8
4.43,stage1,8
4.431,stage1,8
4.432,stage1,8
4.433,stage1,8
4.434,stage1,8
4.435,stage1,8
4.436,stage1,8
4.437,stage1,8
4.438,stage1,8
4.439,stage1,8
4.44,stage1,8
4.441,stage1,8
4.442,stage1,8
4.443,stage1,8
4.444,stage1,8
4.445,stage1,8
4.446,stage1,8
4.447,stage1,8
4.448,stage1,8
4.449,stage1,8
4.45,stage1,8
4.451,stage1,8
4.452,stage1,8
4.453,stage1,8
4.454,stage1,8
4.455,stage1,8
4.456,stage1,8
4.457,stage1,8
4.458,stage1,8
4.459,stage1,8
4.46,stage1,8
4.461,stage1,8
4.462,stage1,8
4.463,stage1,8
4.464,stage1,8
4.465,stage1,8
4.466,stage1,8
4.467,stage1,8
4.468,stage1,8
4.469,stage1,8
4.47,stage1,8
4.471,stage1,8
4.472,stage1,8
4.473,stage1,8
4.474,stage1,8
4.475,stage1,8
4.476,stage1,8
4.477,stage1,8
4.478,stage1,8
4.479,stage1,8
4.48,stage1,8
4.481,stage1,8
4.482,stage1,8
4.483,stage1,8
4.484,stage1,8
4.485,stage1,8
4.486,stage1,8
4.487,stage1,8
4.488,stage1,8
4.489,stage1,8
4.49,stage1,8
4.491,stage1,8
4.492,stage1,8
4.493,stage1,8
4.494,stage1,8
4.495,stage1,8
4.496,stage1,8
4.497,stage1,8
4.498,stage1,8
4.499,stage1,8
4.5,stage1,8
4.501,stage1,8
4.502,stage1,8
4.503,stage1,8
4.504,stage1,8
4.505,stage1,8
4.506,stage1,8
4.507,stage1,8
4.508,stage1,8
4.509,stage1,8
4.51,stage1,8
4.511,stage1,8
4.512,stage1,8
4.513,stage1,8
4.514,stage1,8
4.515,stage1,8
4.516,stage1,8
4.517,stage1,8
4.518,stage1,8
4.519,stage1,8
4.52,stage1,8
4.521,stage1,8
4.522,stage1,8
4.523,stage1,8
4.524,stage1,8
4.525,stage1,8
4.526,stage1,8
4.527,stage1,8
4.528,stage1,8
4.529,stage1,8
4.53,stage1,8
4.531,stage1,8
4.532,stage1,8
4.533,stage1,8
4.534,stage1,8
4.535,stage1,8
4.536,stage1,8
4.537,stage1,8
4.538,stage1,8
4.539,stage1,8
4.54,stage1,8
4.541,stage1,9
4.542,stage1,9
4.543,stage1,9
4.544,stage1,9
4.545,stage1,9
4.546,stage1,9
4.547,stage1,9
4.548,stage1,9
4.549,stage1,9
4.55,stage1,9
4.551,stage1,9
4.552,stage1,9
4.553,stage1,9
4.554,stage1,9
4.555,stage1,9
4.556,stage1,9
4.557,stage1,9
4.558,stage1,9
4.559,stage1,9
4.56,stage1,9
4.561,stage1,9
4.562,stage1,9
4.563,stage1,9
4.564,stage1,9
4.565,stage1,9
4.566,stage1,9
4.567,stage1,9
4.568,stage1,9
4.569,stage1,9
4.57,stage1,9
4.571,stage1,9
4.572,stage1,9
4.573,stage1,9
4.574,stage1,9
4.575,stage1,9
4.576,stage1,9
4.577,stage1,9
4.578,stage1,9
4.579,stage1,9
4.58,stage1,9
4.581,stage1,9
4.582,stage1,9
4.583,stage1,9
4.584,stage1,9
4.585,stage1,9
4.586,stage1,9
4.587,stage1,9
4.588,stage1,9
4.589,stage1,9
4.59,stage1,9
4.591,stage1,9
4.592,stage1,9
4.593,stage1,9
4.594,stage1,9
4.595,stage1,9
4.596,stage1,9
4.597,stage1,9
4.598,stage1,9
4.599,stage1,9
4.6,stage1,9
4.601,stage1,9
4.602,stage1,9
4.603,stage1,9
4.604,stage1,9
4.605,stage1,9
4.606,stage1,9
4.607,stage1,9
4.608,stage1,9
4.609,stage1,9
4.61,stage1,9
4.611,stage1,9
4.612,stage1,9
4.613,stage1,9
4.614,stage1,9
4.615,stage1,9
4.616,stage1,9
4.617,stage1,9
4.618,stage1,9
4.619,stage1,9
4.62,stage1,9
4.621,stage1,9
4.622,stage1,9
4.623,stage1,9
4.624,stage1,9
4.625,stage1,9
4.626,stage1,9
4.627,stage1,9
4.628,stage1,9
4.629,stage1,9
4.63,stage1,9
4.631,stage1,9
4.632,stage1,9
4.633,stage1,9
4.634,stage1,9
4.635,stage1,9
4.636,stage1,9
4.637,stage1,9
4.638,stage1,9
4.639,stage1,9
4.64,stage1,9
4.641,stage1,9
4.642,stage1,9
4.643,stage1,9
4.644,stage1,9
4.645,stage1,9
4.646,stage1,9
4.647,stage1,9
4.648,stage1,9
4.649,stage1,9
4.65,stage1,9
4.651,stage1,9
4.652,stage1,9
4.653,stage1,9
4.654,stage1,9
4.655,stage1,9
4.656,stage1,9
4.657,stage1,9
4.658,stage1,9
4.659,stage1,9
4.66,stage1,9
4.661,stage1,9
4.662,stage1,9
4.663,stage1,9
4.664,stage1,9
4.665,stage1,9
4.666,stage1,9
4.667,stage1,9
4.668,stage1,9
4.669,stage1,9
4.67,stage1,9
4.671,stage1,9
4.672,stage1,9
4.673,stage1,9
4.674,stage1,9
4.675,stage1,9
4.676,stage1,9
4.677,stage1,9
4.678,stage1,9
4.679,stage1,9
4.68,stage1,9
4.681,stage1,9
4.682,stage1,9
4.683,stage1,9
4.684,stage1,9
4.685,stage1,9
4.686,stage1,9
4.687,stage1,9
4.688,stage1,9
4.689,stage1,9
4.69,stage1,9
4.691,stage1,9
4.692,stage1,9
4.693,stage1,9
4.694,stage1,9
4.695,stage1,9
4.696,stage1,9
4.697,stage1,9
4.698,stage1,9
4.699,stage1,9
4.7,stage1,9
4.701,stage1,9
4.702,stage1,9
4.703,stage1,9
4.704,stage1,9
4.705,stage1,9
4.706,stage1,9
4.707,stage1,9
4.708,stage1,9
4.709,stage1,9
4.71,stage1,9
4.711,stage1,9
4.712,stage1,9
4.713,stage1,9
4.714,stage1,9
4.715,stage1,9
4.716,stage1,9
4.717,stage1,9
4.718,stage1,9
4.719,stage1,9
4.72,stage1,9
4.721,stage1,9
4.722,stage1,9
4.723,stage1,9
4.724,stage1,9
4.725,stage1,9
4.726,stage1,9
4.727,stage1,9
4.728,stage1,9
4.729,stage1,9
4.73,stage1,9
4.731,stage1,9
4.732,stage1,9
4.733,stage1,9
4.734,stage1,9
4.735,stage1,9
4.736,stage1,9
4.737,stage1,9
4.738,stage1,9
4.739,stage1,9
4.74,stage1,9
4.741,stage1,9
4.742,stage1,9
4.743,stage1,9
4.744,stage1,9
4.745,stage1,9
4.746,stage1,9
4.747,stage1,9
4.748,stage1,9
4.749,stage1,9
4.75,stage1,9
4.751,stage1,9
4.752,stage1,9
4.753,stage1,9
4.754,stage1,9
4.755,stage1,9
4.756,stage1,9
4.757,stage1,9
4.758,stage1,9
4.759,stage1,9
4.76,stage1,9
4.761,stage1,9
4.762,stage1,9
4.763,stage1,9
4.764,stage1,9
4.765,stage1,9
4.766,stage1,9
4.767,stage1,9
4.768,stage1,9
4.769,stage1,9
4.77,stage1,9
4.771,stage1,9
4.772,stage1,9
4.773,stage1,9
4.774,stage1,9
4.775,stage1,9
4.776,stage1,9
4.777,stage1,9
4.778,stage1,9
4.779,stage1,9
4.78,stage1,9
4.781,stage1,9
4.782,stage1,9
4.783,stage1,9
4.784,stage1,9
4.785,stage1,9
4.786,stage1,9
4.787,stage1,9
4.788,stage1,9
4.789,stage1,9
4.79,stage1,9
4.791,stage1,9
4.792,stage1,9
4.793,stage1,9
4.794,stage1,9
4.795,stage1,9
4.796,stage1,9
4.797,stage1,9
4.798,stage1,9
4.799,stage1,9
4.8,stage1,9
4.801,stage1,9
4.802,stage1,9
4.803,stage1,9
4.804,stage1,9
4.805,stage1,9
4.806,stage1,9
4.807,stage1,9
4.808,stage1,9
4.809,stage1,9
4.81,stage1,9
4.811,stage1,9
4.812,stage1,9
4.813,stage1,9
4.814,stage1,9
4.815,stage1,9
4.816,stage1,9
4.817,stage1,9
4.818,stage1,9
4.819,stage1,9
4.82,stage1,9
4.821,stage1,9
4.822,stage1,9
4.823,stage1,9
4.824,stage1,9
4.825,stage1,9
4.826,stage1,9
4.827,stage1,9
4.828,stage1,9
4.829,stage1,9
4.83,stage1,9
4.831,stage1,9
4.832,stage1,9
4.833,stage1,9
4.834,stage1,9
4.835,stage1,9
4.836,stage1,9
4.837,stage1,9
4.838,stage1,9
4.839,stage1,9
4.84,stage1,9
4.841,stage1,9
4.842,stage1,9
4.843,stage1,9
4.844,stage1,9
4.845,stage1,9
4.846,stage1,9
4.847,stage1,9
4.848,stage1,9
4.849,stage1,9
4.85,stage1,9
4.851,stage1,9
4.852,stage1,9
4.853,stage1,9
4.854,stage1,9
4.855,stage1,9
4.856,stage1,9
4.857,stage1,9
4.858,stage1,9
4.859,stage1,9
4.86,stage1,9
4.861,stage1,9
4.862,stage1,9
4.863,stage1,9
4.864,stage1,9
4.865,stage1,9
4.866,stage1,9
4.867,stage1,9
4.868,stage1,9
4.869,stage1,9
4.87,stage1,9
4.871,stage1,9
4.872,stage1,9
4.873,stage1,9
4.874,stage1,9
4.875,stage1,9
4.876,stage1,9
4.877,stage1,9
4.878,stage1,9
4.879,stage1,9
4.88,stage1,9
4.881,stage1,9
4.882,stage1,9
4.883,stage1,9
4.884,stage1,9
4.885,stage1,9
4.886,stage1,9
4.887,stage1,9
4.888,stage1,9
4.889,stage1,9
4.89,stage1,9
4.891,stage1,9
4.892,stage1,9
4.893,stage1,9
4.894,stage1,9
4.895,stage1,9
4.896,stage1,9
4.897,stage1,9
4.898,stage1,9
4.899,stage1,9
4.9,stage1,9
4.901,stage1,9
4.902,stage1,9
4.903,stage1,9
4.904,stage1,9
4.905,stage1,9
4.906,stage1,9
4.907,stage1,9
4.908,stage1,9
4.909,stage1,9
4.91,stage1,9
4.911,stage1,9
4.912,stage1,9
4.913,stage1,9
4.914,stage1,9
4.915,stage1,9
4.916,stage1,9
4.917,stage1,9
4.918,stage1,9
4.919,stage1,9
4.92,stage1,9
4.921,stage1,9
4.922,stage1,9
4.923,stage1,9
4.924,stage1,9
4.925,stage1,9
4.926,stage1,9
4.927,stage1,9
4.928,stage1,9
4.929,stage1,9
4.93,stage1,9
4.931,stage1,9
4.932,stage1,9
4.933,stage1,9
4.934,stage1,9
4.935,stage1,9
4.936,stage1,9
4.937,stage1,9
4.938,stage1,9
4.939,stage1,9
4.94,stage1,9
4.941,stage1,9
4.942,stage1,9
4.943,stage1,9
4.944,stage1,9
4.945,stage1,9
4.946,stage1,9
4.947,stage1,9
4.948,stage1,9
4.949,stage1,9
4.95,stage1,9
4.951,stage1,9
4.952,stage1,9
4.953,stage1,9
4.954,stage1,9
4.955,stage1,9
4.956,stage1,9
4.957,stage1,9
4.958,stage1,9
4.959,stage1,9
4.96,stage1,9
4.961,stage1,9
4.962,stage1,9
4.963,stage1,9
4.964,stage1,9
4.965,stage1,9
4.966,stage1,9
4.967,stage1,9
4.968,stage1,9
4.969,stage1,9
4.97,stage1,9
4.971,stage1,9
4.972,stage1,9
4.973,stage1,9
4.974,stage1,9
4.975,stage1,9
4.976,stage1,9
4.977,stage1,9
4.978,stage1,9
4.979,stage1,9
4.98,stage1,9
4.981,stage1,9
4.982,stage1,9
4.983,stage1,9
4.984,stage1,9
4.985,stage1,9
4.986,stage1,9
4.987,stage1,9
4.988,stage1,9
4.989,stage1,9
4.99,stage1,9
4.991,stage1,9
4.992,stage1,9
4.993,stage1,9
4.994,stage1,9
4.995,stage1,9
4.996,stage1,9
4.997,stage1,9
4.998,stage1,9
4.999,stage1,9
5.0,stage1,9
5.001,stage1,9
5.002,stage1,9
5.003,stage1,9
5.004,stage1,9
5.005,stage1,9
5.006,stage1,9
5.007,stage1,9
5.008,stage1,9
5.009,stage1,9
5.01,stage1,9
5.011,stage1,9
5.012,stage1,9
5.013,stage1,9
5.014,stage1,9
5.015,stage1,9
5.016,stage1,9
5.017,stage1,9
5.018,stage1,9
5.019,stage1,9
5.02,stage1,9
5.021,stage1,9
5.022,stage1,9
5.023,stage1,9
5.024,stage1,9
5.025,stage1,9
5.026,stage1,9
5.027,stage1,9
5.028,stage1,9
5.029,stage1,9
5.03,stage1,9
5.031,stage1,9
5.032,stage1,9
5.033,stage1,9
5.034,stage1,9
5.035,stage1,9
5.036,stage1,9
5.037,stage1,9
5.038,stage1,9
5.039,stage1,9
5.04,stage1,9
5.041,stage1,9
5.042,stage1,9
5.043,stage1,9
5.044,stage1,9
5.045,stage1,9
5.046,stage1,9
5.047,stage1,9
5.048,stage1,9
5.049,stage1,9
5.05,stage1,9
5.051,stage1,9
5.052,stage1,9
5.053,stage1,9
5.054,stage1,9
5.055,stage1,9
5.056,stage1,9
5.057,stage1,9
5.058,stage1,9
5.059,stage1,9
5.06,stage1,9
5.061,stage1,9
5.062,stage1,9
5.063,stage1,9
5.064,stage1,9
5.065,stage1,9
5.066,stage1,9
5.067,stage1,9
5.068,stage1,9
5.069,stage1,9
5.07,stage1,9
5.071,stage1,9
5.072,stage1,9
5.073,stage1,9
5.074,stage1,9
5.075,stage1,9
5.076,stage1,9
5.077,stage1,9
5.078,stage1,9
5.079,stage1,9
5.08,stage1,9
5.081,stage1,9
5.082,stage1,9
5.083,stage1,9
5.084,stage1,9
5.085,stage1,9
5.086,stage1,9
5.087,stage1,9
5.088,stage1,9
5.089,stage1,9
5.09,stage1,9
5.091,stage1,9
5.092,stage1,9
5.093,stage1,9
5.094,stage1,9
5.095,stage1,9
5.096,stage1,9
5.097,stage1,9
5.098,stage1,9
5.099,stage1,9
5.1,stage1,9
5.101,stage1,9
5.102,stage1,9
5.103,stage1,9
5.104,stage1,9
5.105,stage1,9
5.106,stage1,9
5.107,stage1,9
5.108,stage1,9
5.109,stage1,9
5.11,stage1,9
5.111,stage1,9
5.112,stage1,9
5.113,stage1,9
5.114,stage1,9
5.115,stage1,9
5.116,stage1,9
5.117,stage1,9
5.118,stage1,9
5.119,stage1,9
5.12,stage1,9
5.121,stage1,9
5.122,stage1,9
5.123,stage1,9
5.124,stage1,9
5.125,stage1,9
5.126,stage1,9
5.127,stage1,9
5.128,stage1,9
5.129,stage1,9
5.13,stage1,9
5.131,stage1,9
5.132,stage1,9
5.133,stage1,9
5.134,stage1,9
5.135,stage1,9
5.136,stage1,9
5.137,stage1,9
5.138,stage1,9
5.139,stage1,9
5.14,stage1,9
5.141,stage1,9
5.142,stage1,9
5.143,stage1,9
5.144,stage1,9
5.145,stage1,9
5.146,stage1,9
5.147,stage1,9
5.148,stage1,9
5.149,stage1,9
5.15,stage1,9
5.151,stage1,8
5.152,stage1,8
5.153,stage1,8
5.154,stage1,8
5.155,stage1,8
5.156,stage1,8
5.157,stage1,8
5.158,stage1,8
5.159,stage1,8
5.16,stage1,8
5.161,stage1,8
5.162,stage1,8
5.163,stage1,8
5.164,stage1,8
5.165,stage1,8
5.166,stage1,8
5.167,stage1,8
5.168,stage1,8
5.169,stage1,8
5.17,stage1,8
5.171,stage1,8
5.172,stage1,8
5.173,stage1,8
5.174,stage1,8
5.175,stage1,8
5.176,stage1,8
5.177,stage1,8
5.178,stage1,8
5.179,stage1,8
5.18,stage1,8
5.181,stage1,8
5.182,stage1,8
5.183,stage1,8
5.184,stage1,8
5.185,stage1,8
5.186,stage1,8
5.187,stage1,8
5.188,stage1,8
5.189,stage1,8
5.19,stage1,8
5.191,stage1,8
5.192,stage1,8
5.193,stage1,8
5.194,stage1,8
5.195,stage1,8
5.196,stage1,8
5.197,stage1,8
5.198,stage1,8
5.199,stage1,8
5.2,stage1,8
5.201,stage1,8
5.202,stage1,8
5.203,stage1,8
5.204,stage1,8
5.205,stage1,8
5.206,stage1,8
5.207,stage1,8
5.208,stage1,8
5.209,stage1,8
5.21,stage1,8
5.211,stage1,8
5.212,stage1,8
5.213,stage1,8
5.214,stage1,8
5.215,stage1,8
5.216,stage1,8
5.217,stage1,8
5.218,stage1,8
5.219,stage1,8
5.22,stage1,8
5.221,stage1,8
5.222,stage1,8
5.223,stage1,8
5.224,stage1,8
5.225,stage1,8
5.226,stage1,8
5.227,stage1,8
5.228,stage1,8
5.229,stage1,8
5.23,stage1,8
