"time","x_m","v_mps","valve_cmd","spool_u","pA_Pa","pB_Pa"
3.16,0.11311970663211064,-2.7606923671457455,1.0,-0.01755777416781948,2624693.773331183,16522560.387663154
3.17,0.10958439006789887,-3.5831622398848006,1.0,0.0068728926090682665,10415951.375194335,6269099.672433609
3.18,0.10698972306985828,-2.5793947120608394,1.0,0.03168320628741171,21000000.0,100000.0
3.19,0.1068640136340688,-0.10803475718642197,1.0,0.05728448497409562,21000000.0,100000.0
3.2,0.10878768184238863,1.904769438478593,-1.0,0.03228854866234772,19244543.774216063,798127.1738739434
3.21,0.11201977513231273,3.2626177213240197,-1.0,0.006685143740098251,15380155.560953144,5580505.601206443
3.22,0.11555412521522837,3.5372506597090525,-1.0,-0.018115480502342116,3935261.8656041864,20846720.275979973
3.23,0.1168790646277129,1.30494527028387,-1.0,-0.042582610843754906,100000.0,21000000.0
3.24,0.11591119984898887,-0.9675163770498125,-0.10155909452820788,-0.04334569871248357,100000.0,20643172.338619366
3.25,0.11311576100824232,-2.7595000999092623,1.0,-0.017861088024324914,2635024.981405112,16492977.904326074
3.26,0.10953976624939578,-3.5890720305580768,1.0,0.007370345714614361,10557761.929056367,6091541.530861396
3.27,0.10700729958504195,-2.5786711014862584,1.0,0.0317955295340833,21000000.0,100000.0
3.28,0.10685744886630708,-0.12790348520553163,1.0,0.05677609072392519,21000000.0,100000.0
3.29,0.10877814570507964,1.9099046873493672,-1.0,0.03233763560634485,19228247.94174057,815626.6745758719
3.3,0.11204541720164189,3.2620448140315714,-1.0,0.007174057342531202,15321001.650468735,5624636.680739835
3.31,0.11556050947317054,3.543254130217094,-1.0,-0.018320874033143565,3924943.9170109667,20885806.203959443
3.32,0.11685351265523289,1.2961978781940906,-1.0,-0.04300406440582901,100000.0,21000000.0
3.33,0.11591645566253539,-0.9652526667286994,-0.10363541844747948,-0.043070042026384876,100000.0,20676018.02197862
3.34,0.11315065867544638,-2.7539240080324743,1.0,-0.018285860492773552,2630532.453846679,16477409.891176712
3.35,0.10952843547913411,-3.5864318265345227,1.0,0.007222485392620319,10533321.789908316,6123612.826474415
3.36,0.10699371258394673,-2.555715076547229,1.0,0.03228092459292689,21000000.0,100000.0
3.37,0.10687212796450801,-0.13268105368998162,1.0,0.05675016420686199,21000000.0,100000.0
3.38,0.10875427310402369,1.8960299296179608,-1.0,0.03187502608881501,19294008.45483977,756378.650390054
3.39,0.11204477984928575,3.2631027093960063,-1.0,0.007356397878898947,15285140.607671348,5655767.562258934
3.4,0.11557597693600946,3.5353251434113018,-1.0,-0.017933285277704672,3979642.3996890243,20777840.727045164
3.41,0.11685322669690278,1.2945339113781849,-1.0,-0.0432986790212062,100000.0,21000000.0
3.42,0.115887772055735,-0.9709880020189496,-0.08377947256980356,-0.04266123592843261,100000.0,20692054.020577867
3.43,0.11316394171406818,-2.7532951885009522,1.0,-0.018145584048688684,2620095.6101120836,16497097.153674167
3.44,0.10956216035576787,-3.5812172101954505,1.0,0.006789332203385887,10414365.880344013,6273956.347211791
3.45,0.10697690196168842,-2.551976168612864,1.0,0.03227726941423874,21000000.0,100000.0
3.46,0.1068810817454484,-0.1165162878495094,1.0,0.05718479586859866,21000000.0,100000.0
3.47,0.10875771548982234,1.8886987847733132,-1.0,0.03173467929995249,19321882.31104169,728868.8751155285
3.48,0.11202278960449429,3.2638115929642924,-1.0,0.006971779693986047,15328063.320027301,5625135.562204763
3.49,0.11557463712854808,3.5282335815369117,-1.0,-0.017655854331635232,4002940.3990812413,20715821.43063802
3.5,0.11687428156534803,1.30105883780872,-1.0,-0.04302543149057726,100000.0,21000000.0
3.51,0.11587860658358297,-0.9737348156975378,-0.07894516152079234,-0.04282814140494768,100000.0,20667197.320619736
3.52,0.11313585652059989,-2.7582739951478716,1.0,-0.01773217963171661,2622178.4902966814,16516248.52083104
3.53,0.10958091540450934,-3.58206720165674,1.0,0.0068060744560604555,10404535.476376716,6284304.854359947
3.54,0.10698456996335372,-2.570270858928297,1.0,0.03187226060366101,21000000.0,100000.0
3.55,0.10687099885965284,-0.1088962529629538,1.0,0.05730256575823356,21000000.0,100000.0
3.56,0.10877878762189765,1.8986952318048624,-1.0,0.0320915830625054,19272936.218590524,772430.5026349002
3.57,0.11201922155811153,3.2630604372468204,-1.0,0.0067451902878718495,15366893.266384099,5592403.111556824
3.58,0.11556110943869548,3.533611770199387,-1.0,-0.017941002135811922,3959244.172579849,20798779.439502053
3.59,0.11688023442971364,1.3044038047488198,-1.0,-0.04269330491645209,100000.0,21000000.0
3.6,0.11590016739990622,-0.9698390376925863,-0.09371153447603353,-0.04319439562982995,100000.0,20648411.718404464
3.61,0.11311967590332067,-2.7596654850166393,1.0,-0.017773794518481975,2631102.4753457266,16502477.87292037
3.62,0.10955563893293671,-3.5868742523026436,1.0,0.007188074057665653,10506740.938044861,6155292.179175392
3.63,0.107001034058335,-2.5775825072978877,1.0,0.0317840155684049,21000000.0,100000.0
3.64,0.1068613144184263,-0.1210936341967015,1.0,0.0569555520013057,21000000.0,100000.0
3.65,0.10878116574178802,1.907479142941272,-1.0,0.032300479040413776,19236840.212372564,806890.0482169919
3.66,0.11203693957315827,3.2622792693964904,-1.0,0.007008917714029297,15340147.210385516,5610699.3153417
3.67,0.11555972577597146,3.5405776339278723,-1.0,-0.018223290999452045,3932056.261991773,20865147.91475173
3.68,0.11686318992998723,1.299171464558563,-1.0,-0.04286918655590802,100000.0,21000000.0
3.69,0.11591378234088935,-0.9663513096428566,-0.10194491716974641,-0.043146307350718595,100000.0,20665271.04673974
3.7,0.1131394582977246,-2.755919646146774,1.0,-0.01812560175359633,2631624.5911959577,16483870.75221489
3.71,0.1095346622703251,-3.587145354966701,1.0,0.007255515895094725,10536656.875665272,6118781.697064847
3.72,0.10699834088100679,-2.56368538424958,1.0,0.032108068050529216,21000000.0,100000.0
3.73,0.10686800894922634,-0.1300060846552289,1.0,0.05678549033695151,21000000.0,100000.0
3.74,0.10876360174933619,1.9005755867730607,-1.0,0.03203255352157413,19272045.864973273,776040.4576187065
3.75,0.11204459108997175,3.2627417886854415,-1.0,0.007275367107439486,15299668.942459991,5643466.2188574225
3.76,0.11557092523265207,3.5377570571694066,-1.0,-0.018057942852886748,3961283.0149295162,20813384.015849374
3.77,0.116854976895378,1.2954773163263287,-1.0,-0.04317638063307578,100000.0,21000000.0
3.78,0.11589805888444771,-0.9691062629019305,-0.09059916159127201,-0.042813999188869384,100000.0,20685157.006212287
3.79,0.1131582187246544,-2.7538103624648906,1.0,-0.018172626226208355,2623935.6221658317,16490963.498993762
3.8,0.10955159622374187,-3.583135152527148,1.0,0.006945487973993844,10456519.157140058,6220378.887072407
3.81,0.10698375594529688,-2.554102567083576,1.0,0.03226091183465624,21000000.0,100000.0
3.82,0.10687791610751213,-0.12193448382200245,1.0,0.05703486242658129,21000000.0,100000.0
3.83,0.10875819220934105,1.8919305113509473,-1.0,0.03180652969277104,19308917.505439714,741386.0199157539
3.84,0.11203100381711921,3.263501262238436,-1.0,0.007097825005956869,15314615.617170723,5634556.639817773
3.85,0.11557492412035189,3.5309586956732524,-1.0,-0.017766910776803174,3992768.4079913795,20741518.098018505
3.86,0.11686748711336313,1.2988650721634252,-1.0,-0.04310612681723891,100000.0,21000000.0
3.87,0.11588341148369392,-0.9725680688998701,-0.0814250978993516,-0.042785258612337576,100000.0,20675273.698046047
3.88,0.1131455608825394,-2.7565765176321158,1.0,-0.017881934665726407,2621881.0011273404,16508563.204035975
3.89,0.109573179444932,-3.5820473503060493,1.0,0.006822038827791213,10413996.92650213,6272989.36845923
3.9,0.10698315886378465,-2.564084784843563,1.0,0.03201288744390693,21000000.0,100000.0
3.91,0.10687459417683728,-0.11214272638002631,1.0,0.05724555969797459,21000000.0,100000.0
3.92,0.10877178666773199,1.8955254427640864,-1.0,0.031973612593127754,19288756.09775098,758466.2613575152
3.93,0.11202189970024419,3.263277068014079,-1.0,0.0068424268536132,15351251.756417748,5605376.309793262
3.94,0.11556631056345858,3.531993877688906,-1.0,-0.017852464067951712,3973646.9462455455,20772258.185879026
3.95,0.11687763222233385,1.302935006767266,-1.0,-0.042819816563378924,100000.0,21000000.0
3.96,0.11589351311927241,-0.9710699789017556,-0.08883848493256208,-0.04305980947676649,100000.0,20656061.847216368
3.97,0.11312676813394112,-2.7590140313534572,1.0,-0.017774516055824634,2627942.884133198,16506486.91298352
3.98,0.10956409819548642,-3.5851583570196333,1.0,0.0070539675098821725,10471439.836971562,6199746.184710523
3.99,0.10699528637306319,-2.5741292638328455,1.0,0.03183464314401521,21000000.0,100000.0
4.0,0.10686555297288747,-0.1171688191868232,1.0,0.057071595303173565,21000000.0,100000.0
4.01,0.10877987910779097,1.9040334167016097,-1.0,0.03221407588289001,19251280.780767072,793229.0777485346
4.02,0.11203132448688695,3.2625707945031546,-1.0,0.006927459668849112,15347696.334359698,5605835.947885454
4.03,0.11556112857124039,3.53787166320458,-1.0,-0.018111878055620964,3943516.057595603,20838284.7342619
4.04,0.11686926427828062,1.3008669890915345,-1.0,-0.0428203189202737,100000.0,21000000.0
4.05,0.11590837061458874,-0.9677674088163561,-0.09837895917120143,-0.043145182401900635,100000.0,20660299.2767249
4.06,0.1131336471993468,-2.7571671143358536,1.0,-0.018001297211260682,2631034.8963768217,16490801.440836579
4.07,0.10954324226309628,-3.5868812440713747,1.0,0.007217744309148115,10522476.994583128,6136198.903830687
4.08,0.10699894739932247,-2.5682261900785157,1.0,0.031998618342476685,21000000.0,100000.0
4.09,0.10686642631346104,-0.12631198050521153,1.0,0.05686132642351395,21000000.0,100000.0
4.1,0.10877000695781493,1.902625682225262,-1.0,0.032117935789254266,19261194.99947686,785430.4309954447
4.11,0.11204150664726101,3.2626026593888335,-1.0,0.007171848227359688,15314800.25443949,5631399.647157513
4.12,0.1155673924108462,3.5384018679799545,-1.0,-0.018102331172075693,3952435.5002216697,20828280.83153402
4.13,0.1168588293052904,1.2969634451661225,-1.0,-0.043061457870840605,100000.0,21000000.0
4.14,0.11590331544451817,-0.9682814765616259,-0.09427181431784604,-0.04293245223566552,100000.0,20677519.567345
4.15,0.11315099190329284,-2.754743174819531,1.0,-0.01813925356494519,2626631.3784805834,16489309.068531623
4.16,0.10954689414730423,-3.5845252030468133,1.0,0.007051017809370466,10483238.288652405,6186299.525961475
4.17,0.10698921864254214,-2.5579768239540166,1.0,0.0321950967236559,21000000.0,100000.0
4.18,0.10687447088740355,-0.12436669804995315,1.0,0.05695525776957757,21000000.0,100000.0
4.19,0.10876113780908966,1.8952673154317927,-1.0,0.03189779296622962,19294410.716945678,754922.2496304029
4.2,0.11203574811897711,3.2632065194280453,-1.0,0.007149762916525089,15310961.45841466,5636404.696633148
4.21,0.1155732946735421,3.533430125482175,-1.0,-0.01787562485419579,3980536.641262127,20768854.4441908
4.22,0.11686374589018779,1.297852249798039,-1.0,-0.04311607819459064,100000.0,21000000.0
4.23,0.11588939529916191,-0.9712650388824562,-0.08506788549804023,-0.04280782090215593,100000.0,20677958.166846834
4.24,0.11314947962151353,-2.7556976041051966,1.0,-0.017981881428641967,2622908.826324922,16501988.846456662
4.25,0.1095650400148288,-3.58262192574968,1.0,0.006879807370439042,10432704.960429208,6249688.5531191155
4.26,0.1069842452193753,-2.560975640337479,1.0,0.03209365925446282,21000000.0,100000.0
4.27,0.10687559044164685,-0.11588877917255402,1.0,0.05716192895871943,21000000.0,100000.0
4.28,0.10876752940156569,1.894653253434245,-1.0,0.031925498832532255,19294139.252346538,754057.9410885558
4.29,0.11202590348966661,3.2633155829227323,-1.0,0.006939643015681625,15337714.096366439,5616068.104139095
4.3,0.11556939397881821,3.5318815997950255,-1.0,-0.017833506153958047,3979204.2478537057,20764179.958586913
4.31,0.11687372647815285,1.3013407118177245,-1.0,-0.042923295217118726,100000.0,21000000.0
4.32,0.11589084105607991,-0.9714405326499831,-0.08667103492650208,-0.04296485249123266,100000.0,20663249.760783646
4.33,0.11313403879349038,-2.7580653037045293,1.0,-0.01782331337499886,2625924.323583241,16506483.815365933
4.34,0.10956658487882023,-3.584115678294458,1.0,0.006978020039040203,10453128.446495745,6223067.557202067
4.35,0.10699124591192927,-2.5701467750623928,1.0,0.03190840668040661,21000000.0,100000.0
4.36,0.10686908809674497,-0.11579419859452367,1.0,0.0571244286895088,21000000.0,100000.0
4.37,0.10877668031576941,1.9008984120831633,-1.0,0.03212288256166015,19265253.097220525,780335.810681762
4.38,0.11202863898340279,3.2628214387712875,-1.0,0.00690952336617455,15347258.35174484,5607018.807039254
4.39,0.11556349090380505,3.5357497575308487,-1.0,-0.018017322597759088,3954894.002543006,20813860.83933436
4.4,0.11687198005258892,1.3014335355851756,-1.0,-0.04283102595688658,100000.0,21000000.0
4.41,0.11590286560727642,-0.969008208908503,-0.09468098624558374,-0.04310249445169977,100000.0,20659671.09296704
4.42,0.11313221805636453,-2.757716191725345,1.0,-0.017926050854174543,2629681.7882042886,16496333.313460324
4.43,0.10955107959455299,-3.586157499845653,1.0,0.007151132784048407,10502339.09343252,6161304.295385847
4.44,0.10699732399365165,-2.5698495437238424,1.0,0.03194907701592058,21000000.0,100000.0
4.45,0.10686668445887988,-0.12288084734426219,1.0,0.05694276665389212,21000000.0,100000.0
4.46,0.10877334101493781,1.902785700343562,-1.0,0.03214246032134104,19259165.866905794,786819.5064617551
4.47,0.11203770029581818,3.262615421606201,-1.0,0.00708235855244875,15326480.10446208,5622450.218327889
4.48,0.11556558143976084,3.537936596531903,-1.0,-0.018093642428323647,3950727.643783914,20828718.006003805
4.49,0.11686298649300449,1.2984059693716583,-1.0,-0.04297682363992926,100000.0,21000000.0
4.5,0.11590463665029893,-0.9682366352348448,-0.09533763490081304,-0.04300356184177779,100000.0,20671314.909641106
4.51,0.11314472234204158,-2.755686722414352,1.0,-0.018080540130092207,2628059.531313569,16490489.157098511
4.52,0.10954662151027497,-3.5852871633600545,1.0,0.007103147921090833,10494995.062663758,6171162.474242497
4.53,0.10699263488023684,-2.561814594705067,1.0,0.032119396220364055,21000000.0,100000.0
4.54,0.10687176659890438,-0.12463769631513344,1.0,0.056931844131079865,21000000.0,100000.0
4.55,0.1087648238278558,1.8979085119302432,-1.0,0.03197920982932706,19282324.538277924,765967.8643558221
4.56,0.11203751623907911,3.262988149098659,-1.0,0.0071481364935428796,15313584.919812996,5633657.469538141
4.57,0.11557108557939523,3.5351461525344074,-1.0,-0.017955862132975647,3970271.2300612964,20790217.667321328
4.58,0.11686260379946013,1.2977114767038076,-1.0,-0.04308582874153136,100000.0,21000000.0
4.59,0.1158946176048466,-0.9702039943150349,-0.08846188307407221,-0.0428600099355323,100000.0,20677106.1535107
4.6,0.11314940566648365,-2.755469747672523,1.0,-0.01803113215463044,2624400.574894731,16497559.506583586
4.61,0.10955861677380177,-3.5833959044116055,1.0,0.00694732683945893,10452215.469374605,6225138.326814894
4.62,0.10698652035808079,-2.5603222871489013,1.0,0.03212168938324099,21000000.0,100000.0
4.63,0.10687499324157729,-0.11895457840696677,1.0,0.05708527434965904,21000000.0,100000.0
4.64,0.10876580914458213,1.8952013781484145,-1.0,0.031925810681490446,19292723.118683204,755749.66860473
4.65,0.11202973314378406,3.2632474108600764,-1.0,0.007014413341235266,15328453.636479968,5623040.256448926
4.66,0.11557063978772146,3.532613685527931,-1.0,-0.01785711535807883,3978596.1069939677,20768126.826291274
4.67,0.11687011024361402,1.300066158267256,-1.0,-0.042988860186240055,100000.0,21000000.0
4.68,0.11589103195181077,-0.9712539040149664,-0.08650252511543677,-0.04291457468457986,100000.0,20668435.0558716
4.69,0.11313963898426702,-2.757198399547266,1.0,-0.017885465060906568,2625022.4503450035,16504350.262560908
4.7,0.10956535731740606,-3.5836776170651437,1.0,0.006951135948102205,10448203.621356552,6229563.383197637
4.71,0.10698910791398361,-2.566790171973359,1.0,0.031977911868081056,21000000.0,100000.0
4.72,0.1068714447693038,-0.11615915433285418,1.0,0.057129603544341,21000000.0,100000.0
4.73,0.1087732986450442,1.898719630815966,-1.0,0.032052136960172596,19275450.94047916,771105.1792620411
4.74,0.11202821554022731,3.2629874459058277,-1.0,0.0069296445271919485,15342684.391598009,5611132.943433796
4.75,0.11556583238163924,3.534444910768454,-1.0,-0.017954377764119706,3963516.1253423616,20796573.791566852
4.76,0.11687227716307783,1.3012564605318508,-1.0,-0.0428711073786545,100000.0,21000000.0
4.77,0.11589866048693519,-0.9698618078360517,-0.09178918362993338,-0.04304714741973455,100000.0,20661564.65261731
4.78,0.11313358451900073,-2.7577469759858677,1.0,-0.017896120216554214,2628233.4893736904,16499710.294337016
4.79,0.10955657350906708,-3.585376927006054,1.0,0.007086085648837545,10484161.585865142,6184123.7433658615
4.8,0.106994968107207,-2.5695418216482775,1.0,0.03194309746241776,21000000.0,100000.0
4.81,0.10686790451384355,-0.12039226676893433,1.0,0.057008268142096724,21000000.0,100000.0
4.82,0.10877424468843667,1.9018749860582105,-1.0,0.03212785587123343,19262440.184823103,783507.7183465081
4.83,0.1120344830729863,3.262705606703975,-1.0,0.007022688550051441,15333393.153638583,5617411.397524043
4.84,0.1155651788560247,3.5369880637931255,-1.0,-0.01805855770146409,3953281.645286439,20821274.86230477
4.85,0.11686631091290656,1.2994654785524795,-1.0,-0.04292919566203504,100000.0,21000000.0
4.86,0.1159035830738092,-0.9686138370312798,-0.09476859362009282,-0.043032334237043474,100000.0,20667383.632883675
4.87,0.11314047624050594,-2.756418997335072,1.0,-0.018021726221025255,2628472.391914337,16492949.690966712
4.88,0.10954888943377655,-3.585515830831601,1.0,0.0071132653639438825,10495656.301190889,6170088.391247515
4.89,0.10699412145012581,-2.5646606953448075,1.0,0.032057612797789646,21000000.0,100000.0
4.9,0.10687015922080823,-0.12370160473092451,1.0,0.056943835556146405,21000000.0,100000.0
4.91,0.10876804775600225,1.8995448978578824,-1.0,0.03203589204252232,19274425.411942754,773037.6604393437
4.92,0.11203728978217055,3.262862917106803,-1.0,0.007118123505752708,15318944.098112019,5629109.572420333
4.93,0.11556913063514823,3.536031522765319,-1.0,-0.018001156150891116,3963572.550257804,20803149.810920406
4.94,0.11686318414914565,1.2980817297567397,-1.0,-0.043041031653393846,100000.0,21000000.0
4.95,0.11589814917425213,-0.9695433938219531,-0.0908631167194276,-0.04291468628755371,100000.0,20674585.565724306
4.96,0.11314727850553599,-2.75563842868931,1.0,-0.01804167795794867,2625762.739937924,16495313.32508585
4.97,0.10955465316397703,-3.584098792161986,1.0,0.0070042376739509055,10467591.477946604,6205681.773440737
4.98,0.10698892799866125,-2.5611641572532955,1.0,0.032114180502547746,21000000.0,100000.0
4.99,0.10687371536967985,-0.12088749083325645,1.0,0.057031585548026335,21000000.0,100000.0
5.0,0.10876589849519205,1.8963712876109504,-1.0,0.031951872346926695,19288030.027890466,760277.5701354191
5.01,0.11238400954532396,3.2101516220287865,-1.0,0.013089476147702492,14923473.697951753,5768959.225507888
5.02,0.11414063238723167,3.401130895624968,-1.0,-0.031387411900498145,1986005.9620877039,21000000.0
5.03,0.11361370801354158,1.1700233320368345,-1.0,-0.05450783150381488,100000.0,21000000.0
5.04,0.11185042414997248,-0.9020511641673572,-0.2582671335263389,-0.05870584409419593,100000.0,19268216.475850273
5.05,0.10666937537720449,-2.69333095760999,1.0,-0.022884123494557408,3210981.279908404,17668838.378282797
5.06,0.10431211139594365,-3.351785988263389,1.0,0.003712013955261176,9044570.862101257,8444944.741285387
5.07,0.10283820621793828,-2.2664018711186302,1.0,0.037655795388875694,21000000.0,100000.0
5.08,0.10433215432122883,0.11133341261429619,1.0,0.06295043356214589,21000000.0,100000.0
5.09,0.10646694949017305,1.7378346300812408,-1.0,0.025721033557261137,20183319.602541745,100000.0
5.1,0.10821202210413086,3.089325743976662,-1.0,-0.00711244794534302,15958665.981516346,6597964.867486637
5.11,0.11042177574334071,3.651353708744038,-1.0,-0.030208699680498254,900657.42036861,21000000.0
5.12,0.11160896853965974,1.4393671595099229,-1.0,-0.05095702168610937,100000.0,21000000.0
5.13,0.10803973884759502,-1.213029832382662,0.41098064420951497,-0.04564330887406064,100000.0,19207495.857791916
5.14,0.10691198299880222,-2.375173631227458,1.0,-0.029853212891377046,2272924.9043138037,17059913.605877005
5.15,0.10345964266289849,-3.3505354745731752,1.0,0.001491363625281683,8762896.294924563,9531940.677788394
5.16,0.10192234626140827,-2.521726608946453,1.0,0.031108674297013507,21000000.0,100000.0
5.17,0.10340852329647625,0.2818597797741651,1.0,0.0654358167090733,21000000.0,100000.0
5.18,0.1063735902017013,1.9309835900917385,-1.0,0.032219686391669174,19276155.983694386,743042.726495032
5.19,0.11019487878562681,3.328399214721366,-1.0,0.005832676994781905,15258492.571375836,5695128.303130635
5.2,0.11420979646153459,3.555615828914169,-1.0,-0.01769507890504416,3630316.490342291,20974071.142020635
5.21,0.11590735236834389,1.368112039615346,-1.0,-0.040414965933471825,100000.0,21000000.0
5.22,0.1150968093597955,-0.9434605970731624,-0.08265591237816405,-0.04421426340178594,100000.0,20600349.69947161
5.23,0.11244221804937471,-2.739307106006251,1.0,-0.01774045462172641,2612268.4378597797,16544699.556717696
5.24,0.10899235428123075,-3.590552255152372,1.0,0.008684227198997807,10858973.170129957,5765396.1788397
5.25,0.1067277028451423,-2.5376522704854567,1.0,0.03303350298206695,21000000.0,100000.0
5.26,0.10664591126227754,-0.17950416188506457,1.0,0.05556046963007172,21000000.0,100000.0
5.27,0.1084584289968834,1.8642026367939075,-1.0,0.03043859445675668,19477194.90978986,596424.0757849147
5.28,0.11178909946131135,3.2738943923520853,-1.0,0.006605523023692189,15318622.103579054,5644576.368267184
5.29,0.11542786941277261,3.514529063155568,-1.0,-0.016947994410430885,4032486.2308213487,20574433.99048304
5.3,0.11685191710459365,1.3306542324133899,-1.0,-0.04182517759673765,100000.0,21000000.0
5.31,0.11581140292096356,-0.968181942621829,-0.10086379664930822,-0.04463320276291371,100000.0,20518985.48997816
5.32,0.11297369232849025,-2.7485619138990964,1.0,-0.018828260094763877,2652006.5100315018,16434615.488970444
5.33,0.10934136878233962,-3.585967346403073,1.0,0.007632681908394924,10649111.64378044,5991686.129799822
5.34,0.10690701183267902,-2.5100823174567686,1.0,0.03344488263377031,21000000.0,100000.0
5.35,0.10682474478205987,-0.17505946821862883,1.0,0.05585127954991331,21000000.0,100000.0
5.36,0.108601462603487,1.8615144126614074,-1.0,0.03054819017744051,19471968.48756077,598837.980761819
5.37,0.11188443042930186,3.270086950842452,-1.0,0.006484923171168909,15350075.124810914,5618158.370981188
5.38,0.1154963153284015,3.5151264972364684,-1.0,-0.01706457426787006,4034111.1247604396,20595327.71310691
5.39,0.11689160152543913,1.3259586245696617,-1.0,-0.04199453798879616,100000.0,21000000.0
5.4,0.11584413828911636,-0.9706976809343382,-0.09534505685966543,-0.04432837414421124,100000.0,20539879.477836322
5.41,0.11300592457494023,-2.7558993723172356,1.0,-0.01819957067945105,2647381.857563442,16464195.948342616
5.42,0.10940012434920637,-3.5976043113313505,1.0,0.008240415009863986,10792523.272821536,5806998.249797214
5.43,0.10699233686370521,-2.573307708711754,1.0,0.032114690999838644,21000000.0,100000.0
5.44,0.10682000136557537,-0.16114890344632604,1.0,0.05596782592298156,21000000.0,100000.0
5.45,0.10868854771308008,1.8948593818142143,-1.0,0.03165146516307892,19313172.350419868,742632.0783658086
5.46,0.11204702320986526,3.264035158029663,-1.0,0.008096416324309623,15188091.044357039,5728535.269675119
5.47,0.11557808489482665,3.5364872212831795,-1.0,-0.01783650265188525,4014967.260141274,20727987.099823922
5.48,0.11682077105380805,1.2908528910077592,-1.0,-0.04396550769216946,100000.0,21000000.0
5.49,0.1158270583098272,-0.9780219828066978,-0.05015360437639593,-0.041822582396135795,100000.0,20740775.51351495
5.5,0.11319670553044371,-2.7478144006482204,1.0,-0.018150435582023713,2595930.4244163884,16527839.103504613
5.51,0.10960308412728856,-3.5722177540570494,1.0,0.0060582054007671735,10216751.492362585,6528617.600699021
5.52,0.10693955508294826,-2.5596150009437206,1.0,0.03198895617283138,21000000.0,100000.0
5.53,0.10688040652104917,-0.08185456162268068,1.0,0.05808828276248102,21000000.0,100000.0
5.54,0.10876666986016525,1.879016883724033,-1.0,0.03164029729497999,19353074.40855488,695299.2859688181
5.55,0.11197752507677497,3.2645920752011586,-1.0,0.006207908185996626,15425852.425562542,5549679.785535557
5.56,0.1155531294572418,3.524064265175621,-1.0,-0.017541043525012984,3994982.022159124,20706534.307709187
5.57,0.11691204624437218,1.3169974136437137,-1.0,-0.04223028316868537,100000.0,21000000.0
5.58,0.11588570097774165,-0.973219319943945,-0.08468477753970616,-0.043426501145581775,100000.0,20615230.299268473
5.59,0.11307931610130979,-2.766830707877155,1.0,-0.01711166270266333,2630858.875236064,16539737.47071331
5.6,0.10959180631388733,-3.587940643186676,1.0,0.007171808435769207,10475404.167388361,6192682.874903848
5.61,0.10701373377635123,-2.605225663898973,1.0,0.0311920839941284,21000000.0,100000.0
5.62,0.10684610387882815,-0.11336174364994012,1.0,0.05706073145688946,21000000.0,100000.0
5.63,0.10881556102529544,1.924223344990815,-1.0,0.03291316932777129,19154009.184205286,880223.0607038573
5.64,0.11203300667539934,3.2607408441558907,-1.0,0.0066493062553064294,15406157.830690295,5554026.556118253
5.65,0.11554142835752362,3.549402034628568,-1.0,-0.01864584875795082,3872286.0557143968,20982660.594386514
5.66,0.11687491787244117,1.305039185199799,-1.0,-0.04238752666387442,100000.0,21000000.0
5.67,0.11595378183434688,-0.9587537851174908,-0.1258421416866935,-0.043709091904980166,100000.0,20642213.982781377
5.68,0.11312230424955362,-2.7573093985582835,1.0,-0.01821277539634729,2642827.433999895,16466184.255670954
5.69,0.1094985477846692,-3.5954666611629733,1.0,0.007882194389096028,10701681.324843572,5912353.493120557
5.7,0.10703020508488119,-2.5774767409921036,1.0,0.03194685818377574,21000000.0,100000.0
5.71,0.10685713708567741,-0.148555255877723,1.0,0.05628376117789583,21000000.0,100000.0
5.72,0.10877066797038284,1.9126224306541095,-1.0,0.03233906883935656,19221188.407639593,824069.4051027829
5.73,0.11207655633584475,3.2611254001313696,-1.0,0.007723114220202096,15259422.956750743,5668431.091226589
5.74,0.1155720727905833,3.5499446879644476,-1.0,-0.018532765042129154,3919517.5777286272,20921178.60799469
5.75,0.11683383228597904,1.2889334017207879,-1.0,-0.04342253219587661,100000.0,21000000.0
5.76,0.11592807297844353,-0.9621073354139726,-0.10484347521081316,-0.04276469527089537,100000.0,20714875.98667271
5.77,0.1131941645294285,-2.7478442966297054,1.0,-0.018704677989848324,2622998.5145129627,16466633.723481825
5.78,0.10952552264965003,-3.584056096774796,1.0,0.0070676438085211166,10503456.033539081,6162615.366543546
5.79,0.10698578981287968,-2.5322734930967323,1.0,0.03280426741058605,21000000.0,100000.0
5.8,0.10689264350413713,-0.13959260072131086,1.0,0.056700227957185975,21000000.0,100000.0
5.81,0.10873581377358676,1.8821512436368604,-1.0,0.03144021202564577,19357901.225343984,698198.9565731392
5.82,0.11204964198813662,3.263709825095275,-1.0,0.007550712200143632,15252448.94600905,5682997.754658271
5.83,0.11559711463823683,3.5276288519168766,-1.0,-0.017525453903357253,4042771.0297063906,20658646.065463252
5.84,0.11685828023221187,1.2936862892318879,-1.0,-0.043616751241135995,100000.0,21000000.0
5.85,0.11586717476983771,-0.9755601248509862,-0.06385781060293994,-0.04221819708937207,100000.0,20715553.904899444
5.86,0.11318877644458385,-2.7517158322989,1.0,-0.018041222606734277,2606619.4925296525,16519559.297962341
5.87,0.10960091434387272,-3.5765957845585477,1.0,0.006376876192436168,10299045.213316925,6420217.715143479
5.88,0.10696722093958362,-2.5475616892558883,1.0,0.032315741444349316,21000000.0,100000.0
5.89,0.10689777751655308,-0.10119489314490604,1.0,0.05763736205167193,21000000.0,100000.0
