"time","x2","v2"
6.06,0.0004493518146819788,0.023754928467492522
6.07,0.0006855821266680163,0.023515115424527347
6.08,0.0009194143612496448,0.023275315652561766
6.09,0.001150848783769466,0.0230355532300604
6.1,0.0013798858990142831,0.022795851991762834
6.11,0.0016065264487776193,0.022556235528646003
6.12,0.001830771409422015,0.022316727187914154
6.13,0.0020526219894413714,0.02207735007301583
6.14,0.0022720796270236125,0.021838127043687695
6.15,0.0024891459876139315,0.02159908071602485
6.16,0.002703822961478884,0.021360233462577236
6.17,0.00291611266127159,0.021121607412471908
6.18,0.0031260174195982897,0.02088322445156078
6.19,0.003333539786586531,0.02064510622259357
6.2,0.0035386825274552115,0.020407274125415587
6.21,0.0037414486200867338,0.020169749317190074
6.22,0.003941841252601528,0.019932552712644762
6.23,0.00413986382093516,0.019695704984342338
6.24,0.004335519926418276,0.019459226562974538
6.25,0.004528813373359628,0.019223137637679476
6.26,0.004719748166632389,0.018987458156382007
6.27,0.004908328509263985,0.018752207826156712
6.28,0.0050945588000297125,0.018517406113613275
6.29,0.005278443631050302,0.018283072245303893
6.3,0.0054599877853936845,0.018049225208152487
6.31,0.005639196234681174,0.017815883749905278
6.32,0.0058160741366982665,0.017583066379602597
6.33,0.005990626833010276,0.017350791368071522
6.34,0.006162859846583,0.017119076748439033
6.35,0.006332778879408643,0.016887940316665476
6.36,0.006500389810137179,0.016657399632097985
6.37,0.006665698691713347,0.01642747201804352
6.38,0.006828711749019496,0.01619817456236136
6.39,0.006989435376524463,0.015969524118074646
6.4,0.00714787613593865,0.015741537304000755
6.41,0.007304040753875532,0.015514230505400153
6.42,0.007457936119519734,0.015287619874643511
6.43,0.007609569282301887,0.015061721331896788
6.44,0.007758947449580438,0.01483655056582394
6.45,0.007906077984330573,0.014612123034307051
6.46,0.008050968402840435,0.01438845396518358
6.47,0.008193626372414815,0.014165558357000422
6.48,0.008334059709086473,0.013943450979784555
6.49,0.008472276375335246,0.013722146375829952
6.5,0.008608284477815135,0.013501658860500544
6.51,0.008742092265089476,0.013282002523048902
6.52,0.00887370812537442,0.013063191227450425
6.53,0.009003140584290808,0.012845238613252711
6.54,0.009130398302624642,0.012628158096439919
6.55,0.009255490074096265,0.012411962870311785
6.56,0.009378424823138434,0.01219666590637708
6.57,0.009499211602683365,0.011982279955261244
6.58,0.009617859591958983,0.011768817547627897
6.59,0.009734378094294425,0.011556290995114049
6.6,0.009848776534934982,0.011344712391278664
6.61,0.009961064458866596,0.011134093612564401
6.62,0.010071251528650042,0.010924446319272241
6.63,0.010179347522264936,0.010715781956548749
6.64,0.010285362330963686,0.010508111755385754
6.65,0.010389305957135489,0.010301446733632159
6.66,0.010491188512180524,0.010095797697017678
6.67,0.01059102021439445,0.009891175240188232
6.68,0.010688811386863308,0.009687589747752755
6.69,0.010784572455368973,0.009485051395341209
6.7,0.010878313946305227,0.009283570150673525
6.71,0.010970046484604591,0.009083155774639275
6.72,0.011059780791675997,0.008883817822387792
6.73,0.011147527683353451,0.008685565644428572
6.74,0.011233298067855715,0.008488408387741663
6.75,0.011317102943757179,0.008292354996897847
6.76,0.011398953397969959,0.008097414215188389
6.77,0.011478860603737371,0.007903594585764097
6.78,0.011556835818638832,0.007710904452783505
6.79,0.011632890382606292,0.007519351962569948
6.8,0.011707035715952288,0.007328945064777274
6.81,0.011779283317409697,0.007139691513564037
6.82,0.011849644762183283,0.006951598868775895
6.83,0.011918131700013107,0.006764674497136029
6.84,0.011984755853249885,0.006578925573443364
6.85,0.012049529014942379,0.0063943590817783676
6.86,0.01211246304693687,0.006210981816716235
6.87,0.012173569877988809,0.006028800384547241
6.88,0.012232861501886719,0.005847821204504048
6.89,0.01229034997558841,0.005668050509995776
6.9,0.012346047417369535,0.005489494349848609
6.91,0.01239996600498464,0.005312158589552779
6.92,0.01245211797384068,0.005136048912515666
6.93,0.01250251561518311,0.004961170821320876
6.94,0.012551171274294603,0.004787529638993058
6.95,0.012598097348706436,0.004615130510268281
6.96,0.012643306286422625,0.004443978402869777
6.97,0.012686810584156842,0.0042740781087888605
6.98,0.012728622785582145,0.004105434245570819
6.99,0.012768755479593623,0.003938051257605607
7.0,0.01280722129858397,0.003771933417423146
7.01,0.012844032916732024,0.003607084826993037
7.02,0.012879203048304325,0.0034435094190285176
7.03,0.012912744445969751,0.0032812109582944712
7.04,0.012944669899127249,0.003120193042919313
7.05,0.012974992232246699,0.0029604591057105696
7.06,0.013003724303222948,0.0028020124154739794
7.07,0.013030879001743077,0.002644856078335936
7.08,0.013056469247666893,0.002488993039069098
7.09,0.01308050798942069,0.002334426082421002
7.1,0.013103008202404322,0.002181157834445496
7.11,0.013123982887411609,0.0020291907638368386
7.12,0.013143445069064072,0.0018785271832662785
7.13,0.013161407794258088,0.0017291692507209672
7.14,0.013177884130625404,0.0015811189708450292
7.15,0.0131928871650071,0.0014343781962826308
7.16,0.013206430001940992,0.0012889486290228861
7.17,0.013218525762162469,0.0011448318217464433
7.18,0.013229187581118839,0.0010020291791735885
7.19,0.013238428607497134,0.0008605419594137168
7.2,0.01324626200176544,0.000720371275316012
7.21,0.013252700934727718,0.0005815180958211857
7.22,0.013257758586092162,0.00044398324731412015
7.23,0.013261448143053094,0.00030776741497726975
7.24,0.013263782798886362,0.0001728711441446697
7.25,0.013264775751558329,3.929484165640765e-05
7.26,0.013264440202348377,-9.296122278658823e-05
7.27,0.013262789354484956,-0.00022389691526758697
7.28,0.013259836411795222,-0.00035351223629906056
7.29,0.013255594577368163,-0.00048180731946779857
7.3,0.013250077052231342,-0.0006087824300802683
7.31,0.013243297034041108,-0.0007344379638083606
7.32,0.013235267715786425,-0.0008587744453356537
7.33,0.013226002284506181,-0.0009817925270043314
7.34,0.013215513920020041,-0.0011034929874628881
7.35,0.013203815793672814,-0.0012238767303147477
7.36,0.013190921067092343,-0.001342944782767934
7.37,0.013176842890960869,-0.0014606982942859117
7.38,0.013161594403799895,-0.0015771385352397274
7.39,0.01314518873076852,-0.0016922668955615806
7.4,0.013127638982475221,-0.0018060848833999397
7.41,0.013108958253803083,-0.0019185941237763297
7.42,0.013089159622748446,-0.0020297963572439136
7.43,0.013068256149272952,-0.0021396934385479794
7.44,0.013046260874168988,-0.00224828733528846
7.45,0.01302318681793849,-0.0023555801265845912
7.46,0.012999046979685076,-0.002461574001741834
7.47,0.012973854336019509,-0.0025662712589211577
7.48,0.012947621839978442,-0.0026696743038108206
7.49,0.012920362419956451,-0.0027717856483007257
7.5,0.012892088978651283,-0.0028726079091594917
7.51,0.01286281439202234,-0.0029721438067143243
7.52,0.012832551508262345,-0.0030703961635338054
7.53,0.012801313146782145,-0.003167367903113697
7.54,0.012769112097208669,-0.0032630620485658715
7.55,0.012735961118395943,-0.0033574817213104565
7.56,0.01270187293744921,-0.003450630139771312
7.57,0.012666860248762023,-0.00354251061807492
7.58,0.012630935713066385,-0.003633126564752799
7.59,0.012594111956495799,-0.0037224814814475317
7.6,0.01255640156966127,-0.003810578961622494
7.61,0.012517817106740175,-0.003897422689275397
7.62,0.012478371084577961,-0.0039830164376557144
7.63,0.012438075981802686,-0.004067364067986096
7.64,0.012396944237952278,-0.004150469528187859
7.65,0.012354988252614559,-0.004232336851610625
7.66,0.012312220384579919,-0.004312970155766219
7.67,0.01226865295100663,-0.0043923736410668955
7.68,0.012224298226598776,-0.004470551589567969
7.69,0.012179168442796715,-0.004547508363714958
7.7,0.012133275786980029,-0.004623248405095292
7.71,0.01208663240168297,-0.004697776233194693
7.72,0.01203925038382228,-0.004771096444158268
7.73,0.011991141783937403,-0.004843213709556436
7.74,0.011942318605442986,-0.0049141327751557355
7.75,0.011892792803893645,-0.004983858459694591
7.76,0.011842576286260986,-0.005052395653664121
7.77,0.011791680910222733,-0.005119749318094052
7.78,0.011740118483463997,-0.005185924483343802
7.79,0.011687900762990623,-0.005250926247898828
7.8,0.011635039454454509,-0.005314759777172265
7.81,0.011581546211490898,-0.005377430302311977
7.82,0.01152743263506757,-0.005438943119013025
7.83,0.011472710272845866,-0.005499303586335662
7.84,0.011417390618553529,-0.005558517125528911
7.85,0.011361485111369234,-0.005616589218859753
7.86,0.011305005135318852,-0.00567352540844804
7.87,0.011247962018683279,-0.005729331295107144
7.88,0.011190367033417857,-0.005784012537190435
7.89,0.011132231394583296,-0.005837574849443617
7.9,0.011073566259788028,-0.005890024001863001
7.91,0.011014382728641959,-0.005941365818559754
7.92,0.010954691842221535,-0.005991606176630195
7.93,0.010894504582546077,-0.006040751005032155
7.94,0.010833831872065307,-0.006088806283467494
7.95,0.010772684573158048,-0.0061357780412708085
7.96,0.010711073487641956,-0.006181672356304368
7.97,0.010649009356294304,-0.006226495353859331
7.98,0.010586502858383704,-0.0062702532055633085
7.99,0.010523564611212724,-0.006312952128294294
8.0,0.01046020516967132,-0.006354598383101012
8.01,0.010396435025801053,-0.0063951982741297445
8.02,0.010332264608369956,-0.006434758147557649
8.03,0.010267704282458094,-0.006473284390532636
8.04,0.010202764349053636,-0.006510783430119822
8.05,0.010137455044659455,-0.006547261732254626
8.06,0.010071786540910146,-0.006582725800702512
8.07,0.010005768944199417,-0.006617182176025446
8.08,0.009939412295317782,-0.006650637434555082
8.09,0.009872726569100475,-0.006683098187372724
8.1,0.00980572167408554,-0.006714571079296094
8.11,0.009738407452181996,-0.006745062787872928
8.12,0.00967079367834804,-0.006774580022381456
8.13,0.009602890060279218,-0.00680312952283777
8.14,0.009534706238106474,-0.006830718059010126
8.15,0.009466251784104002,-0.0068573524294402045
8.16,0.009397536202406874,-0.0068830394604713525
8.17,0.009328568928738328,-0.006907786005283843
8.18,0.009259359330146683,-0.006931598942937168
8.19,0.009189916704751772,-0.006954485177419393
8.2,0.009120250281500857,-0.006976451636703604
8.21,0.00905036921993392,-0.006997505271811452
8.22,0.008980282609958328,-0.007017653055883841
8.23,0.00890999947163268,-0.007036901983258755
8.24,0.008839528754959901,-0.007055259068556264
8.25,0.008768879339689405,-0.007072731345770716
8.26,0.008698060035128321,-0.007089325867370141
8.27,0.008627079579961668,-0.007105049703402875
8.28,0.00855594664208144,-0.007119909940611433
8.29,0.008484669818424497,-0.007133913681553631
8.3,0.008413257634819217,-0.007147068043730982
8.31,0.008341718545840811,-0.007159380158724385
8.32,0.00827006093467526,-0.0071708571713370965
8.33,0.008198293112991759,-0.007181506238745024
8.34,0.008126423320823641,-0.007191334529654338
8.35,0.008054459726457668,-0.007200349223466415
8.36,0.007982410426331632,-0.007208557509450108
8.37,0.007910283444940207,-0.007215966585921393
8.38,0.007838086734748954,-0.007222583659430344
8.39,0.007765828176116409,-0.007228415943955494
8.4,0.007693515577224205,-0.007233470660105546
8.41,0.007621156674015123,-0.007237755034328478
8.42,0.007548759130139013,-0.007241276298128007
8.43,0.007476330536906514,-0.007244041687287456
8.44,0.007403878413250489,-0.007246058441100995
8.45,0.007331410205695114,-0.007247333801612269
8.46,0.007258933288332533,-0.0072478750128604314
8.47,0.007186454962807017,-0.007247689320133542
8.48,0.007113982458306547,-0.007246783969229383
8.49,0.007041522931561747,-0.007245166205723645
8.5,0.006969083466852092,-0.007242843274245505
8.51,0.006896671076019329,-0.007239822417760601
8.52,0.006824292698488021,-0.0072361108768613765
8.53,0.0067519552012931415,-0.007231715889064806
8.54,0.006679665379114661,-0.007226644688117501
8.55,0.006607429954319043,-0.00722090450330819
8.56,0.006535255577007557,-0.00721450255878754
8.57,0.006463148825071381,-0.007207446072895368
8.58,0.006391116204253365,-0.007199742257495175
8.59,0.006319164148216422,-0.007191398317316036
8.6,0.006247299018618462,-0.0071824214493018314
8.61,0.006175527105193785,-0.0071728188419677786
8.62,0.006103854625840874,-0.007162597674764312
8.63,0.006032287726716504,-0.00715176511744824
8.64,0.0059608324823361095,-0.00714032832946122
8.65,0.005889494895680313,-0.007128294459315497
8.66,0.005818280898307568,-0.007115670643986923
8.67,0.0057471963504728265,-0.007102464008315234
8.68,0.005676247041252166,-0.0070886816644115695
8.69,0.005605438688673299,-0.007074330711073228
8.7,0.0055347769398518916,-0.0070594182332056315
8.71,0.005464267371133639,-0.0070439513012514905
8.72,0.005393915488241987,-0.007027936970627168
8.73,0.0053237267264314705,-0.0070113822811662
8.74,0.005253706450646565,-0.006994294256569969
8.75,0.005183859955685996,-0.0069766799038655245
8.76,0.005114192466372431,-0.006958546212870507
8.77,0.005044709137727487,-0.006939900155665182
8.78,0.004975415055151969,-0.006920748686071547
8.79,0.004906315234611288,-0.006901098739139505
8.8,0.004837414622825976,-0.006880957230640082
8.81,0.004768718097467226,-0.00686033105656565
8.82,0.004700230467357397,-0.0068392270926371694
8.83,0.004631956472675408,-0.006817652193818403
8.84,0.004563900785166942,-0.0067956131938370756
8.85,0.004496068008359414,-0.006773116904712989
8.86,0.004428462677781611,-0.006750170116293029
8.87,0.004361089261187949,-0.006726779595793077
8.88,0.004293952158787262,-0.006702952087346775
8.89,0.004227055703476086,-0.006678694311561138
8.9,0.00416040416107633,-0.006654012965078977
8.91,0.004094001730577293,-0.006628914720148123
8.92,0.004027852544381955,-0.006603406224197405
8.93,0.003961960668557465,-0.006577494099419376
8.94,0.0038963301030897697,-0.006551184942359754
8.95,0.0038309647821423054,-0.006524485323513542
8.96,0.003765868574318698,-0.006497401786927815
8.97,0.0037010452829293926,-0.00646994084981114
8.98,0.0036364986462621616,-0.006442109002149598
8.99,0.0035722323378564037,-0.006413912706329383
9.0,0.0035082499667811965,-0.006385358396765953
9.01,0.0034445550779170025,-0.006356452479539699
9.02,0.0033811511522410017,-0.006327201332038097
9.03,0.003318041607115956,-0.006297611302604336
9.04,0.0032552297965825526,-0.00626768871019236
9.05,0.003192719011655167,-0.006237439844028325
9.06,0.0031305124806209716,-0.00620687096327841
9.07,0.0030686133693423306,-0.006175988296722988
9.08,0.0030070247815624247,-0.006144798042437081
9.09,0.0029457497592140316,-0.006113306367477109
9.1,0.0028847912827314032,-0.006081519407573876
9.11,0.0028241522713651846,-0.006049443266831767
9.12,0.0027638355835002994,-0.006017084017434129
9.13,0.0027038440169767585,-0.005984447699354797
9.14,0.002644180309413306,-0.005951540320075727
9.15,0.0025848471385338688,-0.005918367854310724
9.16,0.002525847122496724,-0.005884936243735204
9.17,0.0024671828202263435,-0.005851251396721976
9.18,0.0024088567317478464,-0.0058173191880829984
9.19,0.0023508712985239994,-0.005783145458817084
9.2,0.0022932289037947053,-0.005748736015863517
9.21,0.0022359318729189303,-0.00571409663186154
9.22,0.002178982473718996,-0.0056792330449156785
9.23,0.002122382916827195,-0.005644150958366885
9.24,0.002066135356034652,-0.0056088560405694364
9.25,0.002010241888642397,-0.005573353924673576
9.26,0.001954704555814569,-0.005537650208413843
9.27,0.0018995253429337157,-0.005501750453903075
9.28,0.0018447061799581135,-0.005465660187432037
9.29,0.0017902489417810656,-0.0054293848992746155
9.3,0.0017361554485921169,-0.005392930043498603
9.31,0.0016824274662401283,-0.005356301037781964
9.32,0.0016290667065981608,-0.0053195032632346005
9.33,0.0015760748279301114,-0.005282542064225543
9.34,0.0015234534352590453,-0.005245422748215558
9.35,0.001471204080737176,-0.005208150585595119
9.36,0.001419328264017433,-0.005170730809527698
9.37,0.00136782743262657,-0.0051331686157983555
9.38,0.0013167029823397572,-0.005095469162667578
9.39,0.0012659562575566062,-0.005057637570730336
9.4,0.001215588551678575,-0.005019678922780312
9.41,0.0011656011074877054,-0.004981598263679266
9.42,0.0011159951175266367,-0.004943400600231509
9.43,0.0010667717244798446,-0.0049050909010634235
9.44,0.0010179320215560634,-0.004866674096508015
9.45,0.0009694770528718281,-0.004828155078494443
9.46,0.000921407813836099,-0.004789538700442504
9.47,0.0008737252515359127,-0.004750829777161997
9.48,0.0008264302651230119,-0.0047120330847569844
9.49,0.0007795237062014074,-0.004673153360534854
9.5,0.0007330063792158227,-0.004634195302920185
9.51,0.0006868790418409732,-0.004595163571373352
9.52,0.0006411424053716344,-0.004556062786313836
9.53,0.0005957971351134505,-0.004516897529048214
9.54,0.0005508438507744372,-0.004477672341702766
9.55,0.0005062831268571353,-0.004438391727160678
9.56,0.00046211549305136447,-0.004399060149003793
9.57,0.00041834143462753657,-0.004359682031458868
9.58,0.0003749613928304811,-0.004320261759348305
9.59,0.0003319757652737389,-0.004280803678045315
9.6,0.00028938490633428004,-0.004241312093433457
9.61,0.00024718912754760267,-0.004201791271870545
9.62,0.000205388698003169,-0.004162245440156853
9.63,0.00016398384474013516,-0.004122678785507593
9.64,0.00012297475314333373,-0.004083095455529626
9.65,8.236156733946557e-05,-0.004043499558202356
9.66,4.2144390593460226e-05,-0.0040038951618627805
9.67,2.3232857049627598e-06,-0.003964286295194644
9.68,-3.710172459509292e-05,-0.003924676947221666
9.69,-7.613065724786551e-05,-0.003885071067304797
9.7,-0.00011476356846998213,-0.0038454725651434615
9.71,-0.00015300055335694843,-0.003805885310780751
9.72,-0.00019084174548663214,-0.0037663131346125285
9.73,-0.0002282873165228588,-0.003726759827400394
9.74,-0.0002653374758191586,-0.003687229140288493
9.75,-0.00030199247002270175,-0.0036477247848240974
9.76,-0.0003382525826784609,-0.0036082504329819475
9.77,-0.00037411813383363634,-0.0035688097171922978
9.78,-0.00040958947964238334,-0.0035294062303726273
9.79,-0.00044466701197087534,-0.003490043525962991
9.8,-0.000479351158002741,-0.0034507251179649472
9.81,-0.0005136423798449099,-0.0034114544809840425
9.82,-0.0005475411741339027,-0.003372235050275801
9.83,-0.0005810480716426002,-0.003333070221795185
9.84,-0.0006141636368875253,-0.0032939633522494917
9.85,-0.0006468884677366735,-0.003254917759154628
9.86,-0.0006792231950179243,-0.0032159367208947466
9.87,-0.000711168482128067,-0.0031770234767851896
9.88,-0.0007427250246424735,-0.0031381812271387005
9.89,-0.0007738935499254528,-0.0030994131333348775
9.9,-0.0008046748167413159,-0.003060722317892811
9.91,-0.0008350696148661845,-0.00302211186454688
9.92,-0.0008650787647005758,-0.0029835848183256625
9.93,-0.0008947031168827936,-0.0029451441856339225
9.94,-0.0009239435519031541,-0.002906792934337628
9.95,-0.00095280097971908,-0.0028685339938519794
9.96,-0.000981276339371091,-0.002830370255232383
9.97,-0.0010093705985997202,-0.0027923045712683536
9.98,-0.0010370847534633839,-0.002754339756580298
9.99,-0.0010644198279572378,-0.0027164785877191394
10.0,-0.0010913768736330414,-0.0026787238032687497
